Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
86,0.708,-535.59491,-222.68391,1005.78888
87,0.717,-529.31573,-222.67953,1005.05548
88,0.725,-524.17236,-220.65686,1004.14661
89,0.733,-516.39636,-220.42236,1004.27704
90,0.742,-510.82541,-219.00003,1002.79315
91,0.75,-503.59668,-218.30687,1002.96832
92,0.758,-497.68854,-216.78642,1002.93158
93,0.767,-491.83984,-215.90938,1002.32367
94,0.775,-485.15994,-215.28047,1001.33514
95,0.783,-478.79593,-215.04335,1001.08551
96,0.792,-472.867,-213.25528,1000.97345
97,0.8,-466.56354,-212.28603,1000.20551
98,0.808,-460.12552,-211.42433,1000.51196
99,0.817,-454.18613,-209.96806,1000.6568
100,0.825,-448.14859,-209.75674,1001.12036
101,0.833,-442.10742,-208.58487,1000.49268
102,0.842,-434.92108,-207.08574,1000.96918
103,0.85,-428.55484,-205.77274,1000.35864
104,0.858,-423.40527,-203.75574,1001.96594
105,0.867,-418.41501,-204.45834,1003.37219
106,0.875,-411.39648,-201.82736,1005.6546
107,0.883,-405.64923,-200.78888,1005.93494
108,0.892,-399.13022,-199.03033,1008.47931
109,0.9,-394.4393,-198.67253,1010.27405
110,0.908,-389.52924,-197.16508,1012.6496
111,0.917,-382.80557,-195.42038,1013.88995
112,0.925,-378.0498,-193.26744,1015.34845
113,0.933,-372.30432,-192.74522,1016.83112
114,0.942,-368.13074,-192.71861,1018.5705
115,0.95,-362.77454,-191.89517,1019.85217
116,0.958,-358.16064,-190.9729,1020.24017
117,0.967,-353.06229,-189.31178,1021.20172
118,0.975,-349.0325,-188.7654,1022.05029
119,0.983,-342.94827,-187.21326,1022.18951
120,0.992,-338.63403,-186.38483,1023.08154
121,1,-333.22409,-186.77483,1023.13507
122,1.008,-328.96542,-184.9765,1023.55853
123,1.017,-323.87439,-183.6209,1024.26038
124,1.025,-319.21756,-183.59435,1024.578
125,1.033,-314.23666,-182.02057,1024.77271
126,1.042,-309.83533,-181.76614,1025.82153
127,1.05,-305.67868,-181.82852,1025.75049
128,1.058,-300.99152,-180.46576,1026.1969
129,1.067,-296.6427,-179.12215,1026.00793
130,1.075,-293.1557,-178.18497,1027.2301
131,1.083,-288.09274,-177.42235,1027.42505
132,1.092,-285.07007,-176.76952,1027.65723
133,1.1,-281.05362,-176.36768,1027.67761
134,1.108,-276.26987,-174.36996,1028.41309
135,1.117,-272.4649,-174.80913,1029.07922
136,1.125,-268.38547,-173.39612,1029.2041
137,1.133,-264.6459,-173.56081,1029.37964
138,1.142,-260.72476,-173.36652,1029.02576
139,1.15,-255.96252,-172.74651,1029.81641
140,1.158,-252.24934,-172.40462,1029.92981
141,1.167,-247.73773,-172.33615,1030.47644
142,1.175,-244.56967,-171.64528,1030.61243
143,1.183,-241.42627,-171.52852,1030.64551
144,1.192,-237.26428,-170.00455,1029.99255
145,1.2,-232.40138,-170.2485,1030.28772
146,1.208,-228.02011,-169.63243,1030.21899
147,1.217,-223.79103,-170.129,1030.47754
148,1.225,-220.30814,-169.86568,1030.24939
149,1.233,-215.54425,-169.34254,1030.48218
150,1.242,-211.60065,-168.50389,1030.7168
151,1.25,-206.84506,-168.62715,1030.91833
152,1.258,-203.33316,-168.50851,1030.69067
153,1.267,-198.1507,-168.16624,1030.60132
154,1.275,-192.69974,-168.67473,1030.37598
155,1.283,-187.98532,-169.05885,1029.66345
156,1.292,-183.22098,-168.87424,1029.84436
157,1.3,-179.34338,-169.58824,1030.02515
158,1.308,-173.67165,-168.48608,1029.08899
159,1.317,-168.5488,-170.01569,1028.44983
160,1.325,-163.08124,-170.38094,1027.94958
161,1.333,-158.54366,-170.60095,1027.70251
162,1.342,-154.59196,-171.9496,1027.43774
163,1.35,-148.79036,-171.61343,1026.41309
164,1.358,-143.5154,-173.42366,1025.75305
165,1.367,-138.29517,-172.71333,1025.64929
166,1.375,-133.53362,-172.1575,1024.52148
167,1.383,-127.93366,-174.26538,1024.24634
168,1.392,-122.33842,-174.08742,1023.04919
169,1.4,-117.00306,-176.89088,1022.24347
170,1.408,-111.50655,-174.59647,1021.06464
171,1.417,-106.69932,-175.87552,1020.27911
172,1.425,-99.63634,-177.82605,1018.28857
173,1.433,-94.09592,-178.06779,1017.83441
174,1.442,-89.08133,-179.64891,1017.44733
175,1.45,-81.90767,-179.71776,1016.14514
176,1.458,-76.55554,-181.68819,1015.24072
177,1.467,-69.15235,-180.3582,1014.22906
178,1.475,-62.786,-183.02235,1013.74506
179,1.483,-55.58895,-182.96486,1013.5155
180,1.492,-48.21422,-182.36629,1013.64899
181,1.5,-41.843,-183.8259,1013.39301
182,1.508,-34.25095,-185.58932,1013.58447
183,1.517,-26.502,-186.17175,1013.67438
184,1.525,-19.39689,-186.85948,1014.84076
185,1.533,-11.66313,-188.06892,1016.12494
186,1.542,-5.471,-188.27159,1016.47058
187,1.55,2.4972,-190.86661,1017.0863
188,1.558,9.18771,-190.68105,1017.72601
189,1.567,16.33097,-191.44231,1018.10541
190,1.575,22.82375,-193.21965,1019.16107
191,1.583,30.72822,-194.17372,1020.64764
192,1.592,36.89061,-193.91791,1021.25116
193,1.6,43.7542,-195.99498,1022.03107
194,1.608,51.98589,-196.85873,1022.22784
195,1.617,57.73706,-199.29527,1023.15771
196,1.625,65.98917,-200.95607,1023.38611
197,1.633,73.01259,-201.49042,1023.89044
198,1.642,80.34499,-202.96533,1023.63721
199,1.65,88.58945,-203.83478,1024.24854
200,1.658,95.78875,-204.53064,1023.91986
201,1.667,103.58782,-207.57834,1023.72144
202,1.675,110.9954,-208.24284,1023.71729
203,1.683,118.51051,-207.7327,1023.44659
204,1.692,127.09326,-210.21172,1023.03412
205,1.7,134.78767,-210.14902,1022.86725
206,1.708,143.41701,-210.13472,1024.46045
207,1.717,151.15714,-210.54214,1023.51837
208,1.725,158.24135,-211.97943,1024.53247
209,1.733,167.3073,-211.88901,1024.46631
210,1.742,176.1039,-212.42621,1024.66162
211,1.75,182.44699,-214.33694,1024.72925
212,1.758,190.09853,-214.65547,1024.81824
213,1.767,197.34322,-214.41559,1025.61963
214,1.775,204.68835,-214.50484,1025.71936
215,1.783,213.092,-215.25754,1025.65417
216,1.792,219.32344,-214.6319,1025.22778
217,1.8,227.15646,-214.68109,1025.98743
218,1.808,234.09903,-214.8098,1025.68396
219,1.817,240.39087,-215.10478,1024.99231
220,1.825,247.17453,-215.20572,1025.05444
221,1.833,255.14859,-215.92888,1024.99158
222,1.842,261.42465,-214.7774,1024.81433
223,1.85,268.42023,-215.63562,1024.42603
224,1.858,274.65332,-215.04851,1024.97668
225,1.867,282.90829,-215.14986,1024.35986
226,1.875,289.52408,-214.53929,1023.5022
227,1.883,295.42786,-213.47189,1023.39917
228,1.892,302.11145,-213.53841,1023.56421
229,1.9,308.10156,-212.65994,1022.14148
230,1.908,315.02502,-212.86769,1021.78571
231,1.917,322.23795,-212.09892,1022.36469
232,1.925,328.95963,-212.9838,1021.99249
233,1.933,335.17725,-210.62112,1020.56677
234,1.942,341.5462,-210.3416,1021.16913
235,1.95,348.58777,-209.72664,1019.92688
236,1.958,355.19684,-207.99892,1019.06812
237,1.967,360.3371,-207.24266,1018.56396
238,1.975,367.56934,-206.58075,1018.25714
239,1.983,373.62708,-206.16714,1017.40851
240,1.992,379.84793,-204.84727,1016.90826
241,2,385.37213,-204.44933,1016.78931
242,2.008,392.86679,-203.50594,1016.44812
243,2.017,397.88245,-202.60957,1014.98944
244,2.025,403.73428,-200.12495,1014.89233
245,2.033,408.90903,-200.18872,1014.76245
246,2.042,414.57062,-199.45152,1014.57867
247,2.05,421.27213,-198.51147,1013.9328
248,2.058,427.97855,-197.39682,1013.8905
249,2.067,433.09882,-196.08055,1014.20117
250,2.075,438.15628,-195.02779,1014.74017
251,2.083,444.50037,-192.90102,1014.13446
252,2.092,449.939,-191.621,1015.40192
253,2.1,456.89178,-190.9455,1017.10773
254,2.108,462.07483,-189.24303,1018.11224
255,2.117,468.13809,-188.00589,1020.64276
256,2.125,474.34479,-185.85876,1021.64008
257,2.133,479.06262,-183.50151,1024.23816
258,2.142,484.80026,-183.40228,1025.74988
259,2.15,489.52695,-182.57169,1027.44043
260,2.158,495.56061,-182.10455,1029.40552
261,2.167,500.26471,-179.45929,1030.73669
262,2.175,505.21884,-178.20717,1031.96704
263,2.183,511.11157,-178.34048,1033.19458
264,2.192,515.60876,-176.85049,1034.38
265,2.2,520.33826,-175.40082,1035.44507
266,2.208,525.31006,-175.24362,1035.6366
267,2.217,530.31726,-174.51886,1036.85278
268,2.225,535.1817,-172.54025,1037.17676
269,2.233,540.12836,-171.9483,1037.30322
270,2.242,545.05646,-170.37592,1037.46729
271,2.25,548.74823,-169.64691,1037.67859
272,2.258,553.78699,-169.35071,1038.36206
273,2.267,557.69452,-168.87601,1038.60254
274,2.275,561.73187,-168.32994,1038.39001
275,2.283,565.67755,-168.71547,1039.10767
276,2.292,569.18573,-167.34354,1038.78442
277,2.3,573.77667,-166.33609,1038.9115
278,2.308,577.4939,-165.67494,1039.00378
279,2.317,581.42194,-163.84355,1039.21899
280,2.325,584.73022,-164.43919,1039.73071
281,2.333,588.43726,-163.14163,1040.17529
282,2.342,591.74963,-162.67508,1040.37878
283,2.35,595.88416,-161.19301,1040.66284
284,2.358,598.77283,-160.80879,1041.4259
285,2.367,602.65601,-161.40976,1041.70911
286,2.375,606.89764,-159.82202,1042.25208
287,2.383,611.19568,-160.36613,1042.33948
288,2.392,614.07544,-160.46257,1042.27832
289,2.4,618.35187,-159.55734,1043.16101
290,2.408,621.888,-159.15456,1043.29419
291,2.417,625.49506,-158.13762,1042.43628
292,2.425,628.87579,-157.56413,1042.95142
293,2.433,631.96277,-157.80258,1042.45374
294,2.442,637.91559,-156.59691,1042.12512
295,2.45,640.37335,-156.78171,1041.71509
296,2.458,643.79224,-155.68471,1042.21729
297,2.467,648.42566,-155.17552,1042.15381
298,2.475,652.88708,-155.72504,1041.8999
299,2.483,656.41382,-155.4397,1042.03967
300,2.492,661.03394,-155.31192,1041.98181
301,2.5,664.81262,-156.47691,1041.54126
302,2.508,669.46356,-155.2149,1040.61194
303,2.517,673.66956,-155.16452,1040.44568
304,2.525,678.03522,-155.8593,1039.94128
305,2.533,682.34888,-154.61777,1039.57886
306,2.542,686.39307,-155.26761,1039.10815
307,2.55,691.49359,-155.99623,1037.76392
308,2.558,696.02472,-155.40559,1037.54932
309,2.567,700.84381,-157.0098,1037.80957
310,2.575,705.86578,-157.67305,1037.61108
311,2.583,711.51166,-158.48033,1036.20337
312,2.592,716.3175,-159.08759,1035.89941
313,2.6,720.70636,-160.26138,1034.4563
314,2.608,726.72046,-159.56174,1033.37195
315,2.617,732.23889,-159.6915,1033.24683
316,2.625,737.88751,-161.01196,1032.05444
317,2.633,742.79797,-161.31844,1030.54639
318,2.642,748.65173,-162.05228,1028.63928
319,2.65,754.18524,-162.10123,1028.17468
320,2.658,759.86938,-164.31316,1026.92529
321,2.667,766.26477,-164.49397,1026.42908
322,2.675,772.61041,-165.79727,1024.54431
323,2.683,778.25073,-167.18413,1023.09894
324,2.692,786.18945,-168.33295,1021.98627
325,2.7,791.47723,-169.22006,1020.79639
326,2.708,798.91766,-169.29648,1019.15802
327,2.717,803.49139,-171.12939,1019.0788
328,2.725,810.40833,-171.84018,1017.98712
329,2.733,818.69495,-172.83423,1017.39526
330,2.742,828.24176,-174.79755,1017.61078
331,2.75,835.65918,-175.72128,1017.79047
332,2.758,841.64105,-176.8134,1017.23871
333,2.767,849.06488,-177.77058,1017.25214
334,2.775,860.00452,-177.5638,1018.02606
335,2.783,864.82611,-179.44804,1018.6134
336,2.792,872.96954,-179.59723,1018.67035
337,2.8,881.08087,-181.61285,1019.20245
338,2.808,888.74817,-182.52069,1020.30945
339,2.817,895.57104,-183.73407,1021.07867
340,2.825,904.38214,-185.18935,1021.37561
341,2.833,911.72333,-186.37766,1022.29755
342,2.842,921.09113,-188.08287,1023.68713
343,2.85,928.9646,-188.34195,1023.60815
344,2.858,937.04883,-188.9442,1023.53253
345,2.867,943.19342,-190.24448,1024.55408
346,2.875,953.61127,-191.07834,1024.67712
347,2.883,959.17633,-193.83449,1024.61389
348,2.892,967.94788,-195.14357,1024.7655
349,2.9,975.45355,-196.60558,1025.42834
350,2.908,983.52393,-198.62097,1026.2749
351,2.917,991.81604,-198.07983,1025.38452
352,2.925,1003.00317,-199.96159,1025.19397
353,2.933,1011.41034,-200.11287,1024.4425
354,2.942,1018.86389,-202.1599,1024.52539
355,2.95,1028.26318,-203.39566,1025.72217
356,2.958,1036.78479,-205.77827,1026.09656
357,2.967,1045.80786,-206.10002,1025.72119
358,2.975,1054.15308,-206.27968,1025.46082
359,2.983,1063.53845,-207.58253,1026.79614
360,2.992,1071.53625,-208.99945,1026.71558
361,3,1079.23779,-209.65919,1026.521
362,3.008,1085.89258,-210.24377,1026.78613
363,3.017,1094.45532,-210.3197,1028.01624
364,3.025,1102.60315,-210.73613,1027.86987
365,3.033,1109.9823,-210.92529,1026.43896
366,3.042,1117.49768,-211.87549,1027.62708
367,3.05,1124.5188,-212.30016,1027.22803
368,3.058,1132.25854,-213.69884,1027.32336
369,3.067,1140.98877,-215.36143,1027.28528
370,3.075,1146.20447,-215.46365,1026.6322
371,3.083,1153.49988,-215.27324,1025.79041
372,3.092,1159.61548,-216.13606,1026.26123
373,3.1,1167.77393,-215.91013,1026.27368
374,3.108,1174.68567,-216.09151,1024.52795
375,3.117,1182.6543,-216.54033,1024.60583
376,3.125,1189.927,-216.16951,1024.04822
377,3.133,1194.13525,-213.89626,1024.61938
378,3.142,1202.10339,-215.38675,1023.52948
379,3.15,1208.90808,-214.97389,1022.64832
380,3.158,1216.08008,-214.08916,1022.03119
381,3.167,1220.40784,-212.03925,1022.55377
382,3.175,1226.50513,-212.19023,1022.26868
383,3.183,1232.9491,-211.84691,1020.44287
384,3.192,1237.83875,-211.26955,1019.88342
385,3.2,1244.88477,-211.32848,1019.14594
386,3.208,1249.1571,-210.39221,1018.82996
387,3.217,1255.7854,-209.85454,1017.74756
388,3.225,1260.58899,-208.69312,1018.14648
389,3.233,1266.80469,-208.58047,1017.9845
390,3.242,1273.53662,-208.76205,1017.76965
391,3.25,1278.98743,-205.74171,1015.20691
392,3.258,1284.15356,-205.93982,1014.74396
393,3.267,1288.91064,-203.31995,1014.87543
394,3.275,1295.31689,-203.49709,1014.35913
395,3.283,1299.26367,-201.82811,1015.43445
396,3.292,1306.18005,-201.52995,1015.10596
397,3.3,1310.85303,-199.46628,1016.73816
398,3.308,1317.40283,-199.84401,1016.83844
399,3.317,1321.04333,-197.75182,1018.07202
400,3.325,1325.4624,-194.33626,1019.7215
401,3.333,1331.92114,-195.01007,1020.48199
402,3.342,1336.67053,-192.5975,1022.19189
403,3.35,1341.63098,-192.92534,1024.89453
404,3.358,1346.30774,-190.53546,1025.1792
405,3.367,1352.12524,-190.84686,1027.13147
406,3.375,1356.91882,-188.30844,1027.00146
407,3.383,1360.9729,-188.29344,1029.02466
408,3.392,1366.45618,-186.53911,1029.25159
409,3.4,1369.12878,-184.77122,1030.22424
410,3.408,1374.09998,-186.69673,1030.85596
411,3.417,1378.69141,-183.62631,1032.21985
412,3.425,1384.44702,-184.55267,1032.29089
413,3.433,1388.09363,-183.71927,1032.3551
414,3.442,1392.43872,-181.68478,1032.20984
415,3.45,1396.0697,-182.95946,1032.44006
416,3.458,1399.26978,-181.81578,1032.57202
417,3.467,1403.35327,-180.14922,1032.76831
418,3.475,1407.93079,-180.43291,1033.6228
419,3.483,1410.56091,-180.10709,1033.01086
420,3.492,1416.55676,-179.83174,1032.66174
421,3.5,1419.74634,-178.96622,1033.64978
422,3.508,1421.73669,-178.77365,1033.10449
423,3.517,1425.19031,-178.85553,1032.52307
424,3.525,1430.43762,-176.58478,1033.48523
425,3.533,1432.6626,-176.60869,1033.98547
426,3.542,1437.35852,-178.21271,1034.18408
427,3.55,1441.13403,-176.10507,1034.01318
428,3.558,1443.83374,-174.72009,1034.42126
429,3.567,1448.00952,-176.85173,1034.1311
430,3.575,1450.79504,-175.72273,1034.19226
431,3.583,1457.7157,-175.35165,1035.45508
432,3.592,1459.78931,-175.36302,1036.22681
433,3.6,1462.1665,-175.06447,1035.82666
434,3.608,1467.60242,-175.3508,1035.26172
435,3.617,1470.35254,-174.17397,1035.09351
436,3.625,1475.01379,-175.98486,1036.26514
437,3.633,1478.31274,-175.34065,1034.98132
438,3.642,1480.9624,-174.8549,1034.22949
439,3.65,1486.38062,-174.75798,1033.60986
440,3.658,1489.61438,-174.81281,1033.69751
441,3.667,1494.16016,-176.92334,1033.29846
442,3.675,1496.33069,-175.87532,1033.46338
443,3.683,1503.11926,-175.71819,1033.94275
444,3.692,1505.07117,-175.86812,1034.0719
445,3.7,1509.97107,-177.92558,1034.55334
446,3.708,1512.99963,-177.90082,1033.39258
447,3.717,1518.78662,-180.50282,1034.20532
448,3.725,1523.26514,-177.59436,1033.30444
449,3.733,1526.9928,-179.69618,1033.42102
450,3.742,1530.52197,-180.05194,1033.24512
451,3.75,1534.78784,-182.59012,1032.29578
452,3.758,1540.04761,-182.92587,1032.75854
453,3.767,1544.72803,-184.34456,1029.94934
454,3.775,1549.3031,-183.27603,1028.79517
455,3.783,1554.90332,-185.90939,1028.54346
456,3.792,1558.42139,-186.04088,1028.11243
457,3.8,1564.49048,-188.42577,1026.69409
458,3.808,1569.52881,-187.19063,1026.30322
459,3.817,1573.95349,-188.84093,1025.6665
460,3.825,1580.69141,-193.12154,1023.09161
461,3.833,1585.12756,-193.89691,1021.49585
462,3.842,1591.33765,-196.25256,1021.43121
463,3.85,1596.21118,-196.1602,1019.73157
464,3.858,1603.09192,-197.48637,1018.43097
465,3.867,1608.82581,-200.07382,1018.50226
466,3.875,1614.26831,-202.44604,1016.99164
467,3.883,1621.15918,-204.23642,1016.51294
468,3.892,1627.45398,-203.7742,1015.33099
469,3.9,1634.22302,-206.44034,1015.74475
470,3.908,1640.3418,-208.26982,1015.79144
471,3.917,1646.50061,-210.53207,1015.93274
