Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
56,0.458,-617.96283,-189.93097,871.62048
57,0.467,-609.52252,-188.5271,872.07104
58,0.475,-600.52515,-189.85201,873.00262
59,0.483,-591.9538,-189.50545,873.15662
60,0.492,-582.55487,-187.98016,874.56561
61,0.5,-573.73779,-188.55382,875.0686
62,0.508,-564.85974,-188.10982,875.81079
63,0.517,-556.46942,-186.43074,876.38452
64,0.525,-547.76917,-186.28763,877.99908
65,0.533,-539.53229,-184.86446,878.82605
66,0.542,-530.90948,-184.80217,879.87286
67,0.55,-522.05548,-183.9778,880.25391
68,0.558,-513.96417,-183.72127,881.8454
69,0.567,-506.48602,-182.95349,882.20386
70,0.575,-497.90317,-180.75693,883.59021
71,0.583,-489.18796,-180.19737,884.21881
72,0.592,-481.22324,-179.79933,885.34253
73,0.6,-473.0545,-179.40999,886.46796
74,0.608,-465.10489,-177.25456,886.78894
75,0.617,-456.71683,-176.72678,887.69049
76,0.625,-448.9086,-176.04349,888.51813
77,0.633,-441.4129,-175.02682,889.07861
78,0.642,-433.13812,-173.7972,889.98749
79,0.65,-425.32819,-172.46046,890.50421
80,0.658,-418.3598,-171.86705,891.39429
81,0.667,-410.41693,-169.6351,892.47552
82,0.675,-403.0777,-167.64563,893.05524
83,0.683,-395.98294,-166.58727,893.28632
84,0.692,-388.98932,-166.26959,894.28247
85,0.7,-381.41733,-165.28333,895.0274
86,0.708,-374.54636,-162.90807,895.75122
87,0.717,-366.97269,-160.95244,896.45947
88,0.725,-360.40695,-160.97385,896.73364
89,0.733,-352.97296,-160.15799,896.52118
90,0.742,-346.93259,-159.13808,897.66193
91,0.75,-339.21033,-157.56349,898.24274
92,0.758,-333.16013,-156.8277,898.40094
93,0.767,-325.65298,-156.13614,898.81891
94,0.775,-319.52444,-155.28867,898.90259
95,0.783,-313.21332,-154.01639,899.04315
96,0.792,-306.67377,-152.5069,899.46375
97,0.8,-300.03793,-152.09726,899.5495
98,0.808,-294.02243,-151.20036,899.49487
99,0.817,-287.35034,-150.10645,899.67401
100,0.825,-280.89221,-148.2092,899.12793
101,0.833,-275.45227,-147.96956,899.47198
102,0.842,-268.91342,-145.93031,900.00726
103,0.85,-263.13547,-145.03386,900.0202
104,0.858,-257.4837,-145.3662,900.30182
105,0.867,-251.3992,-143.84117,900.37964
106,0.875,-246.40808,-144.1143,900.91968
107,0.883,-240.32095,-142.31305,902.20435
108,0.892,-235.18155,-142.52032,902.54242
109,0.9,-230.26935,-140.90269,903.12018
110,0.908,-224.74773,-140.94905,904.66516
111,0.917,-219.71632,-139.35966,904.961
112,0.925,-215.04143,-138.98694,905.66241
113,0.933,-209.73486,-138.59767,906.70538
114,0.942,-205.10674,-138.55655,906.83563
115,0.95,-199.89839,-137.62334,907.44769
116,0.958,-195.19299,-137.26418,908.16486
117,0.967,-190.89101,-136.46765,908.76294
118,0.975,-186.06575,-135.79411,908.53809
119,0.983,-181.26801,-135.526,908.63855
120,0.992,-176.60541,-135.37067,908.44775
121,1,-172.61079,-135.21519,907.95038
122,1.008,-168.53168,-134.66557,907.79242
123,1.017,-164.09348,-134.43942,907.51697
124,1.025,-160.1985,-133.69293,907.21124
125,1.033,-156.57999,-133.38,906.3056
126,1.042,-152.56912,-133.3604,905.17468
127,1.05,-148.66113,-132.87184,904.29633
128,1.058,-145.45497,-132.06195,904.15131
129,1.067,-141.06592,-131.77084,903.73047
130,1.075,-138.24634,-131.98848,902.64087
131,1.083,-134.59691,-131.78438,901.93506
132,1.092,-130.62987,-130.99655,901.04297
133,1.1,-128.3631,-130.17926,900.51324
134,1.108,-124.99696,-130.79829,899.0155
135,1.117,-121.65454,-129.62727,897.89172
136,1.125,-117.76242,-129.71353,897.48798
137,1.133,-115.57721,-130.13068,896.90942
138,1.142,-111.83548,-130.44322,895.75891
139,1.15,-109.49628,-128.93407,894.67157
140,1.158,-105.68887,-129.66183,893.69672
141,1.167,-102.60793,-129.79807,892.94073
142,1.175,-99.6208,-129.66571,892.02148
143,1.183,-95.8149,-129.29871,891.56396
144,1.192,-93.13676,-129.48228,890.44104
145,1.2,-89.56854,-128.57242,889.40009
146,1.208,-86.90743,-129.34175,888.2149
147,1.217,-83.40444,-129.18753,887.23627
148,1.225,-80.70833,-130.02367,886.52191
149,1.233,-76.76202,-129.11746,885.30054
150,1.242,-73.89072,-129.24944,884.64874
151,1.25,-70.04063,-129.58218,884.07129
152,1.258,-65.74952,-129.59891,882.07526
153,1.267,-61.74141,-130.02792,881.82043
154,1.275,-58.45942,-130.03212,880.63525
155,1.283,-55.23252,-130.33334,879.42419
156,1.292,-51.18116,-130.40689,878.16693
157,1.3,-47.05592,-130.58093,878.05859
158,1.308,-42.65767,-131.8688,877.17078
159,1.317,-37.65981,-132.32822,875.31274
160,1.325,-33.5705,-132.40887,875.46228
161,1.333,-29.22176,-132.99353,874.46887
162,1.342,-23.41045,-134.13443,873.45447
163,1.35,-19.4002,-134.30777,872.37433
164,1.358,-13.98442,-134.70963,871.99963
165,1.367,-9.25051,-135.27928,870.66046
166,1.375,-3.76457,-135.23779,869.927
167,1.383,0.63636,-136.68378,869.5401
168,1.392,6.55284,-136.47241,868.14124
169,1.4,11.92313,-137.53246,867.78644
170,1.408,17.7071,-139.30431,867.1781
171,1.417,24.13166,-139.57736,866.25714
172,1.425,29.7471,-141.49551,865.39801
173,1.433,35.46127,-141.26176,865.25446
174,1.442,41.89577,-142.89334,863.69794
175,1.45,48.95225,-143.58356,862.2962
176,1.458,54.81244,-144.21381,861.25977
177,1.467,61.6271,-145.81984,861.25702
178,1.475,67.1578,-146.83531,859.82214
179,1.483,75.26328,-148.20105,860.03674
180,1.492,81.88244,-148.99132,859.55414
181,1.5,88.95008,-149.80702,860.01129
182,1.508,95.69399,-150.94431,860.41595
183,1.517,103.8527,-151.68976,861.25946
184,1.525,110.28303,-153.11736,861.32214
185,1.533,118.14529,-154.44034,861.76874
186,1.542,125.92984,-155.29021,862.7066
187,1.55,132.82021,-156.19388,864.00543
188,1.558,140.98329,-156.56166,864.92889
189,1.567,148.28552,-158.05356,866.51031
190,1.575,156.52502,-158.76201,867.8739
191,1.583,163.59436,-160.16788,868.3573
192,1.592,171.19762,-160.92262,870.65967
193,1.6,180.07138,-162.33493,872.19446
194,1.608,186.64883,-163.81889,873.89813
195,1.617,195.35445,-163.79349,875.04816
196,1.625,203.94095,-165.17024,875.91071
197,1.633,211.32538,-165.68398,877.05548
198,1.642,220.25491,-167.48441,877.90338
199,1.65,228.57033,-167.1882,878.25562
200,1.658,236.11626,-168.97452,879.87079
201,1.667,244.90181,-168.35971,880.36133
202,1.675,252.92639,-169.40482,880.87775
203,1.683,261.49924,-169.32957,881.52362
204,1.692,269.23373,-170.05411,882.07544
205,1.7,277.71399,-170.17091,883.41882
206,1.708,285.83151,-170.6078,883.59528
207,1.717,293.99091,-171.19392,884.68262
208,1.725,302.35635,-170.34575,884.90912
209,1.733,310.90585,-170.85298,886.40564
210,1.742,318.7804,-170.54472,887.27875
211,1.75,327.22409,-170.91936,888.46179
212,1.758,335.5318,-170.54781,889.38409
213,1.767,343.98288,-170.42265,890.8418
214,1.775,351.34787,-168.73354,891.177
215,1.783,359.57492,-168.67149,891.65985
216,1.792,367.98364,-168.51605,893.69183
217,1.8,374.87885,-168.23161,894.38562
218,1.808,384.05139,-167.37645,895.6626
219,1.817,391.06134,-165.99425,896.64154
220,1.825,399.96198,-166.71651,898.2619
221,1.833,407.33182,-165.18752,899.31519
222,1.842,415.02228,-165.25661,899.89581
223,1.85,423.0134,-164.37643,901.12262
224,1.858,430.12433,-163.63956,901.86267
225,1.867,438.64035,-163.28761,903.53442
226,1.875,445.73624,-162.66983,904.37335
227,1.883,453.03885,-161.44241,905.12506
228,1.892,460.73203,-161.60387,905.87103
229,1.9,467.98428,-159.98117,905.79755
230,1.908,475.61832,-159.60202,907.02863
231,1.917,482.50394,-157.61252,907.63757
232,1.925,489.60324,-157.09471,908.80591
233,1.933,496.0687,-156.47354,908.55835
234,1.942,504.52209,-155.76772,909.37262
235,1.95,510.78375,-155.38954,910.33362
236,1.958,517.62988,-154.55063,910.62091
237,1.967,523.98883,-152.45699,911.16821
238,1.975,531.94696,-153.03481,911.04828
239,1.983,538.0047,-151.38414,911.25677
240,1.992,544.11658,-150.53212,911.97095
241,2,551.52051,-149.27815,912.237
242,2.008,557.77637,-147.84918,912.42053
243,2.017,564.41254,-147.02171,912.03723
244,2.025,570.6911,-145.62837,912.43781
245,2.033,577.08441,-144.56523,913.05627
246,2.042,582.73407,-144.64145,912.92908
247,2.05,589.5556,-143.12759,913.11108
248,2.058,595.40637,-142.9491,913.33514
249,2.067,600.93591,-142.2195,913.95477
250,2.075,607.49512,-140.95128,913.86719
251,2.083,613.08502,-138.82988,913.96069
252,2.092,619.20239,-138.77008,914.27954
253,2.1,624.4234,-137.4001,913.80951
254,2.108,629.16254,-136.84917,914.68359
255,2.117,634.60565,-136.26654,915.32776
256,2.125,639.86279,-135.10135,915.78741
257,2.133,644.51855,-134.12422,916.05701
258,2.142,649.5238,-133.02986,916.38916
259,2.15,654.75543,-133.04886,917.2804
260,2.158,659.98285,-131.6683,917.81195
261,2.167,664.13824,-131.381,918.62982
262,2.175,668.07349,-130.08388,918.7063
263,2.183,673.4646,-130.72179,919.42676
264,2.192,677.27356,-129.95099,919.03973
265,2.2,681.68274,-128.41278,918.24615
266,2.208,686.92078,-128.28751,918.02417
267,2.217,690.41223,-127.97329,917.59338
268,2.225,694.85437,-127.39426,917.47839
269,2.233,698.77515,-125.90324,917.06067
270,2.242,703.07928,-126.84795,916.80078
271,2.25,707.43054,-126.32012,916.3028
272,2.258,710.4577,-125.27496,915.74963
273,2.267,714.94531,-124.45429,915.57312
274,2.275,717.25665,-125.40068,914.36145
275,2.283,721.22284,-124.58848,914.09735
276,2.292,725.00671,-123.45961,913.31512
277,2.3,729.18652,-125.09457,912.7868
278,2.308,730.90491,-124.77058,912.79962
279,2.317,733.98657,-123.77505,911.50128
280,2.325,737.41626,-124.30368,910.6485
281,2.333,740.95898,-123.66632,909.69342
282,2.342,742.99768,-123.46574,908.4455
283,2.35,746.39941,-123.78351,908.15436
284,2.358,750.27502,-123.578,908.0072
285,2.367,751.92297,-124.36822,907.02136
286,2.375,754.38318,-123.54118,904.37701
287,2.383,759.22852,-123.36183,904.10779
288,2.392,765.31921,-124.44763,903.69141
289,2.4,763.8504,-124.36079,904.09741
290,2.408,767.08496,-124.16146,902.74695
291,2.417,769.57562,-124.13665,901.77911
292,2.425,772.59998,-125.07443,900.89581
293,2.433,775.47144,-124.67815,899.6944
294,2.442,778.15674,-124.48558,899.41296
295,2.45,781.68689,-126.0218,897.91595
296,2.458,784.17505,-125.4611,896.90381
297,2.467,787.18402,-125.76116,895.11615
298,2.475,790.67999,-126.38445,894.32452
299,2.483,793.45239,-126.10658,892.90143
300,2.492,796.86987,-126.15269,892.0777
301,2.5,800.57672,-127.86343,890.90668
302,2.508,804.15497,-127.2844,889.50122
303,2.517,807.17365,-128.27914,888.11469
304,2.525,811.35059,-128.96671,887.01263
305,2.533,814.57654,-129.40761,886.07269
306,2.542,818.62921,-129.85596,885.03723
307,2.55,823.00354,-129.48572,883.62567
308,2.558,826.75165,-131.52794,883.13837
309,2.567,831.20135,-131.2135,881.84393
310,2.575,835.07251,-131.51999,880.37457
311,2.583,840.20978,-132.7357,880.02228
312,2.592,844.3772,-132.79401,878.28308
313,2.6,849.75146,-134.08878,877.18268
314,2.608,854.82483,-134.01343,876.10547
315,2.617,859.86646,-135.11951,875.51086
316,2.625,865.28577,-135.90601,874.18298
317,2.633,871.20343,-136.38583,873.15436
318,2.642,876.25342,-137.59039,871.32599
319,2.65,883.09741,-138.24443,871.12836
320,2.658,888.97052,-139.82266,869.95197
321,2.667,894.73743,-139.79811,868.62347
322,2.675,900.76605,-141.13338,868.00848
323,2.683,908.71295,-143.06174,867.33063
324,2.692,914.91058,-142.5985,865.73914
325,2.7,921.46051,-143.74561,864.66071
326,2.708,928.40387,-144.83455,864.11182
327,2.717,935.5105,-145.71049,863.31329
328,2.725,942.86908,-147.12602,862.92133
329,2.733,949.8703,-147.63702,862.27618
330,2.742,958.19586,-148.48114,862.66241
331,2.75,966.14819,-149.44858,862.11023
332,2.758,973.93439,-149.63786,861.91315
333,2.767,981.7359,-150.67444,861.70709
334,2.775,989.58655,-150.73766,862.54065
335,2.783,998.41547,-153.48163,863.73022
336,2.792,1006.02576,-153.67973,864.66461
337,2.8,1014.2821,-154.52065,865.87836
338,2.808,1022.7608,-155.62036,867.58917
339,2.817,1030.73462,-156.4415,868.90436
340,2.825,1039.38123,-157.63092,870.30652
341,2.833,1048.16284,-158.03934,870.73541
342,2.842,1055.604,-159.49542,872.89148
343,2.85,1064.78796,-160.24588,873.78259
344,2.858,1073.63049,-160.89677,875.66315
345,2.867,1082.31335,-161.69276,876.54169
346,2.875,1090.95715,-162.24142,878.30267
347,2.883,1099.87988,-163.22218,879.25323
348,2.892,1109.16113,-163.95671,879.34802
349,2.9,1118.05652,-164.57632,881.06409
350,2.908,1127.95447,-164.85638,881.52374
351,2.917,1136.24475,-166.68462,882.04382
352,2.925,1145.12878,-167.02025,882.52148
353,2.933,1154.52454,-167.21555,883.64453
354,2.942,1162.63098,-168.40137,884.14502
355,2.95,1172.55725,-168.037,884.52948
356,2.958,1180.80518,-167.32571,885.28278
357,2.967,1189.854,-167.25922,885.7948
358,2.975,1198.69153,-167.8705,886.9892
359,2.983,1206.54858,-168.26999,888.20734
360,2.992,1215.76428,-168.03363,888.24304
361,3,1224.41882,-167.9464,889.70294
362,3.008,1232.99292,-167.41353,891.63904
363,3.017,1241.953,-167.68227,892.46118
364,3.025,1249.70605,-168.34578,893.76422
365,3.033,1256.98254,-167.58461,894.74438
366,3.042,1266.38989,-168.16019,895.63501
367,3.05,1273.58044,-167.84564,897.51819
368,3.058,1280.64832,-168.57765,898.66937
369,3.067,1287.34436,-168.9994,898.17096
370,3.075,1299.2627,-167.9371,899.74426
371,3.083,1306.44055,-167.41185,900.47742
372,3.092,1314.6554,-166.94026,901.16968
373,3.1,1322.2146,-166.65498,902.32837
374,3.108,1329.99072,-165.75819,903.66882
375,3.117,1337.50354,-165.06265,903.76514
376,3.125,1345.13147,-164.38065,904.50299
377,3.133,1352.33826,-164.90378,905.06677
378,3.142,1359.43604,-163.78429,905.3385
379,3.15,1366.6781,-162.81679,906.05243
380,3.158,1374.203,-162.28441,907.38251
381,3.167,1381.375,-160.84122,907.52838
382,3.175,1387.49121,-161.00099,907.96362
383,3.183,1394.93481,-160.38617,909.39777
384,3.192,1400.83118,-158.82339,909.41278
385,3.2,1407.84717,-158.90602,909.8042
386,3.208,1413.76233,-157.4364,909.48621
387,3.217,1419.85413,-156.4084,910.276
388,3.225,1426.10583,-155.76056,910.37872
389,3.233,1432.06714,-155.39319,910.57208
390,3.242,1438.55054,-154.21098,910.78577
391,3.25,1443.86316,-153.70172,910.51343
392,3.258,1449.34521,-152.35498,910.53949
393,3.267,1454.78784,-151.60881,910.74139
394,3.275,1460.91931,-151.61885,910.22455
395,3.283,1465.70288,-150.61415,909.90161
396,3.292,1471.18359,-149.42934,910.16376
397,3.3,1475.67102,-148.73375,910.14771
398,3.308,1481.823,-148.69101,909.99231
399,3.317,1486.49158,-147.14117,910.39001
400,3.325,1491.12695,-146.80554,910.83698
401,3.333,1495.53174,-146.74837,911.12524
402,3.342,1500.67249,-145.50162,910.82501
403,3.35,1505.20984,-145.0298,911.44592
404,3.358,1509.00586,-144.68832,912.29102
405,3.367,1514.02832,-145.21822,912.54144
406,3.375,1518.50049,-144.33153,912.13959
407,3.383,1522.07556,-143.97971,911.85931
408,3.392,1526.93152,-144.75972,912.35962
409,3.4,1531.55737,-143.75145,912.52997
410,3.408,1535.75781,-143.9769,911.57733
411,3.417,1538.85815,-144.34973,912.37231
412,3.425,1542.86621,-143.82945,911.93054
413,3.433,1546.75842,-144.29962,911.18243
414,3.442,1551.04724,-143.97285,911.13623
415,3.45,1554.04944,-144.41946,910.77045
416,3.458,1558.10388,-144.22185,910.01807
417,3.467,1562.14355,-144.85812,909.59027
418,3.475,1564.88599,-143.80759,908.99536
419,3.483,1568.39771,-144.81502,907.83392
420,3.492,1571.53516,-144.12137,907.42999
421,3.5,1574.66541,-145.11942,907.14496
422,3.508,1578.70752,-144.83121,905.56696
423,3.517,1580.80969,-144.99911,904.90759
424,3.525,1584.74268,-144.33063,904.70728
425,3.533,1587.17981,-145.09375,903.7804
426,3.542,1590.81934,-145.55881,903.52576
427,3.55,1593.91016,-146.01169,902.58215
428,3.558,1597.245,-146.06746,902.19611
429,3.567,1600.29626,-146.32448,900.43079
430,3.575,1602.07056,-146.94081,899.42896
431,3.583,1605.22937,-147.39595,898.98627
432,3.592,1608.47791,-147.88675,897.83008
433,3.6,1611.85925,-147.71939,896.87921
434,3.608,1614.58118,-148.23514,897.16956
435,3.617,1617.13953,-148.39182,895.4375
436,3.625,1621.2334,-148.01897,895.10626
437,3.633,1623.40186,-148.60979,894.19818
438,3.642,1627.42041,-149.04146,893.08148
439,3.65,1630.04736,-149.59033,892.56232
440,3.658,1633.34473,-149.99323,892.41077
441,3.667,1637.00537,-150.80487,891.04407
442,3.675,1640.09155,-151.70641,890.84399
443,3.683,1644.41626,-152.24158,890.4411
444,3.692,1647.29749,-152.83066,889.49017
445,3.7,1651.15735,-152.84824,888.91577
446,3.708,1655.18103,-154.51057,888.15387
447,3.717,1658.35352,-154.32896,887.00848
448,3.725,1662.05249,-155.29103,885.99286
449,3.733,1666.64783,-155.68625,885.34454
450,3.742,1669.86694,-157.36899,884.17462
451,3.75,1674.78943,-157.83603,883.68744
452,3.758,1678.34753,-158.56375,882.88977
453,3.767,1683.63696,-159.01433,882.56757
454,3.775,1688.2229,-159.89537,880.90729
455,3.783,1692.70117,-161.07634,880.32001
456,3.792,1697.4397,-161.92883,878.8288
457,3.8,1702.03906,-164.0369,877.7616
458,3.808,1707.27649,-164.50804,876.60229
459,3.817,1712.67505,-166.0694,875.69904
460,3.825,1717.34705,-167.25414,874.64252
461,3.833,1722.84546,-168.13893,873.1687
462,3.842,1728.61145,-168.98604,871.41272
463,3.85,1733.6593,-170.66446,870.75171
464,3.858,1739.84424,-172.69815,870.23352
465,3.867,1746.09363,-173.73953,869.29828
466,3.875,1751.94019,-174.58728,868.23492
467,3.883,1757.87634,-176.91843,867.58716
468,3.892,1764.06799,-178.25052,867.08337
469,3.9,1769.96045,-178.93039,866.72272
470,3.908,1776.8512,-180.56943,866.95813
471,3.917,1781.48938,-182.62949,866.6571
