Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,312.59387,167.79539,316.35287,221.05281,196.67401,73.42566,262.28296,104.25267,109.63532
2,0.008,312.43704,167.69667,316.56119,221.05281,196.67401,73.42566,262.40778,104.08513,109.37547
3,0.017,312.3804,167.62529,316.40622,221.02057,196.49284,73.37043,262.21008,103.9502,109.29452
4,0.025,312.52567,167.7186,316.59521,221.22029,196.65138,73.33401,262.33887,104.32922,109.20504
5,0.033,312.43484,167.80676,316.58878,221.36845,196.20427,73.21201,262.08231,104.34682,109.02421
6,0.042,312.43488,167.68593,316.69928,221.05281,196.67401,73.42566,262.08878,103.91332,109.45235
7,0.05,312.43704,167.69667,316.56119,221.05281,196.67401,73.42566,261.78714,104.21648,108.91157
8,0.058,312.43701,167.8175,316.45068,221.02057,196.49284,73.37043,262.30688,104.29409,109.44585
9,0.067,312.41638,167.94298,316.35239,221.14052,196.30099,73.26183,262.33887,104.32922,109.20504
10,0.075,312.41638,167.94298,316.35239,221.19897,196.81833,73.33017,262.30688,104.29409,109.44585
11,0.083,312.34818,167.86618,316.59476,221.17274,196.48218,73.31705,262.13623,104.03269,109.42381
12,0.092,312.34811,167.987,316.48425,221.05281,196.67401,73.42566,262.03574,104.20506,109.1438
13,0.1,312.36874,167.86153,316.58252,221.17274,196.48218,73.31705,262.0437,104.19885,109.09242
14,0.108,312.34811,167.987,316.48425,221.34712,196.37122,73.20818,262.30688,104.29409,109.44585
15,0.117,312.34811,167.987,316.48425,221.17274,196.48218,73.31705,262.30688,104.29409,109.44585
16,0.125,312.29147,167.91562,316.32928,221.02057,196.49284,73.37043,262.42648,104.43867,109.41581
17,0.133,312.29147,167.91562,316.32928,221.17274,196.48218,73.31705,262.3309,104.33543,109.2564
18,0.142,312.34811,167.987,316.48425,221.22717,196.56306,73.31679,262.30688,104.29409,109.44585
19,0.15,312.54208,168.12825,316.32947,221.05281,196.67401,73.42566,262.40247,104.39734,109.60525
20,0.158,312.48105,168.20103,316.47491,221.17274,196.48218,73.31705,262.42648,104.43867,109.41581
21,0.167,312.34811,167.987,316.48425,221.17274,196.48218,73.31705,262.3309,104.33543,109.2564
22,0.175,312.48105,168.20103,316.47491,221.17274,196.48218,73.31705,262.25641,104.29929,109.10788
23,0.183,312.40305,168.20285,316.15247,221.34712,196.37122,73.20818,262.25641,104.29929,109.10788
24,0.192,312.27011,167.98882,316.1618,221.17274,196.48218,73.31705,262.25641,104.29929,109.10788
25,0.2,312.27011,167.98882,316.1618,221.17274,196.48218,73.31705,262.3309,104.33543,109.2564
26,0.208,312.34811,167.987,316.48425,221.05281,196.67401,73.42566,262.3309,104.33543,109.2564
27,0.217,312.36774,168.14075,316.25287,221.22717,196.56306,73.31679,262.3309,104.33543,109.2564
28,0.225,312.45969,168.27423,316.30743,221.05281,196.67401,73.42566,262.30688,104.29409,109.44585
29,0.233,312.50064,168.35478,316.24353,221.17274,196.48218,73.31705,262.3309,104.33543,109.2564
30,0.242,312.35086,168.45126,316.22168,221.05281,196.67401,73.42566,262.3309,104.33543,109.2564
31,0.25,312.40305,168.20285,316.15247,221.05281,196.67401,73.42566,262.25641,104.29929,109.10788
32,0.258,312.444,168.2834,316.08856,221.22717,196.56306,73.31679,262.18097,104.28864,109.17278
33,0.267,312.42438,168.12964,316.31995,221.05281,196.67401,73.42566,262.3309,104.33543,109.2564
34,0.275,312.45969,168.27423,316.30743,221.17274,196.48218,73.31705,262.42648,104.43867,109.41581
35,0.283,312.4075,168.52264,316.37668,221.05281,196.67401,73.42566,262.3309,104.33543,109.2564
36,0.292,312.45969,168.27423,316.30743,221.05281,196.67401,73.42566,262.3309,104.33543,109.2564
37,0.3,312.45969,168.27423,316.30743,221.34712,196.37122,73.20818,262.42648,104.43867,109.41581
38,0.308,312.50064,168.35478,316.24353,221.17274,196.48218,73.31705,262.25641,104.29929,109.10788
39,0.317,312.40305,168.20285,316.15247,221.17274,196.48218,73.31705,262.25641,104.29929,109.10788
40,0.325,312.35086,168.45126,316.22168,221.17274,196.48218,73.31705,262.08536,104.18543,109.01337
41,0.333,312.45969,168.27423,316.30743,221.3149,196.19003,73.15293,262.11725,104.22059,108.77254
42,0.342,312.44846,168.60318,316.31277,221.22717,196.56306,73.31679,262.3309,104.33543,109.2564
43,0.35,312.45969,168.27423,316.30743,221.05281,196.67401,73.42566,262.36282,104.37057,109.01559
44,0.358,312.39182,168.5318,316.15778,221.05281,196.67401,73.42566,262.32709,104.35498,109.03989
45,0.367,312.45969,168.27423,316.30743,221.17274,196.48218,73.31705,262.22534,104.2697,109.51497
46,0.375,312.44846,168.60318,316.31277,221.34109,196.52618,73.16606,261.99292,104.12318,109.04919
47,0.383,312.44846,168.60318,316.31277,221.4933,196.51553,73.11267,261.99249,104.10016,109.43421
48,0.392,312.44846,168.60318,316.31277,221.02057,196.49284,73.37043,262.27026,104.3158,109.30596
49,0.4,312.4075,168.52264,316.37668,221.17274,196.48218,73.31705,262.27026,104.3158,109.30596
50,0.408,312.45969,168.27423,316.30743,221.05281,196.67401,73.42566,261.99249,104.10016,109.43421
51,0.417,312.4075,168.52264,316.37668,221.3149,196.19003,73.15293,261.94171,104.13561,109.13867
52,0.425,312.44846,168.60318,316.31277,221.19493,196.38187,73.26155,261.99249,104.10016,109.43421
53,0.433,312.50064,168.35478,316.24353,221.19897,196.81833,73.33017,262.30688,104.29409,109.44585
54,0.442,312.4075,168.52264,316.37668,221.22717,196.56306,73.31679,262.14114,104.1943,109.12408
55,0.45,312.44846,168.60318,316.31277,221.34712,196.37122,73.20818,262.10916,104.15916,109.36491
56,0.458,312.44846,168.60318,316.31277,221.3149,196.19003,73.15293,262.01175,104.16372,109.33327
57,0.467,312.44846,168.60318,316.31277,221.1817,196.06085,73.02338,262.33887,104.32922,109.20504
58,0.475,312.44846,168.60318,316.31277,221.03955,196.35301,73.18752,262.33887,104.32922,109.20504
59,0.483,312.50952,168.5304,316.1673,221.05281,196.67401,73.42566,262.3309,104.33543,109.2564
60,0.492,312.44846,168.60318,316.31277,221.2867,196.44531,73.16633,262.18365,104.25032,108.92554
61,0.5,312.44846,168.60318,316.31277,221.48853,196.51299,72.92317,262.30688,104.29409,109.44585
62,0.508,312.44846,168.60318,316.31277,221.20834,196.74796,73.12318,262.28296,104.25267,109.63532
63,0.517,312.44846,168.60318,316.31277,221.17274,196.48218,73.31705,262.28296,104.25267,109.63532
64,0.525,312.44846,168.60318,316.31277,221.00732,196.17184,73.13228,262.28296,104.25267,109.63532
65,0.533,312.44846,168.60318,316.31277,221.17274,196.48218,73.31705,262.31497,104.2878,109.39451
66,0.542,312.44846,168.60318,316.31277,221.37334,196.70738,73.2213,262.28296,104.25267,109.63532
67,0.55,312.44846,168.60318,316.31277,221.16673,196.63715,73.27494,262.30688,104.29409,109.44585
68,0.558,312.44846,168.60318,316.31277,221.31892,196.62648,73.22156,262.28833,104.33443,108.86706
69,0.567,312.44846,168.60318,316.31277,221.31892,196.62648,73.22156,262.18365,104.25032,108.92554
70,0.575,312.50952,168.5304,316.1673,221.34712,196.37122,73.20818,262.30688,104.29409,109.44585
71,0.583,312.44846,168.60318,316.31277,221.22717,196.56306,73.31679,262.28296,104.25267,109.63532
72,0.592,312.44846,168.60318,316.31277,220.9196,196.54486,73.29613,262.30688,104.29409,109.44585
73,0.6,312.60529,168.58105,316.215,221.17274,196.48218,73.31705,262.40247,104.39734,109.60525
74,0.608,312.60529,168.58105,316.215,221.4933,196.51553,73.11267,262.30688,104.29409,109.44585
75,0.617,312.44846,168.60318,316.31277,221.19897,196.81833,73.33017,262.3309,104.33543,109.2564
76,0.625,312.44846,168.60318,316.31277,221.14052,196.30099,73.26183,262.3309,104.33543,109.2564
77,0.633,312.44846,168.60318,316.31277,221.17274,196.48218,73.31705,262.3309,104.33543,109.2564
78,0.642,312.44846,168.60318,316.31277,221.34712,196.37122,73.20818,262.30688,104.29409,109.44585
79,0.65,312.44846,168.60318,316.31277,221.17274,196.48218,73.31705,262.33887,104.32922,109.20504
80,0.658,312.50064,168.35478,316.24353,221.17274,196.48218,73.31705,262.36282,104.37057,109.01559
81,0.667,312.50064,168.35478,316.24353,221.17274,196.48218,73.31705,262.36282,104.37057,109.01559
82,0.675,312.56171,168.282,316.09808,221.17274,196.48218,73.31705,262.36282,104.37057,109.01559
83,0.683,312.56171,168.282,316.09808,221.34712,196.37122,73.20818,262.32709,104.35498,109.03989
84,0.692,312.50504,168.21063,315.94312,221.05281,196.67401,73.42566,262.24918,104.30612,108.87986
85,0.7,312.40305,168.20285,316.15247,221.17274,196.48218,73.31705,261.85187,104.09368,109.03572
86,0.708,312.444,168.2834,316.08856,221.14052,196.30099,73.26183,261.63263,104.12817,108.58488
87,0.717,312.46408,168.13008,316.00702,221.14052,196.30099,73.26183,261.90866,104.13287,108.76961
88,0.725,312.37933,168.02538,315.96603,221.19408,196.31523,73.32089,261.77365,104.15765,108.59837
89,0.733,312.31107,168.06938,316.0979,221.2171,196.24391,73.26968,261.81351,103.89188,108.77776
90,0.742,312.32678,168.0602,316.31677,221.14052,196.30099,73.26183,262.11743,104.2034,108.94837
91,0.75,312.32678,168.0602,316.31677,221.34712,196.37122,73.20818,262.36688,104.08925,109.21921
92,0.758,312.35971,167.87161,316.19742,221.14052,196.30099,73.26183,261.47299,103.71868,108.66748
93,0.767,312.33835,167.94481,316.02994,221.19408,196.31523,73.32089,261.84967,103.96624,108.58287
94,0.775,312.27011,167.98882,316.1618,221.19493,196.38187,73.26155,262.06317,104.02678,108.51971
95,0.783,312.33835,167.94481,316.02994,221.14052,196.30099,73.26183,261.90866,104.13287,108.76961
96,0.792,312.42438,168.12964,316.31995,221.14052,196.30099,73.26183,262.04971,104.16238,108.78309
97,0.8,312.4007,167.95218,316.13351,221.17274,196.48218,73.31705,261.77365,104.15765,108.59837
98,0.808,312.37933,168.02538,315.96603,221.34712,196.37122,73.20818,261.76251,103.58781,108.58881
99,0.817,312.45969,168.27423,316.30743,221.34712,196.37122,73.20818,261.71054,104.17699,108.74494
100,0.825,312.52075,168.20145,316.16199,221.14052,196.30099,73.26183,261.71054,104.17699,108.74494
101,0.833,312.27011,167.98882,316.1618,221.17274,196.48218,73.31705,261.77365,104.15765,108.59837
102,0.842,312.46408,168.13008,316.00702,221.17274,196.48218,73.31705,261.43311,103.98446,108.48808
103,0.85,312.46408,168.13008,316.00702,221.3149,196.19003,73.15293,262.11725,104.22059,108.77254
104,0.858,312.40305,168.20285,316.15247,221.05281,196.67401,73.42566,261.71689,104.11844,108.86451
105,0.867,312.46408,168.13008,316.00702,221.17274,196.48218,73.31705,262.11725,104.22059,108.77254
106,0.875,312.40305,168.20285,316.15247,221.36845,196.20427,73.21201,261.99292,104.12318,109.04919
107,0.883,312.50064,168.35478,316.24353,221.17274,196.48218,73.31705,262.10916,104.15916,109.36491
108,0.892,312.32678,168.0602,316.31677,221.17274,196.48218,73.31705,261.77332,104.13459,108.98344
109,0.9,312.56171,168.282,316.09808,221.02057,196.49284,73.37043,261.94934,104.26492,109.33034
110,0.908,312.39505,168.01617,316.18491,221.17274,196.48218,73.31705,261.77332,104.13459,108.98344
111,0.917,312.50064,168.35478,316.24353,221.05281,196.67401,73.42566,261.99249,104.10016,109.43421
112,0.925,312.45969,168.27423,316.30743,221.17274,196.48218,73.31705,261.99292,104.12318,109.04919
113,0.933,312.36774,168.14075,316.25287,221.14052,196.30099,73.26183,261.77365,104.15765,108.59837
114,0.942,312.50064,168.35478,316.24353,221.22717,196.56306,73.31679,261.77365,104.15765,108.59837
115,0.95,312.52075,168.20145,316.16199,221.17274,196.48218,73.31705,261.77332,104.13459,108.98344
116,0.958,312.50064,168.35478,316.24353,221.17274,196.48218,73.31705,262.04935,104.13935,109.16811
117,0.967,312.45969,168.27423,316.30743,221.31892,196.62648,73.22156,261.4328,103.9614,108.87318
