Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,545.60712,-127.763,1435.17883,630.68311,-160.26068,1422.34155,660.92004,-96.80448,1468.50989
2,0.008,545.58502,-127.64256,1434.94238,630.50781,-160.25139,1422.09375,660.70465,-96.97881,1468.24451
3,0.017,545.48914,-127.77762,1434.71008,630.50781,-160.25139,1422.09375,660.72571,-97.03111,1468.33447
4,0.025,545.48914,-127.77762,1434.71008,630.50781,-160.25139,1422.09375,660.6424,-97.17857,1468.06433
5,0.033,545.58502,-127.64256,1434.94238,630.50781,-160.25139,1422.09375,660.65778,-96.83313,1468.20361
6,0.042,545.60712,-127.763,1435.17883,630.50781,-160.25139,1422.09375,660.854,-96.86526,1467.92212
7,0.05,545.40533,-127.77279,1434.87183,630.35687,-160.33104,1422.02454,660.79175,-97.06507,1467.74194
8,0.058,545.58502,-127.64256,1434.94238,630.03735,-160.09155,1421.99524,660.79175,-97.06507,1467.74194
9,0.067,545.2749,-127.70171,1434.61182,630.50781,-160.25139,1422.09375,660.73431,-97.07182,1467.59631
10,0.075,545.21991,-127.33751,1434.52771,630.29364,-160.28214,1422.10461,660.73431,-97.07182,1467.59631
11,0.083,545.32092,-127.37285,1434.44678,630.29364,-160.28214,1422.10461,660.73431,-97.07182,1467.59631
12,0.092,545.21991,-127.33751,1434.52771,629.84351,-160.11617,1422.00928,660.5614,-96.9522,1467.78369
13,0.1,544.80908,-127.22559,1433.76489,630.00793,-160.19991,1421.87903,660.5033,-97.08535,1467.65515
14,0.108,544.95502,-127.40403,1434.29041,629.63208,-160.27505,1421.87,660.47998,-97.17274,1467.74927
15,0.117,544.67358,-127.68116,1433.97668,629.46478,-160.44853,1421.78625,660.5614,-96.9522,1467.78369
16,0.125,544.67358,-127.68116,1433.97668,629.74121,-160.30783,1421.80029,660.44617,-96.66453,1467.82129
17,0.133,544.67358,-127.68116,1433.97668,629.5531,-160.35655,1421.78113,660.46948,-96.57716,1467.72717
18,0.142,544.51697,-127.34413,1433.75378,629.51843,-160.20529,1421.64587,660.46948,-96.57716,1467.72717
19,0.15,544.28186,-127.44916,1433.73413,629.5686,-160.14561,1421.65417,659.93573,-96.07351,1467.54187
20,0.158,544.28186,-127.44916,1433.73413,629.0191,-160.32098,1421.79395,659.54169,-96.70715,1467.35632
21,0.167,544.28186,-127.44916,1433.73413,629.0191,-160.32098,1421.79395,659.56268,-96.16824,1467.41699
22,0.175,544.28186,-127.44916,1433.73413,629.24896,-159.90634,1421.62488,659.29938,-96.80016,1467.34045
23,0.183,544.09235,-127.52935,1433.71838,629.08795,-159.98041,1421.56567,659.29938,-96.80016,1467.34045
24,0.192,543.84454,-127.5315,1433.81873,629.27844,-159.79797,1421.74109,658.83014,-97.18272,1467.10754
25,0.2,543.84454,-127.5315,1433.81873,629.07343,-159.75935,1421.84167,658.83014,-97.18272,1467.10754
26,0.208,543.65735,-127.62248,1433.79504,629.14429,-159.85324,1421.79846,658.83014,-97.18272,1467.10754
27,0.217,543.46265,-127.67416,1433.81836,628.7652,-159.65553,1421.9856,659.03632,-96.65757,1467.10645
28,0.225,543.46265,-127.67416,1433.81836,628.7652,-159.65553,1421.9856,659.0022,-96.56026,1467.09058
29,0.233,543.46265,-127.67416,1433.81836,628.92865,-159.58778,1422.03589,658.6817,-96.71727,1467.03589
30,0.242,543.46265,-127.67416,1433.81836,628.65863,-159.74998,1421.88635,658.68262,-96.93423,1467.15625
31,0.25,543.60547,-127.48862,1433.4906,628.47418,-159.99667,1421.81421,658.85999,-96.71999,1467.31372
32,0.258,543.60547,-127.48862,1433.4906,628.65863,-159.74998,1421.88635,658.93903,-96.4808,1467.50977
33,0.267,543.60547,-127.48862,1433.4906,628.5827,-159.48483,1421.72986,658.93903,-96.4808,1467.50977
34,0.275,543.13416,-127.56052,1433.98877,628.45502,-159.21333,1421.87268,659.6001,-95.55384,1467.802
35,0.283,543.46265,-127.67416,1433.81836,628.28357,-159.22551,1421.49585,659.52563,-95.36953,1467.70093
36,0.292,543.60547,-127.48862,1433.4906,628.28357,-159.22551,1421.49585,659.16858,-96.11372,1467.47839
37,0.3,543.60547,-127.48862,1433.4906,628.39014,-159.13109,1421.59521,658.87659,-96.28207,1467.40308
38,0.308,543.60547,-127.48862,1433.4906,628.56158,-159.1189,1421.97192,658.87567,-96.06516,1467.28284
39,0.317,543.21283,-127.18588,1433.64258,628.58075,-158.97528,1421.97021,658.93964,-95.4759,1466.91565
40,0.325,543.22101,-126.72075,1433.7677,628.58075,-158.97528,1421.97021,658.315,-94.94157,1466.65723
41,0.333,543.51843,-126.78481,1433.57104,628.58075,-158.97528,1421.97021,658.315,-94.94157,1466.65723
42,0.342,543.64258,-126.65675,1433.45361,628.56158,-159.1189,1421.97192,658.315,-94.94157,1466.65723
43,0.35,543.64258,-126.65675,1433.45361,628.62354,-158.89311,1421.90991,658.13751,-95.15601,1466.49951
44,0.358,543.64258,-126.65675,1433.45361,628.62354,-158.89311,1421.90991,657.68921,-94.94711,1466.11267
45,0.367,543.64258,-126.65675,1433.45361,628.62354,-158.89311,1421.90991,658.57208,-95.16755,1466.59851
46,0.375,543.64258,-126.65675,1433.45361,628.62354,-158.89311,1421.90991,658.58655,-96.00752,1466.09607
47,0.383,543.64258,-126.65675,1433.45361,628.45209,-158.90529,1421.53308,658.94031,-95.05697,1466.98743
48,0.392,543.51843,-126.78481,1433.57104,628.45209,-158.90529,1421.53308,659.09412,-95.01952,1466.56287
49,0.4,543.82904,-127.07005,1433.30505,628.34552,-158.99973,1421.43384,659.35449,-94.90115,1466.63782
50,0.408,543.63434,-127.12177,1433.32849,628.34552,-158.99973,1421.43384,659.09412,-95.01952,1466.56287
51,0.417,543.63434,-127.12177,1433.32849,628.64209,-158.94911,1421.23889,659.09412,-95.01952,1466.56287
52,0.425,544.0163,-126.97904,1433.32874,628.95044,-159.05295,1421.09497,659.09412,-95.01952,1466.56287
53,0.433,544.18561,-126.93693,1433.30542,628.9502,-159.17128,1420.91614,658.94031,-95.18832,1466.41528
54,0.442,544.26428,-126.97683,1433.22839,629.11139,-159.09724,1420.97534,658.58655,-96.00752,1466.09607
55,0.45,544.19153,-126.87331,1433.20288,628.9502,-159.17128,1420.91614,658.58655,-96.00752,1466.09607
56,0.458,544.23535,-126.89149,1433.00684,628.9502,-159.17128,1420.91614,658.58655,-96.00752,1466.09607
57,0.467,544.55115,-126.53658,1432.92114,628.9502,-159.17128,1420.91614,658.81061,-95.65233,1466.04175
58,0.475,544.54974,-126.81725,1432.77869,628.9502,-159.17128,1420.91614,658.69733,-96.24825,1466.0896
59,0.483,544.74817,-126.43177,1432.95618,628.77887,-158.91638,1420.72827,659.01801,-96.09111,1466.14429
60,0.492,544.74817,-126.43177,1432.95618,628.9502,-159.17128,1420.91614,659.01801,-96.09111,1466.14429
61,0.5,544.74817,-126.43177,1432.95618,628.9502,-159.17128,1420.91614,659.01801,-96.09111,1466.14429
62,0.508,544.74817,-126.43177,1432.95618,628.9502,-159.17128,1420.91614,658.69733,-96.24825,1466.0896
63,0.517,544.74817,-126.43177,1432.95618,628.9502,-159.17128,1420.91614,659.01801,-96.09111,1466.14429
64,0.525,544.74817,-126.43177,1432.95618,629.11139,-159.09724,1420.97534,659.01801,-96.09111,1466.14429
65,0.533,544.89105,-126.24641,1432.6283,629.06885,-159.01079,1420.80396,659.15814,-95.55579,1466.12598
66,0.542,545.04565,-126.49595,1432.7594,629.22998,-158.93674,1420.86316,659.7915,-95.40492,1466.07471
67,0.55,545.2182,-126.23882,1432.81006,629.06885,-159.01079,1420.80396,659.47888,-95.39858,1466.18066
68,0.558,545.33545,-125.73191,1432.68494,629.22998,-158.93674,1420.86316,659.91101,-95.16714,1466.20776
69,0.567,545.50909,-125.59663,1432.38318,629.06885,-159.01079,1420.80396,659.91101,-95.16714,1466.20776
70,0.575,545.34979,-126.02314,1432.51782,629.22998,-158.93674,1420.86316,659.91101,-95.16714,1466.20776
71,0.583,545.41614,-125.37698,1432.57336,629.22998,-158.93674,1420.86316,659.91101,-95.16714,1466.20776
72,0.592,545.9021,-124.9798,1432.56738,629.46405,-158.66092,1420.89868,659.91101,-95.16714,1466.20776
73,0.6,545.85602,-125.13006,1432.79968,629.65228,-158.61218,1420.91785,659.91101,-95.16714,1466.20776
74,0.608,545.87842,-125.17788,1432.89819,629.50427,-158.52672,1421.13086,660.0072,-95.16804,1466.2843
