Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z,R.Ankle.x,R.Ankle.y,R.Ankle.z,R.Ankle.Medial.x,R.Ankle.Medial.y,R.Ankle.Medial.z
1,0,162.32973,-241.91533,268.18301,57.78065,-219.52553,74.60722,106.493,-124.53143,118.54036
2,0.008,162.24149,-241.86252,268.23447,57.64641,-219.48001,74.4985,106.81904,-124.37212,118.31789
3,0.017,162.22272,-241.72639,268.14203,57.83797,-219.56541,74.51471,106.493,-124.53143,118.54036
4,0.025,162.22272,-241.72639,268.14203,57.78065,-219.52553,74.60722,106.77585,-124.27021,118.00337
5,0.033,162.22272,-241.72639,268.14203,57.78065,-219.52553,74.60722,106.41595,-124.62579,118.4679
6,0.042,162.31097,-241.77922,268.09058,57.98698,-219.62363,74.62915,106.71391,-124.45171,118.23365
7,0.05,162.22272,-241.72639,268.14203,57.83797,-219.56541,74.51471,106.65933,-124.45796,118.01685
8,0.058,162.22272,-241.72639,268.14203,57.78065,-219.52553,74.60722,106.77585,-124.27021,118.00337
9,0.067,162.22272,-241.72639,268.14203,57.78065,-219.52553,74.60722,106.77585,-124.27021,118.00337
10,0.075,162.27614,-241.61714,268.06744,57.83797,-219.56541,74.51471,106.98325,-123.97543,117.97298
11,0.083,162.22272,-241.72639,268.14203,57.83797,-219.56541,74.51471,106.92127,-124.15689,118.20326
12,0.092,162.22272,-241.72639,268.14203,57.58908,-219.44011,74.591,106.98325,-123.97543,117.97298
13,0.1,162.29765,-241.57661,268.21011,57.78065,-219.52553,74.60722,106.92127,-124.15689,118.20326
14,0.108,162.29765,-241.57661,268.21011,57.78065,-219.52553,74.60722,106.98325,-123.97543,117.97298
15,0.117,162.29765,-241.57661,268.21011,57.92967,-219.58372,74.72166,106.98325,-123.97543,117.97298
16,0.125,162.29765,-241.57661,268.21011,57.92967,-219.58372,74.72166,106.98325,-123.97543,117.97298
17,0.133,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.98325,-123.97543,117.97298
18,0.142,162.29765,-241.57661,268.21011,57.92967,-219.58372,74.72166,106.92127,-124.15689,118.20326
19,0.15,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.92127,-124.15689,118.20326
20,0.158,162.36096,-241.44742,268.13504,57.98698,-219.62363,74.62915,106.88205,-123.55711,118.60206
21,0.167,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.92127,-124.15689,118.20326
22,0.175,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.94401,-123.37563,118.37184
23,0.183,162.36096,-241.44742,268.13504,57.78065,-219.52553,74.60722,106.94401,-123.37563,118.37184
24,0.192,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.94401,-123.37563,118.37184
25,0.2,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.88205,-123.55711,118.60206
26,0.208,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.34049,-124.26228,118.45363
27,0.217,162.36096,-241.44742,268.13504,57.92967,-219.58372,74.72166,106.96075,-124.75746,117.80482
