Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,256.99179,-115.30449,1113.38342,268.17319,-57.71429,1089.84851,308.19012,-33.36031,1067.22327,339.21622,-8.33098,1037.38977,353.25598,-65.94314,1126.00171,399.88834,-56.02869,1108.604,445.79413,-51.37177,1090.57349
2,0.008,257.26508,-116.16738,1112.74036,267.76822,-57.85345,1090.62463,306.85513,-33.35218,1068.39294,339.62424,-8.81523,1038.72766,352.99329,-66.94373,1125.97314,399.76794,-56.46113,1108.97009,445.33429,-51.35658,1091.23474
3,0.017,257.41672,-116.77019,1112.46375,267.55469,-58.00193,1090.52173,306.16461,-33.56061,1070.0304,339.4137,-9.13779,1041.81824,352.85794,-67.5091,1125.33423,398.91129,-57.07506,1109.56909,445.32425,-51.04567,1092.79639
4,0.025,257.30298,-117.07352,1112.30774,267.1398,-60.42845,1090.70044,304.98209,-33.52235,1070.45422,339.00272,-8.50318,1042.98047,352.28745,-68.50068,1126.07166,398.45511,-58.29903,1111.07605,444.91022,-52.44314,1095.12976
5,0.033,257.08603,-117.45152,1112.2782,266.86697,-60.60529,1090.46179,304.61917,-33.85711,1070.26111,338.69824,-8.36759,1042.99194,351.72794,-68.84068,1126.13379,398.25745,-58.88705,1112.2666,445.39963,-53.21439,1097.81409
6,0.042,256.4035,-117.39912,1112.12903,266.68533,-60.66044,1090.19348,304.50607,-34.17418,1070.37732,338.69824,-8.36759,1042.99194,351.43323,-69.02686,1126.10413,397.461,-58.93814,1112.98572,444.99658,-54.56686,1100.95422
7,0.05,256.2207,-117.62559,1111.68591,266.24936,-61.09193,1089.65088,303.50659,-35.51191,1068.90015,338.62921,-8.84009,1043.11707,350.64764,-68.43143,1126.3562,396.86142,-59.299,1114.26831,445.03137,-54.14125,1102.70264
8,0.058,255.70999,-117.77456,1112.24719,266.24936,-61.09193,1089.65088,303.88464,-36.43394,1068.43811,338.62921,-8.84009,1043.11707,350.33365,-69.57044,1126.09045,396.60953,-59.42494,1114.65698,444.62256,-54.42952,1105.20422
9,0.067,255.62677,-118.08027,1112.20508,266.38504,-60.94372,1090.63306,303.77844,-35.78524,1068.00708,338.0546,-10.86975,1039.85229,349.95932,-69.95288,1125.86499,396.33365,-60.21514,1114.54248,444.18869,-54.63032,1106.22815
10,0.075,255.30164,-118.47725,1112.05457,265.82684,-61.46494,1090.15942,304.13498,-38.39553,1067.25366,337.7735,-11.65269,1038.98376,349.31662,-69.87684,1125.37451,396.06104,-60.10385,1115.24915,443.79257,-53.48317,1106.64709
11,0.083,254.98946,-119.6086,1110.63367,265.50201,-61.56418,1089.01624,304.2316,-38.8119,1066.19946,337.15616,-15.33256,1035.20203,348.85556,-71.54998,1125.32971,395.8728,-60.46368,1115.09338,443.09311,-53.28161,1107.13281
12,0.092,254.95683,-120.12932,1110.69702,264.94308,-62.46433,1089.0658,303.70935,-38.94032,1065.74414,336.90375,-16.29855,1034.54321,348.80054,-71.48692,1125.20081,395.78329,-60.47649,1115.01709,442.87823,-54.00452,1106.59045
