Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-212.57268,-255.60489,1050.55554,-4.15851,-261.50592,1062.54077,3.29995,-252.91251,975.53229
2,0.008,-212.33058,-255.78427,1050.04175,-4.11268,-262.64597,1062.24072,3.34395,-253.95854,974.81842
3,0.017,-212.4776,-256.1778,1049.79041,-4.42251,-262.99536,1062.12146,2.99502,-255.33817,974.61029
4,0.025,-212.48102,-256.54413,1049.26257,-4.56157,-263.46988,1061.7041,2.54536,-256.19312,973.64569
5,0.033,-212.53976,-256.40799,1049.23743,-5.23429,-264.33276,1061.80017,2.48603,-257.08524,973.70624
6,0.042,-212.54942,-257.62326,1049.78601,-4.96698,-264.61728,1061.599,2.78052,-257.07446,973.43927
7,0.05,-212.56789,-256.42422,1048.9021,-4.81806,-265.26251,1061.21008,2.47349,-257.62018,973.18207
8,0.058,-212.67519,-256.23917,1048.27112,-5.07158,-266.78366,1060.76697,2.23079,-259.01099,972.16132
9,0.067,-213.04239,-256.88812,1047.90039,-5.31081,-267.37231,1060.34229,2.0073,-260.14832,970.95428
10,0.075,-212.83223,-258.20355,1048.69946,-5.19654,-268.14191,1060.05786,2.64118,-259.96558,971.24561
11,0.083,-213.48543,-256.63934,1047.69861,-5.48755,-268.84818,1059.95923,2.72504,-260.37338,971.17963
12,0.092,-213.31682,-256.32571,1047.70569,-5.80876,-269.77448,1059.91052,2.50212,-261.89459,970.42944
13,0.1,-213.61887,-256.80536,1047.43298,-5.93649,-269.89261,1059.86047,2.8875,-262.19556,970.61945
14,0.108,-213.67041,-256.83929,1047.27417,-6.43499,-271.81543,1059.48547,3.17754,-262.28644,970.06122
15,0.117,-213.67101,-257.42007,1047.09949,-6.18006,-273.08371,1058.54077,3.00486,-263.32547,969.80121
16,0.125,-213.50505,-258.02753,1046.88342,-6.13753,-273.91843,1058.05139,2.95285,-263.59872,968.31525
17,0.133,-213.73952,-258.75018,1046.75232,-5.9587,-275.6572,1056.95166,2.3446,-264.25198,967.73236
18,0.142,-213.84128,-258.93753,1046.35986,-6.81769,-276.64801,1056.52502,1.40978,-264.65103,967.40967
19,0.15,-213.77531,-259.55228,1045.68689,-7.37902,-279.01157,1055.72144,0.70402,-266.47052,966.74341
20,0.158,-213.45033,-259.78983,1045.01392,-7.29344,-281.73615,1054.71631,0.58363,-269.14978,966.1554
21,0.167,-214.01166,-260.72418,1044.78674,-8.13423,-282.98459,1054.17407,0.42603,-269.59198,965.64185
22,0.175,-214.4415,-262.1525,1044.0769,-8.29222,-283.83737,1053.39453,-0.27833,-271.33423,965.46521
23,0.183,-214.68269,-261.7829,1042.83582,-8.78031,-286.46426,1052.52576,-0.44213,-272.95963,965.04425
24,0.192,-215.08708,-261.89713,1042.42712,-8.94172,-287.46918,1051.8949,-0.43522,-274.92554,963.22833
25,0.2,-215.38239,-263.00729,1042.46387,-9.44792,-289.15839,1050.46716,-0.45983,-277.00574,961.91943
26,0.208,-215.909,-262.94592,1041.67224,-10.33999,-290.58261,1049.48413,-0.51198,-278.73355,960.62402
27,0.217,-216.63203,-263.96368,1040.81396,-11.03488,-293.48926,1048.14368,-1.15069,-280.15625,959.27618
28,0.225,-216.81239,-264.9725,1039.65735,-10.90395,-295.81516,1047.40808,-1.46106,-282.99246,958.10693
29,0.233,-217.17995,-264.59906,1039.18604,-11.6809,-296.81009,1045.47827,-2.22967,-284.89471,956.75415
30,0.242,-217.07224,-265.05801,1039.04297,-12.54335,-299.11252,1044.02148,-1.58767,-285.65826,954.30548
31,0.25,-217.41832,-265.83533,1038.72888,-13.21344,-302.12115,1042.45129,-1.73365,-287.67618,953.58209
32,0.258,-217.82681,-266.01077,1037.92444,-13.6047,-303.25107,1040.72583,-3.1711,-290.50497,951.81097
33,0.267,-217.80235,-266.74304,1037.27026,-14.43457,-306.03528,1039.33911,-3.39307,-291.80249,949.57971
34,0.275,-217.86398,-268.41446,1036.06812,-14.47282,-308.6012,1037.98083,-4.39612,-292.95151,947.81213
35,0.283,-217.83446,-268.59662,1034.95752,-15.44725,-309.9487,1035.72021,-5.66898,-294.46716,945.96033
36,0.292,-218.06392,-269.20114,1033.90698,-15.91995,-312.72757,1034.89014,-6.60114,-297.46768,944.66156
37,0.3,-218.67969,-270.26373,1032.9176,-16.6265,-315.19031,1032.69446,-7.04038,-298.69354,942.85809
38,0.308,-218.19838,-271.56641,1031.81433,-17.55991,-316.62576,1030.23303,-7.99076,-300.2471,940.35376
39,0.317,-218.84604,-271.66953,1030.57104,-17.80199,-318.23972,1029.04346,-8.41002,-301.86459,938.82361
40,0.325,-219.07433,-272.08353,1029.29675,-18.12139,-321.6539,1026.77563,-9.19427,-304.16315,936.6701
41,0.333,-219.33253,-272.16998,1027.90747,-19.38606,-323.02899,1024.81213,-9.51023,-305.84821,934.38666
42,0.342,-219.50748,-272.40045,1027.25415,-20.02221,-325.70145,1022.73236,-10.06415,-307.7142,932.77338
43,0.35,-219.3063,-273.48782,1026.18652,-20.79836,-328.15674,1020.56244,-10.46822,-308.55896,930.13934
44,0.358,-220.19223,-273.33417,1025.14905,-21.61626,-330.51047,1017.4718,-10.83987,-310.62033,927.49725
45,0.367,-221.22214,-273.45392,1023.40125,-22.29993,-333.06802,1015.55798,-11.65376,-312.10413,924.96136
46,0.375,-221.22572,-273.52768,1022.52289,-23.17178,-336.13718,1012.966,-13.2068,-313.30429,922.64502
47,0.383,-221.38672,-273.75516,1021.71368,-24.49572,-338.43701,1010.28003,-14.17952,-315.18826,919.67621
48,0.392,-221.53983,-274.91754,1020.57764,-25.85413,-341.38254,1007.40637,-14.97707,-317.61752,917.34985
49,0.4,-222.03679,-275.90216,1019.3974,-27.3887,-343.38086,1004.1571,-15.6491,-318.1716,914.17743
50,0.408,-222.24916,-276.63684,1018.96552,-28.22128,-347.25903,1001.53168,-17.57906,-320.97269,912.297
51,0.417,-222.60805,-278.96869,1017.62195,-29.11455,-348.9274,998.8714,-18.35992,-323.16748,909.42444
52,0.425,-222.94006,-279.2547,1015.85767,-30.93108,-351.42355,995.79785,-20.04192,-324.9642,907.28113
