Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,437.1611,248.41879,1335.47009,597.58209,273.99734,1312.33752,584.98846,230.82158,1257.79517
2,0.008,437.1611,248.41879,1335.47009,597.58209,273.99734,1312.33752,584.98846,230.82158,1257.79517
3,0.017,437.1611,248.41879,1335.47009,597.58209,273.99734,1312.33752,584.98846,230.82158,1257.79517
4,0.025,436.82599,248.03117,1335.38281,597.4613,274.36096,1312.08862,584.95868,230.88979,1257.54688
5,0.033,436.82599,248.03117,1335.38281,597.4613,274.36096,1312.08862,584.82648,231.03793,1257.39136
6,0.042,436.82599,248.03117,1335.38281,597.4613,274.36096,1312.08862,584.82648,231.03793,1257.39136
7,0.05,436.83533,247.81203,1335.27808,597.4613,274.36096,1312.08862,584.82648,231.03793,1257.39136
8,0.058,436.80853,247.69278,1335.14526,597.4613,274.36096,1312.08862,584.82648,231.03793,1257.39136
9,0.067,436.80853,247.69278,1335.14526,597.4613,274.36096,1312.08862,584.82648,231.03793,1257.39136
10,0.075,437.51764,248.2234,1335.01208,597.4613,274.36096,1312.08862,585.91803,231.10773,1257.17371
11,0.083,437.51764,248.2234,1335.01208,597.4613,274.36096,1312.08862,585.91803,231.10773,1257.17371
12,0.092,437.85544,248.53815,1334.93591,597.4613,274.36096,1312.08862,585.91803,231.10773,1257.17371
13,0.1,437.5014,248.46243,1335.11108,597.4613,274.36096,1312.08862,585.91803,231.10773,1257.17371
14,0.108,437.32721,247.98071,1334.91553,597.4613,274.36096,1312.08862,585.95068,231.33012,1256.96252
15,0.117,437.32721,247.98071,1334.91553,597.4613,274.36096,1312.08862,585.7793,231.0952,1256.6908
16,0.125,437.32721,247.98071,1334.91553,597.4613,274.36096,1312.08862,586.14215,231.31314,1256.97632
17,0.133,437.32721,247.98071,1334.91553,597.20782,274.30692,1311.77039,585.95068,231.33012,1256.96252
18,0.142,437.51764,248.2234,1335.01208,597.20782,274.30692,1311.77039,586.05371,231.05804,1256.70557
