Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,456.08112,-171.45804,1331.41956,601.83038,-178.74773,1283.62402,584.35938,-125.08379,1236.82837
2,0.008,456.08112,-171.45804,1331.41956,601.83038,-178.74773,1283.62402,584.62988,-124.61267,1236.83679
3,0.017,455.99231,-171.48477,1331.7196,601.97406,-179.03426,1283.31445,584.62988,-124.61267,1236.83679
4,0.025,455.99231,-171.48477,1331.7196,602.1106,-178.95502,1283.40808,584.62988,-124.61267,1236.83679
5,0.033,456.40369,-171.07582,1331.27454,602.57935,-179.02477,1283.35278,584.6687,-125.41473,1236.61023
6,0.042,456.31494,-171.10258,1331.57458,602.21204,-179.0733,1283.28235,584.6687,-125.41473,1236.61023
7,0.05,456.40369,-171.07582,1331.27454,602.21204,-179.0733,1283.28235,584.62988,-124.61267,1236.83679
8,0.058,456.88193,-170.93274,1331.40601,602.21204,-179.0733,1283.28235,584.6687,-125.41473,1236.61023
9,0.067,456.96112,-171.19174,1331.14307,602.57935,-179.02477,1283.35278,584.62988,-124.61267,1236.83679
10,0.075,456.96112,-171.19174,1331.14307,602.57935,-179.02477,1283.35278,584.62988,-124.61267,1236.83679
11,0.083,456.88193,-170.93274,1331.40601,602.80029,-178.82585,1283.44385,584.62988,-124.61267,1236.83679
12,0.092,456.96112,-171.19174,1331.14307,602.80029,-178.82585,1283.44385,584.93097,-124.38946,1236.75195
13,0.1,457.10294,-170.99149,1331.11194,603.41486,-179.32053,1283.37622,584.93097,-124.38946,1236.75195
14,0.108,457.10294,-170.99149,1331.11194,603.41486,-179.32053,1283.37622,584.93097,-124.38946,1236.75195
15,0.117,457.51996,-171.44633,1331.24927,603.41486,-179.32053,1283.37622,584.93097,-124.38946,1236.75195
16,0.125,457.51996,-171.44633,1331.24927,603.41486,-179.32053,1283.37622,584.93097,-124.38946,1236.75195
17,0.133,457.89279,-171.18921,1330.86096,603.62006,-179.18892,1283.53076,584.93097,-124.38946,1236.75195
18,0.142,458.51917,-171.04237,1330.99255,603.41486,-179.32053,1283.37622,585.18939,-124.52705,1236.27954
19,0.15,458.51917,-171.04237,1330.99255,603.41486,-179.32053,1283.37622,585.76862,-125.15841,1236.44702
20,0.158,458.22546,-171.55833,1331.11804,603.62006,-179.18892,1283.53076,585.38953,-124.44947,1236.31274
21,0.167,458.51917,-171.04237,1330.99255,603.41486,-179.32053,1283.37622,585.76862,-125.15841,1236.44702
22,0.175,458.57083,-170.84532,1331.18982,604.05304,-179.47023,1283.34802,585.96027,-124.97213,1236.33777
23,0.183,458.51917,-171.04237,1330.99255,604.05304,-179.47023,1283.34802,586.03906,-124.68794,1236.45532
24,0.192,458.51917,-171.04237,1330.99255,604.05304,-179.47023,1283.34802,586.23071,-124.5017,1236.34607
25,0.2,458.51917,-171.04237,1330.99255,604.05304,-179.47023,1283.34802,586.26959,-125.30293,1236.11963
26,0.208,458.57083,-170.84532,1331.18982,604.40198,-179.92741,1283.66089,586.26959,-125.30293,1236.11963
27,0.217,458.51917,-171.04237,1330.99255,604.40198,-179.92741,1283.66089,586.26959,-125.30293,1236.11963
