Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,340.0163,182.04912,585.17816,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
2,0.008,340.07678,181.98848,585.24335,352.99716,156.5488,456.52954,332.82358,66.72565,447.29974
3,0.017,340.07678,181.98848,585.24335,352.99716,156.5488,456.52954,332.82358,66.72565,447.29974
4,0.025,340.0163,182.04912,585.17816,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
5,0.033,340.0163,182.04912,585.17816,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
6,0.042,340.0163,182.04912,585.17816,352.99716,156.5488,456.52954,332.82358,66.72565,447.29974
7,0.05,340.0163,182.04912,585.17816,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
8,0.058,340.0163,182.04912,585.17816,352.89151,156.40076,456.4071,332.82358,66.72565,447.29974
9,0.067,340.0163,182.04912,585.17816,352.89151,156.40076,456.4071,332.82358,66.72565,447.29974
10,0.075,340.0163,182.04912,585.17816,352.99716,156.5488,456.52954,332.82358,66.72565,447.29974
11,0.083,340.0163,182.04912,585.17816,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
12,0.092,340.0163,182.04912,585.17816,352.89151,156.40076,456.4071,332.82358,66.72565,447.29974
13,0.1,340.07678,181.98848,585.24335,352.89151,156.40076,456.4071,332.82358,66.72565,447.29974
14,0.108,340.0163,182.04912,585.17816,353.02457,156.13693,456.24203,332.82358,66.72565,447.29974
15,0.117,340.07678,181.98848,585.24335,353.02457,156.13693,456.24203,332.82358,66.72565,447.29974
16,0.125,340.1763,181.84352,585.27673,353.02457,156.13693,456.24203,332.82358,66.72565,447.29974
17,0.133,340.0163,182.04912,585.17816,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
18,0.142,340.07678,181.98848,585.24335,352.99716,156.5488,456.52954,332.82358,66.72565,447.29974
19,0.15,340.07678,181.98848,585.24335,352.99716,156.5488,456.52954,332.82358,66.72565,447.29974
20,0.158,340.1763,181.84352,585.27673,352.89151,156.40076,456.4071,332.82358,66.72565,447.29974
21,0.167,340.1763,181.84352,585.27673,353.02457,156.13693,456.24203,332.82358,66.72565,447.29974
22,0.175,340.07678,181.98848,585.24335,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
23,0.183,340.07678,181.98848,585.24335,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
24,0.192,340.1763,181.84352,585.27673,353.02457,156.13693,456.24203,332.82358,66.72565,447.29974
25,0.2,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
26,0.208,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
27,0.217,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
28,0.225,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
29,0.233,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
30,0.242,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.0881,66.70361,447.78214
31,0.25,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.0881,66.70361,447.78214
32,0.258,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,332.82358,66.72565,447.29974
33,0.267,340.1763,181.84352,585.27673,353.03284,156.23845,456.41983,333.0881,66.70361,447.78214
34,0.275,340.1763,181.84352,585.27673,353.03284,156.23845,456.41983,333.35297,66.68124,448.26453
35,0.283,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.35297,66.68124,448.26453
36,0.292,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.0881,66.70361,447.78214
37,0.3,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.0881,66.70361,447.78214
38,0.308,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.0881,66.70361,447.78214
39,0.317,340.1763,181.84352,585.27673,353.03284,156.23845,456.41983,333.0881,66.70361,447.78214
40,0.325,340.1763,181.84352,585.27673,353.03284,156.23845,456.41983,333.0881,66.70361,447.78214
41,0.333,340.42233,181.61855,585.23584,353.03284,156.23845,456.41983,333.0881,66.70361,447.78214
42,0.342,340.42233,181.61855,585.23584,353.03284,156.23845,456.41983,333.35297,66.68124,448.26453
43,0.35,340.1763,181.84352,585.27673,353.13025,156.28497,456.36447,333.35297,66.68124,448.26453
44,0.358,340.1763,181.84352,585.27673,353.03284,156.23845,456.41983,333.0881,66.70361,447.78214
