Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,199.66219,32.74657,987.95892,301.20572,-133.42172,961.80542,298.72644,177.88658,970.56476
2,0.008,199.76604,33.35957,987.89612,301.2952,-133.24272,961.61719,299.02167,178.41171,970.49792
3,0.017,199.79926,34.07024,987.90814,301.2952,-133.24272,961.61719,298.85495,177.58122,970.6842
4,0.025,199.84683,33.99813,987.98865,301.2952,-133.24272,961.61719,298.72644,177.88658,970.56476
5,0.033,199.76604,33.35957,987.89612,301.2952,-133.24272,961.61719,298.96198,176.86835,970.60773
6,0.042,199.66219,32.74657,987.95892,301.2952,-133.24272,961.61719,298.5567,177.47119,970.39032
7,0.05,199.66219,32.74657,987.95892,301.43567,-133.30847,961.5282,298.6637,176.75816,970.31384
8,0.058,199.66219,32.74657,987.95892,301.51559,-133.34058,961.48151,298.68521,177.16579,970.50977
9,0.067,199.99673,33.20345,987.97974,301.71536,-133.17949,961.32489,298.5567,177.47119,970.39032
10,0.075,199.76604,33.35957,987.89612,301.8558,-133.24518,961.23584,298.83347,177.17369,970.48828
11,0.083,199.76604,33.35957,987.89612,301.71536,-133.17949,961.32489,298.83347,177.17369,970.48828
12,0.092,199.89288,32.59046,988.04254,301.71536,-133.17949,961.32489,298.85495,177.58122,970.6842
13,0.1,199.89288,32.59046,988.04254,301.71536,-133.17949,961.32489,298.96198,176.86835,970.60773
14,0.108,199.89288,32.59046,988.04254,301.71536,-133.17949,961.32489,298.79221,176.45277,970.43323
15,0.117,199.89288,32.59046,988.04254,301.8558,-133.24518,961.23584,298.46307,176.76486,970.05676
16,0.125,199.89288,32.59046,988.04254,301.8558,-133.24518,961.23584,298.6637,176.75816,970.31384
17,0.133,199.89288,32.59046,988.04254,301.8558,-133.24518,961.23584,298.83347,177.17369,970.48828
18,0.142,200.08942,32.60131,988.22284,301.8558,-133.24518,961.23584,298.96198,176.86835,970.60773
19,0.15,199.89288,32.59046,988.04254,301.8558,-133.24518,961.23584,298.96198,176.86835,970.60773
