Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,837.76111,-110.64188,1359.91541,813.61694,-67.36718,1372.06372,843.93146,-35.78794,1394.7605,872.77106,-5.92687,1410.18542,905.82068,-87.33801,1360.74451,949.21765,-62.00367,1367.30969,988.11627,-46.52694,1363.60974
2,0.008,838.14868,-110.19044,1359.979,815.82013,-68.42714,1372.15295,843.93146,-35.78794,1394.7605,873.07623,-6.25656,1410.05835,905.04742,-86.71674,1360.58093,949.21765,-62.00367,1367.30969,988.32227,-46.28582,1363.59155
3,0.017,838.14868,-110.19044,1359.979,815.73846,-67.36016,1371.96191,843.93146,-35.78794,1394.7605,872.77106,-5.92687,1410.18542,905.82068,-87.33801,1360.74451,949.21765,-62.00367,1367.30969,988.37317,-46.10139,1363.37695
4,0.025,838.02148,-110.66637,1359.47156,815.73846,-67.36016,1371.96191,844.41895,-35.40131,1395.48792,872.77106,-5.92687,1410.18542,906.13562,-87.34656,1360.82373,949.06567,-61.73776,1366.93127,988.37317,-46.10139,1363.37695
5,0.033,838.14868,-110.19044,1359.979,816.04852,-67.52808,1371.94543,843.93146,-35.78794,1394.7605,873.07623,-6.25656,1410.05835,906.13562,-87.34656,1360.82373,949.06567,-61.73776,1366.93127,988.37317,-46.10139,1363.37695
6,0.042,838.02148,-110.66637,1359.47156,815.73846,-67.36016,1371.96191,843.93146,-35.78794,1394.7605,872.77106,-5.92687,1410.18542,906.13562,-87.34656,1360.82373,949.21765,-62.00367,1367.30969,988.37317,-46.10139,1363.37695
7,0.05,838.14868,-110.19044,1359.979,815.73846,-67.36016,1371.96191,844.33789,-35.75755,1395.04675,872.77106,-5.92687,1410.18542,906.13562,-87.34656,1360.82373,949.21765,-62.00367,1367.30969,988.37317,-46.10139,1363.37695
8,0.058,838.14868,-110.19044,1359.979,815.73846,-67.36016,1371.96191,843.93146,-35.78794,1394.7605,872.77106,-5.92687,1410.18542,906.69727,-88.00135,1360.69348,949.21765,-62.00367,1367.30969,988.37317,-46.10139,1363.37695
9,0.067,838.02148,-110.66637,1359.47156,815.73846,-67.36016,1371.96191,844.33789,-35.75755,1395.04675,872.75586,-6.56709,1410.07825,906.69727,-88.00135,1360.69348,949.70062,-62.42785,1367.224,988.37317,-46.10139,1363.37695
10,0.075,837.9931,-111.32921,1359.50342,816.08484,-68.66941,1372.38281,844.33789,-35.75755,1395.04675,873.07623,-6.25656,1410.05835,906.69727,-88.00135,1360.69348,949.70062,-62.42785,1367.224,988.52026,-45.98053,1363.48315
11,0.083,837.93512,-111.72935,1359.46484,816.08484,-68.66941,1372.38281,844.41895,-35.40131,1395.48792,872.84283,-7.17958,1409.9519,906.93018,-88.46401,1360.64783,949.70062,-62.42785,1367.224,988.52026,-45.98053,1363.48315
12,0.092,838.01807,-111.87477,1359.94055,816.08484,-68.66941,1372.38281,844.62091,-36.05009,1394.88721,872.84283,-7.17958,1409.9519,906.93018,-88.46401,1360.64783,949.21765,-62.00367,1367.30969,988.52026,-45.98053,1363.48315
13,0.1,838.01807,-111.87477,1359.94055,816.08484,-68.66941,1372.38281,844.91687,-36.16981,1395.23608,872.53955,-7.2136,1409.98767,906.93018,-88.46401,1360.64783,950.04681,-62.4687,1367.53186,988.53296,-46.12262,1363.41528
14,0.108,838.49225,-113.05074,1359.88098,816.08484,-68.66941,1372.38281,844.91687,-36.16981,1395.23608,873.27783,-7.72627,1410.24255,906.93018,-88.46401,1360.64783,949.89819,-62.06509,1367.12537,988.53296,-46.12262,1363.41528
