Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-1036.61914,18.92574,1573.24866,-992.67603,-209.46251,1484.91772,-984.02448,244.89497,1474.96521
2,0.008,-1031.52124,18.98299,1573.05579,-986.5882,-209.56302,1485.03308,-977.18536,245.5166,1475.17944
3,0.017,-1026.21863,19.94624,1572.802,-982.27167,-209.3054,1484.37622,-971.33374,245.45444,1475.09216
4,0.025,-1020.68463,19.99026,1572.51331,-978.17938,-209.41389,1484.2865,-968.06683,246.71245,1475.63098
5,0.033,-1016.36523,21.44147,1572.81213,-971.3985,-207.77765,1484.66724,-960.53265,246.46803,1475.48035
6,0.042,-1009.97302,21.87909,1572.70435,-967.8457,-207.53249,1484.89429,-954.72192,245.52855,1475.26782
7,0.05,-1004.10419,22.39402,1571.99475,-961.80438,-208.56253,1484.83398,-951.01617,248.92171,1474.63098
8,0.058,-999.17535,22.30081,1572.45789,-956.11139,-206.70486,1484.88074,-944.40784,247.79446,1473.56213
9,0.067,-994.00549,23.69637,1571.47217,-951.99298,-206.52435,1484.63599,-936.95361,248.099,1472.86133
10,0.075,-987.43042,23.11249,1571.02686,-945.18555,-204.89069,1484.5603,-933.05499,248.30841,1472.83423
11,0.083,-982.09247,24.33357,1571.51465,-939.87891,-206.33449,1483.75427,-928.83331,248.71898,1472.49707
12,0.092,-975.91132,23.50107,1570.41321,-933.30096,-204.78163,1484.09509,-921.11957,249.0439,1471.59595
13,0.1,-970.78186,24.49255,1569.40283,-928.38739,-205.02466,1483.25549,-915.04114,247.27499,1471.2616
14,0.108,-965.26361,24.61249,1569.76099,-921.06549,-206.29187,1482.83496,-911.35254,249.95407,1470.86914
15,0.117,-959.62744,24.64671,1569.47729,-916.27765,-205.59441,1482.37427,-906.034,249.36792,1470.66882
16,0.125,-953.48022,23.40287,1568.35022,-909.14087,-206.19411,1483.23157,-898.08191,248.88193,1469.67236
17,0.133,-948.19415,23.24709,1568.3374,-902.68115,-205.99579,1481.44226,-891.97266,248.12805,1469.92908
18,0.142,-942.28888,23.25426,1567.63562,-897.31714,-205.95964,1480.86743,-888.46606,248.36502,1470.72485
19,0.15,-936.38861,23.55982,1566.82007,-891.28766,-206.32841,1480.54871,-882.17603,248.63158,1468.99988
20,0.158,-930.14539,23.05709,1565.81604,-884.77313,-206.3539,1479.28003,-876.59662,247.48836,1468.87183
21,0.167,-925.70435,20.79485,1565.4469,-878.59528,-207.32399,1479.26489,-871.10736,246.49052,1468.6084
22,0.175,-920.89929,19.62359,1564.50708,-873.89246,-208.29945,1477.36218,-863.83337,246.81178,1467.47827
23,0.183,-913.83655,19.94181,1563.88757,-865.91931,-208.46445,1476.07764,-859.95459,246.06284,1467.19995
24,0.192,-908.0307,18.88727,1563.3302,-860.92645,-208.74352,1475.40833,-855.68384,245.70866,1466.57336
25,0.2,-903.14807,17.81991,1562.99683,-854.92023,-211.11241,1474.66516,-848.07263,246.37833,1465.64063
26,0.208,-897.31305,18.08792,1561.94067,-849.57062,-210.72476,1473.8645,-842.23053,244.39575,1464.05164
27,0.217,-890.34717,15.79191,1560.53577,-843.49677,-211.22363,1472.14978,-836.35846,243.05984,1464.4635
28,0.225,-884.47217,15.7552,1559.59192,-838.51599,-213.38582,1471.11987,-830.44037,242.63217,1464.64404
29,0.233,-878.94641,14.8135,1558.13977,-831.16711,-211.92839,1470.68335,-824.24274,240.91498,1463.53381
30,0.242,-873.56415,13.50115,1557.63672,-825.60809,-214.17897,1468.88855,-820.47174,240.27815,1464.08948
31,0.25,-866.66785,12.32442,1556.10242,-819.81824,-215.81732,1467.97778,-814.81201,239.96312,1462.70471
32,0.258,-860.79706,10.30771,1556.1333,-813.25061,-216.38834,1468.00183,-809.60144,238.64682,1461.84851
33,0.267,-856.10144,9.66835,1555.32141,-807.20886,-217.60519,1466.48535,-803.36121,236.73723,1461.19556
34,0.275,-850.0368,7.882,1554.07007,-800.67328,-219.27162,1466.09937,-797.17688,235.1252,1460.80139
35,0.283,-844.04468,6.61579,1554.46802,-794.97205,-221.29077,1465.76709,-791.3623,234.77466,1460.49768
36,0.292,-837.56848,4.54043,1554.9834,-788.0722,-220.23865,1465.19067,-785.57544,232.24083,1460.69824
37,0.3,-832.2572,3.74258,1554.69092,-780.57336,-222.84702,1464.52734,-779.85547,231.42026,1461.4248
38,0.308,-824.51184,2.16025,1555.36072,-775.28906,-224.59221,1464.14807,-773.36157,231.27652,1461.98083
39,0.317,-818.66956,0.25887,1555.15088,-767.57135,-226.12161,1464.41772,-768.66064,229.84111,1462.27661
40,0.325,-812.72772,-0.55783,1556.31848,-761.32458,-226.39784,1464.81055,-761.05853,228.19318,1462.31885
41,0.333,-806.15918,-1.47753,1557.0647,-754.96991,-228.35605,1466.50183,-754.06952,227.24631,1463.27844
42,0.342,-800.3703,-2.71184,1558.72778,-747.18658,-229.3947,1467.28271,-748.17456,224.6739,1464.96631
43,0.35,-793.06683,-4.93624,1560.01611,-740.48175,-230.20232,1469.34766,-742.85138,224.3663,1465.78601
44,0.358,-787.2157,-7.63387,1560.52222,-735.25336,-232.77924,1469.98901,-736.17822,223.0564,1468.56787
45,0.367,-780.21057,-7.96467,1561.56641,-728.00671,-234.40036,1471.28894,-729.47803,220.57054,1469.40833
46,0.375,-774.44501,-10.62674,1562.27405,-720.67041,-236.62003,1472.68518,-723.57562,218.86806,1470.88293
47,0.383,-768.09875,-11.7923,1563.73535,-713.56635,-237.26749,1473.35413,-716.64899,217.46164,1472.04626
48,0.392,-761.52008,-13.58004,1564.82373,-707.526,-239.51451,1474.91846,-709.17615,215.21811,1473.63196
49,0.4,-754.61169,-15.75639,1566.42786,-700.59741,-241.18112,1475.83215,-705.26965,213.80594,1475.21436
50,0.408,-748.25598,-17.91772,1567.56018,-693.04272,-244.05055,1476.11902,-698.89911,210.80289,1476.79224
51,0.417,-742.33728,-21.33034,1568.43823,-686.88257,-244.22964,1477.4364,-692.6413,210.01007,1478.255
52,0.425,-735.89484,-21.6204,1569.95825,-679.58398,-246.27657,1477.79114,-686.27142,208.93076,1479.38049
53,0.433,-729.60229,-23.06823,1569.41541,-673.65186,-247.19673,1478.96729,-681.32153,207.41455,1481.09766
54,0.442,-722.70123,-24.75318,1570.526,-665.67822,-249.55061,1479.65869,-674.93262,206.62149,1482.64941
55,0.45,-716.40582,-26.97777,1571.67639,-659.18726,-250.86005,1480.37231,-668.85162,204.97079,1484.07104
56,0.458,-710.29431,-28.90508,1571.67322,-651.64435,-251.47543,1480.71021,-663.8396,204.0871,1485.18005
57,0.467,-705.30249,-30.57411,1571.85474,-645.32184,-251.87651,1480.94226,-658.54236,202.05948,1484.92993
58,0.475,-698.31641,-30.44366,1573.38354,-638.46326,-253.02234,1482.15173,-651.48718,202.17839,1486.92456
59,0.483,-691.92651,-31.83959,1574.20789,-632.24127,-254.43845,1481.09229,-647.63208,200.97673,1487.72034
60,0.492,-685.72473,-32.89513,1575.06409,-626.125,-254.46184,1481.15039,-642.66595,200.05217,1489.08289
61,0.5,-681.34576,-34.59311,1575.51025,-618.95514,-256.91122,1481.66602,-635.91272,200.37581,1488.84167
62,0.508,-675.61932,-34.84657,1576.04822,-612.38287,-255.94014,1482.53711,-630.90515,198.5295,1489.61743
63,0.517,-668.90527,-34.76226,1575.81775,-606.00159,-257.23633,1482.94348,-627.23462,198.01057,1491.37695
64,0.525,-663.79791,-36.69955,1576.6864,-600.07117,-257.98688,1482.94165,-621.25806,197.0177,1490.35193
65,0.533,-657.10175,-36.27824,1576.47156,-593.54639,-258.44751,1484.0835,-616.07068,196.85609,1490.4657
66,0.542,-650.66711,-38.05702,1577.62561,-587.28314,-258.73099,1484.58191,-610.79492,194.83524,1492.0603
67,0.55,-645.93231,-39.24992,1577.84277,-579.77869,-258.62033,1485.14441,-605.98395,195.3373,1492.42041
