Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-1752.41113,24.20537,1001.31238,-1635.42505,-148.54744,962.02142,-1615.96545,201.23311,968.46649
2,0.008,-1747.14233,24.58183,1001.10614,-1631.87671,-148.66667,961.61511,-1612.91858,200.34084,968.59338
3,0.017,-1741.87256,24.26169,1000.85022,-1622.71741,-148.51149,960.59802,-1604.30237,200.88788,967.28668
4,0.025,-1737.67468,24.49575,1000.86572,-1620.99707,-148.67554,960.59186,-1602.54407,201.07021,967.01257
5,0.033,-1732.69446,23.96877,1000.51703,-1621.30273,-147.4799,959.42316,-1597.41357,200.46182,967.2962
6,0.042,-1728.02234,24.5473,999.49457,-1618.89941,-146.1151,959.53717,-1592.42712,200.40834,966.60175
7,0.05,-1723.01855,24.20746,999.56158,-1611.63,-146.4445,959.03296,-1588.63672,201.23808,966.67719
8,0.058,-1718.49133,24.25601,999.09113,-1605.94153,-146.15277,958.24561,-1582.72986,201.18825,966.40076
9,0.067,-1713.55896,23.96764,998.47974,-1602.07458,-146.90872,958.56732,-1580.00684,201.18376,965.61414
10,0.075,-1708.96179,24.18741,998.47162,-1595.81677,-146.83557,958.46228,-1573.25696,201.40128,964.82452
11,0.083,-1704.26233,24.82697,998.07745,-1590.95215,-145.81509,957.01654,-1569.29443,201.73309,963.01813
12,0.092,-1699.17358,25.08045,997.63647,-1587.93298,-146.09842,957.37463,-1564.33643,201.83908,964.39233
13,0.1,-1693.81018,25.64892,997.01978,-1581.96362,-145.62914,957.34058,-1557.75012,202.28075,963.45117
14,0.108,-1688.63074,25.79945,996.10205,-1578.24365,-145.96042,957.15869,-1554.5531,202.07507,962.85205
15,0.117,-1683.20679,26.26331,995.61328,-1570.89148,-144.76509,955.29376,-1548.97583,201.59694,962.12622
16,0.125,-1677.88049,26.6913,994.91473,-1567.53455,-145.44881,955.2251,-1542.98401,203.28694,959.3819
17,0.133,-1672.79907,27.53685,993.91821,-1562.45435,-143.66524,954.87317,-1537.53857,202.9119,959.72986
18,0.142,-1667.52393,28.10924,992.97125,-1556.81885,-143.94788,953.62177,-1532.49475,204.3205,959.23987
19,0.15,-1662.47058,28.58547,992.3111,-1548.97888,-144.46808,953.2146,-1524.43579,204.57147,957.94641
20,0.158,-1657.47949,28.88754,991.33783,-1543.49792,-144.09447,952.78265,-1522.22205,205.51488,957.5921
21,0.167,-1651.97632,29.83535,990.59808,-1534.13672,-143.2451,951.81897,-1516.95667,206.70657,955.99347
22,0.175,-1646.71362,30.74599,989.86176,-1534.21875,-142.40047,951.03979,-1510.46667,206.95029,955.9408
23,0.183,-1640.40442,31.58579,988.4599,-1523.23486,-142.89128,949.66718,-1502.28479,207.47968,955.27362
24,0.192,-1634.87048,32.24228,987.52844,-1520.20264,-141.18456,949.6264,-1497.38513,207.99254,953.91241
25,0.2,-1629.45361,32.44345,986.89471,-1516.92493,-140.87206,948.58545,-1495.95264,208.60294,952.00336
26,0.208,-1623.89783,33.27945,985.88959,-1509.89856,-139.05739,947.73242,-1485.05505,209.94261,950.68518
27,0.217,-1617.96289,33.51043,984.28003,-1503.28796,-139.78516,947.01666,-1480.33374,210.35205,949.93109
28,0.225,-1612.50781,34.32873,983.55566,-1496.14026,-138.84518,944.13843,-1474.8208,210.04173,947.13531
29,0.233,-1606.07544,35.17756,982.49683,-1491.10217,-138.10106,944.80804,-1471.19458,211.14662,946.98016
30,0.242,-1599.31616,35.88742,980.65192,-1485.31836,-137.31512,943.39655,-1464.01196,211.5406,945.90253
31,0.25,-1593.25073,37.31507,979.57098,-1480.23291,-135.5802,942.73792,-1456.01843,212.53513,944.34778
32,0.258,-1587.36963,38.0042,978.59039,-1475.4563,-135.30641,941.12628,-1450.62769,213.69279,942.98059
33,0.267,-1581.55737,39.24541,977.27051,-1465.64697,-135.59894,939.85162,-1444.79346,215.06844,942.81195
34,0.275,-1575.88196,40.91856,976.33026,-1460.84314,-133.77626,939.33173,-1439.23145,215.57472,942.13269
35,0.283,-1569.79724,42.17882,975.69476,-1455.76172,-133.11334,938.22614,-1432.66467,216.71921,941.29541
36,0.292,-1564.65393,43.50085,975.44769,-1448.64551,-131.96367,938.39099,-1427.07666,217.6118,941.25861
