Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,-1341.43933,-69.12717,53.86708,-1116.78894,-170.00154,43.878,-1164.67529,-114.00321,75.97577
2,0.008,-1341.66064,-66.596,54.00301,-1115.93152,-169.80214,44.45646,-1163.1449,-113.01472,76.35045
3,0.017,-1341.66064,-66.596,54.00301,-1116.5321,-170.20294,44.06221,-1164.34924,-113.80474,76.1207
4,0.025,-1342.01282,-67.25432,54.39718,-1116.43811,-170.25833,43.85323,-1163.21069,-112.87456,75.99873
5,0.033,-1341.54773,-67.49644,54.53961,-1116.69971,-170.49767,43.58085,-1164.15454,-113.79958,76.04377
6,0.042,-1342.24609,-64.15089,53.3143,-1116.42664,-170.61324,43.36347,-1164.06091,-113.9471,75.95409
7,0.05,-1341.578,-65.78854,54.24924,-1116.42664,-170.61324,43.36347,-1164.06091,-113.9471,75.95409
8,0.058,-1341.09558,-66.53609,54.48249,-1116.41455,-171.03212,43.3167,-1163.73486,-113.98035,75.48665
9,0.067,-1341.17725,-67.05674,55.01645,-1116.80884,-171.64688,42.88213,-1165.23169,-114.74922,75.36589
10,0.075,-1340.57739,-66.53849,55.21741,-1116.77612,-171.99123,42.5782,-1164.51526,-114.69868,75.4681
11,0.083,-1339.72693,-65.38192,55.86048,-1115.47559,-172.47411,43.68269,-1163.37952,-114.59992,75.51576
12,0.092,-1339.27356,-64.82594,55.91382,-1116.25293,-171.90997,42.96971,-1163.1803,-114.66267,75.5474
13,0.1,-1339.06458,-64.66867,55.69341,-1115.4054,-173.18048,43.10149,-1163.72913,-114.25121,75.81599
14,0.108,-1339.00073,-63.45926,56.34359,-1116.32922,-172.14409,42.74746,-1162.91003,-114.65749,75.35445
15,0.117,-1338.50354,-62.67796,56.64159,-1116.33472,-172.28067,42.53438,-1162.6593,-113.89785,75.06084
16,0.125,-1338.34375,-61.93861,56.48743,-1116.12097,-172.5177,42.47367,-1162.6593,-113.89785,75.06084
17,0.133,-1338.46045,-60.80456,57.46114,-1116.77991,-171.73582,42.54713,-1162.6593,-113.89785,75.06084
18,0.142,-1338.49902,-60.25787,57.45956,-1116.52979,-171.804,42.58624,-1161.25317,-113.94167,74.60246
19,0.15,-1337.47974,-60.07783,58.61982,-1115.9104,-172.3082,42.74359,-1160.97278,-113.73913,74.26431
20,0.158,-1336.47009,-59.25575,58.95695,-1116.49426,-172.56493,42.64284,-1160.96985,-113.05045,73.87801
