Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-108.37532,18.88474,985.54047,-96.96266,153.84264,978.54962,-255.77087,7.51184,1004.71777,-236.72664,185.22919,1003.63947,-294.42456,3.6213,898.20093
2,0.008,-108.06382,18.83763,985.45337,-96.96266,153.84264,978.54962,-256.40198,7.34893,1005.01819,-236.72664,185.22919,1003.63947,-294.37598,4.03851,898.33539
3,0.017,-108.06382,18.83763,985.45337,-96.96266,153.84264,978.54962,-257.19363,7.13105,1004.18097,-236.37024,184.55261,1003.56445,-294.70282,3.74797,898.06152
4,0.025,-108.37532,18.88474,985.54047,-97.69317,153.98347,978.31305,-257.19363,7.13105,1004.18097,-236.72664,185.22919,1003.63947,-294.65424,4.16519,898.19592
5,0.033,-108.37532,18.88474,985.54047,-96.96266,153.84264,978.54962,-256.40198,7.34893,1005.01819,-236.72664,185.22919,1003.63947,-294.70282,3.74797,898.06152
6,0.042,-108.39148,18.70317,985.36005,-96.96266,153.84264,978.54962,-256.35657,7.38441,1004.78638,-236.40594,185.96468,1003.82318,-294.65424,4.16519,898.19592
7,0.05,-108.37532,18.88474,985.54047,-96.2807,153.65807,978.36914,-257.23907,7.09556,1004.41272,-236.40594,185.96468,1003.82318,-294.93726,4.15373,898.29053
8,0.058,-108.06382,18.83763,985.45337,-96.96266,153.84264,978.54962,-257.19363,7.13105,1004.18097,-236.40594,185.96468,1003.82318,-295.18558,4.25295,898.24896
9,0.067,-108.06382,18.83763,985.45337,-96.2807,153.65807,978.36914,-257.19363,7.13105,1004.18097,-236.40594,185.96468,1003.82318,-295.18558,4.25295,898.24896
10,0.075,-108.37532,18.88474,985.54047,-96.2807,153.65807,978.36914,-257.19363,7.13105,1004.18097,-236.40594,185.96468,1003.82318,-295.18558,4.25295,898.24896
11,0.083,-108.06382,18.83763,985.45337,-96.96266,153.84264,978.54962,-256.85223,7.0726,1004.56628,-236.40594,185.96468,1003.82318,-295.18558,4.25295,898.24896
12,0.092,-108.06382,18.83763,985.45337,-96.96266,153.84264,978.54962,-256.89767,7.03712,1004.79803,-236.05966,186.04817,1003.76282,-295.18558,4.25295,898.24896
13,0.1,-108.13462,18.63356,985.25739,-96.25673,154.02298,978.77417,-256.89767,7.03712,1004.79803,-236.40594,185.96468,1003.82318,-295.18558,4.25295,898.24896
