Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,51.27962,134.53999,46.3092,254.68378,149.9527,42.57591,201.43939,120.07172,69.41828
2,0.008,51.65498,134.97748,46.20671,254.83345,149.82381,42.48007,201.32959,119.93874,69.36871
3,0.017,51.65498,134.97748,46.20671,254.83345,149.82381,42.48007,201.46083,120.22443,69.48758
4,0.025,51.65498,134.97748,46.20671,254.90939,149.69781,42.4144,201.43939,120.07172,69.41828
5,0.033,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.43939,120.07172,69.41828
6,0.042,51.27962,134.53999,46.3092,254.68378,149.9527,42.57591,201.32959,119.93874,69.36871
7,0.05,51.45309,134.74173,46.20681,254.68956,149.80232,42.57783,201.48599,120.13206,69.43234
8,0.058,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.56755,120.24288,69.39435
9,0.067,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.43939,120.07172,69.41828
10,0.075,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.43631,119.95719,69.27545
11,0.083,51.57983,135.1199,46.07308,254.83345,149.82381,42.48007,201.43631,119.95719,69.27545
12,0.092,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.32959,119.93874,69.36871
13,0.1,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.32959,119.93874,69.36871
14,0.108,51.1328,134.46609,46.27617,254.83922,149.67345,42.48199,201.32959,119.93874,69.36871
15,0.117,51.27962,134.53999,46.3092,254.83345,149.82381,42.48007,201.43939,120.07172,69.41828
16,0.125,51.51472,134.93835,46.38499,254.83922,149.67345,42.48199,201.43939,120.07172,69.41828
17,0.133,51.58169,135.06299,45.852,254.83922,149.67345,42.48199,201.46454,119.97935,69.36304
18,0.142,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.32959,119.93874,69.36871
19,0.15,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.32959,119.93874,69.36871
20,0.158,51.65498,134.97748,46.20671,254.83922,149.67345,42.48199,201.43939,120.07172,69.41828
21,0.167,51.27962,134.53999,46.3092,254.83922,149.67345,42.48199,201.32959,119.93874,69.36871
22,0.175,51.27962,134.53999,46.3092,254.83922,149.67345,42.48199,201.56755,120.24288,69.39435
23,0.183,51.65498,134.97748,46.20671,254.68877,149.71213,42.37888,201.43939,120.07172,69.41828
