Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,1454.00854,-165.0531,881.23413,1459.78491,-120.02144,849.69159,1486.57263,-102.8996,810.40936,1518.26111,-130.35844,769.76208,1479.22961,-179.20149,802.8775,1506.91296,-202.18968,767.63556,1551.41321,-158.02438,783.67084
2,0.008,1443.75183,-164.96925,884.34625,1447.50757,-120.64397,851.92126,1473.79248,-103.12993,813.26074,1504.27673,-130.90198,772.90656,1466.59387,-179.87114,805.875,1493.13489,-203.08148,770.55127,1539.00183,-159.0737,785.94446
3,0.017,1434.0105,-164.30821,886.97388,1437.20325,-117.48009,854.8147,1461.31079,-101.89838,815.8562,1493.26794,-132.50569,774.43341,1455.2312,-177.29611,806.99036,1481.10327,-202.99928,773.38953,1530.50061,-158.50401,787.70892
4,0.025,1421.89746,-163.088,890.96887,1428.61279,-120.17796,859.2453,1451.92957,-102.99477,817.91321,1487.1178,-132.31459,777.79431,1443.85461,-178.65434,812.12354,1469.72168,-203.24332,775.51904,1520.71887,-158.68054,790.276
5,0.033,1412.50488,-162.64326,893.86261,1418.03931,-118.90856,862.30725,1442.8822,-101.74383,821.79358,1472.50159,-133.68439,781.02869,1433.06677,-177.52858,813.85858,1458.46143,-202.10367,778.70538,1509.08765,-159.62025,793.2771
6,0.042,1403.49475,-163.10257,897.33612,1408.78796,-117.91647,865.65936,1431.83435,-101.07492,823.47839,1462.22852,-133.20726,783.2655,1421.96924,-177.46185,817.00012,1446.91736,-202.4109,781.49475,1494.90027,-161.3873,795.4021
7,0.05,1392.92371,-162.08769,898.89697,1399.0603,-119.79062,868.75507,1422.92297,-103.0399,827.13092,1455.13977,-134.49678,783.43475,1411.90332,-178.37099,819.54456,1435.80054,-202.59311,783.50897,1481.36316,-163.28529,796.46454
8,0.058,1383.56482,-162.16293,902.40985,1387.776,-117.82354,870.14789,1410.3042,-100.45282,830.01672,1439.6366,-132.9382,787.84613,1401.06543,-177.86572,821.79993,1424.78235,-204.04344,785.29352,1472.2196,-163.48099,800.70563
9,0.067,1373.72827,-160.95222,904.68182,1377.39978,-116.83278,872.38397,1403.43896,-101.07462,832.47125,1429.9906,-133.79483,790.80902,1390.45313,-177.42802,825.05737,1414.60583,-203.21709,788.91553,1461.9176,-163.713,802.22461
10,0.075,1364.62195,-161.18729,907.6803,1370.53076,-116.18623,875.73676,1394.25964,-102.39388,834.72125,1421.79187,-136.06366,792.1264,1380.1908,-177.76038,827.10004,1403.78076,-204.19057,791.15845,1451.30554,-163.70673,803.45844
11,0.083,1354.16089,-160.27269,910.64441,1361.1615,-114.19463,877.41638,1383.08179,-101.32095,837.47961,1412.59033,-134.91829,794.00586,1370.37769,-176.39429,828.97211,1393.38477,-202.73723,794.36749,1441.08545,-164.70294,806.65985
12,0.092,1346.05249,-160.01591,913.03992,1352.23376,-115.85822,881.20978,1374.31213,-100.02083,838.60004,1401.92444,-133.91409,798.02838,1360.75696,-176.83038,832.35431,1383.17322,-203.79846,795.46332,1430.88171,-165.15562,808.82709
13,0.1,1337.53552,-160.21716,915.78552,1342.43372,-114.84933,882.6297,1365.99878,-102.36712,841.29181,1391.55334,-135.61926,798.53094,1351.10803,-177.48242,834.63336,1372.77759,-204.04411,799.22974,1421.24451,-166.20444,810.54077
14,0.108,1327.32141,-159.30022,917.49738,1332.95898,-114.63785,884.16876,1356.18018,-102.74098,842.89484,1383.66626,-136.20311,801.98712,1340.76294,-175.7881,836.88837,1362.52625,-204.4323,801.0484,1412.80957,-163.56693,810.39459
