Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,114.17327,115.39198,47.93221,354.65536,123.18266,53.02935,287.4418,98.27728,89.26705
2,0.008,114.2272,115.24741,48.13425,354.66699,123.25459,53.03828,287.57608,98.26623,89.27199
3,0.017,114.2272,115.24741,48.13425,354.66699,123.25459,53.03828,287.57608,98.26623,89.27199
4,0.025,114.40446,115.15646,48.23288,354.73593,123.26094,53.15147,287.42773,98.29141,89.40271
5,0.033,114.27441,115.20588,48.4889,354.77701,123.13951,53.10797,287.63315,98.42095,89.45074
6,0.042,114.4019,114.88171,48.79129,354.84286,123.36555,53.1628,287.63315,98.42095,89.45074
7,0.05,114.4019,114.88171,48.79129,354.92636,123.45974,53.29069,287.79626,98.35149,89.56224
8,0.058,114.32998,115.17583,49.00674,354.95444,123.50787,53.42434,287.65164,98.63838,89.31844
9,0.067,114.34006,115.16551,49.01973,355.06964,123.53133,53.61847,287.83167,98.61993,89.2887
10,0.075,114.51144,115.32399,49.31974,355.32388,123.39954,53.67287,287.83167,98.61993,89.2887
11,0.083,114.51144,115.32399,49.31974,355.71802,123.27858,53.59701,287.79626,98.35149,89.56224
12,0.092,114.70562,115.32404,49.48051,355.61786,123.15128,53.54057,287.97202,98.34784,89.53395
13,0.1,114.6231,115.7095,49.29837,355.71802,123.27858,53.59701,287.97202,98.34784,89.53395
14,0.108,114.87405,116.02512,49.22576,355.61786,123.15128,53.54057,287.65164,98.63838,89.31844
15,0.117,114.51826,115.6525,49.04227,355.61786,123.15128,53.54057,287.83167,98.61993,89.2887
16,0.125,114.34472,115.26536,48.95175,355.61786,123.15128,53.54057,287.79626,98.35149,89.56224
17,0.133,114.45766,115.4628,48.86436,355.61786,123.15128,53.54057,287.79626,98.35149,89.56224
18,0.142,114.51485,115.07915,48.70389,355.50192,123.28879,53.67346,287.63315,98.42095,89.45074
