Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,275.9234,281.67468,372.28574,181.41513,284.93228,81.38235,221.15688,187.84146,108.93601
2,0.008,275.86804,281.37448,372.26016,181.34546,285.19693,81.61201,221.15688,187.84146,108.93601
3,0.017,275.84219,281.55334,372.39484,181.1861,285.04199,81.7458,221.15688,187.84146,108.93601
4,0.025,275.84219,281.55334,372.39484,181.41513,284.93228,81.38235,221.15688,187.84146,108.93601
5,0.033,275.9234,281.67468,372.28574,181.41513,284.93228,81.38235,221.15688,187.84146,108.93601
6,0.042,275.84219,281.55334,372.39484,181.47455,284.74188,81.24578,221.15688,187.84146,108.93601
7,0.05,275.84219,281.55334,372.39484,181.3387,284.78763,81.34565,221.15688,187.84146,108.93601
8,0.058,275.9234,281.67468,372.28574,181.3387,284.78763,81.34565,221.19048,187.58372,109.16556
9,0.067,275.9234,281.67468,372.28574,181.49808,284.94254,81.21186,221.15688,187.84146,108.93601
10,0.075,275.84219,281.55334,372.39484,181.5575,284.75214,81.07528,221.15688,187.84146,108.93601
11,0.083,275.9234,281.67468,372.28574,181.39812,284.5972,81.20908,221.15688,187.84146,108.93601
12,0.092,275.9234,281.67468,372.28574,181.39812,284.5972,81.20908,221.19048,187.58372,109.16556
13,0.1,275.9234,281.67468,372.28574,181.3387,284.78763,81.34565,221.15688,187.84146,108.93601
14,0.108,276.013,281.29205,372.41006,181.25575,284.77734,81.51615,221.15688,187.84146,108.93601
15,0.117,275.86804,281.37448,372.26016,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
16,0.125,275.94925,281.49582,372.15106,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
17,0.133,275.94925,281.49582,372.15106,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
18,0.142,276.09418,281.41339,372.30093,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
19,0.15,276.09418,281.41339,372.30093,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
20,0.158,276.09418,281.41339,372.30093,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
21,0.167,276.09418,281.41339,372.30093,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
22,0.175,276.09418,281.41339,372.30093,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
23,0.183,276.00778,281.25818,372.57571,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
24,0.192,276.00778,281.25818,372.57571,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
25,0.2,276.08899,281.37955,372.46658,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
26,0.208,276.08899,281.37955,372.46658,181.31517,284.58691,81.37959,221.27744,187.36676,109.1099
27,0.217,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
28,0.225,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
29,0.233,275.96292,281.21664,372.34888,181.46217,284.72992,81.53229,221.03291,187.77533,108.7647
30,0.242,276.08899,281.37955,372.46658,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
31,0.25,276.08899,281.37955,372.46658,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
32,0.258,275.88516,281.09848,372.47543,181.36867,284.52057,81.42659,221.15688,187.84146,108.93601
33,0.267,275.88516,281.09848,372.47543,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
34,0.275,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
35,0.283,275.96292,281.21664,372.34888,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
36,0.292,275.91718,281.20248,372.48868,181.37927,284.71973,81.70274,221.03291,187.77533,108.7647
37,0.3,275.91718,281.20248,372.48868,181.23227,284.57675,81.55006,221.03291,187.77533,108.7647
38,0.308,275.96762,281.38626,372.57687,181.23227,284.57675,81.55006,221.06653,187.51758,108.99427
39,0.317,275.96762,281.38626,372.57687,181.23227,284.57675,81.55006,221.19048,187.58372,109.16556
40,0.325,275.88516,281.09848,372.47543,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
41,0.333,275.88516,281.09848,372.47543,181.31517,284.58691,81.37959,221.06653,187.51758,108.99427
42,0.342,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
43,0.35,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
44,0.358,276.08899,281.37955,372.46658,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
45,0.367,275.91718,281.20248,372.48868,181.28577,284.51041,81.59706,221.19048,187.58372,109.16556
46,0.375,275.91718,281.20248,372.48868,181.31517,284.58691,81.37959,221.06653,187.51758,108.99427
47,0.383,275.96292,281.21664,372.34888,181.24553,284.85153,81.60923,221.03291,187.77533,108.7647
48,0.392,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
49,0.4,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
50,0.408,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
51,0.417,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
52,0.425,275.96292,281.21664,372.34888,181.24553,284.85153,81.60923,221.03291,187.77533,108.7647
53,0.433,275.96292,281.21664,372.34888,181.24553,284.85153,81.60923,221.15688,187.84146,108.93601
54,0.442,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
55,0.45,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
56,0.458,275.96292,281.21664,372.34888,181.40489,285.00653,81.47544,221.03291,187.77533,108.7647
57,0.467,275.96292,281.21664,372.34888,181.40489,285.00653,81.47544,221.15688,187.84146,108.93601
58,0.475,276.08899,281.37955,372.46658,181.40489,285.00653,81.47544,221.19048,187.58372,109.16556
59,0.483,275.97687,281.44849,372.42001,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
60,0.492,275.88516,281.09848,372.47543,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
61,0.5,275.88516,281.09848,372.47543,181.40489,285.00653,81.47544,221.15688,187.84146,108.93601
62,0.508,276.08899,281.37955,372.46658,181.40489,285.00653,81.47544,221.15688,187.84146,108.93601
63,0.517,276.00333,281.64285,372.40408,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
64,0.525,275.82315,281.33292,372.03333,181.47455,284.74188,81.24578,221.19048,187.58372,109.16556
65,0.533,275.82315,281.33292,372.03333,181.47455,284.74188,81.24578,221.03291,187.77533,108.7647
66,0.542,276.09418,281.41339,372.30093,181.47455,284.74188,81.24578,221.15688,187.84146,108.93601
67,0.55,275.86804,281.37448,372.26016,181.5575,284.75214,81.07528,221.15688,187.84146,108.93601
68,0.558,275.91849,281.55829,372.34845,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
69,0.567,275.86804,281.37448,372.26016,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
70,0.575,275.94925,281.49582,372.15106,181.47455,284.74188,81.24578,221.15688,187.84146,108.93601
71,0.583,275.99969,281.67966,372.23932,181.47455,284.74188,81.24578,221.15688,187.84146,108.93601
72,0.592,275.99969,281.67966,372.23932,181.47455,284.74188,81.24578,221.15688,187.84146,108.93601
73,0.6,275.99969,281.67966,372.23932,181.39812,284.5972,81.20908,221.19048,187.58372,109.16556
74,0.608,275.79587,281.39856,372.24814,181.39812,284.5972,81.20908,221.19048,187.58372,109.16556
75,0.617,275.89038,281.13235,372.30978,181.5575,284.75214,81.07528,221.15688,187.84146,108.93601
76,0.625,275.86804,281.37448,372.26016,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
77,0.633,275.94925,281.49582,372.15106,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
78,0.642,275.94925,281.49582,372.15106,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
79,0.65,275.74539,281.21478,372.15988,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
80,0.658,276.013,281.29205,372.41006,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
81,0.667,275.94925,281.49582,372.15106,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
82,0.675,275.86804,281.37448,372.26016,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
83,0.683,275.87167,281.33768,372.42496,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
84,0.692,275.89038,281.13235,372.30978,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
85,0.7,276.00778,281.25818,372.57571,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
86,0.708,275.99969,281.67966,372.23932,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
87,0.717,275.87167,281.33768,372.42496,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
88,0.725,275.88516,281.09848,372.47543,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
89,0.733,275.88516,281.09848,372.47543,181.46217,284.72992,81.53229,221.15688,187.84146,108.93601
90,0.742,276.00778,281.25818,372.57571,181.46217,284.72992,81.53229,221.15688,187.84146,108.93601
91,0.75,276.08899,281.37955,372.46658,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
92,0.758,276.01337,281.40042,372.4371,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
93,0.767,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.06653,187.51758,108.99427
94,0.775,275.96292,281.21664,372.34888,181.46217,284.72992,81.53229,221.15688,187.84146,108.93601
95,0.783,276.08899,281.37955,372.46658,181.46217,284.72992,81.53229,221.15688,187.84146,108.93601
96,0.792,276.08899,281.37955,372.46658,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
97,0.8,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
98,0.808,275.88516,281.09848,372.47543,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
99,0.817,275.96292,281.21664,372.34888,181.46217,284.72992,81.53229,221.15688,187.84146,108.93601
100,0.825,276.13943,281.56335,372.55481,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
101,0.833,276.01337,281.40042,372.4371,181.46217,284.72992,81.53229,221.06653,187.51758,108.99427
102,0.842,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.06653,187.51758,108.99427
103,0.85,275.96292,281.21664,372.34888,181.46217,284.72992,81.53229,221.03291,187.77533,108.7647
104,0.858,276.13943,281.56335,372.55481,181.30966,284.98438,81.93237,221.15688,187.84146,108.93601
105,0.867,276.04324,281.36539,372.60638,181.46217,284.72992,81.53229,221.19048,187.58372,109.16556
106,0.875,275.91718,281.20248,372.48868,181.23227,284.57675,81.55006,221.06653,187.51758,108.99427
107,0.883,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
108,0.892,275.96292,281.21664,372.34888,181.24553,284.85153,81.60923,221.03291,187.77533,108.7647
109,0.9,276.01337,281.40042,372.4371,181.39255,284.99454,81.76193,221.03291,187.77533,108.7647
110,0.908,275.96762,281.38626,372.57687,181.39255,284.99454,81.76193,221.03291,187.77533,108.7647
111,0.917,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.06653,187.51758,108.99427
112,0.925,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.3506,187.41066,109.29846
113,0.933,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.47455,187.47681,109.46977
114,0.942,276.13943,281.56335,372.55481,181.24553,284.85153,81.60923,221.19048,187.58372,109.16556
115,0.95,276.01337,281.40042,372.4371,181.24553,284.85153,81.60923,221.19048,187.58372,109.16556
116,0.958,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.06653,187.51758,108.99427
117,0.967,275.96292,281.21664,372.34888,181.40489,285.00653,81.47544,221.03291,187.77533,108.7647
118,0.975,275.96292,281.21664,372.34888,181.24553,284.85153,81.60923,221.15688,187.84146,108.93601
119,0.983,276.08899,281.37955,372.46658,181.31517,284.58691,81.37959,221.15688,187.84146,108.93601
120,0.992,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.19048,187.58372,109.16556
121,1,275.96292,281.21664,372.34888,181.31517,284.58691,81.37959,221.03291,187.77533,108.7647
122,1.008,275.96292,281.21664,372.34888,181.40489,285.00653,81.47544,221.15688,187.84146,108.93601
123,1.017,276.08899,281.37955,372.46658,181.40489,285.00653,81.47544,221.24387,187.6245,108.88036
