Frame#,Time,V.Sacral.x,V.Sacral.y,V.Sacral.z,R.ASIS.x,R.ASIS.y,R.ASIS.z,L.ASIS.x,L.ASIS.y,L.ASIS.z
1,0,-399.47025,84.76603,632.21838,-215.42238,-79.28011,630.34454,-206.83301,264.49103,623.06915
2,0.008,-399.76462,84.89165,632.24054,-214.80135,-78.90366,630.33643,-206.83301,264.49103,623.06915
3,0.017,-399.76462,84.89165,632.24054,-214.99472,-78.92738,630.50372,-206.9744,264.96826,623.06958
4,0.025,-399.65634,84.48154,632.22058,-215.42238,-79.28011,630.34454,-207.24899,264.87515,622.87
5,0.033,-399.71463,84.98667,631.95422,-215.52744,-79.25322,630.185,-207.24899,264.87515,622.87
6,0.042,-399.65259,84.7908,632.1156,-215.35269,-78.89105,630.3078,-207.24899,264.87515,622.87
7,0.05,-399.76462,84.89165,632.24054,-215.35269,-78.89105,630.3078,-206.9744,264.96826,623.06958
8,0.058,-399.83862,84.50633,632.1178,-215.52744,-79.25322,630.185,-206.9744,264.96826,623.06958
9,0.067,-399.88824,84.52419,631.76544,-215.52744,-79.25322,630.185,-207.24899,264.87515,622.87
10,0.075,-399.66238,85.00131,631.66638,-215.52744,-79.25322,630.185,-207.09393,264.68823,622.43781
11,0.083,-399.76462,84.89165,632.24054,-215.35269,-78.89105,630.3078,-207.32596,264.90375,623.27606
12,0.092,-399.76462,84.89165,632.24054,-215.2476,-78.91791,630.46741,-207.05136,264.99677,623.47559
13,0.1,-399.65634,84.48154,632.22058,-215.42238,-79.28011,630.34454,-207.32596,264.90375,623.27606
14,0.108,-399.47025,84.76603,632.21838,-215.42238,-79.28011,630.34454,-206.83301,264.49103,623.06915
15,0.117,-399.47025,84.76603,632.21838,-215.2476,-78.91791,630.46741,-206.90996,264.5195,623.47528
16,0.125,-399.76462,84.89165,632.24054,-215.2476,-78.91791,630.46741,-206.6353,264.61234,623.6748
17,0.133,-399.76462,84.89165,632.24054,-215.2476,-78.91791,630.46741,-207.05136,264.99677,623.47559
18,0.142,-399.94693,84.91645,632.13776,-215.52744,-79.25322,630.185,-206.6353,264.61234,623.6748
19,0.15,-399.84842,84.7169,631.66864,-215.52744,-79.25322,630.185,-206.90996,264.5195,623.47528
20,0.158,-399.72238,84.80419,631.96234,-215.35269,-78.89105,630.3078,-206.90996,264.5195,623.47528
21,0.167,-399.65634,84.48154,632.22058,-215.2476,-78.91791,630.46741,-206.6353,264.61234,623.6748
22,0.175,-399.75818,84.48475,632.15594,-215.2476,-78.91791,630.46741,-206.6353,264.61234,623.6748
23,0.183,-399.72479,85.08432,632.1438,-215.16953,-79.28962,630.38086,-207.03455,264.86221,623.22546
24,0.192,-399.61652,84.67422,632.12384,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
25,0.2,-399.61652,84.67422,632.12384,-215.2476,-78.91791,630.46741,-206.90996,264.5195,623.47528
26,0.208,-399.90063,84.70226,631.95642,-215.2476,-78.91791,630.46741,-206.6353,264.61234,623.6748
27,0.217,-399.83862,84.50633,632.1178,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
28,0.225,-399.61652,84.67422,632.12384,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
29,0.233,-400.04877,84.91969,632.07312,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
30,0.242,-399.61652,84.67422,632.12384,-215.42238,-79.28011,630.34454,-206.79568,264.93457,623.81824
31,0.25,-399.75818,84.48475,632.15594,-215.42238,-79.28011,630.34454,-206.79568,264.93457,623.81824
32,0.258,-399.88049,84.49267,632.3338,-215.37654,-79.1853,630.3302,-206.90996,264.5195,623.47528
33,0.267,-399.82663,85.08752,632.07916,-215.37654,-79.1853,630.3302,-207.03455,264.86221,623.22546
34,0.275,-399.78116,84.36558,632.20117,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
35,0.283,-399.88049,84.49267,632.3338,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
36,0.292,-399.71835,84.67743,632.0592,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
37,0.3,-399.71835,84.67743,632.0592,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
38,0.308,-399.99127,84.77889,632.15649,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
39,0.317,-400.20084,84.83012,632.01526,-215.42238,-79.28011,630.34454,-206.90996,264.5195,623.47528
40,0.325,-399.95026,84.72018,631.604,-215.52744,-79.25322,630.185,-206.90996,264.5195,623.47528
41,0.333,-400.11487,84.41152,631.6814,-215.49687,-79.19016,630.13641,-207.03455,264.86221,623.22546
42,0.342,-399.883,84.36878,632.13654,-215.37654,-79.1853,630.3302,-207.03455,264.86221,623.22546
43,0.35,-399.95932,84.26939,632.0509,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
44,0.358,-399.95932,84.26939,632.0509,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
45,0.367,-399.80057,84.41309,632.07813,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
46,0.375,-399.99573,84.81151,632.13147,-215.37654,-79.1853,630.3302,-207.03455,264.86221,623.22546
47,0.383,-400.13675,84.75532,631.88287,-215.37654,-79.1853,630.3302,-207.03455,264.86221,623.22546
48,0.392,-400.22784,84.34086,631.54865,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
49,0.4,-400.22784,84.34086,631.54865,-215.52744,-79.25322,630.185,-206.90996,264.5195,623.47528
50,0.408,-399.99261,84.64859,631.52618,-215.52744,-79.25322,630.185,-207.03455,264.86221,623.22546
51,0.417,-400.22784,84.34086,631.54865,-215.42238,-79.28011,630.34454,-207.03455,264.86221,623.22546
52,0.425,-400.05045,84.73154,632.04962,-215.37654,-79.1853,630.3302,-206.95755,264.83365,622.8194
53,0.433,-400.05045,84.73154,632.04962,-215.42238,-79.28011,630.34454,-206.83301,264.49103,623.06915
54,0.442,-400.15723,84.33993,631.60358,-215.42238,-79.28011,630.34454,-207.32596,264.90375,623.27606
55,0.45,-400.15723,84.33993,631.60358,-215.42238,-79.28011,630.34454,-207.37341,265.21744,622.62024
56,0.458,-400.31897,84.80303,631.5473,-215.42238,-79.28011,630.34454,-207.37341,265.21744,622.62024
57,0.467,-400.01959,84.75871,631.84546,-215.42238,-79.28011,630.34454,-207.37341,265.21744,622.62024
58,0.475,-400.11487,84.41152,631.6814,-215.2476,-78.91791,630.46741,-207.24899,264.87515,622.87
59,0.483,-400.11487,84.41152,631.6814,-215.52744,-79.25322,630.185,-207.37341,265.21744,622.62024
60,0.492,-400.17316,84.42072,631.63049,-215.49687,-79.19016,630.13641,-207.37341,265.21744,622.62024
61,0.5,-400.31897,84.80303,631.5473,-215.49687,-79.19016,630.13641,-207.37341,265.21744,622.62024
62,0.508,-400.31897,84.80303,631.5473,-215.52744,-79.25322,630.185,-207.37341,265.21744,622.62024
63,0.517,-400.26553,84.75002,631.62341,-215.35269,-78.89105,630.3078,-207.24899,264.87515,622.87
64,0.525,-400.22784,84.34086,631.54865,-215.52744,-79.25322,630.185,-207.37341,265.21744,622.62024
65,0.533,-400.22784,84.34086,631.54865,-215.52744,-79.25322,630.185,-207.24899,264.87515,622.87
66,0.542,-399.69949,84.64941,631.8324,-215.42238,-79.28011,630.34454,-207.37341,265.21744,622.62024
67,0.55,-400.05045,84.73154,632.04962,-215.2476,-78.91791,630.46741,-207.37341,265.21744,622.62024
68,0.558,-400.00198,84.71013,631.89111,-215.2476,-78.91791,630.46741,-207.24899,264.87515,622.87
69,0.567,-400.31897,84.80303,631.5473,-215.52744,-79.25322,630.185,-207.24899,264.87515,622.87
70,0.575,-400.31897,84.80303,631.5473,-215.66501,-79.22598,630.02582,-207.37341,265.21744,622.62024
71,0.583,-400.31897,84.80303,631.5473,-215.52744,-79.25322,630.185,-207.37341,265.21744,622.62024
72,0.592,-400.31897,84.80303,631.5473,-215.35269,-78.89105,630.3078,-207.37341,265.21744,622.62024
73,0.6,-400.22784,84.34086,631.54865,-215.2476,-78.91791,630.46741,-207.24899,264.87515,622.87
74,0.608,-400.22784,84.34086,631.54865,-215.42238,-79.28011,630.34454,-207.21837,265.03043,622.18805
75,0.617,-400.1644,84.28802,631.93469,-215.37654,-79.1853,630.3302,-207.24899,264.87515,622.87
76,0.625,-400.05045,84.73154,632.04962,-215.2476,-78.91791,630.46741,-207.24899,264.87515,622.87
77,0.633,-400.2243,84.55668,631.70386,-215.2476,-78.91791,630.46741,-207.32596,264.90375,623.27606
78,0.642,-400.15723,84.33993,631.60358,-215.2476,-78.91791,630.46741,-207.32596,264.90375,623.27606
79,0.65,-399.99261,84.64859,631.52618,-215.78001,-79.26531,630.28412,-207.45044,265.24612,623.02625
80,0.658,-400.31897,84.80303,631.5473,-215.78001,-79.26531,630.28412,-207.45044,265.24612,623.02625
81,0.667,-400.3367,84.77409,631.76447,-215.2476,-78.91791,630.46741,-207.32596,264.90375,623.27606
82,0.675,-400.08319,84.32614,631.75464,-215.2476,-78.91791,630.46741,-207.32596,264.90375,623.27606
