Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,18.88395,-154.40376,1078.80347,227.04309,-166.05554,1063.78552,235.67374,-124.29891,1004.30334
2,0.008,19.19448,-152.84912,1080.27429,227.48734,-162.77602,1067.88477,236.50874,-121.66667,1008.25189
3,0.017,18.79163,-151.78757,1082.51025,228.25813,-159.33656,1071.78906,237.282,-118.45495,1011.63409
4,0.025,19.2301,-150.53986,1083.71716,228.131,-155.42902,1075.23022,237.39806,-116.50616,1014.81287
5,0.033,19.33864,-149.28784,1085.60339,228.55855,-153.09818,1078.81934,237.0284,-113.32375,1017.92169
6,0.042,19.52408,-148.33087,1087.18994,229.51709,-148.1467,1082.01184,237.31781,-109.42429,1021.25641
7,0.05,19.52043,-146.61015,1088.96082,229.55148,-145.39563,1084.96765,237.21422,-106.82399,1023.92651
8,0.058,19.77667,-145.56479,1090.72278,230.04559,-141.30902,1088.57715,236.83273,-105.63858,1026.78943
9,0.067,19.86665,-145.20084,1091.31421,229.9588,-139.31201,1091.06702,236.73361,-102.46025,1029.58069
10,0.075,19.27159,-143.58731,1093.96875,230.25883,-134.63675,1093.81104,236.97784,-98.95213,1031.38843
11,0.083,19.65008,-142.19342,1095.86365,229.93925,-131.63458,1096.59546,236.83675,-95.92734,1034.89941
12,0.092,19.59442,-140.59473,1096.64148,229.92915,-126.9606,1098.50879,237.00713,-92.18036,1036.32288
13,0.1,20.00767,-139.49362,1097.90442,230.35616,-124.58567,1100.97498,237.47697,-88.90599,1039.07788
14,0.108,19.57608,-138.93828,1098.85535,229.73483,-119.80466,1103.36975,237.46819,-87.4111,1040.55579
15,0.117,20.09949,-137.52422,1100.68066,230.22447,-117.0951,1105.24561,237.4437,-82.45973,1042.96448
16,0.125,19.94256,-136.29039,1101.57678,230.08777,-112.77657,1107.50378,237.27348,-78.89887,1044.86194
17,0.133,20.31897,-134.83342,1102.28931,229.48199,-108.64904,1109.74207,236.87074,-76.51569,1047.29724
18,0.142,20.91815,-132.99789,1103.46594,229.59802,-105.81124,1112.42126,236.19734,-73.01102,1049.09302
19,0.15,20.89789,-132.58067,1104.26831,229.69133,-102.40223,1114.10388,236.74348,-69.68468,1050.29321
20,0.158,21.30112,-131.31674,1104.85974,229.0901,-98.67916,1115.57568,236.44347,-66.65534,1052.11865
