Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,149.89592,306.47403,1059.27173,126.09773,353.21149,951.0954,172.64308,273.6705,867.81702
2,0.008,149.77229,306.47379,1058.76746,126.09773,353.21149,951.0954,170.90929,273.77094,866.19849
3,0.017,149.74176,306.43222,1059.34631,126.09773,353.21149,951.0954,172.11188,273.31873,867.78387
4,0.025,149.89592,306.47403,1059.27173,126.09773,353.21149,951.0954,172.29254,273.36435,868.21063
5,0.033,150.28792,306.65012,1059.92236,126.29447,352.92249,951.11523,172.29254,273.36435,868.21063
6,0.042,150.6096,306.46368,1059.78162,126.29447,352.92249,951.11523,172.29254,273.36435,868.21063
7,0.05,150.6096,306.46368,1059.78162,126.46578,352.9119,951.07434,172.29254,273.36435,868.21063
8,0.058,150.52696,306.4501,1059.33398,126.57924,352.75357,951.17859,172.33856,272.16312,867.60168
9,0.067,150.75807,305.98154,1059.87268,126.57924,352.75357,951.17859,172.59212,271.7887,867.81287
10,0.075,150.7639,305.68951,1059.55945,126.57924,352.75357,951.17859,172.59212,271.7887,867.81287
11,0.083,150.77765,304.95163,1059.51221,126.57924,352.75357,951.17859,172.59212,271.7887,867.81287
12,0.092,150.94746,304.97287,1059.24756,126.57978,352.70444,950.97913,172.59212,271.7887,867.81287
13,0.1,151.57855,304.82437,1059.40112,126.57978,352.70444,950.97913,173.12332,272.14044,867.84607
14,0.108,151.76068,304.60806,1059.02356,126.75888,352.9726,950.76685,173.12332,272.14044,867.84607
15,0.117,151.76068,304.60806,1059.02356,126.85919,352.91394,950.67511,173.31238,272.11469,867.54376
16,0.125,152.21307,305.05124,1059.11035,127.84694,352.15558,950.75909,173.31238,272.11469,867.54376
17,0.133,152.21307,305.05124,1059.11035,127.67506,352.00354,950.88739,173.31238,272.11469,867.54376
18,0.142,152.53766,305.34335,1059.06519,127.72139,351.87573,951.02271,173.31238,272.11469,867.54376
19,0.15,152.53766,305.34335,1059.06519,127.94002,351.92435,950.87183,173.31238,272.11469,867.54376
20,0.158,153.07874,305.21811,1058.73035,128.11192,352.07639,950.74347,173.31238,272.11469,867.54376
21,0.167,153.2847,305.18134,1058.70251,128.01918,352.20313,950.62738,173.31238,272.11469,867.54376
22,0.175,153.65886,306.29056,1059.00854,128.14349,352.12027,950.67615,173.7722,271.93762,867.68488
23,0.183,153.37892,305.23282,1058.60632,128.14349,352.12027,950.67615,173.7722,271.93762,867.68488
24,0.192,153.53763,304.996,1058.28503,128.14349,352.12027,950.67615,173.7722,271.93762,867.68488
25,0.2,153.82434,305.03717,1058.56409,128.14349,352.12027,950.67615,173.7722,271.93762,867.68488
26,0.208,153.82434,305.03717,1058.56409,128.14349,352.12027,950.67615,174.36983,271.83078,867.67975
27,0.217,153.82434,305.03717,1058.56409,128.63815,351.93256,950.75586,174.36983,271.83078,867.67975
28,0.225,154.56415,305.81531,1058.78125,128.63815,351.93256,950.75586,174.36983,271.83078,867.67975
29,0.233,154.56415,305.81531,1058.78125,128.97891,351.76584,950.66492,174.36983,271.83078,867.67975
30,0.242,154.56415,305.81531,1058.78125,128.97891,351.76584,950.66492,174.58237,271.74966,867.24878
31,0.25,154.03981,304.97659,1058.56201,128.97891,351.76584,950.66492,174.36983,271.83078,867.67975
32,0.258,154.11354,305.13876,1058.38098,128.97891,351.76584,950.66492,174.58237,271.74966,867.24878
33,0.267,153.9245,305.25089,1058.27881,128.97891,351.76584,950.66492,174.58237,271.74966,867.24878
34,0.275,153.9245,305.25089,1058.27881,128.97891,351.76584,950.66492,174.58237,271.74966,867.24878
35,0.283,153.9982,305.41306,1058.09778,128.97891,351.76584,950.66492,174.58237,271.74966,867.24878
36,0.292,153.9982,305.41306,1058.09778,128.99306,351.71234,950.47968,174.36983,271.83078,867.67975
37,0.3,153.8567,305.63788,1057.75781,129.07211,351.4473,950.39667,174.58237,271.74966,867.24878
38,0.308,153.8567,305.63788,1057.75781,128.87387,351.49582,950.2605,174.51938,271.80551,866.69122
39,0.317,153.8567,305.63788,1057.75781,128.87387,351.49582,950.2605,174.51938,271.80551,866.69122
40,0.325,154.20886,304.88168,1057.53772,128.87387,351.49582,950.2605,174.58237,271.74966,867.24878
41,0.333,153.8978,304.92792,1057.3468,128.82785,351.49927,949.9176,174.51938,271.80551,866.69122
42,0.342,153.8978,304.92792,1057.3468,128.62589,351.42776,949.61005,174.51938,271.80551,866.69122
43,0.35,153.86891,305.47455,1057.37097,128.62589,351.42776,949.61005,174.51938,271.80551,866.69122
44,0.358,153.8978,304.92792,1057.3468,128.72621,351.36908,949.51837,174.51938,271.80551,866.69122
45,0.367,153.8978,304.92792,1057.3468,128.62589,351.42776,949.61005,174.51938,271.80551,866.69122
46,0.375,153.8978,304.92792,1057.3468,128.57208,351.26984,949.54675,174.36499,271.50601,866.46417
47,0.383,153.8978,304.92792,1057.3468,128.5015,351.51065,949.56122,173.92719,271.06537,866.31555
48,0.392,153.8978,304.92792,1057.3468,128.79681,351.12823,949.50385,173.92719,271.06537,866.31555
49,0.4,153.93144,304.64032,1057.18274,128.67241,351.21115,949.45508,173.92719,271.06537,866.31555
50,0.408,153.93144,304.64032,1057.18274,128.69649,351.18692,949.59558,173.92719,271.06537,866.31555
51,0.417,153.8978,304.92792,1057.3468,128.57208,351.26984,949.54675,173.92719,271.06537,866.31555
52,0.425,153.93144,304.64032,1057.18274,128.57208,351.26984,949.54675,173.92719,271.06537,866.31555
53,0.433,153.66948,304.3956,1057.38574,128.57208,351.26984,949.54675,173.32921,271.17215,866.32056
54,0.442,153.66948,304.3956,1057.38574,128.57208,351.26984,949.54675,172.68077,270.71884,866.4184
55,0.45,153.66948,304.3956,1057.38574,128.57208,351.26984,949.54675,172.22044,270.89587,866.27698
56,0.458,153.66948,304.3956,1057.38574,128.57208,351.26984,949.54675,172.22044,270.89587,866.27698
57,0.467,153.63585,304.68326,1057.5498,128.57208,351.26984,949.54675,172.22044,270.89587,866.27698
58,0.475,153.40314,304.85629,1057.74512,128.21391,351.42191,949.55151,172.22044,270.89587,866.27698
59,0.483,153.40314,304.85629,1057.74512,128.21391,351.42191,949.55151,172.22044,270.89587,866.27698
60,0.492,153.40314,304.85629,1057.74512,128.21391,351.42191,949.55151,172.00801,270.97687,866.70813
61,0.5,153.40314,304.85629,1057.74512,128.26003,351.41849,949.89453,172.18849,271.02286,867.13477
62,0.508,153.40314,304.85629,1057.74512,128.26003,351.41849,949.89453,172.18849,271.02286,867.13477
63,0.517,153.27838,304.88629,1058.02893,128.2016,351.57285,950.09753,172.18849,271.02286,867.13477
64,0.525,153.27838,304.88629,1058.02893,127.9508,351.9343,950.28723,172.18849,271.02286,867.13477
65,0.533,152.98572,304.77679,1058.31555,127.90504,351.89392,950.3562,172.18849,271.02286,867.13477
66,0.542,152.89146,304.72531,1058.41162,127.87183,352.19928,950.37024,172.18849,271.02286,867.13477
67,0.55,152.89146,304.72531,1058.41162,127.69958,352.15176,950.50195,172.18849,271.02286,867.13477
68,0.558,152.68547,304.76205,1058.43958,127.52768,351.99976,950.63025,172.18849,271.02286,867.13477
69,0.567,152.70787,305.11649,1058.36096,127.13997,352.1572,950.60663,172.39957,271.35077,867.34607
70,0.575,152.50072,305.33804,1058.51636,127.18031,352.19159,950.80762,172.39957,271.35077,867.34607
71,0.583,152.50072,305.33804,1058.51636,127.35221,352.3436,950.67932,172.78127,271.76294,867.51056
