Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,185.84442,-342.09021,801.28491,206.15457,-292.07336,771.09552,199.93973,-282.80203,724.24872,186.3558,-281.05054,673.24036,208.34985,-354.17459,702.90869,181.28773,-342.38016,651.41156,132.50635,-307.77756,649.79449
2,0.008,185.89618,-342.05469,801.4707,206.52176,-292.57428,770.96893,199.93973,-282.80203,724.24872,186.3558,-281.05054,673.24036,208.51329,-354.42038,703.26471,181.45566,-342.74713,651.03015,132.87218,-307.8717,649.63348
3,0.017,185.89618,-342.05469,801.4707,206.52176,-292.57428,770.96893,201.41296,-282.69687,724.80139,186.56477,-280.8757,673.55225,208.54573,-354.68011,703.75281,181.78894,-342.42432,651.28064,133.42438,-308.15253,649.47937
4,0.025,185.89618,-342.05469,801.4707,207.8284,-292.82007,770.96088,201.41296,-282.69687,724.80139,186.44351,-281.05811,673.76526,208.54573,-354.68011,703.75281,182.56192,-342.53519,651.17041,133.67705,-308.24893,649.61182
5,0.033,185.96603,-342.28693,801.39856,207.8284,-292.82007,770.96088,201.65012,-282.46887,725.00177,186.56477,-280.8757,673.55225,208.47972,-355.22855,704.00464,182.14792,-342.93912,650.93683,133.92113,-308.61987,649.58185
6,0.042,186.32883,-342.34738,801.43274,207.8284,-292.82007,770.96088,201.46402,-282.84314,724.60406,186.56477,-280.8757,673.55225,208.67982,-355.42279,704.00482,182.56192,-342.53519,651.17041,134.08936,-308.37616,649.5929
7,0.05,186.80621,-342.39404,801.27264,207.8284,-292.82007,770.96088,201.8107,-282.73795,725.09674,186.89154,-280.55688,673.57013,208.67982,-355.42279,704.00482,182.57205,-342.73636,650.80652,133.92113,-308.61987,649.58185
8,0.058,187.09668,-342.19034,801.17993,208.13409,-292.44958,770.95233,201.8107,-282.73795,725.09674,186.77032,-280.73932,673.78308,209.22159,-355.44995,703.96753,182.56192,-342.53519,651.17041,134.2428,-308.1499,649.66309
9,0.067,187.39771,-343.58536,801.43585,208.41228,-293.14703,771.16492,202.39175,-282.99902,724.64105,186.77032,-280.73932,673.78308,209.43335,-355.44861,703.81799,182.82224,-342.49219,650.94153,134.47464,-309.31342,649.65405
10,0.075,187.66187,-343.20035,801.45416,208.41228,-293.14703,771.16492,202.34068,-282.85269,724.83838,186.77032,-280.73932,673.78308,209.64795,-355.20825,703.80414,182.78596,-342.4855,651.28418,134.34015,-308.74185,649.81171
11,0.083,187.66187,-343.20035,801.45416,208.41228,-293.14703,771.16492,202.34068,-282.85269,724.83838,187.19002,-280.75491,674.24347,209.43335,-355.44861,703.81799,182.77426,-342.35358,651.57727,134.54344,-308.44473,649.87286
12,0.092,187.57039,-343.75891,801.45837,208.41228,-293.14703,771.16492,202.34068,-282.85269,724.83838,187.19002,-280.75491,674.24347,209.43616,-355.20963,703.95367,182.77426,-342.35358,651.57727,134.77603,-308.53738,650.02429
13,0.1,187.57039,-343.75891,801.45837,208.41228,-293.14703,771.16492,202.41733,-283.17896,724.6463,187.19002,-280.75491,674.24347,210.127,-355.522,704.11322,182.70581,-342.17529,651.64075,134.49409,-308.30692,650.36078
14,0.108,187.83374,-343.82935,801.64764,208.41228,-293.14703,771.16492,202.34068,-282.85269,724.83838,187.45816,-280.50836,674.40826,210.34166,-355.28165,704.09943,183.11465,-342.19577,652.01013,134.74274,-307.96353,650.66528
