Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,249.62866,-134.21904,671.51978,312.87,-63.98158,536.57983,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
2,0.008,249.62866,-134.21904,671.51978,312.82758,-63.75764,536.49384,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
3,0.017,249.63063,-133.72974,671.48108,312.65286,-63.6033,536.60168,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
4,0.025,249.31712,-133.94266,671.44519,312.6767,-63.24199,536.65826,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
5,0.033,249.31712,-133.94266,671.44519,312.73819,-63.22984,536.55646,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
6,0.042,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
7,0.05,249.31712,-133.94266,671.44519,312.65286,-63.6033,536.60168,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
8,0.058,249.34534,-133.46245,671.20215,312.6767,-63.24199,536.65826,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
9,0.067,249.34534,-133.46245,671.20215,312.6767,-63.24199,536.65826,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
10,0.075,249.34534,-133.46245,671.20215,312.73819,-63.22984,536.55646,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
11,0.083,249.34534,-133.46245,671.20215,312.91864,-63.14539,536.50323,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
12,0.092,249.34534,-133.46245,671.20215,312.73819,-63.22984,536.55646,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
13,0.1,249.34534,-133.46245,671.20215,312.73819,-63.22984,536.55646,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
14,0.108,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
15,0.117,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,268.02463,-100.97184,486.78055,280.84283,-10.95171,477.9158
16,0.125,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
17,0.133,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,268.02463,-100.97184,486.78055,280.84283,-10.95171,477.9158
18,0.142,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
19,0.15,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
20,0.158,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,268.16519,-101.05887,487.03027,280.84283,-10.95171,477.9158
21,0.167,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
22,0.175,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.94971,-101.22617,486.92175,280.84283,-10.95171,477.9158
23,0.183,249.34534,-133.46245,671.20215,312.74393,-62.99097,536.61115,267.93536,-100.8545,486.9483,280.84283,-10.95171,477.9158
24,0.192,249.32373,-133.3213,671.33868,312.74393,-62.99097,536.61115,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
25,0.2,249.34534,-133.46245,671.20215,312.52338,-63.08213,536.77472,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
26,0.208,249.34534,-133.46245,671.20215,312.52338,-63.08213,536.77472,267.71988,-101.02178,486.83978,280.84283,-10.95171,477.9158
27,0.217,249.34534,-133.46245,671.20215,312.52338,-63.08213,536.77472,267.80914,-101.13912,486.67203,280.84283,-10.95171,477.9158
28,0.225,249.34534,-133.46245,671.20215,312.52338,-63.08213,536.77472,267.14301,-101.40702,486.79001,280.84283,-10.95171,477.9158
29,0.233,249.10049,-133.24625,671.01746,312.52338,-63.08213,536.77472,267.05371,-101.28966,486.95776,280.84283,-10.95171,477.9158
30,0.242,249.10049,-133.24625,671.01746,312.40436,-63.23562,536.87677,267.26917,-101.12244,487.06628,280.84283,-10.95171,477.9158
31,0.25,249.10049,-133.24625,671.01746,312.33707,-63.48667,536.92389,267.03012,-100.96214,487.0018,280.84283,-10.95171,477.9158
32,0.258,249.07889,-133.10506,671.15399,312.33707,-63.48667,536.92389,266.93225,-101.18741,487.05045,280.84283,-10.95171,477.9158
33,0.267,248.84526,-133.10172,671.25385,311.74466,-63.75492,536.42548,266.70636,-101.38465,486.91962,280.8624,-11.1903,478.26062
34,0.275,248.60529,-133.01575,670.98895,312.07797,-63.32843,536.84369,266.86441,-101.31136,486.69464,280.8624,-11.1903,478.26062
35,0.283,248.60529,-133.01575,670.98895,311.55063,-63.62907,536.44244,267.05371,-101.28966,486.95776,280.55396,-11.08018,478.03668
36,0.292,248.35794,-133.19205,670.93213,311.55063,-63.62907,536.44244,266.09512,-101.90436,486.85822,280.55396,-11.08018,478.03668
