Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,162.25195,54.85777,1485.60059,210.94907,-118.33115,1436.14807,223.27292,232.75348,1467.37183
2,0.008,162.8082,55.62896,1485.80359,210.67102,-118.28229,1436.15015,223.27292,232.75348,1467.37183
3,0.017,162.25195,54.85777,1485.60059,210.67102,-118.28229,1436.15015,223.51549,232.47014,1467.25476
4,0.025,162.25195,54.85777,1485.60059,210.44832,-118.38429,1435.88672,223.27292,232.75348,1467.37183
5,0.033,162.8082,55.62896,1485.80359,210.44832,-118.38429,1435.88672,223.27292,232.75348,1467.37183
6,0.042,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.27292,232.75348,1467.37183
7,0.05,162.8082,55.62896,1485.80359,210.44832,-118.38429,1435.88672,223.27292,232.75348,1467.37183
8,0.058,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.27292,232.75348,1467.37183
9,0.067,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.27292,232.75348,1467.37183
10,0.075,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.27292,232.75348,1467.37183
11,0.083,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.27292,232.75348,1467.37183
12,0.092,162.8082,55.62896,1485.80359,210.44832,-118.38429,1435.88672,223.27292,232.75348,1467.37183
13,0.1,162.8082,55.62896,1485.80359,210.44832,-118.38429,1435.88672,223.27292,232.75348,1467.37183
14,0.108,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.21895,232.7296,1467.40979
15,0.117,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.21895,232.7296,1467.40979
16,0.125,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.21895,232.7296,1467.40979
17,0.133,162.8082,55.62896,1485.80359,210.44832,-118.38429,1435.88672,223.21895,232.7296,1467.40979
18,0.142,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.21895,232.7296,1467.40979
19,0.15,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.27292,232.75348,1467.37183
20,0.158,162.8082,55.62896,1485.80359,210.29749,-118.79626,1435.79419,223.21895,232.7296,1467.40979
21,0.167,162.8082,55.62896,1485.80359,210.08705,-118.87531,1435.6969,223.27292,232.75348,1467.37183
22,0.175,162.8082,55.62896,1485.80359,209.48976,-118.23502,1435.51904,223.21895,232.7296,1467.40979
23,0.183,162.8082,55.62896,1485.80359,209.32945,-117.68756,1435.37793,223.21895,232.7296,1467.40979
24,0.192,162.8082,55.62896,1485.80359,208.96722,-117.46803,1435.41333,223.21895,232.7296,1467.40979
25,0.2,162.8082,55.62896,1485.80359,208.7016,-118.53005,1435.26245,223.21895,232.7296,1467.40979
26,0.208,162.8082,55.62896,1485.80359,208.6226,-118.05452,1435.08801,223.27292,232.75348,1467.37183
27,0.217,162.8082,55.62896,1485.80359,208.7838,-118.40505,1434.90283,223.27292,232.75348,1467.37183
