Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,128.58679,-59.98191,40.43501,339.5705,-100.59737,44.1468,282.03799,-47.53916,55.17054
2,0.008,128.51024,-59.89376,40.49708,339.5705,-100.59737,44.1468,282.03662,-47.52766,55.03177
3,0.017,128.58569,-59.26893,40.51437,339.73834,-100.50175,44.18853,282.23517,-47.44039,55.04855
4,0.025,128.53882,-58.80802,40.33263,339.73834,-100.50175,44.18853,281.99911,-47.4602,55.1212
5,0.033,128.53174,-58.95726,40.54338,339.5705,-100.59737,44.1468,281.76279,-47.29034,55.07982
6,0.042,128.58359,-59.63686,40.65694,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
7,0.05,128.58679,-59.98191,40.43501,339.73541,-100.59299,44.12614,282.03799,-47.53916,55.17054
8,0.058,128.46472,-59.92162,40.37773,339.73834,-100.50175,44.18853,282.03799,-47.53916,55.17054
9,0.067,128.61652,-59.79429,40.54863,339.5705,-100.59737,44.1468,282.03662,-47.52766,55.03177
10,0.075,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
11,0.083,128.75847,-58.80532,40.50205,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
12,0.092,128.64986,-58.8709,40.3771,339.94485,-100.48496,44.17053,282.23517,-47.44039,55.04855
13,0.1,128.62039,-59.05844,40.26347,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
14,0.108,128.58569,-59.26893,40.51437,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
15,0.117,128.50359,-58.61733,40.54924,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
16,0.125,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
17,0.133,128.61696,-58.71341,40.48542,339.94485,-100.48496,44.17053,282.15588,-47.32502,55.14244
18,0.142,128.61696,-58.71341,40.48542,339.73834,-100.50175,44.18853,282.03662,-47.52766,55.03177
19,0.15,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
20,0.158,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.03799,-47.53916,55.17054
21,0.167,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
22,0.175,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.15588,-47.32502,55.14244
23,0.183,128.61696,-58.71341,40.48542,339.68585,-100.46257,44.23792,282.23517,-47.44039,55.04855
24,0.192,128.61696,-58.71341,40.48542,339.73834,-100.50175,44.18853,282.23517,-47.44039,55.04855
25,0.2,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
26,0.208,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
27,0.217,128.64986,-58.8709,40.3771,339.73834,-100.50175,44.18853,281.9613,-47.20308,55.09661
28,0.225,128.61696,-58.71341,40.48542,339.73541,-100.59299,44.12614,282.23517,-47.44039,55.04855
29,0.233,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
30,0.242,128.64986,-58.8709,40.3771,339.73834,-100.50175,44.18853,282.23517,-47.44039,55.04855
31,0.25,128.64986,-58.8709,40.3771,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
32,0.258,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
33,0.267,128.58748,-58.90097,40.3718,339.73834,-100.50175,44.18853,282.23517,-47.44039,55.04855
34,0.275,128.64986,-58.8709,40.3771,339.73541,-100.59299,44.12614,282.23517,-47.44039,55.04855
35,0.283,128.64986,-58.8709,40.3771,339.5705,-100.59737,44.1468,281.9613,-47.20308,55.09661
36,0.292,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.15588,-47.32502,55.14244
37,0.3,128.61696,-58.71341,40.48542,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
38,0.308,128.64986,-58.8709,40.3771,339.94485,-100.48496,44.17053,282.23517,-47.44039,55.04855
39,0.317,128.64986,-58.8709,40.3771,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
40,0.325,128.58748,-58.90097,40.3718,339.5705,-100.59737,44.1468,282.06995,-47.20937,55.23801
41,0.333,128.52777,-58.81062,40.31981,339.5705,-100.59737,44.1468,281.99649,-47.6809,55.28902
42,0.342,128.52777,-58.81062,40.31981,339.5705,-100.59737,44.1468,282.03799,-47.53916,55.17054
43,0.35,128.49487,-58.65313,40.42813,339.5705,-100.59737,44.1468,282.03799,-47.53916,55.17054
44,0.358,128.48131,-58.80715,40.22293,339.5705,-100.59737,44.1468,281.80194,-47.55901,55.24319
45,0.367,128.11185,-58.72455,40.17964,339.73834,-100.50175,44.18853,281.72272,-47.4436,55.33706
46,0.375,128.2402,-59.02632,39.98006,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
47,0.383,128.08231,-59.58146,40.023,339.5705,-100.59737,44.1468,281.72272,-47.4436,55.33706
48,0.392,128.46361,-59.20863,40.45709,339.5705,-100.59737,44.1468,282.03799,-47.53916,55.17054
49,0.4,128.62039,-59.05844,40.26347,339.73834,-100.50175,44.18853,281.76419,-47.30186,55.21859
50,0.408,128.52777,-58.81062,40.31981,339.73834,-100.50175,44.18853,282.23517,-47.44039,55.04855
51,0.417,128.52777,-58.81062,40.31981,339.5705,-100.59737,44.1468,282.23517,-47.44039,55.04855
52,0.425,128.49487,-58.65313,40.42813,339.5705,-100.59737,44.1468,281.85156,-47.62054,55.35995
53,0.433,128.49654,-59.36609,40.34877,339.5705,-100.59737,44.1468,281.83945,-47.62645,55.15376
54,0.442,128.10246,-59.45249,41.04308,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
55,0.45,128.35371,-59.85874,40.33327,339.73834,-100.50175,44.18853,281.68494,-47.18644,55.31245
56,0.458,128.41766,-59.19818,40.36366,339.5705,-100.59737,44.1468,281.80194,-47.55901,55.24319
57,0.467,128.49654,-59.36609,40.34877,339.65817,-100.66623,44.21421,281.80194,-47.55901,55.24319
58,0.475,128.50758,-59.36351,40.36159,339.73834,-100.50175,44.18853,281.80194,-47.55901,55.24319
59,0.483,128.49654,-59.36609,40.34877,339.8537,-100.36694,44.27964,282.03799,-47.53916,55.17054
60,0.492,128.49654,-59.36609,40.34877,339.5705,-100.59737,44.1468,281.80194,-47.55901,55.24319
61,0.5,128.25764,-59.12203,40.38603,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
62,0.508,128.65854,-59.05361,40.51003,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
63,0.517,128.49654,-59.36609,40.34877,339.73834,-100.50175,44.18853,281.85156,-47.62054,55.35995
64,0.525,128.46472,-59.92162,40.37773,339.73541,-100.59299,44.12614,281.99649,-47.6809,55.28902
65,0.533,128.43179,-59.76419,40.48605,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
66,0.542,128.46472,-59.92162,40.37773,339.58157,-100.57946,44.32766,282.07574,-47.79626,55.19514
67,0.55,128.46361,-59.20863,40.45709,339.5705,-100.59737,44.1468,281.51563,-47.35201,55.44197
68,0.558,128.41675,-58.74773,40.27534,339.5705,-100.59737,44.1468,281.60345,-47.64629,55.22639
69,0.567,128.41675,-58.74773,40.27534,339.73834,-100.50175,44.18853,281.51563,-47.35201,55.44197
70,0.575,128.41675,-58.74773,40.27534,339.5705,-100.59737,44.1468,281.99649,-47.6809,55.28902
71,0.583,128.40642,-59.46503,40.27337,339.5705,-100.59737,44.1468,281.87723,-47.88356,55.17836
72,0.592,128.37462,-60.02057,40.30232,339.5705,-100.59737,44.1468,281.99649,-47.6809,55.28902
73,0.6,128.2587,-59.83496,40.30664,339.20721,-100.69189,44.30392,281.99649,-47.6809,55.28902
74,0.608,128.49832,-58.99816,40.20618,339.20721,-100.69189,44.30392,282.07574,-47.79626,55.19514
75,0.617,128.41675,-58.74773,40.27534,339.20721,-100.69189,44.30392,282.07574,-47.79626,55.19514
76,0.625,128.25343,-58.83938,40.11751,339.5705,-100.59737,44.1468,281.60345,-47.64629,55.22639
77,0.633,128.35974,-58.73986,40.16906,339.20721,-100.69189,44.30392,281.72272,-47.4436,55.33706
78,0.642,128.20502,-58.87515,40.10653,339.5705,-100.59737,44.1468,281.51563,-47.35201,55.44197
79,0.65,128.28828,-59.66809,40.09407,339.20721,-100.69189,44.30392,281.51563,-47.35201,55.44197
80,0.658,128.49654,-59.36609,40.34877,339.20721,-100.69189,44.30392,282.07574,-47.79626,55.19514
81,0.667,128.20227,-59.01054,40.05973,339.20721,-100.69189,44.30392,281.87723,-47.88356,55.17836
82,0.675,128.1254,-58.92253,40.1218,339.20721,-100.69189,44.30392,281.85156,-47.62054,55.35995
83,0.683,128.64986,-58.8709,40.3771,339.20721,-100.69189,44.30392,281.99649,-47.6809,55.28902
84,0.692,128.49487,-58.65313,40.42813,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
85,0.7,128.41675,-58.74773,40.27534,339.73834,-100.50175,44.18853,281.60345,-47.64629,55.22639
86,0.708,128.25343,-58.83938,40.11751,339.20721,-100.69189,44.30392,281.87723,-47.88356,55.17836
87,0.717,128.20502,-58.87515,40.10653,339.5705,-100.59737,44.1468,281.51563,-47.35201,55.44197
88,0.725,128.49832,-58.99816,40.20618,339.73834,-100.50175,44.18853,281.80194,-47.55901,55.24319
89,0.733,128.52777,-58.81062,40.31981,339.94485,-100.48496,44.17053,281.87723,-47.88356,55.17836
90,0.742,128.42146,-58.91014,40.26826,339.94485,-100.48496,44.17053,281.85156,-47.62054,55.35995
91,0.75,128.49487,-58.65313,40.42813,339.5705,-100.59737,44.1468,281.87723,-47.88356,55.17836
92,0.758,128.49487,-58.65313,40.42813,339.5705,-100.59737,44.1468,282.0744,-47.78475,55.05636
93,0.767,128.64986,-58.8709,40.3771,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
94,0.775,128.49832,-58.99816,40.20618,339.73541,-100.59299,44.12614,281.87723,-47.88356,55.17836
95,0.783,128.62039,-59.05844,40.26347,339.5705,-100.59737,44.1468,281.72272,-47.4436,55.33706
96,0.792,128.49832,-58.99816,40.20618,339.94485,-100.48496,44.17053,281.87723,-47.88356,55.17836
97,0.8,128.52777,-58.81062,40.31981,339.94485,-100.48496,44.17053,281.99649,-47.6809,55.28902
98,0.808,128.48131,-58.80715,40.22293,339.73834,-100.50175,44.18853,282.19366,-47.5821,55.16703
99,0.817,128.41675,-58.74773,40.27534,339.5705,-100.59737,44.1468,281.99649,-47.6809,55.28902
100,0.825,127.99589,-58.39279,40.70946,339.5705,-100.59737,44.1468,281.51563,-47.35201,55.44197
101,0.833,128.53882,-58.80802,40.33263,339.5705,-100.59737,44.1468,281.80194,-47.55901,55.24319
102,0.842,128.49832,-58.99816,40.20618,339.73541,-100.59299,44.12614,281.85156,-47.62054,55.35995
103,0.85,128.42146,-58.91014,40.26826,339.73541,-100.59299,44.12614,282.10529,-47.50848,55.23495
104,0.858,128.61696,-58.71341,40.48542,339.73834,-100.50175,44.18853,282.10529,-47.50848,55.23495
105,0.867,128.62039,-59.05844,40.26347,339.94485,-100.48496,44.17053,282.10529,-47.50848,55.23495
106,0.875,128.39201,-59.09767,40.15463,339.73834,-100.50175,44.18853,281.85156,-47.62054,55.35995
107,0.883,128.1226,-58.83295,40.52346,339.73834,-100.50175,44.18853,282.07574,-47.79626,55.19514
108,0.892,128.48181,-58.80016,40.22635,339.73834,-100.50175,44.18853,282.07574,-47.79626,55.19514
109,0.9,128.35974,-58.73986,40.16906,339.73834,-100.50175,44.18853,282.07574,-47.79626,55.19514
110,0.908,128.48181,-58.80016,40.22635,339.5705,-100.59737,44.1468,282.0744,-47.78475,55.05636
111,0.917,128.35258,-59.14574,40.41263,339.5705,-100.59737,44.1468,282.19366,-47.5821,55.16703
112,0.925,128.43179,-59.76419,40.48605,339.73834,-100.50175,44.18853,282.19366,-47.5821,55.16703
113,0.933,128.46472,-59.92162,40.37773,339.5705,-100.59737,44.1468,282.07574,-47.79626,55.19514
