Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,121.06979,-300.96054,1035.03137,78.17701,-319.09641,951.54663,162.97388,-278.47263,899.46002
2,0.008,121.06979,-300.96054,1035.03137,78.53751,-318.86212,951.56561,163.21136,-278.66769,899.32349
3,0.017,121.06979,-300.96054,1035.03137,78.53751,-318.86212,951.56561,163.3941,-278.58246,899.44977
4,0.025,121.06979,-300.96054,1035.03137,78.43949,-318.53946,951.4519,163.3941,-278.58246,899.44977
5,0.033,121.21993,-300.85489,1035.09424,78.56908,-318.45776,951.52661,163.3941,-278.58246,899.44977
6,0.042,121.30655,-300.96942,1035.2865,78.61837,-318.25232,951.2912,163.3941,-278.58246,899.44977
7,0.05,121.7983,-300.10526,1034.86658,78.78191,-318.18628,951.53613,163.3941,-278.58246,899.44977
8,0.058,121.30655,-300.96942,1035.2865,78.97233,-317.90472,951.43225,163.12712,-278.07578,899.55408
9,0.067,121.30655,-300.96942,1035.2865,78.97233,-317.90472,951.43225,163.29469,-278.39108,899.61493
10,0.075,121.30655,-300.96942,1035.2865,79.40453,-318.26831,951.52484,163.09024,-277.9111,899.70758
11,0.083,121.15715,-300.93857,1035.45178,78.97233,-317.90472,951.43225,163.09024,-277.9111,899.70758
12,0.092,121.29854,-300.81433,1035.6615,79.58002,-318.20938,951.57892,163.09024,-277.9111,899.70758
13,0.1,121.28927,-300.61954,1035.59583,79.61415,-318.05313,951.79596,163.09024,-277.9111,899.70758
14,0.108,121.60423,-300.74612,1035.84033,79.6399,-317.92328,951.87537,162.39938,-277.02112,899.6059
15,0.117,121.2802,-300.34671,1035.72266,79.6399,-317.92328,951.87537,162.39938,-277.02112,899.6059
16,0.125,121.37112,-300.54327,1036.05457,79.6399,-317.92328,951.87537,162.39938,-277.02112,899.6059
17,0.133,121.37112,-300.54327,1036.05457,79.67319,-317.1286,951.59186,162.39938,-277.02112,899.6059
18,0.142,121.56454,-300.28604,1036.02466,79.67319,-317.1286,951.59186,162.39938,-277.02112,899.6059
19,0.15,121.56454,-300.28604,1036.02466,80.1727,-316.92545,951.37994,162.39938,-277.02112,899.6059
20,0.158,121.41905,-300.25815,1036.08875,80.04163,-317.53384,951.85315,162.18285,-276.48849,899.53845
21,0.167,121.56454,-300.28604,1036.02466,80.04163,-317.53384,951.85315,162.18285,-276.48849,899.53845
22,0.175,121.56454,-300.28604,1036.02466,79.8989,-317.66885,951.99292,162.46925,-276.28824,899.37402
23,0.183,121.56454,-300.28604,1036.02466,80.07836,-316.59592,951.55035,162.94043,-276.39819,899.72455
24,0.192,121.56454,-300.28604,1036.02466,80.02103,-316.39066,951.53094,162.46925,-276.28824,899.37402
25,0.2,121.56454,-300.28604,1036.02466,79.80251,-316.22833,951.55933,162.94043,-276.39819,899.72455
26,0.208,122.4728,-298.72147,1035.68445,80.07836,-316.59592,951.55035,162.94043,-276.39819,899.72455
27,0.217,122.23619,-298.81943,1035.49121,80.07836,-316.59592,951.55035,162.54089,-276.10065,899.18518
