Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-284.36926,-100.78138,1047.04431,-327.72263,114.93262,1038.08911,-425.18936,-79.69914,1037.32617,-447.27969,47.46956,1033.80713,-475.21158,-106.42036,944.82214
2,0.008,-284.36926,-100.78138,1047.04431,-327.72263,114.93262,1038.08911,-425.15958,-79.58546,1037.40588,-447.27969,47.46956,1033.80713,-475.16034,-106.64292,944.94647
3,0.017,-284.36926,-100.78138,1047.04431,-327.59497,114.8017,1038.36145,-425.15958,-79.58546,1037.40588,-447.27969,47.46956,1033.80713,-475.16034,-106.64292,944.94647
4,0.025,-284.74414,-100.24184,1047.79077,-327.59497,114.8017,1038.36145,-425.44025,-79.30683,1037.52783,-447.67908,47.79486,1033.48657,-474.99225,-106.41752,945.25714
5,0.033,-285.00439,-100.24164,1047.99939,-327.72263,114.93262,1038.08911,-425.06854,-79.41708,1037.54333,-446.92859,48.00618,1033.67371,-474.99225,-106.41752,945.25714
6,0.042,-284.96344,-100.19055,1048.1355,-328.08417,114.92615,1038.16443,-425.14545,-79.26087,1037.60266,-446.90015,47.97652,1033.49219,-474.83432,-106.95279,945.30884
7,0.05,-285.14246,-100.26438,1048.59985,-327.72263,114.93262,1038.08911,-425.14545,-79.26087,1037.60266,-447.06134,47.69321,1033.46814,-474.83432,-106.95279,945.30884
8,0.058,-285.57227,-99.36944,1048.69641,-327.72263,114.93262,1038.08911,-425.14545,-79.26087,1037.60266,-447.15308,47.63834,1033.70215,-474.76187,-106.76206,945.59186
9,0.067,-285.20828,-98.78301,1048.74072,-327.72263,114.93262,1038.08911,-425.14545,-79.26087,1037.60266,-447.27969,47.46956,1033.80713,-474.76187,-106.76206,945.59186
10,0.075,-285.22266,-98.71994,1048.88062,-327.6163,115.10127,1037.87036,-425.06091,-79.28801,1037.66809,-447.27969,47.46956,1033.80713,-474.76187,-106.76206,945.59186
11,0.083,-285.22266,-98.71994,1048.88062,-327.6163,115.10127,1037.87036,-425.13446,-79.11812,1037.77966,-447.8056,47.62609,1033.59155,-474.76187,-106.76206,945.59186
12,0.092,-285.22266,-98.71994,1048.88062,-327.72263,114.93262,1038.08911,-425.21902,-79.09099,1037.71423,-447.67908,47.79486,1033.48657,-474.76187,-106.76206,945.59186
13,0.1,-285.22266,-98.71994,1048.88062,-327.72263,114.93262,1038.08911,-425.13446,-79.11812,1037.77966,-446.92859,48.00618,1033.67371,-474.76187,-106.76206,945.59186
14,0.108,-285.22266,-98.71994,1048.88062,-327.72263,114.93262,1038.08911,-425.13446,-79.11812,1037.77966,-446.92859,48.00618,1033.67371,-474.68304,-107.06231,945.6817
15,0.117,-285.33716,-98.3729,1049.15063,-327.6163,115.10127,1037.87036,-425.13446,-79.11812,1037.77966,-447.15308,47.63834,1033.70215,-474.68304,-107.06231,945.6817
