Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,140.92461,159.43637,221.46362,28.51806,86.78678,86.07969,111.73322,10.60807,113.57526
2,0.008,140.92461,159.43637,221.46362,28.51806,86.78678,86.07969,111.61927,10.33108,113.2973
3,0.017,140.67654,159.57489,221.35571,28.51806,86.78678,86.07969,111.73322,10.60807,113.57526
4,0.025,140.43266,159.64984,221.33673,28.66696,86.85024,85.76225,111.65329,10.52713,113.44444
5,0.033,140.71466,159.87411,221.26959,28.94521,86.90912,85.86406,111.69922,10.41199,113.42813
6,0.042,140.73875,159.79893,221.0517,28.51806,86.78678,86.07969,111.73322,10.60807,113.57526
7,0.05,140.73875,159.79893,221.0517,28.66696,86.85024,85.76225,111.65636,10.53089,113.28656
8,0.058,140.4335,159.70596,221.02122,28.66696,86.85024,85.76225,111.73322,10.60807,113.57526
9,0.067,140.42201,159.70195,221.1391,28.66696,86.85024,85.76225,111.73322,10.60807,113.57526
10,0.075,140.44525,159.57066,221.23669,28.51806,86.78678,86.07969,111.78911,10.53418,113.48369
11,0.083,140.44525,159.57066,221.23669,28.66696,86.85024,85.76225,111.35555,10.78017,113.28582
12,0.092,140.66504,159.57086,221.47359,28.51806,86.78678,86.07969,111.73322,10.60807,113.57526
13,0.1,140.51811,159.74258,221.13033,28.66696,86.85024,85.76225,111.69922,10.41199,113.42813
14,0.108,140.44525,159.57066,221.23669,28.66696,86.85024,85.76225,111.73322,10.60807,113.57526
15,0.117,140.44525,159.57066,221.23669,28.66696,86.85024,85.76225,111.67514,10.25721,113.20571
16,0.125,140.44525,159.57066,221.23669,28.51806,86.78678,86.07969,111.4736,10.14875,112.98697
17,0.133,140.65439,159.623,221.27596,28.51806,86.78678,86.07969,111.7551,10.33812,113.33654
18,0.142,140.44525,159.57066,221.23669,28.51806,86.78678,86.07969,111.85133,9.97664,113.27651
19,0.15,140.48323,159.32787,221.43445,28.51806,86.78678,86.07969,111.7551,10.33812,113.33654
20,0.158,140.49969,159.5907,221.57156,28.51806,86.78678,86.07969,111.79548,10.05052,113.36811
21,0.167,140.66504,159.57086,221.47359,28.66696,86.85024,85.76225,111.79548,10.05052,113.36811
22,0.175,140.69235,159.3802,221.47371,28.66696,86.85024,85.76225,111.85133,9.97664,113.27651
23,0.183,140.4559,159.51852,221.43434,28.66696,86.85024,85.76225,111.71857,9.97338,113.07941
24,0.192,140.69235,159.3802,221.47371,28.66696,86.85024,85.76225,111.85133,9.97664,113.27651
25,0.2,140.4559,159.51852,221.43434,28.66696,86.85024,85.76225,111.79548,10.05052,113.36811
26,0.208,140.4559,159.51852,221.43434,28.51806,86.78678,86.07969,111.7551,10.33812,113.33654
27,0.217,140.4559,159.51852,221.43434,28.51806,86.78678,86.07969,111.69922,10.41199,113.42813
28,0.225,140.4559,159.51852,221.43434,28.51806,86.78678,86.07969,111.47383,10.49283,113.98136
29,0.233,140.4559,159.51852,221.43434,28.66696,86.85024,85.76225,111.69012,10.13664,114.14692
30,0.242,140.61224,159.65475,221.58926,28.51806,86.78678,86.07969,111.6442,10.25176,114.16317
31,0.25,140.66504,159.57086,221.47359,28.51806,86.78678,86.07969,111.69012,10.13664,114.14692
32,0.258,140.70399,159.38002,221.54227,28.51806,86.78678,86.07969,111.72411,10.33268,114.29396
33,0.267,140.70399,159.38002,221.54227,28.51806,86.78678,86.07969,111.69012,10.13664,114.14692
34,0.275,140.70399,159.38002,221.54227,28.51806,86.78678,86.07969,111.6133,10.05955,113.85823
35,0.283,140.46741,159.52255,221.31645,28.51806,86.78678,86.07969,111.73357,10.34298,114.16016
36,0.292,140.88315,160.09529,221.3351,28.66696,86.85024,85.76225,111.6442,10.25176,114.16317
37,0.3,140.90041,160.09164,221.22495,28.51806,86.78678,86.07969,111.82984,9.98144,114.10025
38,0.308,140.82556,160.18024,221.44685,28.7963,86.84566,86.18146,111.66919,9.98572,113.76666
39,0.317,140.93506,160.10248,221.47968,28.7963,86.84566,86.18146,111.70955,9.69804,113.79832
40,0.325,140.99265,160.01755,221.36792,28.22558,86.58521,87.04912,112.17528,9.61067,113.83252
41,0.333,141.0231,159.84361,221.36244,28.41017,86.64868,87.13692,111.7654,9.62421,113.70676
42,0.342,141.18137,160.05838,221.39795,28.22558,86.58521,87.04912,112.23113,9.53683,113.74096
43,0.35,140.99265,160.01755,221.36792,28.22558,86.58521,87.04912,111.7654,9.62421,113.70676
44,0.358,140.99265,160.01755,221.36792,28.41017,86.64868,87.13692,112.23113,9.53683,113.74096
45,0.367,141.18137,160.05838,221.39795,28.22558,86.58521,87.04912,112.23113,9.53683,113.74096
46,0.375,141.0231,159.84361,221.36244,28.22558,86.58521,87.04912,112.23113,9.53683,113.74096
47,0.383,140.99265,160.01755,221.36792,28.22558,86.58521,87.04912,112.23113,9.53683,113.74096
48,0.392,140.99265,160.01755,221.36792,28.22558,86.58521,87.04912,112.17528,9.61067,113.83252
49,0.4,141.0231,159.84361,221.36244,28.44618,86.52036,87.33934,112.23113,9.53683,113.74096
50,0.408,141.21182,159.88446,221.39247,28.48974,86.69326,86.91398,112.23113,9.53683,113.74096
51,0.417,141.18137,160.05838,221.39795,28.30515,86.62978,86.82616,112.23113,9.53683,113.74096
52,0.425,141.03226,159.34935,221.62372,28.22558,86.58521,87.04912,112.17528,9.61067,113.83252
53,0.433,140.99265,160.01755,221.36792,28.41017,86.64868,87.13692,112.23113,9.53683,113.74096
54,0.442,141.18137,160.05838,221.39795,28.41017,86.64868,87.13692,112.23113,9.53683,113.74096
55,0.45,141.18137,160.05838,221.39795,28.22558,86.58521,87.04912,112.23113,9.53683,113.74096
56,0.458,140.89915,159.32959,221.57942,28.41017,86.64868,87.13692,112.17528,9.61067,113.83252
57,0.467,141.0231,159.84361,221.36244,28.7963,86.84566,86.18146,112.17528,9.61067,113.83252
58,0.475,141.10234,159.96222,221.35962,28.7963,86.84566,86.18146,112.23113,9.53683,113.74096
59,0.483,140.93088,159.91772,221.21944,28.7963,86.84566,86.18146,112.23113,9.53683,113.74096
60,0.492,141.1196,159.95857,221.24948,28.51806,86.78678,86.07969,112.23113,9.53683,113.74096
61,0.5,141.10234,159.96222,221.35962,28.7963,86.84566,86.18146,111.79582,9.78543,113.9532
62,0.508,141.10234,159.96222,221.35962,28.51806,86.78678,86.07969,112.23113,9.53683,113.74096
63,0.517,140.91362,159.92137,221.32959,28.66696,86.85024,85.76225,112.52996,9.55632,113.5667
