Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-224.20367,-234.40961,1036.59363,-15.14448,-242.70374,1026.1543,-18.71155,-241.39902,935.15228
2,0.008,-224.05988,-234.4568,1037.62817,-14.76886,-241.8821,1027.3689,-18.73761,-240.63109,936.62146
3,0.017,-224.63496,-234.36111,1038.82935,-14.99217,-241.49817,1028.7085,-18.5662,-240.16301,937.50128
4,0.025,-224.681,-233.86926,1039.31018,-15.06889,-240.56601,1029.64856,-18.29394,-240.05591,938.52942
5,0.033,-224.46214,-233.77026,1040.05481,-14.68166,-240.53319,1030.73621,-18.21849,-240.18829,940.95123
6,0.042,-224.19487,-233.41196,1040.52283,-14.99975,-240.11243,1032.22241,-17.83219,-240.07825,941.77905
7,0.05,-224.21976,-232.68486,1041.14453,-15.08731,-239.21338,1033.297,-17.76918,-238.49747,942.52924
8,0.058,-224.79578,-232.73825,1041.48779,-15.16392,-238.16367,1033.979,-17.62589,-238.14763,943.56757
9,0.067,-224.89767,-232.32443,1042.09351,-15.90854,-238.25829,1035.13196,-17.48074,-237.83836,944.66888
10,0.075,-224.88872,-231.94664,1042.2301,-14.87205,-237.35258,1036.77148,-17.64186,-237.00775,946.00909
11,0.083,-224.95251,-231.61249,1042.88135,-15.62294,-236.0609,1038.13867,-17.30757,-235.74826,947.75049
12,0.092,-225.42505,-231.05502,1043.29175,-15.83137,-236.01428,1039.13,-17.33342,-234.52974,948.70428
13,0.1,-225.54057,-230.79289,1044.07166,-16.12022,-236.06267,1039.90002,-16.94452,-233.97984,949.97308
14,0.108,-226.01286,-230.18706,1044.85388,-15.71171,-235.10675,1041.43982,-16.98004,-234.48622,951.11578
15,0.117,-225.79533,-229.51086,1045.93469,-15.61055,-234.4025,1043.03503,-16.38944,-233.57773,953.07715
16,0.125,-226.0069,-228.83549,1046.34009,-15.34741,-234.05988,1043.70813,-16.26493,-233.15701,954.19989
17,0.133,-226.08086,-229.16121,1046.90283,-15.97106,-233.58788,1045.68677,-16.36951,-233.22595,954.9447
18,0.142,-226.21892,-228.28674,1047.59326,-16.17302,-232.60762,1046.97241,-16.23435,-233.02658,956.68024
19,0.15,-226.2877,-228.95329,1048.21252,-16.43627,-231.82962,1048.60535,-15.69548,-232.2771,957.95453
20,0.158,-226.01877,-227.76392,1048.82495,-16.92257,-230.65199,1049.64417,-16.06309,-232.52254,959.32062
21,0.167,-226.44586,-227.75082,1049.84863,-16.53764,-229.25232,1050.77307,-15.66825,-232.43141,961.20569
22,0.175,-226.52875,-227.26495,1050.48242,-16.89065,-229.00116,1052.5592,-15.31905,-231.25392,961.83246
23,0.183,-227.05228,-227.05823,1051.03455,-17.09941,-228.69832,1053.755,-14.61458,-230.8965,964.0661
24,0.192,-227.22498,-226.96725,1052.12122,-17.19979,-228.7404,1055.34485,-14.55325,-230.10184,964.71564
25,0.2,-227.23364,-226.96416,1052.27112,-17.376,-227.98412,1056.56433,-13.96903,-229.88245,966.21002
26,0.208,-227.38937,-226.54636,1052.71155,-17.73372,-226.72121,1058.11743,-14.12248,-228.79628,968.21106
27,0.217,-227.95375,-226.36931,1053.26343,-18.56968,-226.44322,1059.26233,-14.1657,-228.24037,968.64117
28,0.225,-227.70285,-225.7059,1053.83618,-18.70771,-225.36288,1060.40369,-14.17136,-226.93758,970.77252
29,0.233,-227.98087,-225.42958,1054.65955,-18.44659,-224.91606,1061.3291,-13.48573,-226.36195,971.94403
30,0.242,-228.13736,-224.94345,1054.93384,-18.62921,-224.04604,1062.88977,-13.62153,-225.99115,972.50659
31,0.25,-227.96637,-224.28409,1055.64746,-19.06484,-223.75555,1064.17114,-14.60352,-225.34566,973.86877
32,0.258,-228.49881,-224.0546,1056.80273,-19.2016,-223.53204,1065.35352,-13.71487,-224.65833,975.62378
33,0.267,-228.36066,-223.78667,1056.98877,-19.28678,-223.87828,1066.35791,-14.31294,-223.72691,976.68719
34,0.275,-228.58997,-223.60977,1057.09326,-19.26654,-223.29958,1067.78149,-14.3511,-222.53474,978.23761
