Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z,R.Toe.x,R.Toe.y,R.Toe.z,R.MedFoot.x,R.MedFoot.y,R.MedFoot.z
1,0,10.28687,-134.42601,72.9093,242.68272,-212.95702,47.08892,176.90172,-158.67342,74.96882
2,0.008,10.17799,-134.09729,73.06762,242.55228,-212.90714,47.09473,176.74138,-158.66534,74.91962
3,0.017,10.18383,-134.52356,73.32452,242.64929,-212.87439,46.83039,176.61682,-158.39108,74.96234
4,0.025,10.49743,-135.45168,73.12496,242.60992,-212.72836,46.71926,176.77032,-158.59206,75.0057
5,0.033,10.68281,-135.50177,73.30355,242.60992,-212.72836,46.71926,176.95227,-158.5309,74.92417
6,0.042,10.45428,-135.94583,73.32655,242.59084,-212.75549,46.80181,176.90306,-158.45554,75.03385
7,0.05,10.18383,-134.52356,73.32452,242.5049,-212.85178,46.81153,177.23709,-158.56273,74.75698
8,0.058,10.18383,-134.52356,73.32452,242.59084,-212.75549,46.80181,177.21599,-158.72417,74.9874
9,0.067,10.17448,-134.75835,73.31573,242.59084,-212.75549,46.80181,177.1348,-158.58618,75.12797
10,0.075,10.18448,-135.87085,73.27591,242.48224,-212.7879,46.729,177.03343,-158.52496,74.77733
11,0.083,10.18448,-135.87085,73.27591,242.24162,-212.68661,46.72977,176.55278,-158.53757,75.07719
12,0.092,10.18448,-135.87085,73.27591,242.27043,-212.70946,46.77969,176.68552,-158.40106,75.10535
13,0.1,10.18448,-135.87085,73.27591,242.32756,-212.68741,46.91453,176.686,-158.52466,75.14029
14,0.108,10.08544,-134.74388,73.16374,242.24162,-212.68661,46.72977,176.71262,-158.48309,75.16907
15,0.117,9.89047,-134.62405,73.24547,242.24162,-212.68661,46.72977,176.81984,-158.39581,75.18172
16,0.125,9.89979,-134.38925,73.25426,242.24162,-212.68661,46.72977,176.73849,-158.39279,75.11872
17,0.133,10.20254,-134.83499,73.02505,242.5049,-212.85178,46.81153,176.79282,-158.53098,75.20992
18,0.142,10.01912,-134.72292,73.09865,242.24162,-212.68661,46.72977,176.63637,-158.54291,75.30695
19,0.15,9.89979,-134.38925,73.25426,242.28586,-212.79961,46.74959,176.65536,-158.73314,75.38126
20,0.158,9.68591,-134.52739,73.19494,242.34299,-212.77756,46.88443,176.55501,-158.5399,75.24397
21,0.167,9.69521,-134.29259,73.20372,242.28004,-212.79323,46.78579,176.63637,-158.54291,75.30695
22,0.175,9.82742,-134.63379,73.04438,242.43173,-212.9222,46.97889,176.84996,-158.66502,75.21972
23,0.183,9.89047,-134.62405,73.24547,242.36592,-212.76007,47.02177,176.5249,-158.58238,75.36861
24,0.192,10.20254,-134.83499,73.02505,242.35217,-212.76862,47.23816,176.60625,-158.5854,75.4316
25,0.2,10.20254,-134.83499,73.02505,242.57523,-212.88965,47.23208,176.49786,-158.71756,75.39683
26,0.208,9.82742,-134.63379,73.04438,242.30464,-212.87445,47.10941,176.59186,-158.71362,75.3798
27,0.217,9.68591,-134.52739,73.19494,242.34888,-212.98747,47.12925,176.56766,-158.53294,75.16394
28,0.225,9.83674,-134.399,73.05315,242.32594,-213.00494,46.99192,176.70621,-158.72498,75.15831
29,0.233,10.01912,-134.72292,73.09865,242.34888,-212.98747,47.12925,176.57921,-158.72058,75.45982
30,0.242,9.89047,-134.62405,73.24547,242.30464,-212.87445,47.10941,176.59186,-158.71362,75.3798
