Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,218.81372,-138.2621,556.71161,337.19107,-68.42954,599.60284,364.31943,-138.71033,526.59381,370.57639,-6.49758,515.24506
2,0.008,218.63194,-138.49831,556.60608,337.19107,-68.42954,599.60284,364.23621,-138.56528,526.58746,370.57639,-6.49758,515.24506
3,0.017,218.6176,-138.1617,556.46356,337.19965,-68.56331,599.47711,364.1637,-138.8378,526.55743,370.57639,-6.49758,515.24506
4,0.025,218.6176,-138.1617,556.46356,337.19107,-68.42954,599.60284,364.13318,-138.53691,526.41797,370.57639,-6.49758,515.24506
5,0.033,218.60744,-137.87256,556.53455,337.15369,-68.55137,599.57025,363.97607,-138.63763,526.43182,370.57639,-6.49758,515.24506
6,0.042,218.60744,-137.87256,556.53455,337.25626,-68.48737,599.57581,364.13318,-138.53691,526.41797,370.57639,-6.49758,515.24506
7,0.05,218.60744,-137.87256,556.53455,337.15369,-68.55137,599.57025,364.13318,-138.53691,526.41797,370.57639,-6.49758,515.24506
8,0.058,218.48355,-138.35248,556.41321,337.25626,-68.48737,599.57581,364.31943,-138.71033,526.59381,370.54822,-6.76838,515.40918
9,0.067,218.63194,-138.49831,556.60608,337.15369,-68.55137,599.57025,364.11737,-138.96239,526.51434,370.57639,-6.49758,515.24506
10,0.075,218.6902,-138.74673,556.61163,337.16226,-68.68513,599.44452,364.22287,-138.98186,526.39874,370.54822,-6.76838,515.40918
11,0.083,218.94972,-138.98474,556.65289,337.61743,-68.83584,599.50879,364.22015,-139.09326,526.34509,370.57639,-6.49758,515.24506
12,0.092,218.8676,-138.80562,556.66101,337.69418,-68.71053,599.41144,364.22015,-139.09326,526.34509,370.54822,-6.76838,515.40918
13,0.1,218.89203,-138.39862,556.51135,337.47284,-68.62514,599.51062,364.22015,-139.09326,526.34509,370.54822,-6.76838,515.40918
14,0.108,218.67366,-138.43552,556.57532,337.60275,-68.71318,599.63733,364.22015,-139.09326,526.34509,370.54822,-6.76838,515.40918
15,0.117,218.77011,-138.9512,556.70966,337.63409,-68.73298,599.48334,364.22015,-139.09326,526.34509,371.0209,-7.39089,515.32239
16,0.125,219.11502,-139.00793,556.55908,337.68637,-68.78989,599.35974,364.37888,-139.14134,526.29065,371.0209,-7.39089,515.32239
17,0.133,219.11502,-139.00793,556.55908,337.64304,-68.85664,599.28979,364.37888,-139.14134,526.29065,371.0209,-7.39089,515.32239
18,0.142,218.98082,-139.20027,556.51538,337.79544,-68.79668,599.28589,364.37888,-139.14134,526.29065,371.0209,-7.39089,515.32239
19,0.15,218.98082,-139.20027,556.51538,337.71506,-68.84704,599.32208,364.38818,-139.27695,526.25848,371.0209,-7.39089,515.32239
20,0.158,219.01677,-139.17799,556.34814,337.75211,-68.86343,599.21588,364.38818,-139.27695,526.25848,371.0209,-7.39089,515.32239
21,0.167,219.11502,-139.00793,556.55908,337.26785,-69.87489,598.7193,364.37888,-139.14134,526.29065,371.0209,-7.39089,515.32239
22,0.175,219.01677,-139.17799,556.34814,337.27097,-69.72186,598.85785,364.36444,-139.24864,526.21826,371.0209,-7.39089,515.32239
23,0.183,218.98082,-139.20027,556.51538,337.36276,-69.65086,598.81738,364.38818,-139.27695,526.25848,371.0209,-7.39089,515.32239
24,0.192,218.98082,-139.20027,556.51538,337.11111,-69.85191,598.74915,364.37888,-139.14134,526.29065,371.0209,-7.39089,515.32239
25,0.2,219.11502,-139.00793,556.55908,336.99875,-70.03165,598.97882,364.37888,-139.14134,526.29065,371.0209,-7.39089,515.32239
26,0.208,219.15097,-138.98567,556.39178,337.03195,-69.87365,598.71375,364.22015,-139.09326,526.34509,370.57639,-6.49758,515.24506
27,0.217,218.84406,-139.15472,556.45166,336.90384,-69.81828,598.84772,364.22015,-139.09326,526.34509,370.54822,-6.76838,515.40918
28,0.225,218.36153,-138.90674,556.61829,336.86121,-69.64615,598.96063,364.22287,-138.98186,526.39874,370.57639,-6.49758,515.24506
29,0.233,218.51157,-138.68654,556.49176,336.76007,-69.46918,598.87518,364.22287,-138.98186,526.39874,370.57639,-6.49758,515.24506
30,0.242,218.51157,-138.68654,556.49176,336.50192,-69.58296,598.85327,364.42493,-138.7298,526.47821,370.57639,-6.49758,515.24506
31,0.25,218.62332,-137.8447,556.36432,336.59286,-69.31805,598.83533,364.5239,-138.59393,526.43567,370.57639,-6.49758,515.24506
32,0.258,218.63727,-138.17656,556.48547,336.40063,-69.3786,598.8811,364.5239,-138.59393,526.43567,370.5043,-6.01842,515.29321
33,0.267,218.79419,-138.25339,556.59875,336.29279,-69.11972,598.87903,364.29196,-138.55666,526.60944,370.35376,-5.70604,515.61151
34,0.275,218.6214,-138.20441,556.6557,336.30969,-69.00164,598.94659,364.20871,-138.41159,526.60303,370.5043,-6.01842,515.29321
35,0.283,218.65135,-137.58936,556.44757,336.37,-68.8706,599.00336,364.36407,-137.55832,526.58624,369.97522,-5.52744,515.4549
36,0.292,218.58562,-137.74799,556.41608,336.39529,-68.74046,599.07587,364.36407,-137.55832,526.58624,369.97522,-5.52744,515.4549
