Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,332.6069,123.92255,1166.56653,422.25467,174.49405,1137.41943,480.77014,109.07213,1184.95496
2,0.008,331.84705,125.54919,1165.9137,422.35849,176.54395,1136.77283,479.64178,110.28311,1184.75977
3,0.017,330.71033,129.4287,1163.88232,422.1275,177.01167,1136.15356,479.50751,110.62347,1184.92908
4,0.025,330.62924,130.17743,1163.16711,422.59698,178.18625,1134.2583,478.13684,111.74119,1184.38306
5,0.033,330.94067,132.65707,1162.92883,423.23779,180.07419,1133.84827,476.39383,113.2479,1184.4895
6,0.042,329.76715,137.48106,1162.97937,422.92499,180.87776,1132.91187,477.14761,113.33498,1183.31519
7,0.05,329.28119,140.15941,1161.12769,423.66531,181.48906,1130.04004,475.14288,115.75916,1183.02466
8,0.058,328.43448,143.75249,1160.19666,422.84885,183.18979,1127.90027,474.83197,116.31461,1182.20166
9,0.067,327.50757,146.89447,1157.83569,422.88156,185.15154,1125.07922,471.57993,119.04119,1181.56653
10,0.075,326.92789,151.10846,1155.40369,422.89081,185.95976,1122.6145,471.48071,119.36474,1179.85168
11,0.083,325.9339,155.77167,1152.35413,422.22104,186.42117,1118.55029,468.71802,121.438,1178.65027
12,0.092,324.47021,159.62262,1150.90125,421.41669,187.46033,1115.98804,466.29587,121.89504,1177.04138
13,0.1,324.82245,163.71059,1147.67285,420.62842,188.54709,1112.78967,464.76749,125.00974,1175.58167
14,0.108,322.17236,168.62531,1144.2627,420.51169,190.60881,1109.75818,461.43182,126.38609,1174.43176
15,0.117,322.1492,170.94987,1141.50342,419.08453,193.22519,1106.92578,460.11804,127.71499,1173.62573
16,0.125,319.504,175.50563,1138.12903,417.70001,194.65196,1103.73706,455.87027,129.91661,1171.46875
17,0.133,318.67725,180.0325,1134.57202,417.0401,195.72957,1101.3114,453.77853,131.09785,1169.51123
18,0.142,316.33066,184.27979,1130.10803,415.4332,197.20935,1097.14807,449.64691,134.05324,1168.29309
19,0.15,314.55444,187.88324,1125.58545,414.16431,198.15115,1095.57214,445.88364,135.83972,1166.14893
20,0.158,312.21274,191.38449,1122.15198,412.25323,201.84947,1090.49146,442.60919,138.32759,1164.06128
21,0.167,310.02637,194.88684,1117.23962,410.73129,202.79156,1088.27551,438.61813,139.99641,1161.24304
22,0.175,306.9429,199.26044,1112.39587,408.5704,204.71472,1084.29456,433.47339,141.11755,1158.78223
23,0.183,304.33786,202.41635,1108.19702,405.1824,205.66527,1080.61633,429.38211,143.62393,1156.64905
24,0.192,302.02139,205.54146,1103.60303,402.0416,206.23776,1076.54688,423.62701,146.86464,1153.61938
25,0.2,297.76395,210.30875,1098.18835,399.17358,207.80083,1072.84595,418.9101,147.38701,1150.36987
26,0.208,294.18097,212.57646,1093.99951,395.52969,210.28659,1068.63257,413.91312,150.05115,1148.25549
27,0.217,290.09442,214.6684,1088.09668,391.18448,211.70877,1064.60645,406.97903,151.13286,1144.1499
28,0.225,286.07397,217.68413,1083.14978,387.12711,212.84894,1061.28394,401.05255,154.06749,1142.28577
29,0.233,282.6543,220.57889,1077.84045,383.81558,214.47134,1057.01758,394.43604,155.67276,1139.61267
30,0.242,278.25568,223.94743,1072.13501,378.90683,215.57126,1053.48779,388.16943,157.961,1135.30981
31,0.25,273.28821,227.24849,1066.57898,373.48563,217.18239,1050.03967,381.79681,161.3949,1130.05347
32,0.258,268.89987,230.24483,1060.90991,369.18881,219.20204,1045.0741,375.21371,161.09846,1128.21106
33,0.267,264.13528,234.2962,1055.89722,363.49323,220.32922,1041.02283,368.15994,162.85187,1124.36462
34,0.275,258.74863,236.68562,1050.04944,358.65524,221.87599,1036.54871,360.54474,166.32941,1120.70483
35,0.283,253.77617,239.38367,1045.63818,353.74527,221.55624,1032.19763,353.84021,167.57733,1116.55811
36,0.292,248.54008,242.31555,1040.3125,348.59351,222.56044,1028.92188,346.56934,169.83774,1113.96619
37,0.3,243.93716,246.20284,1035.66333,343.03226,223.79195,1024.40125,339.43494,171.67625,1109.99011
38,0.308,238.89769,247.62491,1030.62341,337.52689,223.97392,1020.94342,332.82782,172.67537,1106.97595
39,0.317,234.48116,250.78065,1025.82373,332.57486,225.25453,1016.82397,324.81375,173.7424,1103.11462
40,0.325,228.87091,253.82759,1020.67645,327.16592,225.58487,1013.57684,317.6189,175.29932,1099.54309
41,0.333,223.62915,256.55383,1016.1991,321.32205,225.25305,1009.63824,310.15213,177.96664,1096.31958
42,0.342,219.09497,256.84149,1011.51025,315.61227,225.24472,1005.99139,303.58838,177.44392,1092.14563
43,0.35,213.88083,259.83386,1006.08679,310.10342,224.57655,1002.41461,296.28842,178.38129,1089.98425
44,0.358,208.84535,262.44278,1001.9928,304.52893,226.9548,998.45325,289.22983,180.68082,1085.64429
45,0.367,203.48636,264.07205,998.18658,298.11444,226.19727,994.88617,282.18555,182.04031,1083.16003
46,0.375,198.31981,266.59384,993.43121,292.99173,225.32458,992.15912,275.24026,182.9498,1079.22803
47,0.383,193.04753,267.30368,990.67383,287.19025,226.60756,989.08356,268.09079,183.50938,1076.69141
48,0.392,188.88179,268.60464,986.62396,282.18237,226.98251,986.5462,261.59314,183.94843,1074.22974
49,0.4,185.09111,270.11301,983.50012,276.98041,225.85695,983.70398,254.4561,183.92853,1071.08716
50,0.408,178.90833,271.41803,979.90601,271.96854,225.14008,980.47455,247.75304,185.70512,1068.68323
