Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,90.47205,-226.30989,495.4227,233.37895,-164.89505,535.61072,249.80611,-227.49144,464.40399,284.6749,-123.8847,454.1351
2,0.008,91.01605,-225.59355,494.26166,233.08366,-165.17775,535.59149,249.80611,-227.49144,464.40399,284.6749,-123.8847,454.1351
3,0.017,90.47205,-226.30989,495.4227,233.56697,-164.78046,535.53705,249.78548,-227.3071,464.20938,284.06958,-123.24712,454.41159
4,0.025,91.01605,-225.59355,494.26166,233.56697,-164.78046,535.53705,249.80611,-227.49144,464.40399,284.06958,-123.24712,454.41159
5,0.033,91.01605,-225.59355,494.26166,233.56697,-164.78046,535.53705,250.10533,-227.01396,464.16217,284.06958,-123.24712,454.41159
6,0.042,91.01605,-225.59355,494.26166,233.56697,-164.78046,535.53705,250.10533,-227.01396,464.16217,284.27719,-123.27921,454.19342
7,0.05,91.01605,-225.59355,494.26166,233.56697,-164.78046,535.53705,250.10533,-227.01396,464.16217,284.27719,-123.27921,454.19342
8,0.058,91.01605,-225.59355,494.26166,233.70419,-164.64218,535.62164,250.10533,-227.01396,464.16217,284.27719,-123.27921,454.19342
9,0.067,91.01605,-225.59355,494.26166,233.56697,-164.78046,535.53705,250.07188,-226.90569,464.25946,284.27719,-123.27921,454.19342
10,0.075,91.01605,-225.59355,494.26166,233.85703,-164.53537,535.31946,250.17715,-226.79568,464.33932,284.27719,-123.27921,454.19342
11,0.083,91.01605,-225.59355,494.26166,233.62198,-164.36852,535.29187,250.17715,-226.79568,464.33932,284.8793,-122.43406,454.33481
12,0.092,91.01605,-225.59355,494.26166,233.85703,-164.53537,535.31946,250.17715,-226.79568,464.33932,284.67175,-122.40198,454.55301
13,0.1,91.01605,-225.59355,494.26166,233.9041,-164.6151,535.62317,250.17715,-226.79568,464.33932,284.8793,-122.43406,454.33481
14,0.108,91.01605,-225.59355,494.26166,233.66908,-164.44829,535.59558,250.17715,-226.79568,464.33932,284.8793,-122.43406,454.33481
