Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z,L.Ankle.x,L.Ankle.y,L.Ankle.z,L.Ankle.Medial.x,L.Ankle.Medial.y,L.Ankle.Medial.z
1,0,313.6344,179.55022,318.96649,220.56015,196.72151,74.98186,261.97363,105.42416,113.26009
2,0.008,313.6344,179.55022,318.96649,221.06339,196.82285,74.99241,261.97363,105.42416,113.26009
3,0.017,313.6344,179.55022,318.96649,220.7045,196.94464,75.00462,262.28644,105.63068,113.40888
4,0.025,313.6344,179.55022,318.96649,220.50456,196.94571,75.1179,262.26102,105.02825,113.34909
5,0.033,313.6344,179.55022,318.96649,220.75554,196.76373,75.09301,261.97363,105.42416,113.26009
6,0.042,313.6344,179.55022,318.96649,220.7045,196.94464,75.00462,261.73431,105.32928,113.59311
7,0.05,313.6344,179.55022,318.96649,220.50456,196.94571,75.1179,261.97363,105.42416,113.26009
8,0.058,313.84009,179.52094,318.94263,220.89948,197.3418,75.14472,261.97363,105.42416,113.26009
9,0.067,313.6344,179.55022,318.96649,221.19795,197.0542,74.94462,261.97363,105.42416,113.26009
10,0.075,313.6344,179.55022,318.96649,221.24089,196.99193,74.99384,261.73431,105.32928,113.59311
11,0.083,313.84009,179.52094,318.94263,221.19795,197.0542,74.94462,262.47382,105.44181,113.37994
12,0.092,313.6344,179.55022,318.96649,220.93675,197.15529,75.01549,261.97363,105.42416,113.26009
13,0.1,313.6344,179.55022,318.96649,220.96481,197.10936,75.07925,261.78091,105.74084,112.95746
14,0.108,313.54794,179.66017,319.04742,220.96481,197.10936,75.07925,262.04712,105.53579,113.74187
15,0.117,313.84009,179.52094,318.94263,220.80305,196.65813,74.91779,261.73431,105.32928,113.59311
16,0.125,313.72897,179.47382,319.0589,221.02045,196.88513,74.94318,261.97363,105.42416,113.26009
17,0.133,313.72897,179.47382,319.0589,220.80305,196.65813,74.91779,262.04712,105.53579,113.74187
18,0.142,313.6344,179.55022,318.96649,220.66158,197.00691,74.9554,261.97363,105.42416,113.26009
19,0.15,313.84009,179.52094,318.94263,221.16025,197.15158,75.1904,262.09375,105.94741,113.10624
20,0.158,313.6344,179.55022,318.96649,220.66158,197.00691,74.9554,261.97363,105.42416,113.26009
21,0.167,313.84009,179.52094,318.94263,220.7045,196.94464,75.00462,261.92169,105.14044,113.56416
22,0.175,313.6344,179.55022,318.96649,220.76012,196.72041,74.86855,261.73431,105.32928,113.59311
23,0.183,313.6344,179.55022,318.96649,220.80305,196.65813,74.91779,261.79617,105.51413,113.74575
24,0.192,313.84009,179.52094,318.94263,221.19795,197.0542,74.94462,261.9823,105.58756,113.45114
25,0.2,313.6344,179.55022,318.96649,220.92189,197.17163,75.03002,261.9823,105.58756,113.45114
26,0.208,313.84009,179.52094,318.94263,220.66158,197.00691,74.9554,261.9823,105.58756,113.45114
27,0.217,313.6344,179.55022,318.96649,221.0994,197.3407,75.03146,261.97818,105.33186,113.73148
28,0.225,313.6344,179.55022,318.96649,220.76012,196.72041,74.86855,261.9823,105.58756,113.45114
29,0.233,313.84009,179.52094,318.94263,220.76012,196.72041,74.86855,261.9823,105.58756,113.45114
30,0.242,313.6344,179.55022,318.96649,220.92189,197.17163,75.03002,261.9823,105.58756,113.45114
31,0.25,313.6344,179.55022,318.96649,220.92189,197.17163,75.03002,261.9823,105.58756,113.45114
32,0.258,313.84009,179.52094,318.94263,220.83963,197.45255,75.16862,261.9823,105.58756,113.45114
33,0.267,313.77798,179.81027,318.96201,220.80305,196.65813,74.91779,261.9823,105.58756,113.45114
34,0.275,313.84009,179.52094,318.94263,220.80305,196.65813,74.91779,261.9823,105.58756,113.45114
35,0.283,313.6344,179.55022,318.96649,221.06339,196.82285,74.99241,261.9823,105.58756,113.45114
36,0.292,313.84009,179.52094,318.94263,220.65031,197.17963,75.20695,261.9823,105.58756,113.45114
37,0.3,313.84009,179.52094,318.94263,220.86769,197.40662,75.23237,261.9823,105.58756,113.45114
38,0.308,313.6344,179.55022,318.96649,220.76012,196.72041,74.86855,262.25204,105.74917,113.59698
39,0.317,313.6344,179.55022,318.96649,221.02045,196.88513,74.94318,261.97363,105.42416,113.26009
40,0.325,313.6344,179.55022,318.96649,220.91061,197.34435,75.28159,261.9823,105.58756,113.45114
41,0.333,313.6344,179.55022,318.96649,221.06314,197.44885,75.34354,262.25204,105.74917,113.59698
42,0.342,313.6344,179.55022,318.96649,220.65031,197.17963,75.20695,261.9823,105.58756,113.45114
43,0.35,313.84009,179.52094,318.94263,220.76012,196.72041,74.86855,261.79617,105.51413,113.74575
44,0.358,313.672,179.9296,319.04993,221.19795,197.0542,74.94462,261.9823,105.58756,113.45114
