Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
2,0.008,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-212.43492,222.77019,1080.45398
3,0.017,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
4,0.025,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
5,0.033,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
6,0.042,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
7,0.05,-271.14209,46.68721,1118.63123,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
8,0.058,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
9,0.067,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
10,0.075,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
11,0.083,-271.23303,46.82311,1118.38342,-204.04924,-131.73351,1054.68005,-211.75723,223.58292,1080.22192
12,0.092,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
13,0.1,-271.23303,46.82311,1118.38342,-204.52083,-131.38098,1054.9635,-211.75723,223.58292,1080.22192
14,0.108,-271.23303,46.82311,1118.38342,-204.28613,-131.40964,1055.01184,-211.75723,223.58292,1080.22192
15,0.117,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
16,0.125,-271.23303,46.82311,1118.38342,-204.04924,-131.73351,1054.68005,-211.75723,223.58292,1080.22192
17,0.133,-271.23303,46.82311,1118.38342,-204.38161,-131.74452,1054.8147,-211.75723,223.58292,1080.22192
18,0.142,-271.23303,46.82311,1118.38342,-203.99673,-131.73073,1054.96716,-211.8613,223.4726,1080.72058
19,0.15,-271.23303,46.82311,1118.38342,-203.98613,-131.45053,1054.84045,-211.75723,223.58292,1080.22192
20,0.158,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
21,0.167,-271.14209,46.68721,1118.63123,-203.85847,-131.77997,1054.7301,-211.75723,223.58292,1080.22192
22,0.175,-271.23303,46.82311,1118.38342,-204.14693,-131.77315,1054.86304,-211.75723,223.58292,1080.22192
23,0.183,-271.23303,46.82311,1118.38342,-203.85847,-131.77997,1054.7301,-211.8613,223.4726,1080.72058
24,0.192,-271.23303,46.82311,1118.38342,-203.85847,-131.77997,1054.7301,-211.75723,223.58292,1080.22192
25,0.2,-271.23303,46.82311,1118.38342,-203.85847,-131.77997,1054.7301,-211.75723,223.58292,1080.22192
26,0.208,-271.23303,46.82311,1118.38342,-203.92798,-131.71423,1054.77417,-211.8613,223.4726,1080.72058
27,0.217,-271.23303,46.82311,1118.38342,-203.85847,-131.77997,1054.7301,-211.8613,223.4726,1080.72058
28,0.225,-271.23303,46.82311,1118.38342,-203.85847,-131.77997,1054.7301,-211.8613,223.4726,1080.72058
29,0.233,-271.23303,46.82311,1118.38342,-203.7372,-131.7607,1054.82422,-211.75723,223.58292,1080.22192
