Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-69.96602,-208.57112,992.93829,85.33382,-234.12019,987.26691,89.83524,-187.36562,918.26685
2,0.008,-69.96602,-208.57112,992.93829,85.33382,-234.12019,987.26691,90.22281,-187.45416,918.1886
3,0.017,-69.96602,-208.57112,992.93829,85.33382,-234.12019,987.26691,90.45529,-187.50746,918.1416
4,0.025,-69.96602,-208.57112,992.93829,85.18725,-234.03973,987.18011,89.56486,-187.36977,918.08185
5,0.033,-69.96602,-208.57112,992.93829,85.12714,-234.00621,987.07141,89.83524,-187.36562,918.26685
6,0.042,-70.0819,-208.02217,992.7934,85.18725,-234.03973,987.18011,89.37543,-187.33617,918.18488
7,0.05,-70.10677,-207.96931,992.71759,85.18725,-234.03973,987.18011,89.56486,-187.36977,918.08185
8,0.058,-70.0819,-208.02217,992.7934,85.4606,-234.15526,987.18378,89.76297,-187.42473,918.10663
9,0.067,-69.96602,-208.57112,992.93829,85.53791,-234.17577,987.24603,90.45529,-187.50746,918.1416
10,0.075,-70.0819,-208.02217,992.7934,85.33382,-234.12019,987.26691,89.83524,-187.36562,918.26685
11,0.083,-70.0819,-208.02217,992.7934,85.33382,-234.12019,987.26691,90.02468,-187.39922,918.16382
12,0.092,-70.0819,-208.02217,992.7934,85.18725,-234.03973,987.18011,89.83524,-187.36562,918.26685
13,0.1,-69.95994,-207.86671,992.60986,85.25228,-233.92194,987.25494,90.02468,-187.39922,918.16382
14,0.108,-70.13501,-207.86435,992.69049,85.45886,-233.97647,987.22961,90.25021,-187.08885,918.21527
15,0.117,-70.13501,-207.86435,992.69049,85.25228,-233.92194,987.25494,90.02468,-187.39922,918.16382
16,0.125,-69.90685,-208.02454,992.71283,85.25228,-233.92194,987.25494,89.85284,-187.3456,918.10132
17,0.133,-70.0819,-208.02217,992.7934,85.25228,-233.92194,987.25494,90.23031,-187.44566,918.11829
18,0.142,-69.90685,-208.02454,992.71283,85.60296,-234.05797,987.32092,90.63893,-185.80692,918.34039
19,0.15,-70.0819,-208.02217,992.7934,85.60296,-234.05797,987.32092,90.63335,-186.1692,918.2547
20,0.158,-69.95994,-207.86671,992.60986,85.53791,-234.17577,987.24603,90.61332,-186.1391,918.08661
21,0.167,-69.997,-207.84323,992.54993,85.71829,-233.8493,987.15271,90.65434,-186.7787,918.23853
22,0.175,-70.0819,-208.02217,992.7934,85.73535,-234.10687,987.22345,90.87402,-187.19336,918.04175
23,0.183,-69.95994,-207.86671,992.60986,85.45886,-233.97647,987.22961,91.09904,-187.25516,918.06512
24,0.192,-70.13501,-207.86435,992.69049,85.94064,-233.5184,987.04974,91.079,-187.22507,917.89709
25,0.2,-69.86822,-207.65334,992.49054,85.44179,-233.71889,987.15894,91.25692,-185.88649,918.01019
26,0.208,-69.86822,-207.65334,992.49054,85.95767,-233.77602,987.12048,90.8325,-185.44022,918.35156
27,0.217,-70.04329,-207.65099,992.57117,85.80823,-233.46951,987.14728,91.28249,-185.55428,918.26385
28,0.225,-70.0819,-208.02217,992.7934,85.80823,-233.46951,987.14728,91.28249,-185.55428,918.26385
29,0.233,-69.86822,-207.65334,992.49054,85.80823,-233.46951,987.14728,91.30254,-185.58437,918.43201
30,0.242,-70.04329,-207.65099,992.57117,85.80823,-233.46951,987.14728,90.80151,-185.43292,918.72827
31,0.25,-69.81512,-207.81117,992.59351,85.80823,-233.46951,987.14728,90.76922,-185.18535,918.52704
32,0.258,-69.86822,-207.65334,992.49054,85.79652,-233.43687,986.95844,90.55141,-185.13676,918.58112
33,0.267,-69.75241,-208.20241,992.63544,85.79652,-233.43687,986.95844,90.36443,-185.08617,918.56665
34,0.275,-69.92745,-208.20004,992.716,85.66411,-233.38797,987.05597,90.3954,-185.09351,918.18994
35,0.283,-70.04329,-207.65099,992.57117,85.66411,-233.38797,987.05597,90.84534,-185.20758,918.10229
36,0.292,-69.86822,-207.65334,992.49054,85.66411,-233.38797,987.05597,90.76922,-185.18535,918.52704
37,0.3,-69.86822,-207.65334,992.49054,85.80823,-233.46951,987.14728,90.80151,-185.43292,918.72827
38,0.308,-70.04329,-207.65099,992.57117,85.80823,-233.46951,987.14728,90.8325,-185.44022,918.35156
39,0.317,-69.81512,-207.81117,992.59351,85.75475,-233.39311,987.23578,90.85254,-185.47031,918.51971
40,0.325,-70.04329,-207.65099,992.57117,85.80823,-233.46951,987.14728,90.85254,-185.47031,918.51971
41,0.333,-69.92745,-208.20004,992.716,85.80823,-233.46951,987.14728,90.80151,-185.43292,918.72827
42,0.342,-69.99019,-207.80882,992.67407,85.75475,-233.39311,987.23578,90.82159,-185.46291,918.89648
43,0.35,-69.99019,-207.80882,992.67407,85.45749,-233.33344,987.0813,90.42773,-185.34113,918.39124
44,0.358,-70.04329,-207.65099,992.57117,85.61063,-233.31157,987.14447,90.39676,-185.3338,918.76794
45,0.367,-70.04329,-207.65099,992.57117,85.536,-233.05186,987.32166,90.39676,-185.3338,918.76794
46,0.375,-69.99019,-207.80882,992.67407,85.75475,-233.39311,987.23578,89.90505,-185.05673,918.48474
47,0.383,-69.99019,-207.80882,992.67407,85.53242,-233.72401,987.33868,90.39069,-185.35443,918.9187
48,0.392,-70.13501,-207.86435,992.69049,85.53242,-233.72401,987.33868,90.82159,-185.46291,918.89648
49,0.4,-70.13501,-207.86435,992.69049,85.75475,-233.39311,987.23578,90.58897,-185.40945,918.94348
50,0.408,-70.0819,-208.02217,992.7934,85.75475,-233.39311,987.23578,90.39069,-185.35443,918.9187
51,0.417,-70.04329,-207.65099,992.57117,85.75475,-233.39311,987.23578,90.20115,-185.32068,919.02179
52,0.425,-70.17524,-207.86374,992.82892,85.75475,-233.39311,987.23578,90.39069,-185.35443,918.9187
53,0.433,-69.99019,-207.80882,992.67407,85.5506,-233.33752,987.25665,89.74177,-185.29118,918.93988
54,0.442,-70.0819,-208.02217,992.7934,85.404,-233.25702,987.1698,90.20115,-185.32068,919.02179
55,0.45,-70.22835,-207.70592,992.72595,85.18171,-233.58794,987.27277,89.54819,-185.65794,918.92865
56,0.458,-70.0819,-208.02217,992.7934,85.12123,-233.43462,987.33051,89.54819,-185.65794,918.92865
57,0.467,-70.22835,-207.70592,992.72595,84.91869,-233.2684,987.44958,89.56577,-185.63802,918.763
58,0.475,-70.22835,-207.70592,992.72595,84.99479,-233.51929,987.24719,89.54819,-185.65794,918.92865
59,0.483,-70.13501,-207.86435,992.69049,84.99479,-233.51929,987.24719,89.54819,-185.65794,918.92865
60,0.492,-70.1603,-207.82529,992.62744,85.32829,-233.66841,987.35956,89.54819,-185.65794,918.92865
61,0.5,-70.13501,-207.86435,992.69049,85.18171,-233.58794,987.27277,89.54819,-185.65794,918.92865
62,0.508,-70.34975,-207.81303,992.7085,84.99479,-233.51929,987.24719,89.54819,-185.65794,918.92865
63,0.517,-70.63663,-207.58762,992.70789,84.91869,-233.2684,987.44958,89.32234,-185.77724,918.716
64,0.525,-70.8524,-207.53709,992.72845,84.91869,-233.2684,987.44958,89.56439,-185.39783,918.185
65,0.533,-70.63663,-207.58762,992.70789,84.99479,-233.51929,987.24719,89.56439,-185.39783,918.185
66,0.542,-70.63663,-207.58762,992.70789,84.99479,-233.51929,987.24719,89.3275,-185.44679,918.01685
67,0.55,-70.98708,-207.79814,992.68707,84.99479,-233.51929,987.24719,89.37087,-185.76469,918.17377
68,0.558,-70.63663,-207.58762,992.70789,84.98325,-233.71353,987.0838,89.13393,-185.81371,918.00555
69,0.567,-70.54328,-207.74609,992.67242,84.98325,-233.71353,987.0838,89.37087,-185.76469,918.17377
70,0.575,-70.8766,-207.97447,992.62878,84.98325,-233.71353,987.0838,89.12286,-186.12483,917.86548
71,0.583,-70.8766,-207.97447,992.62878,84.98325,-233.71353,987.0838,88.69495,-186.77876,917.83148
72,0.592,-70.90682,-207.92442,992.45917,84.98325,-233.71353,987.0838,88.69495,-186.77876,917.83148
73,0.6,-70.90682,-207.92442,992.45917,84.96918,-233.65486,986.94757,88.69495,-186.77876,917.83148
74,0.608,-70.6178,-207.89943,992.38501,84.96515,-233.38826,986.93622,88.69495,-186.77876,917.83148
75,0.617,-70.49315,-207.76318,992.22809,84.96515,-233.38826,986.93622,88.69495,-186.77876,917.83148
76,0.625,-70.70609,-207.69565,992.20361,84.96515,-233.38826,986.93622,88.69495,-186.77876,917.83148
77,0.633,-70.70609,-207.69565,992.20361,85.09819,-233.44583,986.83978,88.6181,-187.90245,917.73376
78,0.642,-70.88669,-207.82651,992.17395,85.09819,-233.44583,986.83978,88.69495,-186.77876,917.83148
79,0.65,-70.25365,-207.81279,992.18878,85.07526,-233.57065,986.71918,89.14272,-186.32489,917.75714
80,0.658,-70.34258,-207.73029,992.03973,85.07526,-233.57065,986.71918,89.23553,-186.30743,917.61298
81,0.667,-70.43428,-207.94371,992.15912,85.00217,-233.54417,986.56763,89.23553,-186.30743,917.61298
82,0.675,-70.25365,-207.81279,992.18878,85.00217,-233.54417,986.56763,88.98273,-186.7664,917.59875
83,0.683,-70.43428,-207.94371,992.15912,85.00217,-233.54417,986.56763,89.15847,-187.43146,917.51532
84,0.692,-70.16195,-207.59935,992.0694,85.00217,-233.54417,986.56763,88.90577,-187.89008,917.50116
85,0.7,-70.2109,-207.71324,991.90582,84.97105,-233.70422,986.4646,88.83993,-187.85822,917.37634
86,0.708,-70.34258,-207.73029,992.03973,84.88657,-233.4238,986.43512,88.83993,-187.85822,917.37634
87,0.717,-70.34258,-207.73029,992.03973,84.88657,-233.4238,986.43512,88.75528,-187.82289,917.2442
88,0.725,-70.38918,-207.92072,991.97302,84.85546,-233.58386,986.33209,88.83993,-187.85822,917.37634
89,0.733,-70.38918,-207.92072,991.97302,84.9119,-233.57426,986.13281,88.83993,-187.85822,917.37634
90,0.742,-70.25751,-207.90367,991.83911,85.14709,-234.0554,986.34827,89.06969,-187.95653,917.20056
91,0.75,-70.25751,-207.90367,991.83911,84.92946,-233.9687,986.39465,88.83993,-187.85822,917.37634
92,0.758,-70.25751,-207.90367,991.83911,85.14709,-234.0554,986.34827,89.10501,-187.32532,917.09198
93,0.767,-70.25751,-207.90367,991.83911,85.14709,-234.0554,986.34827,88.89572,-187.32343,917.1507
94,0.775,-70.25751,-207.90367,991.83911,84.80095,-234.3683,986.18518,89.03094,-187.38133,916.85785
95,0.783,-70.25751,-207.90367,991.83911,84.99464,-234.05127,986.09167,89.03094,-187.38133,916.85785
96,0.792,-70.28857,-207.96555,991.75854,85.17353,-234.07092,986.00385,89.01028,-187.8952,916.9187
97,0.8,-70.2179,-208.15352,991.67719,85.00462,-234.44632,986.13525,89.1827,-187.93074,917.00012
98,0.808,-70.2179,-208.15352,991.67719,85.14359,-234.40677,985.87598,89.1827,-187.93074,917.00012
99,0.817,-70.28857,-207.96555,991.75854,85.36954,-234.60677,985.56317,89.06557,-187.56506,916.67004
100,0.825,-70.2179,-208.15352,991.67719,85.36954,-234.60677,985.56317,89.22443,-188.12773,916.80396
101,0.833,-70.02464,-208.23099,991.73993,85.61594,-234.589,985.31134,89.32575,-188.16576,916.93982
102,0.842,-70.2179,-208.15352,991.67719,85.30053,-234.74959,985.43024,89.25839,-187.56543,916.60748
103,0.85,-70.24338,-208.25128,991.57361,85.36954,-234.60677,985.56317,89.25839,-187.56543,916.60748
104,0.858,-70.24338,-208.25128,991.57361,85.16396,-235.01022,985.36346,89.08742,-187.54349,916.5271
105,0.867,-70.2179,-208.15352,991.67719,85.16396,-235.01022,985.36346,89.08742,-187.54349,916.5271
106,0.875,-70.24338,-208.25128,991.57361,85.30053,-234.74959,985.43024,89.08742,-187.54349,916.5271
107,0.883,-70.43169,-208.36583,991.35925,85.16396,-235.01022,985.36346,89.07549,-187.5462,916.54828
108,0.892,-70.24338,-208.25128,991.57361,85.16396,-235.01022,985.36346,88.90378,-187.52452,916.46912
109,0.9,-70.47616,-208.04395,991.0827,85.26579,-234.73749,985.25372,88.90378,-187.52452,916.46912
110,0.908,-70.47616,-208.04395,991.0827,85.16396,-235.01022,985.36346,89.08742,-187.54349,916.5271
111,0.917,-70.09104,-208.26801,991.05023,85.16396,-235.01022,985.36346,89.08742,-187.54349,916.5271
112,0.925,-70.23125,-208.18085,990.92633,85.38133,-235.1236,985.3739,89.38285,-187.5498,916.46692
113,0.933,-70.33878,-208.13373,991.21521,85.0473,-235.17516,985.18817,89.20892,-187.52554,916.37274
114,0.942,-70.24156,-208.92188,990.98853,85.0473,-235.17516,985.18817,88.84103,-187.46114,916.23993
115,0.95,-70.4292,-208.14618,990.97504,85.01507,-235.34372,985.39026,88.91585,-187.6396,916.12726
116,0.958,-70.4292,-208.14618,990.97504,84.87052,-235.11615,984.94293,88.56327,-187.90723,915.9823
117,0.967,-70.23125,-208.18085,990.92633,85.03497,-235.1329,984.86755,88.51154,-187.97678,915.82593
118,0.975,-70.11269,-208.97429,990.88629,85.00988,-234.78273,984.6944,88.74773,-188.20081,915.56134
119,0.983,-70.24156,-208.92188,990.98853,84.85817,-235.28227,984.83209,88.51154,-187.97678,915.82593
120,0.992,-70.24156,-208.92188,990.98853,84.90266,-235.04805,984.76526,88.58133,-188.15547,915.48083
121,1,-70.04365,-208.95651,990.93982,85.00858,-234.9558,984.25708,88.58133,-188.15547,915.48083
122,1.008,-70.28904,-208.32481,990.8371,85.00858,-234.9558,984.25708,88.58133,-188.15547,915.48083
123,1.017,-69.85117,-209.08519,990.74457,84.75793,-235.19467,984.09375,88.64466,-187.97203,915.17456
124,1.025,-70.24222,-209.14445,990.80713,84.79721,-235.53438,984.3233,88.59509,-188.12936,915.31079
125,1.033,-70.04432,-209.17908,990.75842,84.62778,-235.49651,984.42212,88.64466,-187.97203,915.17456
126,1.042,-70.10683,-209.19455,990.70404,84.744,-235.43275,984.16455,88.7537,-187.77072,915.06812
127,1.05,-70.21002,-209.18886,990.60693,84.71841,-235.45938,983.90021,88.7537,-187.77072,915.06812
128,1.058,-70.52885,-209.21593,990.54889,84.61512,-235.44633,983.78131,88.64466,-187.97203,915.17456
129,1.067,-70.39969,-209.25171,990.46075,84.71841,-235.45938,983.90021,88.64466,-187.97203,915.17456
130,1.075,-70.53105,-209.3495,990.43701,84.61512,-235.44633,983.78131,88.64466,-187.97203,915.17456
131,1.083,-70.52594,-209.5939,990.48688,84.61512,-235.44633,983.78131,88.7537,-187.77072,915.06812
132,1.092,-70.20183,-209.28633,990.41205,84.61512,-235.44633,983.78131,88.7537,-187.77072,915.06812
133,1.1,-70.45954,-209.30052,990.51575,84.58895,-235.4118,983.59479,88.7537,-187.77072,915.06812
134,1.108,-70.33747,-209.33727,990.1911,84.58895,-235.4118,983.59479,88.66362,-188.81003,914.97034
135,1.117,-71.14577,-209.17897,990.44971,84.39196,-235.29483,983.55542,88.66362,-188.81003,914.97034
136,1.125,-71.34583,-209.45241,990.34601,84.28903,-235.41118,983.23608,88.66362,-188.81003,914.97034
137,1.133,-70.90666,-209.44601,990.1543,84.28903,-235.41118,983.23608,88.66362,-188.81003,914.97034
138,1.142,-71.34583,-209.45241,990.34601,84.28903,-235.41118,983.23608,88.7537,-187.77072,915.06812
139,1.15,-71.34583,-209.45241,990.34601,84.28903,-235.41118,983.23608,88.7537,-187.77072,915.06812
140,1.158,-71.34583,-209.45241,990.34601,84.24119,-235.55602,983.151,88.7537,-187.77072,915.06812
141,1.167,-71.34583,-209.45241,990.34601,84.24119,-235.55602,983.151,88.7537,-187.77072,915.06812
142,1.175,-71.34583,-209.45241,990.34601,84.24119,-235.55602,983.151,88.70241,-188.10574,914.92517
143,1.183,-70.84777,-209.48291,990.17804,84.24119,-235.55602,983.151,88.61233,-189.14502,914.82739
144,1.192,-71.15692,-209.44072,990.19531,84.34312,-235.77748,983.11493,88.61233,-189.14502,914.82739
