Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-211.59854,-155.33179,1005.58112,-67.84138,-222.71175,991.34906,-45.83094,-183.80858,927.33948
2,0.008,-212.31598,-155.71269,1006.513,-67.8324,-222.5275,993.23627,-45.98198,-184.68381,928.99908
3,0.017,-212.69647,-155.79276,1007.05829,-67.77324,-222.20378,994.26074,-46.25975,-185.11742,931.41614
4,0.025,-213.0574,-155.7684,1008.52258,-68.40758,-222.28365,996.16675,-46.0476,-184.7058,932.98297
5,0.033,-213.67398,-155.31694,1009.75104,-68.81456,-222.36449,997.80573,-46.44321,-185.36572,934.86676
6,0.042,-214.25381,-155.32787,1010.35559,-70.07529,-223.29401,1000.19714,-46.52885,-185.96432,936.80414
7,0.05,-215.32103,-155.74988,1011.11206,-71.28797,-222.6843,1001.65259,-46.6655,-185.59848,938.57202
8,0.058,-215.69432,-155.17123,1011.86182,-71.91482,-223.27615,1003.56512,-46.88675,-186.62396,939.75891
9,0.067,-216.40311,-154.6817,1012.62836,-72.18529,-224.27812,1004.6355,-47.04424,-186.59689,941.86646
10,0.075,-216.85953,-154.56267,1013.52808,-73.04479,-224.03528,1006.79987,-47.22306,-186.96304,943.72766
11,0.083,-217.65839,-154.68748,1014.40918,-73.5758,-225.11952,1008.35669,-47.75431,-187.63776,945.58929
12,0.092,-218.57765,-154.58372,1015.26886,-74.92559,-225.00229,1010.36786,-47.9881,-189.25661,946.88727
13,0.1,-218.91801,-154.87828,1015.6972,-75.48284,-225.17548,1011.51013,-48.58112,-188.86412,949.06812
14,0.108,-219.72377,-154.99033,1016.46527,-76.43867,-225.0368,1013.4425,-48.77978,-189.35892,950.73358
15,0.117,-220.1996,-154.43088,1017.52856,-76.89774,-225.76118,1014.71399,-49.52438,-190.47099,952.03204
16,0.125,-221.2962,-155.00685,1018.18268,-77.93324,-226.40718,1016.36395,-50.55488,-191.39346,954.27325
17,0.133,-222.35905,-155.22733,1018.8714,-79.26969,-226.8895,1018.39191,-50.78688,-191.80443,956.17426
18,0.142,-222.76768,-155.20042,1019.97748,-80.06872,-227.47232,1020.05737,-51.02082,-191.97206,957.20258
19,0.15,-223.29982,-155.16939,1020.55225,-80.93833,-228.12155,1021.75275,-51.41739,-192.96733,959.28741
20,0.158,-223.88287,-154.2092,1021.44098,-81.55813,-228.09676,1023.18701,-52.19414,-193.45462,960.64197
21,0.167,-224.43625,-153.80914,1022.10028,-82.76524,-228.03784,1024.42786,-51.98195,-193.76912,962.72955
22,0.175,-225.26807,-154.24773,1022.8017,-84.01628,-229.72366,1026.75159,-52.93224,-194.32825,964.74524
23,0.183,-226.19144,-154.60463,1023.22644,-84.7676,-229.50273,1027.93396,-54.02507,-195.30487,965.70776
24,0.192,-227.07655,-155.30602,1024.0603,-85.73042,-229.55939,1029.03101,-54.61248,-196.10817,967.33698
25,0.2,-227.66985,-154.68971,1024.4646,-86.82903,-230.34103,1030.87219,-55.3571,-196.90266,968.99023
26,0.208,-228.10603,-154.28996,1025.26587,-87.80423,-230.19295,1031.82288,-56.10851,-197.30116,970.51343
27,0.217,-229.49088,-154.43086,1026.27271,-88.80956,-230.64745,1033.30139,-56.90565,-197.19121,972.18317
28,0.225,-230.30299,-154.38406,1026.50366,-89.79311,-231.54276,1034.20654,-57.19498,-198.40225,973.61798
29,0.233,-230.95018,-154.76082,1026.89514,-91.03325,-231.68144,1035.76721,-58.05012,-199.40735,974.49005
30,0.242,-232.06186,-154.61238,1027.74744,-92.0106,-231.6377,1036.96729,-58.63732,-200.37083,975.83905
31,0.25,-232.51451,-154.10596,1028.21436,-92.92344,-231.96141,1038.6394,-59.07134,-200.86192,977.70563
32,0.258,-233.07018,-153.60104,1028.54517,-93.73497,-232.1866,1039.44556,-59.80442,-202.16278,978.88751
33,0.267,-233.39072,-153.60976,1029.2793,-94.68673,-232.71667,1041.03638,-60.31088,-202.23018,979.73132
34,0.275,-234.87306,-154.15712,1030.44385,-96.39606,-234.01176,1041.72949,-61.47463,-202.84052,981.3111
35,0.283,-235.92857,-153.82233,1030.61719,-97.31405,-233.9352,1042.95325,-62.36831,-203.50681,982.38123
36,0.292,-236.52269,-153.6674,1031.08484,-98.31918,-234.44534,1043.83545,-63.4735,-204.47778,983.28333
37,0.3,-237.31808,-153.83194,1031.41028,-99.55231,-234.80588,1044.60876,-64.24377,-204.86893,984.6496
38,0.308,-237.77289,-153.40083,1032.16699,-100.34028,-235.7059,1045.81165,-64.70024,-205.3765,985.25012
39,0.317,-238.77101,-153.87299,1032.4812,-101.0191,-235.67166,1046.44043,-65.16608,-206.35789,986.19562
40,0.325,-239.22321,-153.87216,1032.62781,-103.07268,-236.71768,1047.38354,-66.75579,-207.3309,987.32971
41,0.333,-239.74654,-154.12891,1033.02368,-104.07937,-237.06923,1048.18286,-67.48454,-208.1118,987.95789
42,0.342,-240.96455,-154.02852,1033.28235,-105.10369,-237.17128,1049.13501,-68.30182,-207.95555,989.10657
43,0.35,-241.21588,-154.30228,1033.8103,-105.50298,-237.37248,1049.65015,-68.99057,-208.62192,989.76538
44,0.358,-241.85034,-154.69849,1033.97009,-106.79375,-238.53862,1050.6239,-69.686,-209.46901,990.88959
45,0.367,-242.99812,-154.56677,1034.53699,-108.0278,-239.13911,1051.13342,-70.25808,-210.04007,991.28094
46,0.375,-243.856,-154.4619,1034.49512,-109.23643,-239.59819,1051.49963,-71.50947,-210.95128,991.91907
47,0.383,-244.40282,-154.67555,1034.64282,-109.94241,-239.82985,1051.64868,-72.55772,-212.02887,992.59167
48,0.392,-245.13127,-155.22867,1034.68811,-110.82539,-240.24968,1052.3407,-72.908,-212.23631,992.98108
49,0.4,-245.71738,-154.64383,1035.1405,-112.08216,-240.21045,1052.69714,-73.75848,-213.34038,993.38086
50,0.408,-246.5885,-154.78636,1035.16858,-112.66282,-240.71463,1052.78699,-74.42165,-213.60689,993.8996
51,0.417,-247.35783,-154.84256,1035.21155,-113.57154,-240.99117,1052.98096,-74.92954,-214.07297,993.84869
