Frame#,Time,R.Clavicle.x,R.Clavicle.y,R.Clavicle.z,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z,L.Scapula.x,L.Scapula.y,L.Scapula.z,R.Scap.Inf.x,R.Scap.Inf.y,R.Scap.Inf.z
1,0,-35.92768,-44.15923,1078.46948,-52.86427,143.76736,1090.71582,-180.119,-60.42956,1078.74121,-184.50781,151.11859,1082.33203,-227.66675,-70.26878,960.18066
2,0.008,-35.64721,-44.32289,1078.4408,-52.86427,143.76736,1090.71582,-180.19135,-60.27494,1078.80273,-184.70821,151.0824,1082.41919,-227.66675,-70.26878,960.18066
3,0.017,-35.52932,-44.05042,1078.36584,-51.53227,146.05891,1091.41772,-180.19135,-60.27494,1078.80273,-184.50781,151.11859,1082.33203,-227.35616,-70.36864,960.54962
4,0.025,-35.92768,-44.15923,1078.46948,-51.09117,146.53658,1091.79285,-180.20253,-60.38575,1079.05811,-185.01077,150.83403,1082.73633,-227.51137,-70.31892,960.36505
5,0.033,-35.52932,-44.05042,1078.36584,-51.09117,146.53658,1091.79285,-180.19135,-60.27494,1078.80273,-184.81038,150.87027,1082.64929,-227.51137,-70.31892,960.36505
6,0.042,-35.80975,-43.88675,1078.39453,-51.09117,146.53658,1091.79285,-180.2016,-60.12266,1078.93396,-184.50781,151.11859,1082.33203,-227.51137,-70.31892,960.36505
7,0.05,-35.52932,-44.05042,1078.36584,-51.53227,146.05891,1091.41772,-180.2016,-60.12266,1078.93396,-184.50781,151.11859,1082.33203,-227.51137,-70.31892,960.36505
8,0.058,-35.63941,-43.85469,1078.32849,-51.09117,146.53658,1091.79285,-180.2016,-60.12266,1078.93396,-184.50781,151.11859,1082.33203,-227.35616,-70.36864,960.54962
9,0.067,-35.80975,-43.88675,1078.39453,-51.09117,146.53658,1091.79285,-180.2016,-60.12266,1078.93396,-184.50781,151.11859,1082.33203,-227.35616,-70.36864,960.54962
10,0.075,-36.0902,-43.7229,1078.4231,-51.09117,146.53658,1091.79285,-180.2016,-60.12266,1078.93396,-184.50781,151.11859,1082.33203,-227.34935,-69.96829,960.60132
11,0.083,-35.67685,-43.94566,1078.65173,-51.09117,146.53658,1091.79285,-180.2016,-60.12266,1078.93396,-184.81038,150.87027,1082.64929,-227.51137,-70.31892,960.36505
