Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,42.55647,-311.63565,995.4527,146.1593,-279.98651,949.40289,154.6362,-185.36284,1005.74023
2,0.008,42.55647,-311.63565,995.4527,146.1593,-279.98651,949.40289,154.6362,-185.36284,1005.74023
3,0.017,42.55647,-311.63565,995.4527,146.1593,-279.98651,949.40289,154.6362,-185.36284,1005.74023
4,0.025,42.55647,-311.63565,995.4527,146.1593,-279.98651,949.40289,154.6362,-185.36284,1005.74023
5,0.033,42.55647,-311.63565,995.4527,146.48352,-280.44611,949.63861,154.10387,-184.69591,1005.50342
6,0.042,42.55647,-311.63565,995.4527,146.48352,-280.44611,949.63861,154.51106,-184.99242,1005.60272
7,0.05,42.55647,-311.63565,995.4527,146.80779,-280.36868,949.69775,154.10387,-184.69591,1005.50342
8,0.058,42.55647,-311.63565,995.4527,146.50928,-280.2276,949.77142,154.6362,-185.36284,1005.74023
9,0.067,42.55647,-311.63565,995.4527,146.13989,-279.99823,949.6994,155.11023,-185.73422,1005.85626
10,0.075,42.55647,-311.63565,995.4527,146.13989,-279.99823,949.6994,154.3732,-185.06117,1005.85114
11,0.083,42.55647,-311.63565,995.4527,146.25945,-279.6857,949.68268,154.6362,-185.36284,1005.74023
12,0.092,42.55647,-311.63565,995.4527,146.18503,-279.76794,949.53564,154.6362,-185.36284,1005.74023
13,0.1,42.55647,-311.63565,995.4527,146.13989,-279.99823,949.6994,154.10387,-184.69591,1005.50342
14,0.108,42.55647,-311.63565,995.4527,146.13989,-279.99823,949.6994,153.89127,-184.43999,1005.61115
15,0.117,42.55647,-311.63565,995.4527,146.18503,-279.76794,949.53564,153.89127,-184.43999,1005.61115
16,0.125,42.55647,-311.63565,995.4527,146.04478,-279.71964,949.62305,153.89127,-184.43999,1005.61115
17,0.133,42.55647,-311.63565,995.4527,146.25945,-279.6857,949.68268,153.35794,-183.97441,1005.7384
18,0.142,42.55647,-311.63565,995.4527,146.04478,-279.71964,949.62305,153.35794,-183.97441,1005.7384
19,0.15,42.55647,-311.63565,995.4527,146.04478,-279.71964,949.62305,153.78288,-184.93974,1006.03558
20,0.158,42.55647,-311.63565,995.4527,146.04478,-279.71964,949.62305,153.28996,-184.99178,1006.32898
21,0.167,42.55647,-311.63565,995.4527,146.04478,-279.71964,949.62305,152.60074,-183.92905,1006.1123
22,0.175,42.39368,-311.76773,995.61713,146.04478,-279.71964,949.62305,152.80774,-183.78322,1005.90808
23,0.183,42.39368,-311.76773,995.61713,146.04478,-279.71964,949.62305,152.60074,-183.92905,1006.1123
24,0.192,42.39368,-311.76773,995.61713,146.04478,-279.71964,949.62305,152.57658,-184.08212,1005.98871
25,0.2,42.39368,-311.76773,995.61713,146.04478,-279.71964,949.62305,151.91653,-184.47873,1005.93884
26,0.208,42.39368,-311.76773,995.61713,146.04478,-279.71964,949.62305,151.91653,-184.47873,1005.93884
27,0.217,42.39368,-311.76773,995.61713,146.04478,-279.71964,949.62305,152.21432,-184.28839,1006.07892
28,0.225,42.39368,-311.76773,995.61713,145.89301,-279.72601,949.66406,151.91653,-184.47873,1005.93884
29,0.233,42.18375,-311.23734,995.1474,145.89301,-279.72601,949.66406,151.91653,-184.47873,1005.93884
30,0.242,42.15952,-311.57236,995.47668,145.69865,-279.28177,949.26019,151.91653,-184.47873,1005.93884
31,0.25,42.15952,-311.57236,995.47668,145.93813,-279.49573,949.50024,151.57719,-184.4532,1006.01501
32,0.258,42.15952,-311.57236,995.47668,145.69865,-279.28177,949.26019,151.57719,-184.4532,1006.01501
33,0.267,42.02099,-311.54712,995.59094,145.46107,-279.63379,949.39709,151.57719,-184.4532,1006.01501
34,0.275,42.02099,-311.54712,995.59094,145.46107,-279.63379,949.39709,151.57719,-184.4532,1006.01501
35,0.283,42.02099,-311.54712,995.59094,145.34161,-279.94647,949.41394,151.57719,-184.4532,1006.01501
36,0.292,40.9519,-311.05899,995.53613,145.34161,-279.94647,949.41394,151.4039,-184.67746,1006.0755
37,0.3,41.0735,-311.27884,995.52954,145.04558,-279.88879,949.73053,151.57719,-184.4532,1006.01501
38,0.308,40.9519,-311.05899,995.53613,145.04558,-279.88879,949.73053,151.57719,-184.4532,1006.01501
39,0.317,41.89931,-311.32724,995.59753,145.04558,-279.88879,949.73053,151.4039,-184.67746,1006.0755
40,0.325,40.9519,-311.05899,995.53613,144.76724,-279.647,949.91376,151.4039,-184.67746,1006.0755
41,0.333,40.9519,-311.05899,995.53613,144.83263,-279.66144,949.849,151.4039,-184.67746,1006.0755
42,0.342,40.9519,-311.05899,995.53613,145.11452,-279.88861,950.05859,151.4039,-184.67746,1006.0755
43,0.35,40.9519,-311.05899,995.53613,145.11452,-279.88861,950.05859,151.4039,-184.67746,1006.0755
44,0.358,40.9519,-311.05899,995.53613,145.11452,-279.88861,950.05859,151.4039,-184.67746,1006.0755
45,0.367,40.9519,-311.05899,995.53613,144.83263,-279.66144,949.849,151.4039,-184.67746,1006.0755
46,0.375,40.9519,-311.05899,995.53613,145.11452,-279.88861,950.05859,152.07317,-185.57202,1006.45618
