Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
302,2.508,1654.82056,-488.61923,957.41187
303,2.517,1660.32935,-489.72812,956.39886
304,2.525,1667.55725,-490.39313,956.41211
305,2.533,1674.19653,-488.29272,955.85779
306,2.542,1680.83362,-489.66583,953.68988
307,2.55,1687.67126,-490.85971,953.3642
308,2.558,1693.4552,-489.4765,953.08221
309,2.567,1699.98108,-490.34283,949.86285
310,2.575,1708.2594,-490.64655,949.66223
311,2.583,1714.87463,-489.35034,949.30621
312,2.592,1722.18689,-490.4772,946.32043
313,2.6,1728.75378,-490.39243,946.02185
314,2.608,1736.01343,-489.7276,943.86694
315,2.617,1742.42126,-491.43008,942.67456
316,2.625,1749.29504,-489.88864,940.63873
317,2.633,1758.34485,-489.68915,938.60828
318,2.642,1765.65063,-491.11234,938.31604
319,2.65,1772.8269,-489.42969,937.27832
320,2.658,1780.28833,-489.66061,935.13214
321,2.667,1789.7019,-490.56927,934.38635
322,2.675,1797.60559,-491.31955,931.49591
323,2.683,1803.91211,-489.39139,930.55579
324,2.692,1812.56934,-490.20023,930.56085
325,2.7,1821.46118,-490.91177,927.47498
326,2.708,1829.32715,-492.0014,927.43744
327,2.717,1837.29724,-490.47699,927.00836
328,2.725,1845.51794,-490.77487,924.22211
329,2.733,1855.3385,-491.52399,924.18329
330,2.742,1863.03345,-490.89017,924.19562
331,2.75,1869.70947,-490.2728,923.6889
332,2.758,1879.77307,-491.80881,920.75171
333,2.767,1887.78333,-491.07748,921.79028
334,2.775,1895.60791,-490.15491,921.37238
335,2.783,1904.54688,-490.8584,922.08295
336,2.792,1911.58032,-490.06097,920.06812
