Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z
61,0.5,-164.78752,-489.53296,945.47455
62,0.508,-157.43227,-489.21637,947.07617
63,0.517,-148.69278,-487.73914,947.9137
64,0.525,-141.11119,-487.52853,948.31653
65,0.533,-132.63303,-487.38025,949.08978
66,0.542,-124.01302,-487.74384,950.32532
67,0.55,-116.15362,-486.52988,951.08221
68,0.558,-108.29713,-485.7067,952.62158
69,0.567,-100.46042,-485.36334,952.95416
70,0.575,-92.56877,-485.28165,952.82074
71,0.583,-84.36928,-484.27112,953.87897
72,0.592,-75.04476,-485.13535,954.64307
73,0.6,-68.04263,-484.26706,954.67987
74,0.608,-59.49141,-484.04944,955.76935
75,0.617,-51.76291,-483.31073,956.06848
76,0.625,-43.1925,-482.86002,957.25867
77,0.633,-34.6064,-482.43069,956.55463
78,0.642,-26.63886,-481.96838,957.49115
79,0.65,-18.55893,-482.00143,958.0285
80,0.658,-10.82368,-481.5506,957.31006
81,0.667,-1.72243,-481.17639,957.3783
82,0.675,6.86786,-480.47821,957.35883
83,0.683,14.24831,-480.88983,957.68457
84,0.692,22.6492,-481.17041,957.87787
85,0.7,31.06991,-480.53372,957.55115
86,0.708,39.71276,-479.64444,957.83313
87,0.717,47.86913,-478.83997,957.64697
88,0.725,56.3171,-477.80005,957.401
89,0.733,64.89742,-479.91141,957.42499
90,0.742,73.79084,-478.05112,957.01794
91,0.75,81.98955,-477.79401,956.38995
92,0.758,90.23763,-477.74683,955.42889
93,0.767,98.51399,-477.36642,955.27228
94,0.775,107.1647,-475.23764,955.40283
95,0.783,115.66166,-475.21472,954.06384
96,0.792,123.71815,-475.52057,954.64539
97,0.8,132.78139,-475.18939,954.51349
98,0.808,141.02228,-472.93164,952.02002
99,0.817,149.75235,-473.48557,951.44745
100,0.825,158.38579,-473.62625,952.38879
101,0.833,166.68175,-472.96899,950.67029
102,0.842,175.32173,-471.83151,950.56934
103,0.85,183.55844,-471.84506,949.57458
104,0.858,192.39267,-470.55429,949.14142
105,0.867,201.07304,-469.61792,949.15796
106,0.875,209.62172,-468.99402,948.75946
107,0.883,218.62534,-469.51382,949.23462
108,0.892,227.06398,-469.50977,950.44745
109,0.9,234.71716,-468.88913,949.16693
110,0.908,242.51355,-469.04657,950.37238
111,0.917,250.84708,-467.81891,952.08917
112,0.925,258.67148,-467.2384,953.02063
113,0.933,266.49234,-467.7276,953.87634
114,0.942,274.48355,-466.41943,954.71594
115,0.95,281.60455,-465.36911,955.10016
116,0.958,288.84769,-465.36823,956.17194
117,0.967,296.82315,-464.66214,958.52264
118,0.975,304.19827,-464.1232,958.32538
119,0.983,311.31418,-462.8157,959.57819
120,0.992,319.07379,-463.50552,961.74774
121,1,326.28098,-461.14313,961.34021
122,1.008,334.06284,-462.1705,962.30109
123,1.017,340.37534,-461.31329,964.52271
124,1.025,346.85367,-461.8075,964.57867
125,1.033,354.52844,-460.90503,966.18671
126,1.042,360.91498,-460.6944,966.70953
127,1.05,367.62878,-459.54279,966.78595
128,1.058,374.82434,-459.98047,968.05707
129,1.067,381.53329,-459.21097,969.81763
130,1.075,388.5762,-458.74689,970.02643
131,1.083,395.02863,-458.71533,971.3111
132,1.092,400.94958,-458.47943,972.53088
133,1.1,407.31219,-458.95523,973.34399
134,1.108,413.22919,-457.61264,973.11646
135,1.117,420.18158,-458.80536,974.75116
136,1.125,425.72662,-457.22552,974.85779
137,1.133,432.66199,-458.13522,976.60394
138,1.142,438.88818,-456.67337,976.66919
139,1.15,444.99014,-457.26245,976.89111
140,1.158,451.65115,-455.52393,976.46808
141,1.167,458.6756,-456.56918,978.54169
142,1.175,464.14111,-455.38843,979.40015
143,1.183,470.3114,-455.53241,979.11835
144,1.192,475.44901,-455.97375,981.66418
145,1.2,482.61227,-456.50998,981.54865
146,1.208,487.73953,-455.40573,981.89734
147,1.217,494.86761,-456.11823,982.79071
148,1.225,500.13162,-455.9968,982.94446
149,1.233,507.35715,-456.10562,979.84619
150,1.242,513.81378,-456.16364,980.0899
151,1.25,520.15057,-456.75497,981.40344
152,1.258,526.68707,-456.24631,981.06262
153,1.267,533.58362,-456.32156,980.2179
154,1.275,539.7876,-455.5546,978.88062
155,1.283,547.26978,-456.26691,979.52106
156,1.292,553.52417,-456.40527,978.28387
157,1.3,560.33392,-455.99841,976.84497
158,1.308,567.31049,-455.27701,976.18457
159,1.317,574.42719,-455.42874,975.23407
160,1.325,581.76215,-455.6796,974.54486
161,1.333,588.39709,-456.33041,973.34924
162,1.342,596.56036,-455.40491,971.47894
163,1.35,598.75903,-458.24707,972.01868
164,1.358,605.96088,-458.24658,970.57599
165,1.367,611.74048,-458.55322,969.32837
166,1.375,619.34454,-458.1283,967.97461
167,1.383,626.60693,-458.7858,967.08063
168,1.392,634.59277,-459.5979,965.57739
169,1.4,642.05023,-460.65512,964.78619
170,1.408,649.64569,-458.77213,962.97571
171,1.417,657.49951,-459.63455,961.97937
172,1.425,665.08075,-460.92581,960.92828
173,1.433,671.47705,-460.39877,956.8963
174,1.442,678.85516,-460.69202,955.79901
175,1.45,688.09576,-463.24359,956.8916
176,1.458,695.75525,-463.08942,955.35968
177,1.467,704.1131,-463.23572,953.67218
178,1.475,712.21637,-464.0083,952.9079
179,1.483,720.22174,-465.82797,952.1601
180,1.492,728.18195,-466.16754,950.76752
181,1.5,736.81573,-466.92004,949.51208
182,1.508,744.39325,-468.41772,949.0722
183,1.517,752.98328,-468.06335,948.51843
184,1.525,762.25336,-469.26926,948.02185
185,1.533,770.05988,-471.06967,947.49536
186,1.542,778.53949,-471.39008,947.34552
187,1.55,785.34711,-472.65878,945.51251
188,1.558,794.8584,-473.24811,946.96362
189,1.567,802.51941,-474.36432,946.81256
190,1.575,811.0705,-473.65173,948.64819
191,1.583,819.01044,-474.68866,948.85797
192,1.592,827.20856,-477.77759,949.82819
193,1.6,836.07794,-477.98923,951.6225
194,1.608,843.80835,-478.86108,950.53748
195,1.617,851.71252,-479.63965,951.72839
196,1.625,860.66852,-480.00101,955.04315
197,1.633,868.13281,-480.81781,955.74652
198,1.642,875.78333,-482.29108,957.55023
199,1.65,884.40234,-481.01782,957.80597
200,1.658,890.48584,-482.40775,957.1781
201,1.667,898.84277,-483.58234,961.07379
202,1.675,906.47296,-483.31122,960.81262
203,1.683,914.61151,-484.69858,961.82837
204,1.692,923.00818,-485.51483,963.96625
205,1.7,930.78473,-486.92361,964.4563
206,1.708,938.56598,-486.33206,964.4646
207,1.717,946.03003,-487.37579,966.75171
208,1.725,954.01953,-488.56851,967.3429
209,1.733,961.55054,-489.40198,968.0921
210,1.742,969.82001,-490.54132,969.42822
211,1.75,977.07538,-488.60471,969.11938
212,1.758,984.62567,-488.7634,969.80963
213,1.767,992.12598,-490.82971,970.49884
214,1.775,1000.90686,-491.88693,971.48041
215,1.783,1008.18091,-492.54987,971.82568
216,1.792,1014.47302,-492.30853,969.80652
217,1.8,1021.73468,-492.20053,969.16162
218,1.808,1029.53101,-492.41608,970.07208
219,1.817,1038.4679,-493.95874,972.78461
220,1.825,1046.80969,-495.26553,972.59949
221,1.833,1053.2157,-495.90179,971.72852
222,1.842,1059.83008,-495.0932,971.86218
223,1.85,1067.44006,-494.89694,969.90405
224,1.858,1075.73499,-495.64136,970.28094
225,1.867,1084.18237,-496.38541,970.5694
226,1.875,1091.58936,-496.2001,970.65204
227,1.883,1099.17834,-497.22299,970.96533
228,1.892,1106.86011,-497.18359,969.89386
229,1.9,1113.98743,-499.13513,970.63251
230,1.908,1122.2395,-499.58435,970.3175
231,1.917,1132.17004,-499.0939,971.0451
232,1.925,1139.91321,-500.28326,972.10284
233,1.933,1147.21667,-500.61349,971.44165
234,1.942,1155.06323,-501.56467,970.586
235,1.95,1161.70972,-501.59207,970.00055
236,1.958,1170.86523,-500.12219,969.08368
237,1.967,1178.47998,-500.58224,968.73383
238,1.975,1186.39514,-500.69864,968.07648
239,1.983,1194.71362,-503.50119,968.06396
240,1.992,1202.6427,-503.64771,967.79688
241,2,1212.15564,-502.42969,967.46924
242,2.008,1220.91406,-501.95496,965.53864
243,2.017,1229.79468,-502.03568,965.77368
244,2.025,1238.27197,-502.69012,965.69977
245,2.033,1246.16882,-503.26129,965.51337
246,2.042,1253.17664,-503.80151,964.88184
247,2.05,1262.16272,-504.14917,964.36011
248,2.058,1269.22253,-504.07431,963.6441
249,2.067,1278.58105,-504.09579,962.93994
250,2.075,1287.15137,-503.48062,962.823
251,2.083,1294.91003,-503.46964,963.23566
252,2.092,1304.71887,-504.65619,966.33234
253,2.1,1312.54712,-504.80811,965.58905
254,2.108,1318.6637,-504.78696,963.51953
255,2.117,1326.16357,-504.64389,963.15338
256,2.125,1334.26123,-504.51163,962.04346
257,2.133,1342.47925,-504.30756,963.41351
258,2.142,1350.96021,-504.3186,963.75696
259,2.15,1357.62573,-504.3588,963.6756
260,2.158,1366.53284,-505.0766,964.35883
261,2.167,1373.79187,-505.28119,965.5946
262,2.175,1380.88452,-505.39471,965.82318
263,2.183,1387.53845,-506.1456,966.9928
264,2.192,1395.10327,-505.29733,968.43848
265,2.2,1402.55811,-505.61868,967.79779
266,2.208,1411.0481,-506.27698,969.47186
267,2.217,1417.98401,-507.32629,972.56018
268,2.225,1423.32874,-507.9455,972.13403
269,2.233,1431.81763,-505.47018,973.32922
270,2.242,1438.76733,-505.86328,973.60706
271,2.25,1445.75281,-508.43265,975.89587
272,2.258,1452.70874,-508.60556,977.17365
273,2.267,1458.8269,-508.88409,976.96582
274,2.275,1466.6073,-505.82751,977.42334
275,2.283,1473.77417,-509.68106,979.98627
276,2.292,1478.73291,-509.41653,981.12854
277,2.3,1485.00598,-509.57449,980.9386
278,2.308,1492.29541,-506.04727,980.5918
279,2.317,1499.57739,-506.57156,982.83527
280,2.325,1505.71741,-506.95084,985.0899
281,2.333,1512.01123,-506.39999,984.07391
282,2.342,1520.16077,-507.71033,988.24792
283,2.35,1525.40662,-508.37625,988.61835
284,2.358,1531.03967,-509.01865,990.44305
285,2.367,1538.62378,-509.66055,990.89514
286,2.375,1544.52283,-509.54602,991.17474
287,2.383,1549.14868,-509.46487,991.55194
288,2.392,1555.4425,-509.78729,993.03705
289,2.4,1561.99011,-509.24625,993.37433
290,2.408,1568.34033,-509.89301,993.75482
291,2.417,1573.90686,-510.41269,994.55591
292,2.425,1580.87915,-510.24808,995.09656
293,2.433,1586.32861,-511.13013,994.66992
294,2.442,1591.95947,-511.78995,995.47083
295,2.45,1599.49231,-512.10217,995.54877
296,2.458,1605.53687,-512.26379,996.02673
297,2.467,1613.3175,-512.91882,995.60547
298,2.475,1619.71021,-513.4704,995.56891
299,2.483,1623.81458,-512.37958,994.74835
300,2.492,1630.65149,-513.57495,994.44061
301,2.5,1637.11829,-514.38104,993.28522
302,2.508,1643.21094,-513.65985,992.38171
303,2.517,1650.37598,-514.52521,993.61981
304,2.525,1656.00525,-514.70245,992.03204
305,2.533,1663.72998,-514.59808,993.60742
306,2.542,1669.36133,-514.96362,991.10291
307,2.55,1676.08545,-513.73474,986.98468
308,2.558,1683.11084,-515.31696,988.84485
309,2.567,1688.7489,-513.4903,985.71844
310,2.575,1696.49048,-512.66815,984.75067
311,2.583,1703.18701,-512.71808,983.14325
312,2.592,1711.33716,-513.96295,982.91296
313,2.6,1719.45911,-513.74579,980.69543
314,2.608,1724.46216,-513.66638,978.99799
315,2.617,1733.9989,-514.44678,978.80481
316,2.625,1740.64014,-512.75928,976.77307
317,2.633,1747.7002,-512.11969,975.1087
318,2.642,1754.78394,-512.95319,973.86334
319,2.65,1763.74353,-514.47131,972.73041
320,2.658,1771.08289,-513.28406,970.98993
321,2.667,1779.05225,-513.41614,969.8194
322,2.675,1786.56921,-513.93811,969.14972
323,2.683,1794.27759,-513.52618,966.54266
324,2.692,1802.06177,-512.85217,965.0033
325,2.7,1812.0481,-514.94012,964.69745
326,2.708,1819.95923,-514.20697,963.1875
327,2.717,1828.2478,-514.01923,961.97009
328,2.725,1835.81799,-514.70514,960.66473
329,2.733,1844.70471,-515.35815,959.48425
330,2.742,1853.3092,-516.01965,959.01782
331,2.75,1861.40637,-515.05194,958.17255
332,2.758,1870.2522,-514.88727,957.29358
333,2.767,1878.56238,-515.04065,956.79498
334,2.775,1886.70447,-514.9397,956.81018
335,2.783,1895.38806,-514.98535,956.51349
336,2.792,1902.55286,-514.80011,957.37701
