Frame#,Time,L.Clavicle.x,L.Clavicle.y,L.Clavicle.z,R.Scapula.x,R.Scapula.y,R.Scapula.z
66,0.542,-307.46234,-360.19693,1570.78357,-103.17843,-311.95184,1467.55664
67,0.55,-299.60718,-361.29266,1571.05725,-95.04229,-311.10938,1468.33447
68,0.558,-292.83313,-360.84109,1571.67419,-88.52258,-310.10419,1469.22913
69,0.567,-286.55496,-361.94958,1573.31641,-82.03591,-311.18365,1467.77039
70,0.575,-277.08768,-361.21371,1574.21375,-74.20836,-310.32388,1468.55505
71,0.583,-269.65591,-361.59058,1574.48047,-68.39539,-311.70822,1468.83325
72,0.592,-262.34018,-359.87717,1574.3822,-60.6182,-310.80984,1469.01758
73,0.6,-256.13257,-360.63004,1575.05066,-53.21405,-311.16107,1468.95642
74,0.608,-248.92902,-361.62936,1575.83997,-46.96633,-311.54199,1468.9115
75,0.617,-241.63528,-360.69025,1575.93311,-38.76757,-311.34109,1468.04407
76,0.625,-233.32806,-361.07892,1577.00452,-33.0775,-311.26578,1469.14417
77,0.633,-226.31882,-360.50714,1576.41589,-26.47062,-309.5368,1467.83862
78,0.642,-219.47752,-359.86206,1576.31482,-17.76279,-309.45139,1468.17493
79,0.65,-211.59734,-359.42365,1576.45642,-10.99293,-308.97833,1466.75476
80,0.658,-204.562,-359.88989,1575.93811,-4.28471,-307.78619,1467.25342
81,0.667,-196.98576,-360.03271,1575.37866,3.24081,-308.30753,1467.47424
82,0.675,-189.91939,-359.60229,1575.55957,9.62223,-306.14786,1466.9613
83,0.683,-182.65276,-359.42444,1574.98718,18.07854,-306.23959,1466.54321
84,0.692,-175.06769,-358.6134,1574.38721,23.61737,-303.66354,1466.58313
85,0.7,-168.58417,-357.48779,1574.21753,32.82487,-305.17953,1466.29041
86,0.708,-160.5824,-358.09174,1574.1051,38.16815,-302.66147,1464.27258
87,0.717,-152.32298,-356.95831,1573.26318,46.26622,-301.1492,1463.3219
88,0.725,-145.22499,-356.74579,1572.68213,52.25304,-300.14703,1464.73535
89,0.733,-137.75131,-355.56638,1571.47241,60.15289,-300.87881,1464.58997
90,0.742,-131.35365,-354.86453,1570.48181,68.17947,-300.00623,1463.08398
91,0.75,-123.91178,-354.86362,1569.58679,76.40136,-299.7402,1462.72742
92,0.758,-115.44854,-352.14514,1568.57202,83.76158,-297.09286,1461.89197
93,0.767,-108.24142,-352.0285,1568.15686,91.73744,-297.21463,1460.27478
94,0.775,-100.83932,-350.24149,1566.46106,99.81233,-296.58765,1460.06714
95,0.783,-93.22977,-349.65979,1565.30078,107.33183,-294.37515,1459.24072
96,0.792,-86.1511,-346.52765,1564.60608,113.68968,-291.66202,1457.23462
97,0.8,-79.45868,-346.65347,1563.63928,120.87771,-292.57922,1456.97717
98,0.808,-71.67649,-344.53055,1562.92383,127.62247,-289.02841,1456.87634
99,0.817,-64.40546,-343.62823,1561.96582,136.13283,-288.30316,1455.09082
100,0.825,-56.31093,-341.19693,1561.90649,143.24226,-288.13202,1454.34534
101,0.833,-49.5164,-339.57764,1561.33325,150.19351,-286.32495,1452.54065
102,0.842,-41.85365,-338.23135,1560.89221,156.6628,-283.29745,1452.21362
103,0.85,-34.61034,-334.91351,1560.10938,164.73367,-283.29834,1451.11548
104,0.858,-26.98256,-333.43973,1560.23743,172.40919,-281.11975,1451.24695
105,0.867,-19.12323,-332.37473,1560.96252,180.89185,-280.2113,1450.79724
106,0.875,-11.62406,-328.29138,1559.66626,186.8205,-278.3587,1451.14172
107,0.883,-4.00037,-327.61612,1560.27393,197.41684,-279.58362,1450.84045
108,0.892,3.99298,-324.79572,1560.66101,204.31966,-274.68829,1452.36584
109,0.9,11.43715,-323.78946,1560.7522,213.32045,-275.68256,1452.28601
110,0.908,19.22366,-321.76324,1561.02661,220.5677,-272.08975,1453.71851
111,0.917,26.56087,-318.95349,1560.70813,229.55011,-271.1134,1454.22412
112,0.925,35.28921,-317.55817,1561.38037,238.43352,-270.99857,1454.78711
113,0.933,43.60473,-315.18442,1562.17151,245.67723,-269.08002,1456.08459
114,0.942,50.45131,-314.46796,1563.19238,254.09959,-267.48416,1456.68994
115,0.95,58.4109,-312.79004,1564.15747,262.93832,-265.16534,1457.76282
116,0.958,65.85426,-311.90826,1564.99951,270.12997,-266.49542,1458.14185
117,0.967,73.74902,-309.44452,1565.89978,277.34399,-264.87433,1458.92639
118,0.975,81.05405,-309.15231,1566.74146,286.22345,-264.0863,1459.79126
119,0.983,88.57117,-307.02643,1567.72949,292.77325,-260.87747,1460.09961
120,0.992,97.18298,-305.75409,1568.63586,300.14642,-259.76083,1461.81653
121,1,104.49001,-304.04532,1569.82825,308.36441,-259.08536,1462.01599
122,1.008,111.91875,-303.68872,1570.46484,316.05051,-258.60742,1462.95605
123,1.017,119.6646,-303.66367,1570.86133,323.71274,-258.33304,1463.94958
124,1.025,128.20689,-301.82416,1571.71948,331.77698,-256.83926,1463.50586
125,1.033,135.30908,-300.96777,1572.1521,339.43085,-256.55542,1464.29395
126,1.042,142.95146,-298.79068,1573.36438,347.75629,-254.60231,1465.93323
127,1.05,151.1299,-298.92249,1574.77295,355.17526,-255.30988,1465.80444
128,1.058,158.51822,-297.53903,1576.33618,363.16464,-254.60428,1468.00195
129,1.067,165.78596,-296.64413,1576.73523,369.20255,-254.53481,1468.08984
130,1.075,173.45184,-297.25723,1577.80811,377.60437,-254.12587,1470.74573
131,1.083,181.28152,-296.43323,1578.86267,385.46411,-252.33739,1470.65283
132,1.092,188.46463,-295.03772,1579.62,392.98712,-253.68347,1471.64148
133,1.1,196.08472,-294.83975,1581.24451,400.09412,-251.23532,1471.90906
134,1.108,204.38536,-294.32584,1581.69482,408.07248,-252.50504,1471.17761
135,1.117,211.66367,-294.29617,1582.62537,413.85681,-251.73669,1472.84131
136,1.125,218.5847,-293.56949,1582.88037,422.34103,-253.38831,1473.06116
137,1.133,226.1517,-293.81995,1583.37048,428.72922,-253.4082,1472.94482
138,1.142,234.28694,-294.34814,1585.17932,435.92758,-252.88432,1473.83606
139,1.15,241.23978,-293.00659,1585.83472,442.25241,-252.54404,1473.4071
140,1.158,248.37332,-292.55573,1586.69983,449.23224,-254.1041,1472.92822
141,1.167,255.02148,-292.23489,1587.60291,455.94815,-253.57405,1473.13147
142,1.175,263.11539,-294.22836,1588.10706,463.70123,-253.09735,1473.88049
143,1.183,269.98273,-292.08194,1588.70996,470.45047,-252.49524,1474.10156
144,1.192,277.49121,-291.94901,1589.43567,475.31494,-253.58432,1473.41345
145,1.2,284.28595,-292.50989,1588.63647,482.7948,-254.93623,1473.4519
146,1.208,291.72745,-293.22073,1588.64893,491.32303,-252.32948,1473.70691
147,1.217,299.42834,-291.90012,1588.61194,499.3154,-253.24751,1473.55579
148,1.225,305.94116,-291.10004,1588.9425,505.79697,-252.40129,1472.09949
149,1.233,313.64737,-292.26871,1587.849,512.64911,-254.03372,1472.09814
150,1.242,321.21768,-292.63937,1588.70044,520.45502,-253.71782,1473.19421
151,1.25,328.37302,-292.91913,1588.33521,528.72443,-254.17006,1472.08777
152,1.258,335.0668,-292.49484,1587.9812,534.5697,-255.325,1470.78979
153,1.267,343.19229,-292.76898,1587.22119,541.27649,-253.92848,1470.00488
154,1.275,350.64072,-292.78165,1587.16614,549.95605,-255.00906,1468.02209
155,1.283,356.8287,-294.38031,1587.20996,555.77997,-256.7529,1467.77722
156,1.292,364.4314,-294.14984,1586.45166,562.99915,-254.01144,1468.4364
157,1.3,371.35248,-295.03448,1585.43799,571.68475,-255.33498,1468.11255
158,1.308,378.90262,-295.26135,1584.53088,577.87677,-257.00385,1467.25049
159,1.317,386.49167,-295.95236,1584.04993,584.22888,-256.50409,1464.4292
160,1.325,393.27209,-296.40149,1583.55371,590.06323,-258.19501,1464.19739
161,1.333,400.56729,-296.84827,1582.76416,596.36407,-259.7005,1462.55505
162,1.342,407.91678,-297.0322,1581.69971,604.66687,-258.4238,1461.04187
163,1.35,415.46423,-298.24158,1580.92407,610.76398,-259.66217,1460.15295
164,1.358,422.06049,-298.95911,1579.49573,620.18048,-260.38245,1458.26648
165,1.367,428.99878,-300.20584,1577.97961,626.74548,-262.28513,1458.08301
166,1.375,437.4884,-300.87546,1577.09436,633.0116,-262.55014,1458.09167
167,1.383,443.53702,-301.5379,1575.95801,642.19067,-263.42825,1456.10962
168,1.392,451.22989,-302.93179,1574.16931,649.31635,-264.95389,1455.5675
169,1.4,458.6983,-303.34341,1573.22498,656.47479,-264.70746,1454.13721
170,1.408,466.4173,-304.54895,1572.14917,663.11542,-266.01242,1453.36157
171,1.417,473.41171,-304.58755,1570.55164,672.00446,-267.60873,1451.79834
172,1.425,481.00226,-306.76544,1569.75928,679.75348,-269.05463,1449.84619
173,1.433,488.42737,-307.51938,1568.23828,686.6228,-269.46075,1448.53394
174,1.442,496.15134,-309.92484,1566.89063,695.30029,-270.84583,1447.58704
175,1.45,503.82672,-310.49216,1565.53198,702.39093,-273.47061,1446.81189
176,1.458,510.32388,-310.75043,1564.37366,710.79559,-274.94867,1446.08508
177,1.467,518.99176,-312.1983,1562.94995,717.56531,-274.99966,1445.95203
178,1.475,525.43555,-314.50412,1562.48779,726.49976,-276.85602,1444.69226
179,1.483,533.80725,-315.74521,1561.9939,732.31158,-278.45587,1443.97925
180,1.492,541.776,-317.41113,1562.0708,739.55115,-279.56525,1445.43616
181,1.5,549.78955,-318.93152,1561.29651,748.25232,-281.94598,1444.89587
182,1.508,557.17017,-320.74011,1561.29163,755.13855,-284.09143,1444.37292
183,1.517,565.28931,-323.69897,1562.26306,765.24829,-284.47849,1446.09631
184,1.525,573.15155,-323.82724,1562.3551,772.96863,-287.17853,1445.78003
185,1.533,581.43433,-326.66956,1562.26611,780.02271,-289.13043,1447.85596
186,1.542,589.68677,-327.24719,1563.87915,789.49567,-290.17609,1447.43176
187,1.55,597.06696,-329.79218,1564.06604,798.40845,-292.12613,1449.17395
188,1.558,605.88306,-331.43246,1564.21399,805.70313,-293.06223,1450.01636
189,1.567,613.66028,-333.33871,1565.90076,814.65253,-294.81213,1450.95056
190,1.575,621.19873,-334.32181,1566.49939,822.12903,-296.9809,1452.41028
191,1.583,629.92474,-336.3028,1567.40063,830.90906,-298.53958,1453.66357
192,1.592,637.26086,-337.79044,1568.93555,837.00909,-300.93961,1453.96106
193,1.6,644.57538,-338.98975,1569.76904,846.37799,-302.40808,1457.13489
194,1.608,653.3891,-341.16119,1570.99487,853.58331,-303.63858,1456.03455
195,1.617,661.03766,-343.05261,1571.97742,862.95325,-304.79474,1458.19495
196,1.625,668.51288,-344.24051,1573.53247,869.39899,-307.62802,1458.13428
197,1.633,676.24115,-345.27966,1574.23804,877.82739,-308.48413,1460.16357
198,1.642,684.6759,-347.19653,1575.13989,885.49817,-310.00455,1460.22632
199,1.65,691.7735,-349.08975,1575.68103,892.56189,-311.67633,1461.74414
200,1.658,699.28961,-349.77576,1576.78406,901.63354,-313.37875,1461.9292
201,1.667,707.60284,-352.15771,1577.73584,909.25336,-314.34897,1463.48035
202,1.675,714.51611,-353.08066,1578.43713,916.39502,-314.11719,1464.53809
203,1.683,721.87958,-353.82562,1578.979,924.14008,-314.67648,1463.06921
204,1.692,729.64948,-355.90317,1579.854,932.11798,-313.64722,1465.30237
205,1.7,737.13855,-357.3186,1580.49658,939.38153,-315.34863,1465.31519
206,1.708,744.90186,-357.69565,1581.17688,947.20886,-316.34128,1466.46399
207,1.717,752.125,-359.02652,1581.59143,953.60034,-317.53806,1467.44116
208,1.725,759.42267,-359.64258,1582.63342,960.34015,-318.09656,1468.40662
209,1.733,767.45465,-361.05746,1582.84924,967.37872,-318.03616,1469.38794
210,1.742,775.14539,-361.9996,1583.53735,977.01373,-317.75858,1470.01929
211,1.75,782.59131,-363.84323,1584.25684,983.08856,-318.70987,1470.56018
212,1.758,789.41541,-363.7644,1584.12659,989.82111,-318.47815,1471.63574
213,1.767,796.61829,-365.19095,1584.61816,996.88843,-319.52127,1471.22522
214,1.775,804.30194,-366.24207,1584.88843,1004.06653,-320.55673,1470.72241
215,1.783,811.22504,-366.15289,1585.44604,1011.57178,-321.63138,1472.31897
216,1.792,818.56696,-367.6749,1585.96594,1017.33545,-320.89313,1472.32715
217,1.8,825.7348,-367.02386,1586.66687,1023.85986,-322.05753,1472.96045
218,1.808,832.46796,-368.4776,1586.54309,1030.53931,-322.37762,1473.21472
219,1.817,840.36694,-369.92612,1586.98096,1037.92969,-323.48657,1472.76794
220,1.825,846.09961,-370.23627,1586.49329,1043.29517,-321.47281,1474.03601
221,1.833,854.297,-371.05814,1587.11633,1051.14478,-321.96014,1472.10657
222,1.842,861.56451,-371.46811,1587.03662,1059.30151,-322.79135,1471.61804
223,1.85,868.50323,-372.36661,1586.62549,1066.28357,-323.98627,1471.89587
224,1.858,875.60205,-372.93823,1586.37341,1072.32825,-321.28326,1473.32422
225,1.867,881.89771,-373.42557,1585.80493,1080.01917,-322.82715,1472.66028
226,1.875,889.96881,-372.80896,1585.27075,1087.75183,-322.60385,1471.38354
227,1.883,897.25458,-373.48907,1584.88684,1096.00256,-322.76816,1471.20618
228,1.892,904.03784,-375.16714,1584.01489,1101.99744,-321.46271,1471.03003
229,1.9,910.85956,-374.97647,1583.20764,1108.72522,-321.7648,1470.14221
230,1.908,918.79553,-375.05893,1582.93799,1116.36536,-322.48184,1469.7384
231,1.917,925.23016,-375.69403,1581.40833,1123.58411,-322.16949,1469.67542
232,1.925,931.74091,-377.03369,1579.95532,1130.15674,-322.61688,1467.95056
233,1.933,939.09338,-376.2663,1580.15735,1136.18457,-321.54578,1468.31885
234,1.942,946.76642,-374.9964,1578.92285,1143.81702,-322.52661,1467.35071
235,1.95,953.75433,-376.81201,1577.47217,1150.94177,-321.83795,1464.77844
236,1.958,960.98566,-375.60114,1577.14673,1158.97449,-320.80258,1465.28137
237,1.967,967.09174,-375.64304,1575.64258,1165.89624,-320.15985,1464.14673
238,1.975,975.01123,-376.12704,1574.87415,1174.2948,-320.02158,1462.97864
239,1.983,982.56281,-374.38489,1574.23291,1182.0592,-320.57773,1462.2937
240,1.992,989.85162,-374.78079,1573.34399,1188.43848,-318.06442,1463.47095
241,2,997.28778,-374.22012,1573.13574,1195.83813,-318.28403,1462.06897
242,2.008,1004.33398,-374.42938,1572.45728,1203.21179,-318.55191,1460.30493
243,2.017,1010.77814,-374.13815,1571.32703,1210.37671,-318.55316,1459.59839
244,2.025,1019.01221,-373.01779,1570.43506,1216.89075,-316.37592,1460.36743
245,2.033,1026.38562,-372.44992,1570.00317,1224.88696,-316.54297,1459.45959
246,2.042,1033.27515,-370.96777,1568.88342,1233.43835,-315.54752,1458.68738
247,2.05,1040.96326,-371.37079,1567.46069,1241.28418,-314.83942,1458.9845
248,2.058,1048.01953,-371.41333,1567.2428,1248.50012,-314.55328,1458.33044
249,2.067,1055.58679,-369.95709,1566.45508,1256.14148,-313.1716,1457.59204
250,2.075,1063.09937,-368.92258,1565.13928,1263.81836,-312.83136,1457.13782
251,2.083,1070.04077,-367.09445,1565.39636,1271.45544,-312.87402,1455.99048
252,2.092,1078.37598,-366.35394,1563.203,1280.5321,-311.16965,1454.95374
253,2.1,1086.10437,-366.46246,1562.74512,1288.10864,-310.14001,1456.17188
254,2.108,1094.12708,-364.88846,1562.49548,1296.36462,-309.492,1455.93909
255,2.117,1101.46228,-363.48846,1562.49634,1304.3302,-308.12341,1456.63452
256,2.125,1108.34204,-362.418,1563.05383,1313.68079,-307.90076,1457.23254
257,2.133,1116.80591,-360.05655,1562.00635,1321.67786,-305.97214,1458.56641
258,2.142,1124.64441,-361.15674,1561.7522,1329.35828,-305.00598,1457.8634
259,2.15,1133.00769,-358.16064,1562.46216,1336.45544,-305.43283,1458.00183
260,2.158,1140.77637,-358.58344,1562.67358,1344.81213,-304.13074,1459.13733
261,2.167,1147.48596,-357.48611,1562.573,1354.40955,-303.17929,1459.35303
262,2.175,1157.0033,-355.53595,1563.79517,1362.43579,-303.58322,1460.14905
263,2.183,1163.34961,-354.49811,1562.92883,1369.26184,-302.32404,1460.58728
264,2.192,1170.91187,-354.12424,1563.70105,1376.68726,-302.45187,1462.29919
265,2.2,1179.89258,-353.92859,1564.9917,1383.65527,-301.15759,1462.33472
266,2.208,1186.05981,-352.41742,1565.07678,1391.38428,-300.59497,1462.65564
267,2.217,1195.25183,-352.15738,1565.0105,1399.41943,-300.23035,1462.19592
268,2.225,1201.98206,-351.45245,1566.28467,1405.73047,-299.52203,1463.17957
269,2.233,1209.30701,-349.52884,1567.39148,1414.34448,-297.96231,1463.60803
270,2.242,1217.67102,-349.94785,1569.26453,1421.85181,-298.07407,1464.36011
271,2.25,1225.17322,-348.88208,1569.29272,1429.37952,-297.60242,1465.19629
272,2.258,1233.401,-348.34119,1569.58533,1436.43481,-297.18265,1466.09619
273,2.267,1240.53308,-348.83295,1571.06165,1444.55359,-297.67947,1466.91907
274,2.275,1247.56641,-346.74713,1572.09277,1451.52246,-298.01114,1466.95203
275,2.283,1254.07666,-348.27908,1573.22424,1458.73096,-296.70572,1468.90576
276,2.292,1261.78589,-348.43768,1574.04358,1464.79028,-296.12778,1469.49792
277,2.3,1269.39404,-347.72955,1575.09583,1472.7196,-297.10568,1470.34875
278,2.308,1277.71362,-347.11319,1576.69434,1479.83984,-297.05334,1470.96436
279,2.317,1283.62634,-346.33142,1579.17676,1486.60437,-297.18826,1471.20837
280,2.325,1290.97913,-345.79373,1578.79712,1494.77661,-296.42078,1471.73669
281,2.333,1297.56665,-346.43884,1580.39539,1500.02368,-296.79941,1472.3916
282,2.342,1305.03076,-345.72336,1580.82227,1506.69629,-296.36548,1473.88782
283,2.35,1310.19775,-344.48709,1582.68921,1513.05994,-295.54993,1474.20508
284,2.358,1318.41882,-344.45706,1583.99963,1521.21375,-296.10263,1473.91113
285,2.367,1326.43311,-344.47217,1586.18982,1526.76794,-295.49213,1475.59595
286,2.375,1333.48499,-345.32785,1585.33008,1534.73157,-296.02203,1475.83459
287,2.383,1340.53918,-343.63913,1587.08167,1543.29822,-295.61343,1475.95947
288,2.392,1347.32544,-343.58847,1586.41858,1549.17993,-296.51489,1476.87598
289,2.4,1354.82654,-343.42035,1587.18665,1555.6189,-295.87881,1477.62244
290,2.408,1361.94263,-344.53027,1586.95544,1562.67957,-296.14233,1476.37024
291,2.417,1369.21301,-343.52338,1587.76038,1569.0719,-294.28638,1477.66028
292,2.425,1375.13367,-343.07617,1587.50024,1576.17456,-294.06879,1477.45435
293,2.433,1383.19189,-343.46454,1587.73523,1583.07581,-294.1524,1477.70117
294,2.442,1389.60547,-343.64355,1587.24329,1590.82593,-293.93658,1476.49536
295,2.45,1395.86438,-341.80157,1587.29822,1597.1615,-294.14081,1476.4137
296,2.458,1402.79712,-343.104,1586.66663,1604.48608,-294.18463,1476.53052
297,2.467,1410.16687,-342.27945,1587.18274,1612.22974,-293.42252,1475.72583
298,2.475,1418.95337,-342.95148,1585.69287,1618.72412,-293.74487,1475.47803
299,2.483,1425.06238,-341.54272,1586.08716,1626.45752,-294.51956,1473.6676
300,2.492,1432.24817,-342.05957,1584.25708,1633.44556,-294.71432,1474.78052
301,2.5,1439.3645,-341.91074,1583.74268,1640.76868,-294.07983,1473.12451
302,2.508,1446.26794,-342.71146,1583.03296,1647.26489,-293.88998,1471.86279
303,2.517,1452.65625,-340.57135,1582.86951,1654.74707,-293.39563,1470.68323
304,2.525,1460.86829,-340.97916,1582.90198,1661.28479,-294.17877,1470.87085
305,2.533,1468.46619,-341.63989,1580.11877,1668.89587,-293.38358,1469.35608
306,2.542,1475.95508,-341.95938,1581.23511,1675.87402,-293.37775,1469.06775
307,2.55,1482.40918,-344.24908,1579.96875,1682.28528,-293.94031,1467.72192
308,2.558,1489.3114,-341.67032,1578.68347,1689.35156,-294.34525,1467.77905
309,2.567,1495.05518,-343.53094,1577.63062,1696.42261,-294.21744,1465.29602
310,2.575,1503.99084,-344.69586,1576.68188,1702.82776,-293.86072,1464.85229
311,2.583,1510.9624,-345.06808,1575.70288,1710.32361,-293.56226,1463.78821
312,2.592,1518.52966,-345.8432,1575.73462,1717.05371,-294.22446,1462.27637
313,2.6,1526.15356,-347.03247,1573.42505,1725.19678,-295.83304,1460.3894
314,2.608,1532.07312,-346.77261,1572.80725,1732.75439,-296.53879,1459.68591
315,2.617,1540.15845,-346.63724,1571.98242,1739.05444,-296.80838,1458.66614
316,2.625,1547.15906,-348.42075,1571.25818,1745.92285,-296.66324,1457.04248
317,2.633,1554.86951,-349.66199,1568.78235,1753.7666,-297.84546,1456.24976
318,2.642,1561.99414,-350.05124,1568.39587,1761.93152,-299.78433,1455.02869
319,2.65,1570.89319,-351.93494,1567.05176,1769.09546,-299.46536,1454.10571
320,2.658,1578.53674,-351.85532,1566.41406,1776.80542,-300.47165,1452.73779
321,2.667,1586.43713,-353.88916,1564.43457,1785.05139,-302.13983,1451.75977
322,2.675,1594.24011,-354.74353,1563.67114,1792.01538,-302.03656,1451.61731
323,2.683,1600.48425,-354.06638,1562.03333,1800.17981,-303.18143,1450.09888
324,2.692,1607.32043,-357.23398,1560.13782,1808.3634,-304.38226,1449.35925
325,2.7,1616.12976,-357.65347,1559.61877,1815.43518,-305.24628,1448.59814
326,2.708,1623.97351,-359.64709,1559.59998,1823.42603,-305.89694,1448.71265
327,2.717,1632.66931,-361.03461,1560.16455,1831.68311,-307.2431,1447.8667
328,2.725,1641.47595,-360.71103,1558.63464,1839.37109,-307.23758,1448.56848
329,2.733,1648.76221,-363.45511,1557.69214,1848.01001,-309.59756,1447.90173
330,2.742,1656.89575,-365.56006,1558.00732,1855.94202,-309.53476,1449.1228
331,2.75,1665.79749,-365.81509,1558.27502,1864.43762,-312.12366,1448.59033
332,2.758,1673.27527,-367.63055,1558.38879,1872.37024,-311.62054,1449.9502
333,2.767,1682.25732,-369.07306,1560.17126,1881.5686,-312.99475,1450.81177
334,2.775,1690.31653,-371.46982,1561.07788,1888.7887,-314.15616,1450.89282
335,2.783,1698.35168,-371.32828,1561.77612,1897.85474,-314.55243,1452.28979
336,2.792,1706.68262,-373.33395,1561.62866,1904.90369,-316.66531,1452.94031
