Frame#,Time,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
217,1.8,810.85291,-413.66858,1395.08472
218,1.808,817.58942,-414.17929,1395.75146
219,1.817,825.01978,-414.60782,1396.42871
220,1.825,831.69348,-415.5701,1395.57166
221,1.833,839.66382,-416.20358,1396.02026
222,1.842,847.21924,-415.77328,1396.0824
223,1.85,853.76227,-417.62228,1395.36719
224,1.858,863.02692,-417.0184,1394.96326
225,1.867,868.8512,-418.78897,1394.23352
226,1.875,875.62006,-418.88834,1394.45972
227,1.883,883.2229,-419.91925,1393.81116
228,1.892,890.81036,-419.10965,1393.52441
229,1.9,897.42035,-420.56094,1392.5437
230,1.908,905.90222,-419.71457,1392.00952
231,1.917,912.29175,-419.8782,1390.70398
232,1.925,919.57135,-420.07425,1390.80359
233,1.933,926.82526,-420.02942,1389.83911
234,1.942,933.32587,-421.34488,1388.84534
235,1.95,942.78595,-421.06787,1388.46497
236,1.958,948.0119,-421.32071,1386.91785
237,1.967,956.51202,-420.67264,1387.10352
238,1.975,963.16663,-421.69873,1385.80957
239,1.983,971.39392,-421.41727,1385.66418
240,1.992,979.7782,-419.58838,1382.84033
241,2,986.07617,-421.74643,1383.29749
242,2.008,993.87878,-420.55026,1382.49744
243,2.017,1000.81769,-422.13,1381.20569
244,2.025,1009.42004,-418.9726,1380.17981
245,2.033,1018.49554,-417.96036,1379.31555
246,2.042,1026.3562,-418.12473,1378.24817
247,2.05,1033.22131,-418.54398,1378.64246
248,2.058,1042.23218,-416.64072,1377.89856
249,2.067,1048.77844,-418.39972,1376.94446
250,2.075,1056.21887,-417.67709,1375.4696
251,2.083,1066.39868,-415.71078,1375.0564
252,2.092,1073.85437,-413.89093,1375.01941
253,2.1,1079.50061,-413.19608,1374.45923
254,2.108,1088.30786,-411.22351,1375.50745
255,2.117,1099.09106,-409.8511,1376.61035
256,2.125,1105.42249,-411.1655,1375.58716
257,2.133,1114.03284,-410.5589,1374.91479
258,2.142,1122.41187,-409.93509,1374.79626
259,2.15,1129.20374,-409.79709,1375.21851
260,2.158,1138.17542,-407.2532,1378.35156
261,2.167,1147.00537,-405.71008,1377.79004
262,2.175,1149.95581,-407.16876,1377.18494
263,2.183,1159.85706,-405.2431,1379.77246
264,2.192,1169.03308,-404.75287,1382.55957
265,2.2,1176.61096,-405.53662,1383.0387
266,2.208,1185.06702,-405.13223,1383.58118
267,2.217,1189.40039,-406.42117,1383.0531
268,2.225,1200.79968,-403.8147,1383.98804
269,2.233,1207.51892,-402.47031,1386.26965
270,2.242,1213.25366,-401.76215,1387.29285
271,2.25,1220.73499,-400.83688,1387.89648
272,2.258,1227.18762,-402.39456,1388.86292
273,2.267,1235.56189,-401.46805,1390.45422
274,2.275,1241.16528,-401.23618,1390.97522
275,2.283,1249.31299,-399.94415,1392.43103
276,2.292,1255.12988,-401.38513,1393.36548
277,2.3,1263.89587,-400.79984,1395.82935
278,2.308,1269.22571,-401.54208,1396.42554
279,2.317,1276.27869,-399.88391,1397.3512
280,2.325,1281.7655,-400.92422,1398.40137
281,2.333,1290.95508,-399.20419,1400.6969
282,2.342,1294.90234,-399.91498,1400.04919
283,2.35,1303.19434,-397.36838,1400.09009
284,2.358,1308.56091,-398.90295,1400.0127
285,2.367,1318.13672,-398.67587,1403.30066
286,2.375,1323.13428,-397.30002,1404.00562
287,2.383,1330.9624,-396.57117,1404.52661
288,2.392,1336.20142,-398.63324,1405.16577
289,2.4,1342.4563,-395.7883,1405.2937
290,2.408,1349.3573,-397.3306,1405.29846
291,2.417,1357.19983,-395.91418,1405.87585
292,2.425,1362.10327,-396.66855,1406.58545
293,2.433,1368.65039,-395.06812,1406.94067
294,2.442,1375.5741,-396.83099,1407.50964
295,2.45,1385.45789,-395.10437,1406.51819
296,2.458,1389.98718,-396.14627,1406.36987
297,2.467,1398.29443,-394.18509,1407.23828
298,2.475,1404.0553,-396.71783,1405.35828
299,2.483,1413.37439,-395.991,1404.5127
300,2.492,1418.76184,-396.92664,1404.42676
301,2.5,1426.97534,-393.42651,1404.19482
302,2.508,1432.13245,-395.19608,1403.4054
303,2.517,1441.33435,-394.29865,1403.90247
304,2.525,1449.39209,-395.44193,1403.00879
305,2.533,1455.27905,-395.284,1402.50903
306,2.542,1462.01428,-395.62283,1400.91138
307,2.55,1468.479,-397.40958,1399.41333
308,2.558,1476.83398,-395.94846,1399.74792
309,2.567,1484.0553,-398.41928,1398.60876
310,2.575,1492.07813,-397.36566,1396.26587
311,2.583,1496.57996,-398.11697,1394.36206
312,2.592,1505.47302,-397.14377,1394.82581
313,2.6,1513.22217,-399.23135,1393.9021
314,2.608,1520.47949,-400.74005,1391.76477
315,2.617,1528.91541,-400.75595,1391.21289
316,2.625,1533.69092,-402.78766,1388.62122
317,2.633,1540.78748,-401.70813,1386.57764
318,2.642,1548.95081,-403.75241,1385.0625
319,2.65,1557.90479,-402.77243,1384.45361
320,2.658,1565.32629,-404.61438,1383.20398
321,2.667,1573.20776,-405.04636,1382.10754
322,2.675,1580.7699,-405.03098,1379.75098
323,2.683,1587.93604,-407.13605,1379.6178
324,2.692,1597.67004,-406.44958,1377.60999
325,2.7,1603.41248,-408.96005,1377.66016
326,2.708,1614.16345,-409.05988,1374.70349
327,2.717,1620.35938,-411.10681,1374.06055
328,2.725,1628.22827,-410.83408,1373.70459
329,2.733,1638.46057,-411.63681,1374.51514
330,2.742,1644.09656,-414.62936,1374.74609
331,2.75,1653.93555,-413.39243,1375.57666
332,2.758,1662.48718,-416.56223,1375.99512
333,2.767,1671.19421,-417.52054,1376.39673
334,2.775,1679.43713,-418.70718,1377.67859
335,2.783,1682.65198,-419.3627,1375.79297
336,2.792,1695.32458,-418.28986,1378.82458
