Frame#,Time,R.Heel.x,R.Heel.y,R.Heel.z
98,0.808,107.05273,-550.90485,964.01184
99,0.817,115.02157,-548.58777,962.59131
100,0.825,124.1433,-548.45135,961.92401
101,0.833,133.35355,-548.4043,961.46326
102,0.842,141.29565,-547.48199,960.98431
103,0.85,149.52939,-547.55829,962.13593
104,0.858,158.91267,-547.26178,962.052
105,0.867,166.81067,-547.12091,961.33655
106,0.875,174.79654,-546.61115,961.33936
107,0.883,182.92902,-545.66626,962.60864
108,0.892,191.19981,-544.32758,962.55219
109,0.9,199.70714,-544.55255,962.91833
110,0.908,206.8476,-543.26648,963.96027
111,0.917,214.63992,-543.12079,965.23071
112,0.925,221.94301,-541.78442,966.16974
113,0.933,229.13597,-541.81769,967.66064
114,0.942,236.15474,-540.88092,969.36652
115,0.95,243.69159,-540.30615,970.3266
116,0.958,251.44472,-538.48462,971.76685
117,0.967,259.50882,-539.1673,973.22809
118,0.975,266.47659,-537.9704,973.89276
119,0.983,274.95459,-537.12244,974.85974
120,0.992,282.96555,-536.97974,976.3714
121,1,289.98032,-535.35931,976.60382
122,1.008,297.345,-535.28552,978.28503
123,1.017,302.55182,-534.68762,978.15314
124,1.025,309.87796,-534.28619,978.68604
125,1.033,316.31497,-533.51624,979.53015
126,1.042,323.00583,-534.24414,980.86639
127,1.05,330.16092,-533.06708,981.79187
128,1.058,336.80923,-533.10925,982.4729
129,1.067,343.41513,-532.14624,983.25183
130,1.075,349.65799,-532.99951,984.31097
131,1.083,355.75809,-532.66681,985.51093
132,1.092,362.37723,-532.35504,986.20111
133,1.1,368.19885,-531.42883,986.56635
134,1.108,375.16641,-531.75525,988.08197
135,1.117,380.40186,-531.20294,988.34161
136,1.125,387.65961,-531.401,988.61835
137,1.133,393.93683,-530.76996,990.61578
138,1.142,400.04974,-531.33875,991.20203
139,1.15,405.85834,-529.26166,991.15228
140,1.158,412.80542,-530.08331,992.3399
141,1.167,418.61505,-528.8606,992.28265
142,1.175,425.41901,-529.44507,992.69965
143,1.183,430.88657,-528.7348,993.34186
144,1.192,437.21603,-529.68958,993.29816
145,1.2,442.62192,-529.24237,993.52747
146,1.208,449.96179,-529.37817,993.97852
147,1.217,455.168,-529.45471,993.69977
148,1.225,461.79907,-530.11615,993.85327
149,1.233,466.60544,-529.34143,994.20068
150,1.242,474.4104,-528.28363,993.30658
151,1.25,480.40176,-529.88812,993.36945
152,1.258,485.81058,-529.85913,992.75226
153,1.267,492.48199,-529.87836,992.14227
154,1.275,499.36459,-528.1319,992.06006
155,1.283,505.09128,-528.99805,990.32251
156,1.292,511.48691,-528.99554,990.41083
157,1.3,517.88049,-529.43408,989.03522
158,1.308,524.81293,-529.04779,988.81085
159,1.317,531.08887,-529.31128,987.64276
160,1.325,537.45428,-529.35071,987.45496
161,1.333,544.37469,-529.60724,986.8949
162,1.342,551.80682,-529.42444,985.44379
163,1.35,558.01508,-530.0675,984.27307
164,1.358,565.13324,-530.50421,983.17566
165,1.367,571.9718,-530.66187,982.18701
166,1.375,579.39563,-531.19537,981.16809
167,1.383,585.91766,-531.28503,978.82489
168,1.392,593.79565,-531.73615,978.02094
169,1.4,601.11542,-532.15967,977.08655
170,1.408,608.80823,-532.76526,976.4978
171,1.417,616.09973,-533.0661,974.58044
172,1.425,623.21362,-534.62616,973.33051
173,1.433,631.47174,-534.55499,971.12152
174,1.442,639.30292,-535.47485,969.88867
175,1.45,647.36639,-535.84528,968.63861
176,1.458,654.0885,-535.58215,967.32678
177,1.467,662.61786,-537.04333,965.50513
178,1.475,670.96405,-537.73499,964.52515
179,1.483,679.04779,-538.20557,962.62616
180,1.492,687.05969,-539.95282,961.56836
181,1.5,695.28925,-541.25037,960.55164
182,1.508,703.24249,-541.48419,959.39484
183,1.517,711.52258,-542.02094,958.49719
184,1.525,719.21735,-542.71149,958.24139
185,1.533,727.73126,-543.59277,957.46838
186,1.542,735.24634,-543.78125,958.25195
187,1.55,743.18933,-544.49969,958.48175
188,1.558,752.09644,-545.77911,958.38763
189,1.567,760.05408,-546.7854,958.79291
190,1.575,768.61517,-547.62067,959.85736
191,1.583,776.06104,-548.21033,960.15125
192,1.592,784.41711,-549.09833,960.50049
193,1.6,792.66101,-549.59937,961.64948
194,1.608,800.62701,-550.44226,962.56934
195,1.617,808.94635,-551.26935,963.62885
196,1.625,816.84064,-552.27917,964.34265
197,1.633,824.15161,-552.40143,965.42517
198,1.642,832.31665,-554.02832,966.69177
199,1.65,840.89392,-554.33466,967.12714
200,1.658,848.55347,-554.35443,969.28717
201,1.667,857.06305,-555.8371,969.57611
202,1.675,865.05597,-556.66443,970.09381
203,1.683,872.67139,-557.56323,972.02869
204,1.692,880.00916,-558.12329,972.66278
205,1.7,888.80939,-559.50342,973.49554
206,1.708,896.53113,-560.96399,974.65381
207,1.717,904.73022,-561.00342,975.51166
208,1.725,912.1759,-561.49628,975.75421
209,1.733,920.37811,-563.18848,976.70239
210,1.742,928.54291,-564.18396,977.10004
211,1.75,936.68658,-564.46356,978.24701
212,1.758,944.26984,-565.70538,979.12653
213,1.767,952.09662,-565.91736,979.16595
214,1.775,960.41968,-567.33789,979.54822
215,1.783,968.35321,-567.29919,980.22919
216,1.792,976.03668,-567.38867,980.1131
217,1.8,983.87,-567.92834,980.64349
218,1.808,991.84686,-568.24384,981.51617
219,1.817,1000.19702,-568.48877,981.5943
220,1.825,1007.8324,-569.53113,981.74518
221,1.833,1016.44666,-570.60846,982.26166
222,1.842,1024.21216,-571.0827,981.97437
223,1.85,1032.15234,-571.41913,982.04968
224,1.858,1039.97681,-572.11469,981.80542
225,1.867,1047.82983,-572.37708,982.25092
226,1.875,1055.96118,-572.01752,982.0072
227,1.883,1063.9845,-572.84949,981.29559
228,1.892,1073.05261,-574.00494,981.30542
229,1.9,1080.81409,-574.56329,981.40588
230,1.908,1088.51733,-575.09198,981.78339
231,1.917,1097.38232,-575.63104,980.35321
232,1.925,1105.05554,-575.47772,980.2019
233,1.933,1112.25696,-575.85229,979.89465
234,1.942,1121.08325,-576.50385,979.62054
235,1.95,1130.12842,-576.28363,979.24335
236,1.958,1138.20776,-577.26654,978.77393
237,1.967,1146.6134,-577.3941,978.90411
238,1.975,1154.82593,-577.09229,978.19501
239,1.983,1162.38892,-577.6275,977.32458
240,1.992,1170.07703,-578.59406,977.36127
241,2,1178.60095,-578.27496,977.45874
242,2.008,1186.88086,-578.25977,976.96924
243,2.017,1194.71069,-579.17499,975.85272
244,2.025,1204.49548,-579.16455,975.96143
245,2.033,1212.41846,-579.27167,975.76501
246,2.042,1220.73621,-580.59161,975.54541
247,2.05,1229.11523,-580.82367,974.59521
248,2.058,1236.88416,-580.43744,974.69104
249,2.067,1244.91626,-580.64667,974.34784
250,2.075,1253.11304,-580.69031,974.73035
251,2.083,1260.87598,-580.77411,974.25269
252,2.092,1269.02344,-580.52594,974.2265
253,2.1,1277.14478,-580.82269,974.5282
254,2.108,1284.91821,-581.0744,974.47699
255,2.117,1293.55493,-580.70111,974.85742
256,2.125,1300.48645,-580.53638,975.07935
257,2.133,1308.44287,-581.07404,975.25122
258,2.142,1316.53625,-581.04602,975.99072
259,2.15,1322.07886,-579.58545,976.56042
260,2.158,1329.78381,-580.20325,976.8252
261,2.167,1337.15308,-580.32086,977.33069
262,2.175,1344.19312,-579.71881,979.12341
263,2.183,1351.78271,-580.59418,980.04871
264,2.192,1359.62732,-579.80328,981.48529
265,2.2,1366.58972,-579.67664,981.98608
266,2.208,1372.3606,-580.99982,982.36212
267,2.217,1381.61121,-579.97339,984.85382
268,2.225,1388.93054,-580.52509,985.34131
269,2.233,1395.24255,-579.8031,986.05518
270,2.242,1401.63147,-580.78638,986.34528
271,2.25,1407.3772,-580.22961,987.34583
272,2.258,1415.8075,-580.4118,989.19574
273,2.267,1422.61096,-580.23132,990.57507
274,2.275,1428.1062,-580.6604,991.01917
275,2.283,1435.31409,-580.25983,992.44641
276,2.292,1442.25562,-580.91791,992.94995
277,2.3,1448.0885,-581.62848,994.29816
278,2.308,1454.72864,-580.7323,995.93134
279,2.317,1462.02649,-581.38306,996.36169
280,2.325,1467.41333,-580.96661,997.33765
281,2.333,1473.70166,-580.46991,998.63629
282,2.342,1480.6073,-581.50415,1000.7326
283,2.35,1486.58057,-582.17053,1001.4826
284,2.358,1491.95984,-580.74292,1002.04608
285,2.367,1499.54382,-581.8205,1003.12421
286,2.375,1505.38965,-582.21185,1004.29224
287,2.383,1511.03943,-581.16791,1004.55273
288,2.392,1517.51123,-582.95544,1005.40375
289,2.4,1523.85559,-583.54681,1006.55615
290,2.408,1529.09302,-582.13641,1006.79572
291,2.417,1536.59766,-583.55133,1007.42682
292,2.425,1541.07019,-582.99756,1007.7525
293,2.433,1547.75183,-583.43243,1008.26135
294,2.442,1555.20776,-584.42596,1008.98535
295,2.45,1560.49939,-584.52484,1007.89923
296,2.458,1566.33496,-583.36316,1007.62506
297,2.467,1573.82349,-585.47845,1007.54791
298,2.475,1577.63293,-583.54242,1007.66357
299,2.483,1585.41418,-585.18317,1007.78625
300,2.492,1591.86401,-585.83728,1006.68677
301,2.5,1597.31653,-584.98907,1007.13733
302,2.508,1604.52429,-585.59247,1005.57941
303,2.517,1610.46033,-585.67889,1005.52753
304,2.525,1616.66406,-585.95251,1004.82129
305,2.533,1623.68335,-586.46747,1003.54926
306,2.542,1629.47473,-585.11029,1002.93658
307,2.55,1636.31836,-586.30817,1002.35541
308,2.558,1644.23059,-587.09357,1000.26691
309,2.567,1649.7533,-586.03357,999.87561
310,2.575,1657.6272,-586.48572,999.09442
311,2.583,1666.0719,-587.59479,996.34564
312,2.592,1672.68579,-587.06976,996.05878
313,2.6,1679.70117,-587.04169,994.6004
314,2.608,1687.72168,-587.92987,992.43945
315,2.617,1695.3645,-588.73712,992.17017
316,2.625,1702.35547,-587.13416,989.65118
317,2.633,1709.88867,-587.99011,988.60248
318,2.642,1717.87183,-587.76782,987.09839
319,2.65,1724.67224,-587.43573,985.74573
320,2.658,1733.21851,-587.63141,985.02173
321,2.667,1741.53735,-588.82416,981.77155
322,2.675,1749.75842,-589.51563,981.08875
323,2.683,1756.81885,-587.87939,978.69794
324,2.692,1765.5625,-588.70282,977.95496
325,2.7,1773.29578,-589.08502,975.92493
326,2.708,1781.578,-588.82666,974.38025
327,2.717,1788.80981,-588.05774,972.96802
328,2.725,1796.77466,-588.42163,972.02771
329,2.733,1806.48877,-588.96112,970.6571
330,2.742,1814.6394,-589.3092,969.43896
331,2.75,1822.5658,-588.56256,968.92426
332,2.758,1830.64001,-589.10052,968.4281
333,2.767,1839.74951,-590.1413,967.78961
334,2.775,1847.55566,-589.32214,968.09589
335,2.783,1855.60693,-588.84674,967.39301
336,2.792,1863.31323,-587.57166,968.11694
