Frame#,Time,R.ASIS.x,R.ASIS.y,R.ASIS.z
116,0.958,141.21751,-574.81616,1093.44019
117,0.967,149.23358,-573.75623,1095.10791
118,0.975,156.61555,-572.73987,1096.10193
119,0.983,163.05028,-572.24774,1097.71411
120,0.992,170.84131,-571.92157,1098.4447
121,1,177.86063,-570.5517,1100.01135
122,1.008,185.1472,-569.39941,1100.61072
123,1.017,192.43347,-569.18329,1101.57397
124,1.025,199.09673,-568.91638,1102.47449
125,1.033,206.39575,-567.76215,1103.50732
126,1.042,213.03441,-568.04681,1104.12476
127,1.05,220.22198,-567.18457,1105.45874
128,1.058,226.88109,-566.23413,1106.31165
129,1.067,233.74326,-565.17993,1107.11023
130,1.075,239.97527,-565.48358,1107.86218
131,1.083,246.6781,-564.25256,1109.42529
132,1.092,253.26521,-564.07141,1109.92603
133,1.1,259.55679,-564.03076,1110.79297
134,1.108,266.51373,-563.7309,1111.51111
135,1.117,273.02127,-563.58862,1113.25928
136,1.125,278.55566,-563.8313,1114.86108
137,1.133,285.36917,-564.17188,1115.11804
138,1.142,291.91864,-562.7594,1115.7627
139,1.15,297.75842,-563.19421,1117.03479
140,1.158,303.93823,-562.75757,1117.13257
141,1.167,310.71222,-563.06616,1116.9574
142,1.175,316.64941,-562.89905,1117.76355
143,1.183,322.66214,-562.19659,1118.59131
144,1.192,328.41211,-562.31738,1118.31824
145,1.2,334.48019,-561.46313,1118.19836
146,1.208,340.02325,-561.96619,1117.56775
147,1.217,347.04529,-562.27936,1118.24548
148,1.225,352.71368,-561.91931,1117.97351
149,1.233,358.047,-562.51697,1117.76501
150,1.242,364.77969,-562.59698,1117.03284
151,1.25,371.27597,-562.32446,1116.87097
152,1.258,376.6763,-561.58374,1116.49915
153,1.267,382.87256,-561.88007,1115.59106
154,1.275,388.84485,-561.75818,1115.0896
155,1.283,394.85831,-561.78479,1114.57495
156,1.292,401.28009,-561.12457,1113.4552
157,1.3,407.35654,-561.78687,1112.74011
158,1.308,414.86661,-561.8576,1112.50647
159,1.317,421.58502,-561.53778,1112.18811
160,1.325,428.18362,-561.86932,1110.84583
161,1.333,434.8551,-562.30206,1109.88318
162,1.342,441.20325,-562.62012,1108.75122
163,1.35,448.75531,-563.20502,1108.08911
164,1.358,455.72943,-563.32031,1106.83777
165,1.367,461.9465,-563.11176,1105.67249
166,1.375,469.17542,-564.3006,1103.94275
167,1.383,476.75595,-565.47223,1103.17273
168,1.392,483.90482,-565.36908,1102.19958
169,1.4,492.02982,-566.70142,1099.9209
170,1.408,498.15271,-566.92639,1098.25952
171,1.417,506.00336,-567.3988,1096.9541
172,1.425,514.88293,-567.97125,1095.19385
173,1.433,521.41907,-569.20953,1093.26794
174,1.442,528.77435,-569.60455,1091.89014
175,1.45,536.98163,-570.5871,1091.04358
176,1.458,544.20575,-571.4151,1089.26526
177,1.467,553.07837,-573.42603,1087.81445
178,1.475,560.78754,-573.24426,1086.1593
179,1.483,569.18732,-574.50665,1084.49658
180,1.492,576.54114,-574.62372,1083.43188
181,1.5,584.88892,-575.06708,1081.92383
182,1.508,592.69537,-576.55524,1081.55322
183,1.517,600.99921,-576.24176,1079.67798
184,1.525,609.35944,-576.81512,1080.47095
185,1.533,617.37036,-577.58643,1080.71838
186,1.542,625.53143,-577.44391,1080.26819
187,1.55,634.0827,-579.00293,1080.55469
188,1.558,641.61938,-579.18768,1081.22485
189,1.567,649.96442,-579.98346,1081.98547
190,1.575,657.58752,-580.53412,1082.23132
191,1.583,665.6817,-581.58728,1083.86536
192,1.592,673.56403,-582.89618,1083.74768
193,1.6,681.19434,-582.68079,1084.41785
194,1.608,690.03998,-583.59991,1084.19824
195,1.617,698.3584,-585.01508,1085.41907
196,1.625,705.59174,-585.55719,1086.96667
197,1.633,713.19629,-587.11401,1087.24561
198,1.642,721.9325,-588.68658,1088.37402
199,1.65,729.47266,-589.89636,1088.82874
200,1.658,737.44269,-590.38092,1089.81104
201,1.667,745.55634,-592.28766,1091.14966
202,1.675,753.16003,-593.42029,1091.646
203,1.683,761.15991,-595.54431,1092.80359
204,1.692,768.88177,-596.72473,1093.45447
205,1.7,777.48669,-598.09589,1093.72498
206,1.708,784.84576,-598.23999,1093.98901
207,1.717,792.89294,-599.93994,1094.65833
208,1.725,801.18481,-601.27966,1096.44568
209,1.733,808.47668,-602.63354,1095.97778
210,1.742,817.10248,-603.66492,1097.25708
211,1.75,824.6452,-604.74524,1097.42859
212,1.758,833.18488,-605.33984,1098.16687
213,1.767,840.77856,-606.13367,1098.4718
214,1.775,849.48022,-607.40991,1098.92981
215,1.783,857.73651,-609.01959,1099.51685
216,1.792,865.84528,-609.95355,1099.75793
217,1.8,873.37122,-610.95874,1100.0238
218,1.808,881.24707,-610.58893,1100.27161
219,1.817,890.06146,-612.65344,1101.27539
220,1.825,898.0791,-613.56201,1101.06641
221,1.833,905.91101,-613.8374,1101.00964
222,1.842,913.98669,-615.1524,1100.99646
223,1.85,921.90601,-617.01385,1101.91846
224,1.858,930.41461,-616.41772,1101.3999
225,1.867,938.53491,-617.1723,1100.93213
226,1.875,946.43726,-618.25812,1100.70605
227,1.883,953.60815,-619.19012,1100.26416
228,1.892,962.20581,-620.32764,1100.07764
229,1.9,970.54144,-621.03906,1100.21313
230,1.908,978.35541,-621.9726,1099.59363
231,1.917,985.42743,-622.54553,1099.14001
232,1.925,993.97583,-622.19147,1098.08569
233,1.933,1001.65405,-622.74219,1097.54956
234,1.942,1009.93774,-623.3064,1096.86157
235,1.95,1018.50543,-625.31873,1095.7323
236,1.958,1026.02356,-625.12018,1095.42139
237,1.967,1033.55127,-624.8728,1095.57507
238,1.975,1042.26563,-624.01831,1095.38928
239,1.983,1049.77771,-624.8504,1094.50134
240,1.992,1058.54858,-624.41895,1093.06738
241,2,1067.17676,-625.27094,1092.58105
242,2.008,1075.16333,-625.651,1092.55469
243,2.017,1082.41602,-624.70789,1091.95447
244,2.025,1091.10083,-626.04004,1091.19116
245,2.033,1098.48511,-625.38995,1092.20605
246,2.042,1106.88049,-625.52081,1091.63757
247,2.05,1114.36365,-625.50275,1091.20532
248,2.058,1122.53101,-625.49866,1090.8905
249,2.067,1131.40759,-624.37109,1091.08508
250,2.075,1139.37622,-624.22797,1090.4209
251,2.083,1148.32336,-623.57166,1091.17078
252,2.092,1156.26489,-623.52893,1091.87659
253,2.1,1163.46252,-623.88135,1090.6394
254,2.108,1170.62976,-623.505,1090.85474
255,2.117,1178.7981,-622.91852,1091.85193
256,2.125,1185.03418,-621.95612,1092.54382
257,2.133,1193.55957,-622.05927,1092.36304
258,2.142,1201.99597,-620.07159,1093.4679
259,2.15,1209.94092,-620.15161,1095.05298
260,2.158,1215.92773,-618.77539,1095.98523
261,2.167,1223.33167,-618.28436,1096.49731
262,2.175,1230.69189,-618.83588,1097.63745
263,2.183,1238.95874,-619.11096,1100.00049
264,2.192,1246.80688,-619.27899,1100.56689
265,2.2,1252.53149,-617.8139,1100.81567
266,2.208,1259.57361,-616.6673,1102.4502
267,2.217,1267.87781,-615.89807,1104.14807
268,2.225,1275.13293,-616.43359,1105.0769
269,2.233,1282.83862,-617.52393,1105.69592
270,2.242,1287.30151,-615.64984,1106.39148
271,2.25,1294.91321,-616.26569,1107.94653
272,2.258,1302.33228,-616.80267,1108.82507
273,2.267,1309.61316,-617.64075,1109.5343
274,2.275,1314.23389,-615.63605,1110.45264
275,2.283,1322.15125,-616.54132,1112.10876
276,2.292,1329.41528,-617.35645,1112.65405
277,2.3,1336.698,-618.01434,1113.89258
278,2.308,1343.14539,-617.71173,1116.2168
279,2.317,1349.55396,-617.99103,1116.7876
280,2.325,1355.82788,-617.48242,1117.20667
281,2.333,1360.75427,-616.49774,1118.17932
282,2.342,1367.14526,-616.79034,1119.02942
283,2.35,1374.66626,-617.19977,1120.70715
284,2.358,1378.34827,-614.48529,1122.42749
285,2.367,1383.94751,-614.67175,1122.01147
286,2.375,1392.08032,-617.22632,1124.27832
287,2.383,1398.58899,-616.86462,1125.16638
288,2.392,1403.68323,-616.55231,1126.28943
289,2.4,1408.80518,-615.66711,1126.24268
290,2.408,1416.64819,-616.96539,1126.00659
291,2.417,1422.36487,-616.55542,1127.08899
292,2.425,1428.26086,-616.19409,1128.78589
293,2.433,1436.17749,-617.77618,1128.66467
294,2.442,1441.53455,-618.05536,1128.34265
295,2.45,1447.28198,-618.33282,1128.86169
296,2.458,1453.25134,-618.30157,1128.1781
297,2.467,1458.93481,-618.05084,1127.08716
298,2.475,1466.32678,-619.72174,1128.44055
299,2.483,1471.78845,-619.37177,1128.64563
300,2.492,1478.453,-618.92114,1129.2793
301,2.5,1485.48755,-620.31323,1128.01782
302,2.508,1490.7594,-619.59399,1127.30505
303,2.517,1497.17615,-619.82098,1126.69385
304,2.525,1504.55347,-620.55206,1126.75366
305,2.533,1512.13464,-621.45776,1125.62537
306,2.542,1518.65955,-621.94897,1123.86218
307,2.55,1524.50549,-620.4585,1124.02295
308,2.558,1533.25854,-623.0271,1122.16833
309,2.567,1540.00073,-621.09912,1122.01489
310,2.575,1546.71997,-621.0528,1120.37146
311,2.583,1553.3634,-620.92725,1118.59888
312,2.592,1561.97375,-622.34314,1118.81055
313,2.6,1569.96179,-624.29462,1117.24316
314,2.608,1576.40308,-622.15741,1115.62463
315,2.617,1584.12329,-622.78259,1113.43286
316,2.625,1592.13501,-622.1701,1112.31653
317,2.633,1599.8562,-623.99548,1110.3634
318,2.642,1607.16309,-624.02026,1109.65747
319,2.65,1612.85742,-622.77155,1106.74866
320,2.658,1622.3197,-624.75818,1105.90784
321,2.667,1631.1748,-624.98767,1103.35217
322,2.675,1638.17078,-625.29272,1102.70923
323,2.683,1645.52429,-625.26801,1099.96472
324,2.692,1654.18774,-625.80176,1099.11389
325,2.7,1662.30176,-627.04608,1096.21204
326,2.708,1670.42163,-627.73706,1095.65051
327,2.717,1679.04956,-627.13861,1093.06689
328,2.725,1687.90942,-628.34839,1092.78528
329,2.733,1694.9325,-628.47028,1090.87195
330,2.742,1702.86609,-628.65283,1089.85303
331,2.75,1710.99268,-627.77069,1088.88892
332,2.758,1719.53674,-627.26477,1089.25671
333,2.767,1728.94067,-627.77948,1089.1886
334,2.775,1738.37305,-629.86005,1089.80798
335,2.783,1745.72607,-629.24341,1088.87158
336,2.792,1753.02368,-628.24017,1089.32422
