Frame#,Time,L.Shank.x,L.Shank.y,L.Shank.z
173,1.433,704.47516,-496.38153,940.79858
174,1.442,711.16705,-497.14059,940.39624
175,1.45,720.12866,-496.67755,937.78442
176,1.458,726.013,-499.04956,936.48322
177,1.467,735.96906,-499.65674,934.4458
178,1.475,741.23535,-499.79349,933.66852
179,1.483,752.61469,-500.30957,932.3277
180,1.492,758.99585,-501.96301,931.40961
181,1.5,767.33014,-501.87082,930.13354
182,1.508,775.42145,-503.97482,929.37933
183,1.517,784.43756,-504.80811,927.56708
184,1.525,792.0069,-505.17294,928.27881
185,1.533,801.01324,-506.61078,927.26831
186,1.542,808.4588,-507.70251,927.64783
187,1.55,814.74573,-508.61612,927.90326
188,1.558,825.39532,-510.24542,928.35028
189,1.567,833.39954,-510.65613,928.22296
190,1.575,840.70685,-511.35837,929.04694
191,1.583,849.92853,-512.80896,930.12622
192,1.592,857.70624,-512.68555,930.46991
193,1.6,864.63605,-513.91199,931.47504
194,1.608,874.12543,-514.14813,932.74561
195,1.617,882.53534,-515.71228,933.34381
196,1.625,889.57233,-516.60974,934.96234
197,1.633,897.6535,-516.99237,935.77344
198,1.642,908.33588,-518.1803,936.96667
199,1.65,916.4068,-516.2959,939.87933
200,1.658,924.71033,-516.67804,940.73016
201,1.667,928.50372,-520.24255,941.48749
202,1.675,938.78802,-518.62823,945.52979
203,1.683,948.37408,-517.82159,947.40833
204,1.692,955.01581,-518.91577,948.69299
205,1.7,962.98285,-518.78705,949.96802
206,1.708,970.82068,-519.51917,949.81055
207,1.717,978.64136,-520.81671,950.24994
208,1.725,985.94244,-521.53546,951.62781
209,1.733,991.67847,-524.94312,948.42041
210,1.742,999.39288,-524.70752,948.63312
211,1.75,1008.67297,-524.89026,949.43329
212,1.758,1016.34589,-526.6225,951.15833
213,1.767,1024.45154,-526.03656,951.08966
214,1.775,1031.01709,-524.13177,954.00775
215,1.783,1040.39758,-527.0014,953.67273
216,1.792,1046.34485,-527.02625,951.88507
217,1.8,1054.95837,-526.82104,952.22015
218,1.808,1062.07532,-527.48413,952.85742
219,1.817,1072.04053,-529.28851,953.70074
220,1.825,1077.1001,-529.17151,953.41388
221,1.833,1085.76514,-528.04346,953.56525
222,1.842,1093.14014,-529.13654,953.38977
223,1.85,1101.97437,-529.19562,953.85114
224,1.858,1109.38257,-530.3681,952.133
225,1.867,1117.85376,-529.73492,953.66284
226,1.875,1126.60706,-529.63727,953.20135
227,1.883,1134.82776,-530.07617,954.24042
228,1.892,1142.1532,-530.09491,954.08258
229,1.9,1150.33752,-530.84851,953.44446
230,1.908,1158.10449,-531.30243,952.84515
231,1.917,1166.84827,-531.1543,952.2074
232,1.925,1174.63965,-531.98279,953.62793
233,1.933,1182.2323,-532.44977,954.17358
234,1.942,1191.19104,-532.06165,952.86945
235,1.95,1198.92444,-532.95563,952.35083
236,1.958,1207.48743,-532.89746,952.43085
237,1.967,1214.74487,-533.00586,953.72296
238,1.975,1222.37219,-533.49902,952.40985
239,1.983,1231.09229,-533.05847,950.52649
240,1.992,1240.23022,-534.48047,950.65234
241,2,1249.03979,-534.59149,950.11774
242,2.008,1255.76245,-534.47546,949.86206
243,2.017,1263.9248,-535.4552,950.62939
244,2.025,1272.00818,-535.2583,949.09961
245,2.033,1281.90369,-535.42999,947.81561
246,2.042,1289.01331,-535.60242,947.44159
247,2.05,1298.39783,-536.09808,947.42767
248,2.058,1305.78735,-535.22778,947.25421
249,2.067,1313.57593,-536.24231,946.40436
250,2.075,1320.58911,-537.45325,946.84021
251,2.083,1329.83142,-536.28247,946.44501
252,2.092,1338.4939,-537.27185,947.35413
253,2.1,1345.96606,-538.20642,948.42682
254,2.108,1354.2196,-537.07922,946.70587
255,2.117,1362.07361,-537.07269,946.96606
256,2.125,1370.48157,-537.74927,947.08698
257,2.133,1377.55066,-538.01111,947.48511
258,2.142,1384.94043,-538.42584,947.51453
259,2.15,1392.34302,-539.21442,948.48523
260,2.158,1399.67322,-540.12115,949.93622
261,2.167,1407.58191,-540.25244,949.78333
262,2.175,1415.31042,-540.21588,950.59424
263,2.183,1421.68958,-540.61859,952.60156
264,2.192,1430.10645,-541.64197,953.48706
265,2.2,1437.64124,-541.03839,953.36688
266,2.208,1444.35352,-540.19659,954.42389
267,2.217,1451.44897,-540.3512,954.44836
268,2.225,1458.23169,-540.93561,957.37268
269,2.233,1465.29102,-539.62592,956.87915
270,2.242,1472.5802,-540.69519,958.30432
271,2.25,1478.9054,-541.2265,959.13538
272,2.258,1485.94946,-540.70007,960.53943
273,2.267,1493.25171,-541.22589,961.34894
274,2.275,1500.18701,-541.18439,962.25317
275,2.283,1506.03076,-540.3645,962.92554
276,2.292,1512.69885,-542.44513,964.10321
277,2.3,1521.26917,-541.2561,965.60388
278,2.308,1525.953,-541.5296,965.68768
279,2.317,1531.70313,-541.52454,965.97675
280,2.325,1539.68201,-541.20752,968.82214
281,2.333,1545.19543,-542.27222,968.61499
282,2.342,1550.94275,-542.30615,971.07391
283,2.35,1558.05969,-542.32318,971.62421
284,2.358,1564.33484,-542.4942,972.60242
285,2.367,1570.32605,-542.90204,973.45001
286,2.375,1577.47791,-543.47278,974.61993
287,2.383,1583.41565,-544.02673,975.01843
288,2.392,1589.15454,-543.77209,976.97473
289,2.4,1594.86145,-544.03967,976.58252
290,2.408,1600.9801,-543.5658,976.67706
291,2.417,1608.17139,-544.1214,976.90649
292,2.425,1613.95203,-544.5769,978.26678
293,2.433,1620.11084,-545.65271,977.99243
294,2.442,1625.69055,-545.67944,978.18396
295,2.45,1631.10303,-545.88763,978.26489
296,2.458,1637.31274,-545.2049,978.36511
297,2.467,1643.06934,-546.79401,978.36743
298,2.475,1650.17468,-547.33685,978.66351
299,2.483,1655.43799,-547.31219,977.50507
300,2.492,1662.84534,-546.79199,977.42694
301,2.5,1668.66809,-548.07172,977.65308
302,2.508,1674.68054,-547.63177,975.90125
303,2.517,1681.96973,-548.02802,975.44507
304,2.525,1687.94543,-548.10431,973.86328
305,2.533,1694.66333,-549.29865,974.30524
306,2.542,1702.67285,-547.85406,973.28705
307,2.55,1709.17432,-547.63165,972.23926
308,2.558,1716.27686,-548.23425,971.35718
309,2.567,1722.67383,-547.92572,968.98529
310,2.575,1729.11304,-548.39856,967.44073
311,2.583,1735.6311,-548.33838,966.42004
312,2.592,1743.30908,-548.34882,964.92834
313,2.6,1750.73499,-547.75012,963.19092
314,2.608,1759.60901,-548.28461,962.9798
315,2.617,1766.01685,-548.47583,961.37921
316,2.625,1773.0907,-548.92816,959.36658
317,2.633,1780.42639,-548.18237,958.63245
318,2.642,1788.38867,-547.45697,956.41388
319,2.65,1795.71765,-547.93103,954.89417
320,2.658,1803.61267,-548.56226,953.37396
321,2.667,1811.36292,-548.16309,951.86987
322,2.675,1820.13245,-548.41656,950.59106
323,2.683,1828.09802,-548.77789,949.43115
324,2.692,1834.91504,-547.05945,947.3454
325,2.7,1844.16992,-549.00555,945.56744
326,2.708,1852.63464,-549.97681,944.9776
327,2.717,1860.2146,-548.763,943.20587
328,2.725,1868.32776,-548.86749,942.29205
329,2.733,1877.14172,-548.36481,941.31018
330,2.742,1884.99341,-548.72845,940.15369
331,2.75,1892.53662,-549.16211,938.89105
332,2.758,1901.31006,-548.77032,939.21362
333,2.767,1909.78967,-548.72736,938.99225
334,2.775,1919.48389,-549.42395,938.20148
335,2.783,1926.67981,-549.53815,937.19177
336,2.792,1934.81311,-548.40936,938.29181
