Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
228,1.892,918.76093,-555.67261,1078.60303
229,1.9,926.30292,-557.95636,1077.01099
230,1.908,933.65845,-559.07458,1077.323
231,1.917,942.04071,-559.90723,1077.55164
232,1.925,949.05566,-560.57874,1076.03381
233,1.933,957.43964,-561.01398,1076.42407
234,1.942,966.29401,-561.65643,1074.79749
235,1.95,973.61444,-562.50439,1073.19531
236,1.958,981.68768,-563.40204,1073.40784
237,1.967,988.60883,-564.45703,1072.6311
238,1.975,998.00916,-564.12134,1072.60596
239,1.983,1006.7334,-564.17047,1071.28259
240,1.992,1014.44489,-564.29114,1071.09998
241,2,1021.85535,-564.81879,1069.33118
242,2.008,1029.46399,-565.53162,1069.0896
243,2.017,1039.30212,-564.72882,1069.04639
244,2.025,1047.1427,-564.88409,1068.75098
245,2.033,1055.43066,-564.30927,1067.50085
246,2.042,1063.44836,-564.32764,1067.31812
247,2.05,1072.37988,-563.78754,1067.24524
248,2.058,1079.7533,-563.83044,1066.44336
249,2.067,1087.98462,-562.66046,1066.71033
250,2.075,1094.41138,-563.87512,1066.4856
251,2.083,1104.29126,-562.29578,1066.04224
252,2.092,1112.05859,-562.82697,1065.05676
253,2.1,1119.01587,-563.12091,1065.45007
254,2.108,1127.92529,-562.48712,1065.72449
255,2.117,1136.93066,-560.0943,1067.38428
256,2.125,1142.2002,-560.59521,1067.03662
257,2.133,1151.24219,-560.21228,1067.07288
258,2.142,1159.11719,-559.7984,1067.61169
259,2.15,1167.53711,-558.39594,1068.79919
260,2.158,1174.75171,-557.99359,1069.07764
261,2.167,1182.87439,-556.84259,1071.55615
262,2.175,1189.5603,-555.92859,1072.51331
263,2.183,1198.10168,-555.35803,1074.11389
264,2.192,1206.08081,-554.73944,1074.39746
265,2.2,1211.8092,-554.47345,1076.15051
266,2.208,1221.36133,-553.58197,1077.84277
267,2.217,1226.198,-555.11212,1077.96179
268,2.225,1235.39478,-553.80939,1079.32007
269,2.233,1241.58105,-555.49445,1079.8988
270,2.242,1248.59937,-553.68256,1080.6864
271,2.25,1253.78284,-554.65887,1081.87634
272,2.258,1262.34253,-554.78204,1083.5647
273,2.267,1268.22974,-555.03436,1084.86401
274,2.275,1275.02783,-554.73267,1085.1366
275,2.283,1281.24731,-554.30945,1086.03003
276,2.292,1289.10559,-554.62671,1086.8324
277,2.3,1294.44202,-555.04968,1088.06433
278,2.308,1301.71716,-554.41608,1089.53333
279,2.317,1306.81641,-554.22345,1089.9469
280,2.325,1314.25085,-553.87311,1091.53174
281,2.333,1319.31604,-554.65387,1092.24646
282,2.342,1326.21118,-553.09222,1092.94727
283,2.35,1333.33496,-553.18121,1095.4469
284,2.358,1339.39026,-553.59991,1096.58386
285,2.367,1346.36621,-553.58069,1097.25537
286,2.375,1352.60596,-553.35895,1098.2655
287,2.383,1359.57117,-553.18988,1098.02356
288,2.392,1364.32788,-555.05334,1099.72339
289,2.4,1370.38721,-554.45148,1099.40271
290,2.408,1376.1355,-555.48639,1100.28735
291,2.417,1382.34705,-554.9281,1101.18982
292,2.425,1388.5741,-554.77985,1101.42224
293,2.433,1395.31702,-555.72296,1102.02917
294,2.442,1400.97729,-555.68146,1102.10217
295,2.45,1408.0105,-555.90417,1101.86218
296,2.458,1414.83936,-555.45642,1101.41699
297,2.467,1418.45068,-555.18622,1101.73071
298,2.475,1425.60327,-553.79584,1101.44861
299,2.483,1430.59045,-556.45807,1101.32178
300,2.492,1437.71997,-556.63629,1100.95898
301,2.5,1444.20435,-555.49036,1100.55469
302,2.508,1451.66821,-555.90796,1099.69263
303,2.517,1458.02515,-556.45746,1100.10266
304,2.525,1464.52991,-556.47791,1099.36414
305,2.533,1471.13135,-557.15515,1100.84241
306,2.542,1479.07507,-556.24579,1098.88708
307,2.55,1486.37256,-558.91315,1097.40723
308,2.558,1492.87842,-557.82678,1096.2533
309,2.567,1499.72388,-557.00214,1095.37402
310,2.575,1506.74939,-557.86877,1096.02393
311,2.583,1513.74792,-559.45905,1092.84741
312,2.592,1521.16504,-558.4635,1091.2583
313,2.6,1527.69983,-558.69464,1091.08142
314,2.608,1536.35413,-558.13385,1089.94202
315,2.617,1543.82361,-559.99017,1089.07434
316,2.625,1552.19592,-561.25787,1086.36365
317,2.633,1558.93628,-560.41394,1085.32715
318,2.642,1565.73767,-560.37799,1084.21191
319,2.65,1573.6875,-560.67999,1082.42456
320,2.658,1581.41565,-561.82605,1080.90283
321,2.667,1589.30457,-563.65491,1079.13696
322,2.675,1595.75793,-563.09509,1078.13574
323,2.683,1603.10461,-562.43042,1077.29956
324,2.692,1612.21387,-564.34399,1073.9884
325,2.7,1620.05029,-564.72363,1072.74719
326,2.708,1627.47058,-564.92651,1072.04993
327,2.717,1638.33606,-566.00763,1070.23267
328,2.725,1646.7207,-565.71875,1067.59155
329,2.733,1655.04285,-564.03723,1067.38354
330,2.742,1661.89063,-566.07397,1067.2157
331,2.75,1670.79346,-565.13501,1066.55347
332,2.758,1678.61658,-565.06714,1066.8114
333,2.767,1686.77075,-564.76294,1066.49634
334,2.775,1695.92712,-565.00061,1066.50586
335,2.783,1704.88147,-565.21332,1067.0918
336,2.792,1714.55408,-564.89337,1067.92102
