Frame#,Time,R.Shank.x,R.Shank.y,R.Shank.z
1,0,-675.19989,-546.66046,1055.07214
2,0.008,-669.92511,-546.76593,1054.62573
3,0.017,-663.61761,-545.43024,1054.38037
4,0.025,-657.52985,-546.78967,1053.88293
5,0.033,-650.8396,-546.07129,1054.24231
6,0.042,-646.74225,-545.39478,1053.33411
7,0.05,-640.88196,-547.41486,1052.32983
8,0.058,-634.06689,-544.97577,1052.18018
9,0.067,-628.40906,-545.11646,1051.79993
10,0.075,-621.63885,-546.60602,1051.41724
11,0.083,-615.37433,-544.78748,1050.32214
12,0.092,-611.02136,-545.92334,1049.14563
13,0.1,-602.73578,-545.68097,1048.41003
14,0.108,-596.60272,-545.43243,1048.4895
15,0.117,-591.18713,-544.17847,1046.54993
16,0.125,-584.13501,-544.00189,1045.75378
17,0.133,-576.92664,-543.96295,1044.33398
18,0.142,-570.66431,-543.49811,1044.14709
19,0.15,-563.45862,-543.69855,1043.2572
20,0.158,-556.28668,-543.48749,1042.17188
21,0.167,-548.3902,-543.55481,1040.96973
22,0.175,-541.8103,-543.27887,1039.87708
23,0.183,-534.29504,-542.21155,1037.98657
24,0.192,-526.54553,-542.82037,1038.26025
25,0.2,-519.17499,-541.47278,1036.30554
26,0.208,-512.81647,-541.54114,1035.4082
27,0.217,-503.24673,-542.43463,1035.46667
28,0.225,-496.47458,-542.51062,1032.71387
29,0.233,-487.63446,-542.03406,1031.0415
30,0.242,-481.01141,-541.76935,1030.54773
31,0.25,-472.20126,-541.57721,1030.32458
32,0.258,-464.21243,-541.56323,1027.55237
33,0.267,-456.32611,-541.32819,1028.29431
34,0.275,-447.81238,-541.57843,1026.16565
35,0.283,-440.29504,-541.32037,1025.09473
36,0.292,-430.78259,-541.4519,1025.02637
37,0.3,-422.59875,-540.49188,1024.0863
38,0.308,-413.23099,-540.63757,1023.97369
39,0.317,-405.18179,-539.8725,1023.24719
40,0.325,-396.535,-539.37421,1022.40503
41,0.333,-388.86307,-538.8866,1022.18042
42,0.342,-380.77158,-538.23804,1022.58167
43,0.35,-371.82101,-538.25061,1022.81409
44,0.358,-361.44611,-539.2807,1022.02466
45,0.367,-353.53912,-538.2431,1022.53015
46,0.375,-345.21381,-537.99835,1023.34613
47,0.383,-336.81345,-537.15338,1024.10498
48,0.392,-328.68076,-536.8338,1025.06909
49,0.4,-320.4823,-536.80682,1025.79883
50,0.408,-312.55292,-536.57648,1027.45923
51,0.417,-304.57349,-536.19189,1028.11707
52,0.425,-296.68445,-535.81915,1028.88098
53,0.433,-288.13242,-536.03436,1030.35376
54,0.442,-280.2941,-536.20355,1031.25208
55,0.45,-272.08493,-536.17664,1031.93982
56,0.458,-263.66516,-535.46735,1032.93823
57,0.467,-256.01108,-535.49957,1034.17542
58,0.475,-247.04321,-536.2113,1035.38232
59,0.483,-239.4644,-536.43787,1036.03162
60,0.492,-231.75504,-536.46802,1036.28027
61,0.5,-223.02367,-536.19171,1037.58887
62,0.508,-215.07472,-535.77661,1039.54529
63,0.517,-207.45041,-536.14172,1040.48828
64,0.525,-200.92259,-533.5766,1039.80396
65,0.533,-190.88858,-535.59894,1041.16455
66,0.542,-183.95119,-533.50684,1041.42004
67,0.55,-175.50661,-532.78247,1041.21155
68,0.558,-167.24185,-533.3681,1043.48621
69,0.567,-158.63792,-534.31,1043.56714
70,0.575,-151.47282,-532.79797,1043.87
71,0.583,-143.20866,-532.36719,1044.16064
72,0.592,-134.6895,-532.60272,1044.22144
73,0.6,-127.08265,-532.39282,1044.23608
74,0.608,-118.79559,-532.33447,1045.05066
75,0.617,-109.55215,-532.97949,1045.05225
76,0.625,-102.58762,-531.92291,1044.44775
77,0.633,-95.07649,-531.19019,1044.50903
78,0.642,-88.45246,-530.24207,1044.68481
79,0.65,-78.30135,-531.55066,1044.49158
80,0.658,-70.07049,-530.93463,1045.35413
81,0.667,-62.19065,-531.28973,1045.13916
82,0.675,-55.7405,-530.39331,1044.87146
83,0.683,-45.14819,-531.12372,1045.74341
84,0.692,-37.84591,-530.76031,1045.41284
85,0.7,-31.16414,-530.26593,1043.72388
86,0.708,-21.09217,-530.03003,1044.17273
87,0.717,-13.43544,-529.74567,1043.07666
88,0.725,-5.59465,-530.16101,1043.19287
89,0.733,2.34991,-529.36096,1042.44604
90,0.742,10.36716,-529.03076,1042.37781
91,0.75,19.23967,-527.99969,1042.24695
92,0.758,27.64167,-528.76392,1041.65759
93,0.767,35.75411,-527.21942,1041.4198
94,0.775,44.9581,-528.01166,1040.77246
95,0.783,52.65018,-525.80878,1039.73438
96,0.792,61.9246,-526.28711,1039.49524
