Frame#,Time,L.Wrist.x,L.Wrist.y,L.Wrist.z,L.Thumb.M1.x,L.Thumb.M1.y,L.Thumb.M1.z,L.Thumb.M2.x,L.Thumb.M2.y,L.Thumb.M2.z,L.Thumb.M3.x,L.Thumb.M3.y,L.Thumb.M3.z,L.Finger3.M1.x,L.Finger3.M1.y,L.Finger3.M1.z,L.Finger3.M2.x,L.Finger3.M2.y,L.Finger3.M2.z,L.Finger3.M3.x,L.Finger3.M3.y,L.Finger3.M3.z
1,0,257.59229,192.10603,944.8866,244.47878,141.61165,918.85553,266.13419,118.88464,924.2196,310.97397,104.15919,937.23572,327.27594,191.11264,957.21924,366.3493,167.80724,928.25281,376.05621,147.98499,883.612
2,0.008,257.29901,192.32004,944.37152,244.45517,141.09003,918.26849,266.11035,118.48094,923.02496,310.80325,102.79825,935.96649,327.19104,190.62895,956.72131,366.34155,167.01627,927.72479,376.12286,147.606,882.33044
3,0.017,257.5451,192.34605,943.44818,244.14938,141.84906,916.4668,266.11035,118.48094,923.02496,310.94092,101.99483,934.27991,327.02267,189.87885,956.01984,365.89816,166.77989,926.89288,375.70514,146.36569,881.40247
4,0.025,256.64948,191.01089,941.7478,244.14938,141.84906,916.4668,266.57513,117.55415,920.35553,310.98856,101.76762,933.72992,327.00082,189.31812,955.5614,365.65656,167.25012,926.26978,374.96146,146.99492,880.32147
5,0.033,256.29153,190.33276,941.54901,243.91324,141.39674,914.01312,266.37234,118.21607,919.52759,309.4812,102.01001,932.94318,325.73779,188.88792,954.50629,365.96155,165.836,925.14172,374.43045,146.24028,879.46906
6,0.042,256.29153,190.33276,941.54901,243.91324,141.39674,914.01312,266.08224,118.66181,919.01666,308.63278,101.46595,932.22736,326.39706,188.72345,954.14569,365.40631,164.79753,924.20972,373.64688,145.67952,878.88025
7,0.05,256.75348,190.98851,941.42932,243.58031,141.82927,913.21008,266.08224,118.66181,919.01666,308.63278,101.46595,932.22736,326.48663,188.75374,954.10229,365.06577,164.09831,923.55316,372.90244,144.25499,878.46594
8,0.058,256.35159,191.56879,941.16138,243.58031,141.82927,913.21008,266.08224,118.66181,919.01666,308.63278,101.46595,932.22736,326.27774,189.01234,952.97308,364.95862,164.4653,923.36646,372.24811,144.5491,878.09869
9,0.067,256.25012,191.71837,940.93378,243.11598,141.54802,913.07715,266.08224,118.66181,919.01666,308.55389,101.30962,932.41309,326.19226,189.06732,953.09723,364.95862,164.4653,923.36646,372.09402,144.37004,877.8421
10,0.075,255.9675,192.06737,940.95325,243.91324,141.39674,914.01312,265.27701,117.85346,920.07861,308.63452,101.28896,932.68915,326.14435,189.43402,952.88086,364.95862,164.4653,923.36646,372.12683,144.38155,877.99359
