Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,104.73166,-216.45544,936.78815,164.3544,-280.90909,936.55878,229.34808,-226.30196,949.9491
2,0.008,104.73166,-216.45544,936.78815,164.59756,-280.23792,936.96643,229.69241,-226.31248,950.40833
3,0.017,104.98679,-216.18629,936.71295,164.6705,-279.90073,937.21313,229.76541,-226.16588,950.77899
4,0.025,104.89214,-215.74361,936.80646,164.74266,-279.65466,937.75732,229.83107,-225.38997,951.04144
5,0.033,104.89214,-215.74361,936.80646,164.62125,-279.6084,937.92773,229.83107,-225.38997,951.04144
6,0.042,105.12923,-215.57118,936.62653,164.61284,-279.46896,938.04688,229.9102,-225.06273,951.24506
7,0.05,105.03334,-215.53667,936.84747,164.60512,-279.52451,938.27283,230.09042,-224.96655,951.29169
8,0.058,105.08864,-215.40381,936.98242,164.60512,-279.52451,938.27283,230.43736,-224.61031,951.08588
9,0.067,105.08864,-215.40381,936.98242,164.763,-279.63361,938.37793,230.56824,-223.88112,950.9212
10,0.075,105.634,-215.16286,937.09399,165.00049,-279.58685,938.36829,230.47188,-223.89249,951.21625
11,0.083,105.634,-215.16286,937.09399,165.03278,-279.59274,938.54785,230.6636,-223.80583,951.46838
12,0.092,105.87326,-214.94183,937.4328,165.24223,-279.79199,938.69403,230.56717,-224.11613,951.61292
13,0.1,105.82186,-214.82851,937.57758,165.68759,-279.62686,938.82074,230.489,-223.99754,951.97534
14,0.108,105.95345,-214.78938,937.86774,166.13365,-279.15387,938.25641,230.59102,-223.74576,951.60406
15,0.117,106.1038,-214.53406,937.96118,166.36337,-279.10043,938.2511,230.77556,-223.75305,951.67255
16,0.125,106.27734,-214.43657,938.2254,166.05879,-279.25385,938.42603,230.77556,-223.75305,951.67255
17,0.133,106.57895,-214.30257,938.28815,166.36337,-279.10043,938.2511,230.99742,-223.7298,951.65668
18,0.142,106.63205,-213.86458,938.72467,166.36031,-279.00885,938.521,230.99742,-223.7298,951.65668
