Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-276.60681,-31.6916,1078.1394,-217.8692,-158.23988,1021.65656,-204.89906,135.62465,1072.68542
2,0.008,-276.60681,-31.6916,1078.1394,-217.8692,-158.23988,1021.65656,-204.89906,135.62465,1072.68542
3,0.017,-276.60681,-31.6916,1078.1394,-217.8692,-158.23988,1021.65656,-204.89906,135.62465,1072.68542
4,0.025,-276.60681,-31.6916,1078.1394,-217.8692,-158.23988,1021.65656,-204.89906,135.62465,1072.68542
5,0.033,-276.6749,-31.67272,1077.70776,-217.8692,-158.23988,1021.65656,-204.9501,135.58698,1072.75244
6,0.042,-276.60681,-31.6916,1078.1394,-217.8692,-158.23988,1021.65656,-204.94298,135.27548,1072.92664
7,0.05,-276.57959,-31.74752,1077.90869,-217.8692,-158.23988,1021.65656,-204.85422,135.38507,1073.03845
8,0.058,-276.60681,-31.6916,1078.1394,-217.8692,-158.23988,1021.65656,-204.86023,135.39711,1073.03235
9,0.067,-276.3038,-31.79149,1077.93945,-217.8692,-158.23988,1021.65656,-204.4854,135.748,1072.92651
10,0.075,-276.3038,-31.79149,1077.93945,-217.8692,-158.23988,1021.65656,-204.40736,135.86063,1072.86816
11,0.083,-275.94629,-31.92312,1077.78491,-217.8692,-158.23988,1021.65656,-204.40736,135.86063,1072.86816
12,0.092,-275.59659,-31.47674,1077.8894,-217.45715,-158.42226,1021.69489,-204.40736,135.86063,1072.86816
13,0.1,-275.59659,-31.47674,1077.8894,-217.45715,-158.42226,1021.69489,-204.26799,135.80641,1072.90515
14,0.108,-275.59659,-31.47674,1077.8894,-217.29836,-158.26968,1021.76758,-204.26799,135.80641,1072.90515
15,0.117,-275.59659,-31.47674,1077.8894,-216.91338,-158.35736,1021.90021,-204.12965,136.13539,1072.78809
16,0.125,-275.33826,-31.09746,1078.27344,-216.8564,-158.28967,1021.99982,-204.12965,136.13539,1072.78809
17,0.133,-274.78183,-30.34661,1078.31018,-216.82661,-157.88226,1022.104,-204.185,136.19862,1072.68274
18,0.142,-275.19348,-30.16494,1078.3064,-216.60271,-157.92834,1022.02649,-204.12616,136.53873,1072.83606
19,0.15,-275.19348,-30.16494,1078.3064,-216.82661,-157.88226,1022.104,-204.16621,136.41164,1072.6189
20,0.158,-275.19348,-30.16494,1078.3064,-216.82661,-157.88226,1022.104,-204.16621,136.41164,1072.6189
21,0.167,-275.19348,-30.16494,1078.3064,-216.55913,-157.4973,1022.19843,-204.19852,136.46584,1072.55054
22,0.175,-275.19348,-30.16494,1078.3064,-216.27864,-157.44368,1022.43182,-204.16621,136.41164,1072.6189
