Frame#,Time,R.Forearm.x,R.Forearm.y,R.Forearm.z,R.Ulna.x,R.Ulna.y,R.Ulna.z,R.Radius.x,R.Radius.y,R.Radius.z
1,0,727.46753,-360.7767,930.56561,657.8114,-398.19382,852.42841,737.35144,-416.44867,816.96448
2,0.008,727.46753,-360.7767,930.56561,657.8114,-398.19382,852.42841,737.57489,-416.36456,817.09076
3,0.017,727.62598,-360.51105,930.68866,658.15802,-397.79132,852.34412,737.35144,-416.44867,816.96448
4,0.025,727.62598,-360.51105,930.68866,657.91968,-397.66644,852.44269,737.56995,-415.98196,816.94073
5,0.033,727.53827,-360.33279,930.27399,658.15802,-397.79132,852.34412,737.54755,-415.91678,816.68085
6,0.042,727.62598,-360.51105,930.68866,658.15802,-397.79132,852.34412,737.54755,-415.91678,816.68085
7,0.05,727.29156,-360.4158,930.32166,658.74146,-397.06845,852.24591,737.54755,-415.91678,816.68085
8,0.058,727.16876,-360.4278,930.42712,658.50299,-396.94357,852.34454,737.77106,-415.83267,816.80713
9,0.067,727.16876,-360.4278,930.42712,658.50299,-396.94357,852.34454,737.74689,-415.68002,816.61328
10,0.075,727.07727,-359.90622,930.31396,657.91968,-397.66644,852.44269,737.74689,-415.68002,816.61328
11,0.083,726.87,-360.13794,930.35425,657.63422,-397.2431,852.40753,737.74689,-415.68002,816.61328
12,0.092,726.76062,-359.97757,930.50067,658.15802,-397.79132,852.34412,737.74689,-415.68002,816.61328
13,0.1,727.35944,-360.30954,930.513,657.91968,-397.66644,852.44269,737.97034,-415.59586,816.73956
14,0.108,726.87354,-360.36935,930.50134,657.91968,-397.66644,852.44269,737.74689,-415.68002,816.61328
15,0.117,727.00861,-360.38699,930.47516,658.74146,-397.06845,852.24591,737.74689,-415.68002,816.61328
16,0.125,726.49261,-360.10342,930.41455,658.20233,-396.47217,852.33087,737.74689,-415.68002,816.61328
17,0.133,726.91711,-359.86539,930.362,658.20233,-396.47217,852.33087,737.74689,-415.68002,816.61328
18,0.142,726.62347,-359.80841,930.43494,658.20233,-396.47217,852.33087,737.74689,-415.68002,816.61328
19,0.15,726.69983,-359.87173,930.37433,658.20233,-396.47217,852.33087,737.74689,-415.68002,816.61328
20,0.158,726.97723,-359.84067,930.3783,658.48853,-396.59698,851.94885,737.74689,-415.68002,816.61328
21,0.167,726.62347,-359.80841,930.43494,658.05292,-395.92001,852.06848,737.74689,-415.68002,816.61328
22,0.175,726.62347,-359.80841,930.43494,658.18256,-396.54242,851.9726,738.45941,-415.04568,816.49573
