Frame#,Time,R.Wrist.x,R.Wrist.y,R.Wrist.z,R.Thumb.M1.x,R.Thumb.M1.y,R.Thumb.M1.z,R.Thumb.M2.x,R.Thumb.M2.y,R.Thumb.M2.z,R.Thumb.M3.x,R.Thumb.M3.y,R.Thumb.M3.z,R.Finger3.M1.x,R.Finger3.M1.y,R.Finger3.M1.z,R.Finger3.M2.x,R.Finger3.M2.y,R.Finger3.M2.z,R.Finger3.M3.x,R.Finger3.M3.y,R.Finger3.M3.z
1,0,-1023.18347,-268.62442,736.17151,-1023.18488,-217.94592,743.11963,-1018.11292,-188.69847,686.68481,-1026.3208,-184.45728,633.70465,-1004.45526,-266.01706,656.93799,-1016.07959,-249.82494,603.35547,-1049.83594,-225.79381,567.58466
2,0.008,-1023.43323,-268.64673,736.15997,-1023.27228,-218.30554,742.84692,-1020.43488,-188.90915,685.91034,-1027.48047,-185.16675,633.02466,-1006.44116,-266.50449,656.75128,-1017.35071,-248.33514,602.40851,-1053.30383,-225.78079,568.20502
3,0.017,-1022.90588,-270.12329,735.90985,-1021.68793,-219.29016,741.09735,-1022.67627,-189.92184,685.9621,-1029.45715,-186.02844,632.06158,-1008.29163,-267.18103,655.99103,-1021.48413,-245.62523,600.16656,-1055.89392,-228.07018,567.37128
4,0.025,-1023.14288,-270.35635,735.39166,-1021.67133,-220.08682,740.86768,-1022.68396,-190.189,685.64685,-1030.98669,-186.53773,631.61725,-1009.56708,-267.47202,655.63135,-1023.06195,-245.65495,599.70941,-1059.19592,-228.71596,568.14832
5,0.033,-1022.32019,-269.45078,734.4458,-1020.92029,-220.6611,741.43896,-1022.3797,-191.23068,684.62323,-1031.91504,-187.37849,630.91956,-1011.09894,-269.10754,655.05402,-1025.65076,-246.88011,599.07214,-1062.76794,-229.43362,567.38684
6,0.042,-1021.85956,-270.12692,733.69751,-1020.31683,-222.28169,741.01666,-1025.48608,-191.66057,684.36346,-1034.61914,-187.60664,630.88873,-1012.70819,-270.38492,654.87396,-1027.88062,-247.50728,598.7829,-1064.33655,-230.09248,568.58411
7,0.05,-1021.14636,-271.19321,733.27734,-1020.40936,-223.12923,740.06866,-1026.09143,-192.04927,684.0752,-1033.89209,-189.78603,629.9715,-1012.7934,-272.58771,654.37427,-1030.01489,-248.1124,599.28003,-1067.96973,-231.10403,569.18359
8,0.058,-1021.17676,-271.11636,732.96753,-1019.98651,-223.62779,740.40442,-1028.35083,-193.50079,683.64709,-1034.41785,-191.16571,629.48541,-1014.02478,-273.4119,653.6709,-1031.0979,-252.0291,600.34338,-1069.3949,-231.00107,569.13568
9,0.067,-1021.22174,-271.87119,732.74164,-1018.7359,-223.99731,739.74548,-1030.22168,-193.63104,683.27252,-1034.01611,-192.06305,629.23932,-1014.18622,-274.71878,652.45831,-1032.54773,-255.29022,599.27191,-1070.56213,-233.81131,570.16565
10,0.075,-1019.79089,-274.9043,732.29468,-1018.47028,-224.86029,739.99725,-1027.1532,-193.73216,682.46771,-1034.05957,-192.91542,629.79169,-1014.24341,-274.78799,651.71912,-1033.5437,-256.45981,600.12207,-1073.06128,-235.09648,570.99188
