Frame#,Time,L.Thigh.x,L.Thigh.y,L.Thigh.z,L.Knee.x,L.Knee.y,L.Knee.z,L.Knee.Medial.x,L.Knee.Medial.y,L.Knee.Medial.z
1,0,-1043.57336,177.89059,587.18738,-1001.91193,146.24835,443.29443,-997.86218,51.08516,437.10562
2,0.008,-1040.13965,177.63039,586.34058,-998.15741,147.58249,443.3891,-995.2608,50.38322,436.88867
3,0.017,-1036.59949,177.89575,586.26544,-996.18188,147.11443,441.88409,-992.83301,50.107,435.81265
4,0.025,-1032.48242,176.78838,585.92584,-993.86957,146.68269,441.20258,-990.13208,49.80117,435.4794
5,0.033,-1029.33679,176.89165,585.7984,-992.21136,146.79768,440.53143,-988.30328,50.1739,434.75574
6,0.042,-1024.60486,175.84581,585.07343,-989.81488,146.57109,439.90442,-984.70081,49.2223,433.81332
7,0.05,-1021.80963,176.29659,585.71228,-987.354,146.14194,438.98398,-983.72699,49.21079,432.28281
8,0.058,-1016.88715,176.2058,585.48199,-983.74286,147.58984,438.16602,-980.29749,48.89618,430.24408
9,0.067,-1011.31427,175.55441,584.8009,-980.17139,146.93761,437.76282,-976.79443,49.97088,429.35263
10,0.075,-1008.78583,175.0247,584.12469,-978.60999,147.19359,435.84241,-973.28009,51.64871,428.48453
11,0.083,-1003.44733,174.91611,583.29706,-974.77594,146.2776,434.60861,-969.3479,51.3769,428.1467
12,0.092,-998.45728,174.70677,582.93909,-971.72668,146.68416,434.01984,-965.23743,50.03185,426.38562
13,0.1,-993.76764,173.78336,581.30994,-966.4884,146.95593,432.81683,-962.54901,48.71936,424.98114
14,0.108,-989.13324,172.8089,580.46478,-962.94275,146.6282,431.57382,-956.56775,50.11256,423.04755
15,0.117,-983.70081,172.59494,579.55865,-959.29889,145.86301,430.37039,-952.89001,49.95864,421.90222
16,0.125,-977.578,171.44901,578.42108,-953.04883,145.84317,428.66092,-947.00397,48.63835,421.17606
17,0.133,-971.83344,170.34554,577.87531,-948.20435,145.13058,426.78683,-942.89166,48.68565,420.75046
18,0.142,-966.17194,169.27971,577.16937,-943.41095,144.39804,425.04422,-936.60529,48.45375,417.92303
19,0.15,-958.93884,168.81145,574.67871,-936.91522,144.05551,423.03201,-930.38489,46.93641,416.54474
20,0.158,-951.50787,168.17151,573.59869,-930.53186,143.57112,422.26813,-924.62811,45.69991,414.68604
21,0.167,-944.97034,166.44138,572.89001,-923.42853,142.80414,420.17523,-917.2149,44.06526,413.36099
22,0.175,-937.72729,165.72641,570.88696,-915.03583,141.50505,418.61444,-909.38379,42.79971,412.14398
23,0.183,-928.56512,165.61752,570.45178,-905.79572,143.476,418.55014,-898.76935,42.90635,410.70859
24,0.192,-919.70111,164.82968,569.12183,-896.12213,142.77676,417.88925,-889.0376,41.33891,410.70575
25,0.2,-911.04736,165.20389,569.76727,-884.39478,143.12766,417.38434,-877.60065,41.19865,410.43781
26,0.208,-900.21594,164.75549,569.93341,-871.68518,143.91701,417.44479,-864.81415,40.14613,409.97952
27,0.217,-890.62671,165.09953,568.82184,-858.28534,145.83444,418.03116,-853.04437,41.62312,410.37515
28,0.225,-878.17731,165.99689,568.61523,-843.40643,145.99699,418.69272,-838.57343,43.59427,409.52875
29,0.233,-868.01453,167.83165,569.53223,-829.24609,147.17557,419.07327,-823.20892,45.14966,409.21646
30,0.242,-855.72076,168.18823,570.06024,-814.22772,148.88979,421.16406,-807.33636,46.49219,409.77487
31,0.25,-842.18646,167.75818,569.95361,-799.39551,148.89352,423.26523,-792.48077,49.98397,411.33615
32,0.258,-829.35474,168.34506,572.18732,-785.0495,149.57951,424.59894,-775.99371,50.62016,412.74637
33,0.267,-817.82202,169.0161,572.70105,-771.98016,150.07956,426.99225,-754.14911,50.96479,418.50589
34,0.275,-805.20703,169.3596,574.91339,-758.09161,149.31589,428.69391,-740.60944,54.85944,418.46661
35,0.283,-793.32947,169.00562,576.65027,-744.84332,150.55556,431.66119,-727.30536,54.08036,420.64108
36,0.292,-782.57721,167.83273,578.27948,-733.70978,149.23357,434.54562,-716.51636,53.56024,422.94321
37,0.3,-772.24188,167.31035,579.89789,-721.27478,149.2644,436.87442,-705.66388,52.29457,424.54877
38,0.308,-762.74304,168.38824,582.14142,-709.3006,148.79044,439.35056,-692.77417,51.8876,429.30496
39,0.317,-753.95593,168.30775,583.45599,-698.11322,147.50775,441.2016,-684.63043,48.57167,431.12701
40,0.325,-745.2757,166.56575,585.62854,-686.25696,146.04021,444.32828,-673.26642,45.58689,434.63132
41,0.333,-734.93518,166.8187,586.16461,-676.40442,145.28462,446.34015,-663.21539,43.81683,438.64078
42,0.342,-727.07709,165.87062,588.33893,-662.69836,143.85622,449.50674,-654.005,40.91808,441.27524
43,0.35,-719.35327,166.20352,590.43781,-652.37213,142.07741,452.27045,-644.84094,39.21983,442.54211
44,0.358,-710.505,165.91698,592.52325,-642.25781,140.89189,455.38068,-634.25171,37.38017,446.33276
45,0.367,-698.86841,164.13293,593.58905,-630.97424,139.81808,458.19363,-625.16455,36.76001,448.74194
46,0.375,-691.40448,163.59528,594.01068,-619.55096,137.96227,461.46948,-617.30981,33.92492,450.3638
47,0.383,-683.10175,162.8851,596.60553,-610.38519,137.68489,463.96671,-605.49707,32.75497,453.32602
48,0.392,-673.47015,161.14299,599.20441,-600.73468,135.33212,467.16202,-599.17285,30.6851,455.87244
49,0.4,-663.24854,160.16307,600.52972,-589.39508,134.76054,469.49768,-590.29395,32.03246,456.86819
50,0.408,-655.91742,159.92326,603.80804,-582.2254,133.77176,473.29794,-582.50873,30.68019,458.52173
51,0.417,-645.9754,159.51038,604.80267,-571.95215,133.43289,474.9288,-573.94806,29.7756,461.48355
52,0.425,-638.95966,159.10434,606.76953,-565.92365,132.98268,476.80566,-566.53857,29.76268,462.53674
53,0.433,-633.1402,158.3745,608.52563,-555.71637,132.47063,479.66495,-559.41949,29.81108,464.6015
54,0.442,-623.36127,158.99179,610.46973,-548.79681,132.23601,481.69589,-551.83112,29.08572,465.8793
55,0.45,-617.38611,158.97751,611.65533,-541.56616,132.78992,482.9545,-545.00934,30.02834,466.25967
56,0.458,-609.3327,159.20705,613.86273,-536.53961,131.98277,484.16492,-537.89081,29.67689,468.5592
57,0.467,-603.36945,159.92426,614.49609,-527.59027,131.99208,485.85416,-532.47089,29.98538,469.08026
58,0.475,-598.34015,158.53914,614.11304,-521.53253,131.27397,486.09662,-526.23376,31.32316,470.07159
59,0.483,-590.94171,160.20526,615.32758,-515.18866,132.30049,486.63553,-521.64447,30.86473,469.95328
60,0.492,-585.19019,160.96436,615.1355,-510.83243,133.0695,487.02475,-515.83972,30.52225,470.42099
61,0.5,-579.31024,160.64781,614.8429,-506.07889,133.48947,487.0654,-510.10861,33.10482,470.21066
62,0.508,-574.9502,161.84331,614.99524,-501.63095,133.67685,486.76196,-506.28552,33.20217,470.20078
63,0.517,-570.75024,162.90408,614.49921,-496.72485,133.50784,486.63068,-501.17703,35.47239,469.18344
64,0.525,-566.638,163.22499,613.95239,-492.33801,134.48322,485.68936,-498.00153,35.72801,469.23151
65,0.533,-563.04602,164.16896,612.48053,-488.63278,134.77255,484.42972,-493.68463,36.27796,467.67657
