Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z,L.Toe.x,L.Toe.y,L.Toe.z,L.MedFoot.x,L.MedFoot.y,L.MedFoot.z
1,0,274.1705,103.6702,51.20712,499.92337,175.1832,47.98919,446.44193,127.47542,69.079
2,0.008,274.1705,103.6702,51.20712,499.94217,175.15196,47.86602,446.67618,127.35356,69.18928
3,0.017,274.15378,103.81697,51.18916,499.92294,175.08661,47.75832,446.5242,127.39013,68.89946
4,0.025,274.1705,103.6702,51.20712,499.99127,174.93948,47.66163,446.72571,127.37426,69.09904
5,0.033,274.15378,103.81697,51.18916,499.92294,175.08661,47.75832,446.75845,127.26827,69.00975
6,0.042,274.15378,103.81697,51.18916,499.92294,175.08661,47.75832,446.75845,127.26827,69.00975
7,0.05,274.1705,103.6702,51.20712,499.92337,175.1832,47.98919,446.5242,127.39013,68.89946
8,0.058,274.1705,103.6702,51.20712,499.9917,175.03604,47.8925,446.47467,127.36943,68.98971
9,0.067,274.1705,103.6702,51.20712,499.92337,175.1832,47.98919,446.70892,127.24757,69.09999
10,0.075,274.24496,103.61163,51.23094,499.99127,174.93948,47.66163,446.95093,127.17226,68.96357
11,0.083,274.05203,103.51714,51.20377,499.92294,175.08661,47.75832,446.75845,127.26827,69.00975
12,0.092,274.05203,103.51714,51.20377,500.05713,174.87085,47.80268,446.75845,127.26827,69.00975
13,0.1,274.15195,103.43181,51.34935,500.05713,174.87085,47.80268,446.95157,127.0723,69.04002
14,0.108,274.07751,103.49039,51.32552,500.05713,174.87085,47.80268,446.75845,127.26827,69.00975
15,0.117,274.05203,103.51714,51.20377,500.05713,174.87085,47.80268,446.95093,127.17226,68.96357
16,0.125,274.24496,103.61163,51.23094,500.03827,174.89609,47.91144,446.95709,126.98383,68.83104
17,0.133,274.05203,103.51714,51.20377,500.05713,174.87085,47.80268,446.95157,127.0723,69.04002
18,0.142,274.05203,103.51714,51.20377,500.05713,174.87085,47.80268,446.94461,127.11398,68.83578
19,0.15,274.15195,103.43181,51.34935,500.09647,174.81,48.02021,446.55386,126.83286,68.26106
20,0.158,273.95905,103.33731,51.32217,500.09647,174.81,48.02021,446.55161,126.78688,68.45337
21,0.167,274.07925,103.20453,51.25959,500.09647,174.81,48.02021,446.60574,127.12492,68.54539
22,0.175,274.03351,103.27873,51.346,500.09647,174.81,48.02021,446.65494,127.00718,68.55219
23,0.183,274.03351,103.27873,51.346,500.05713,174.87085,47.80268,446.65494,127.00718,68.55219
24,0.192,274.05203,103.51714,51.20377,500.05713,174.87085,47.80268,446.66681,127.14849,68.59554
25,0.2,274.03351,103.27873,51.346,500.09647,174.81,48.02021,446.59869,127.03129,68.61987
26,0.208,274.03351,103.27873,51.346,500.09647,174.81,48.02021,446.66199,127.10081,68.47772
27,0.217,273.84381,103.12927,51.41527,500.09647,174.81,48.02021,446.59869,127.03129,68.61987
28,0.225,273.84381,103.12927,51.41527,500.09647,174.81,48.02021,446.61057,127.1726,68.66322
29,0.233,273.91827,103.07069,51.4391,500.09647,174.81,48.02021,446.60352,127.07897,68.73768
