Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,139.30354,228.16557,1109.16382,239.67717,279.32153,1097.60571,293.63776,192.20746,1094.21863
2,0.008,139.33107,228.37045,1108.91589,239.9975,279.76151,1097.44763,294.41989,192.58722,1093.95483
3,0.017,139.25378,228.62341,1108.85254,240.0726,279.96149,1097.35681,294.18903,193.35365,1093.15454
4,0.025,139.41922,228.76068,1108.91504,240.0726,279.96149,1097.35681,294.18903,193.35365,1093.15454
5,0.033,139.25378,228.62341,1108.85254,240.0726,279.96149,1097.35681,294.18903,193.35365,1093.15454
6,0.042,139.41922,228.76068,1108.91504,240.35863,280.37445,1095.97803,294.50235,193.73917,1093.08008
7,0.05,139.41922,228.76068,1108.91504,240.35863,280.37445,1095.97803,294.50235,193.73917,1093.08008
8,0.058,139.68352,228.93698,1108.92395,240.4227,280.41574,1095.91455,294.50235,193.73917,1093.08008
9,0.067,139.79109,229.45802,1108.70496,240.34673,280.60901,1095.7981,294.50235,193.73917,1093.08008
10,0.075,139.79109,229.45802,1108.70496,240.47003,280.59952,1095.77185,294.50235,193.73917,1093.08008
11,0.083,139.80966,229.58238,1108.54944,240.67584,281.14825,1095.71008,294.50235,193.73917,1093.08008
12,0.092,139.9346,229.57669,1108.49951,240.48633,280.89899,1095.47009,294.75076,193.86147,1093.25464
13,0.1,139.91603,229.45235,1108.65491,241.41838,280.85269,1095.71155,294.50235,193.73917,1093.08008
14,0.108,140.06749,229.7785,1108.41797,241.41838,280.85269,1095.71155,294.75076,193.86147,1093.25464
15,0.117,140.29417,230.14162,1108.28503,241.55719,280.80231,1095.72473,294.75076,193.86147,1093.25464
16,0.125,140.29417,230.14162,1108.28503,241.72026,280.89548,1095.82874,294.75076,193.86147,1093.25464
17,0.133,140.44133,230.21962,1108.34485,241.72026,280.89548,1095.82874,294.75076,193.86147,1093.25464
18,0.142,140.44133,230.21962,1108.34485,241.72026,280.89548,1095.82874,294.75076,193.86147,1093.25464
19,0.15,140.44133,230.21962,1108.34485,241.72026,280.89548,1095.82874,294.75076,193.86147,1093.25464
20,0.158,140.56572,230.32826,1108.46436,241.72026,280.89548,1095.82874,294.75076,193.86147,1093.25464
21,0.167,140.56572,230.32826,1108.46436,241.72026,280.89548,1095.82874,294.75076,193.86147,1093.25464
