Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z,R.Elbow.x,R.Elbow.y,R.Elbow.z,R.Elbow.Medial.x,R.Elbow.Medial.y,R.Elbow.Medial.z
1,0,-370.76279,-339.78442,878.94409,-327.52036,-385.46576,671.50403,-375.37695,-315.43015,632.2301
2,0.008,-370.59644,-339.78604,878.8205,-327.52036,-385.46576,671.50403,-375.61993,-315.89359,632.12128
3,0.017,-370.67673,-339.76569,878.70447,-327.37723,-385.53613,671.38733,-375.61993,-315.89359,632.12128
4,0.025,-370.76279,-339.78442,878.94409,-327.37723,-385.53613,671.38733,-376.6171,-316.7262,632.15784
5,0.033,-370.76929,-339.77222,878.61951,-327.28043,-385.69742,671.14484,-376.27271,-316.75177,632.16144
6,0.042,-370.83353,-340.09821,878.46271,-327.38141,-385.69879,671.05652,-376.6171,-316.7262,632.15784
7,0.05,-370.94977,-340.40607,878.27502,-327.38141,-385.69879,671.05652,-376.2767,-316.97159,632.04248
8,0.058,-370.96997,-340.48734,878.1897,-327.38141,-385.69879,671.05652,-376.62109,-316.94598,632.03894
9,0.067,-370.89981,-340.72348,878.28723,-327.50891,-385.85327,671.02106,-376.2767,-316.97159,632.04248
10,0.075,-370.89981,-340.72348,878.28723,-327.54068,-386.06372,670.96082,-376.2767,-316.97159,632.04248
11,0.083,-371.09003,-341.16559,878.08813,-327.39682,-386.04706,670.76959,-376.21863,-317.16663,631.85291
12,0.092,-371.09003,-341.16559,878.08813,-327.54068,-386.06372,670.96082,-376.21863,-317.16663,631.85291
13,0.1,-371.40573,-340.83112,877.94678,-327.54068,-386.06372,670.96082,-376.21863,-317.16663,631.85291
14,0.108,-372.00357,-340.84775,877.83496,-327.39682,-386.04706,670.76959,-376.21863,-317.16663,631.85291
15,0.117,-372.62802,-341.07599,878.02856,-327.54068,-386.06372,670.96082,-375.78217,-317.19321,631.81201
16,0.125,-372.64383,-341.33075,878.36572,-327.54068,-386.06372,670.96082,-376.21863,-317.16663,631.85291
17,0.133,-372.78021,-341.22076,878.34076,-327.54068,-386.06372,670.96082,-376.21863,-317.16663,631.85291
18,0.142,-372.90033,-341.61365,878.37134,-327.52435,-386.20163,670.73419,-375.78217,-317.19321,631.81201
19,0.15,-373.00351,-341.30521,878.38348,-327.84955,-386.67947,671.13666,-376.21863,-317.16663,631.85291
20,0.158,-373.00351,-341.30521,878.38348,-327.55688,-387.03589,671.00745,-376.21863,-317.16663,631.85291
21,0.167,-373.00351,-341.30521,878.38348,-327.70068,-387.05246,671.19855,-376.56299,-317.14105,631.8493
22,0.175,-373.00351,-341.30521,878.38348,-327.69785,-386.99576,670.96027,-376.56299,-317.14105,631.8493
23,0.183,-373.00351,-341.30521,878.38348,-327.70068,-387.05246,671.19855,-376.4408,-317.01675,631.27539
24,0.192,-373.19388,-342.28857,878.22107,-327.91455,-387.509,671.1297,-376.57498,-317.18094,631.08905
25,0.2,-373.29599,-342.26041,878.1571,-328.19739,-387.44766,671.11481,-376.96942,-317.68246,631.32935
26,0.208,-373.85184,-342.19351,878.23895,-328.28177,-387.76691,670.60437,-377.44092,-317.72586,631.43268
27,0.217,-374.04916,-342.12225,878.11523,-328.35172,-387.6156,670.6524,-377.67679,-317.6864,631.26379
28,0.225,-374.22675,-342.24173,878.15009,-328.28177,-387.76691,670.60437,-377.67679,-317.6864,631.26379
29,0.233,-374.22675,-342.24173,878.15009,-328.28177,-387.76691,670.60437,-377.44092,-317.72586,631.43268
30,0.242,-374.27789,-342.14099,878.36755,-328.41797,-387.59296,671.35089,-377.71814,-318.10898,631.25806
31,0.25,-374.22675,-342.24173,878.15009,-328.64484,-387.83386,671.41864,-377.84021,-318.23306,631.83197
32,0.258,-375.3855,-342.2681,877.84692,-328.87503,-387.93002,671.47198,-377.84021,-318.23306,631.83197
33,0.267,-375.62311,-342.09433,877.9693,-328.74869,-388.35339,671.4278,-377.84021,-318.23306,631.83197
34,0.275,-375.96167,-342.09659,878.0799,-328.74869,-388.35339,671.4278,-377.84021,-318.23306,631.83197
35,0.283,-376.04147,-341.9783,878.1106,-328.87979,-388.5784,671.18323,-377.84021,-318.23306,631.83197
36,0.292,-376.26477,-342.06284,878.1535,-328.64484,-387.83386,671.41864,-377.71814,-318.10898,631.25806
37,0.3,-376.89969,-341.95541,878.25085,-328.41797,-387.59296,671.35089,-377.71814,-318.10898,631.25806
38,0.308,-377.41299,-341.77673,878.20496,-328.40005,-387.36438,671.00348,-377.67679,-317.6864,631.26379
39,0.317,-377.54419,-342.20187,878.15051,-328.22052,-387.39053,670.89691,-377.67679,-317.6864,631.26379
40,0.325,-377.76746,-342.28638,878.19348,-328.33411,-387.3226,670.71027,-377.42953,-317.66458,630.96375
41,0.333,-377.90973,-342.45502,877.98352,-328.4653,-387.54761,670.46576,-377.42953,-317.66458,630.96375
42,0.342,-377.92935,-343.05539,877.67798,-328.75153,-387.474,670.17712,-377.41663,-317.63446,630.72729
43,0.35,-377.85962,-342.8425,877.52478,-328.79428,-387.22198,670.09503,-377.49164,-316.87662,630.39917
