Frame#,Time,L.Forearm.x,L.Forearm.y,L.Forearm.z,L.Ulna.x,L.Ulna.y,L.Ulna.z,L.Radius.x,L.Radius.y,L.Radius.z
1,0,-53.14148,138.68866,992.90033,57.31182,163.82434,955.55896,94.10812,62.95961,915.60596
2,0.008,-53.40487,137.96657,993.05737,57.56055,161.30177,956.24402,93.65553,60.80827,915.46863
3,0.017,-53.46795,136.38361,992.78046,57.48845,160.74472,956.34509,93.03214,58.89508,915.1853
4,0.025,-53.461,135.702,993.0401,57.47728,159.63708,956.25757,94.97806,59.02716,914.67468
5,0.033,-53.4448,134.90515,992.95062,57.63306,158.67929,956.34332,95.22147,58.88328,913.67535
6,0.042,-53.63121,134.38162,992.9068,58.09348,157.57266,956.60803,93.6035,55.06005,916.56909
7,0.05,-52.36209,132.84761,993.54193,58.6556,154.96761,957.02319,95.0851,56.38785,915.11206
8,0.058,-52.48233,132.62311,993.62701,59.32263,154.52783,957.18219,94.36397,52.92494,917.7804
9,0.067,-52.42486,131.60754,993.65283,58.96322,153.80376,957.17969,94.08952,51.46811,919.15112
10,0.075,-52.24809,130.44031,993.47681,58.9453,152.56709,957.01245,94.08952,51.46811,919.15112
11,0.083,-51.45338,130.10231,994.10089,59.37682,151.27461,957.138,93.56839,48.28645,918.73535
12,0.092,-51.28115,130.54617,995.05127,59.71971,151.33691,956.9209,94.21709,47.3508,919.2644
13,0.1,-51.34892,130.01926,995.14569,60.09255,150.54424,956.81238,93.26511,42.22262,920.07019
14,0.108,-50.98173,129.42645,995.56372,61.10017,149.20007,956.89502,94.30552,44.3433,920.00714
15,0.117,-50.78331,129.27776,995.63849,61.15655,148.49706,957.12085,94.73113,44.6288,919.26648
16,0.125,-50.04903,128.58405,995.50671,61.22889,147.86371,957.23456,94.73523,42.86759,919.15771
17,0.133,-49.25652,127.33144,995.7334,61.11226,146.97966,957.21399,94.73384,42.06559,919.10406
18,0.142,-49.27619,126.56477,995.67554,61.73019,145.96921,958.4657,95.56338,42.09707,918.72174
19,0.15,-48.46486,125.48762,995.55341,61.47889,144.18245,959.09119,95.25208,41.23069,918.62836
20,0.158,-49.6236,123.93134,995.06549,61.54725,142.27191,959.6347,95.70222,41.94334,917.73254
