Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,-73.12168,-313.26886,527.25836,123.89751,-248.41048,569.65253,140.74675,-324.62695,482.29886,161.70451,-171.65453,499.20645
2,0.008,-73.02672,-313.31476,527.37579,123.93369,-248.35016,569.64392,140.71942,-324.70255,482.37894,161.65411,-171.61789,498.93875
3,0.017,-73.22205,-313.31253,527.55865,123.95606,-248.20454,569.68628,140.83713,-324.71939,482.31763,161.65411,-171.61789,498.93875
4,0.025,-73.20073,-312.90204,527.65778,123.96106,-248.50534,569.57422,140.24467,-324.65555,482.2236,161.70451,-171.65453,499.20645
5,0.033,-73.07146,-313.33322,527.505,123.75293,-248.58968,569.36017,140.78339,-325.27576,482.16376,161.65411,-171.61789,498.93875
6,0.042,-73.20947,-313.6907,527.46033,123.84794,-248.68411,569.30475,140.4006,-325.20883,481.97418,161.65411,-171.61789,498.93875
7,0.05,-73.30044,-313.3605,527.16077,123.81114,-249.03055,569.284,140.45102,-325.36392,482.04288,161.9248,-172.01025,499.42218
8,0.058,-73.84637,-314.01816,526.9599,123.58415,-249.15013,569.31818,140.45102,-325.36392,482.04288,161.97978,-172.16837,499.58774
9,0.067,-73.7309,-313.79984,526.94928,123.6741,-249.16959,569.28082,140.62578,-325.35614,481.96951,161.83051,-172.10539,499.55524
10,0.075,-73.87056,-314.23108,526.68842,123.74174,-249.26227,569.16272,140.70209,-325.44861,481.97836,162.01282,-172.39389,499.57541
11,0.083,-73.72756,-314.49329,526.51416,123.73435,-249.26357,569.2514,140.71928,-325.65591,481.92819,161.97978,-172.16837,499.58774
12,0.092,-73.83102,-314.44113,526.45044,123.73366,-249.5011,569.10785,140.62691,-325.76056,481.85068,162.01282,-172.39389,499.57541
13,0.1,-73.83102,-314.44113,526.45044,123.25795,-250.48276,569.24725,140.60971,-325.55328,481.90085,162.01282,-172.39389,499.57541
14,0.108,-73.83102,-314.44113,526.45044,123.22776,-250.6768,569.13556,140.60971,-325.55328,481.90085,162.01282,-172.39389,499.57541
15,0.117,-73.75547,-314.56857,526.44983,123.13904,-250.8856,569.09845,140.47276,-325.69263,482.0155,162.11281,-172.73311,499.54776
16,0.125,-73.75547,-314.56857,526.44983,123.32071,-250.77092,569.22968,140.46971,-325.72961,481.83646,162.11281,-172.73311,499.54776
17,0.133,-73.48228,-315.11475,526.56934,123.64949,-250.0692,569.12421,140.48996,-325.8999,481.96536,162.11281,-172.73311,499.54776
18,0.142,-73.6888,-314.90738,526.49652,123.72726,-250.1555,568.97363,140.51859,-326.23401,481.97119,162.11281,-172.73311,499.54776
19,0.15,-73.6888,-314.90738,526.49652,123.63731,-250.03029,569.08875,140.50578,-326.12909,482.01331,162.11281,-172.73311,499.54776
20,0.158,-73.75547,-314.56857,526.44983,123.56742,-249.90668,569.05548,140.43953,-326.36108,481.97394,162.11281,-172.73311,499.54776
21,0.167,-73.88907,-314.54309,526.50543,123.56098,-249.99362,569.05035,140.29442,-326.53748,482.0184,162.11281,-172.73311,499.54776
22,0.175,-72.7456,-314.58835,526.47095,123.55812,-249.56471,569.03021,140.12633,-326.39639,481.97015,162.11281,-172.73311,499.54776
23,0.183,-72.7456,-314.58835,526.47095,123.62798,-249.89787,569.0061,140.1134,-326.43103,482.06805,162.11281,-172.73311,499.54776
24,0.192,-73.89794,-314.75449,526.55273,123.3934,-249.9252,569.21832,140.1134,-326.43103,482.06805,162.11281,-172.73311,499.54776
25,0.2,-73.82239,-314.8819,526.55212,123.3018,-250.00427,569.21771,139.97011,-326.70428,481.80527,162.01141,-172.8555,499.60782
26,0.208,-73.88882,-314.90826,526.47968,122.97374,-250.45329,569.03137,140.04082,-326.60934,481.9487,161.86815,-173.00044,499.52228
27,0.217,-73.89485,-315.19482,526.43616,123.34598,-250.78183,569.01794,140.10005,-326.58829,481.84067,161.96954,-172.87808,499.46222
28,0.225,-73.65601,-315.32391,526.258,123.29872,-250.86597,569.09796,139.90672,-326.6832,481.70239,161.86815,-173.00044,499.52228
29,0.233,-73.73065,-315.367,526.07678,123.33376,-250.31482,569.02161,139.97853,-326.68915,481.61618,161.70511,-173.16945,499.49307
30,0.242,-73.71321,-315.30038,525.96814,123.13643,-250.68733,568.97229,139.95844,-326.77109,481.56708,161.86815,-173.00044,499.52228
31,0.25,-73.71425,-315.25964,525.83185,123.44724,-251.01157,568.97394,139.97853,-326.68915,481.61618,161.70511,-173.16945,499.49307
32,0.258,-73.77146,-315.2023,525.61438,123.201,-251.34064,568.91522,140.00922,-326.73978,481.38016,161.70511,-173.16945,499.49307
33,0.267,-73.87675,-315.25797,525.3504,123.46806,-251.48074,568.85419,139.93988,-326.6788,481.11209,161.86815,-173.00044,499.52228
34,0.275,-73.88638,-315.36115,525.15302,123.60471,-251.83655,569.01245,140.03606,-326.60739,481.02536,161.70511,-173.16945,499.49307
35,0.283,-73.88638,-315.36115,525.15302,122.98177,-252.9437,569.25421,140.02534,-326.72464,481.17377,161.86815,-173.00044,499.52228
36,0.292,-73.88638,-315.36115,525.15302,122.98177,-252.9437,569.25421,140.01945,-326.76105,481.04446,162.22209,-173.14197,499.57465
37,0.3,-73.86003,-315.30981,525.40289,122.98177,-252.9437,569.25421,140.00255,-326.68146,480.92496,162.22209,-173.14197,499.57465
38,0.308,-73.66855,-315.25067,525.72089,122.9854,-252.77203,569.15588,140.05634,-326.77771,481.1543,162.05905,-173.31097,499.54544
39,0.317,-73.66752,-315.29144,525.85718,123.64303,-251.78622,568.83331,140.0394,-326.69809,481.03479,162.22209,-173.14197,499.57465
40,0.325,-73.71321,-315.30038,525.96814,123.7509,-251.51567,569.01245,140.06223,-326.74127,481.2836,162.22209,-173.14197,499.57465
41,0.333,-73.73065,-315.367,526.07678,123.46704,-251.32037,568.867,140.10762,-326.70123,481.38382,162.22209,-173.14197,499.57465
42,0.342,-73.70187,-315.28934,526.14288,123.54077,-251.33971,568.93744,139.93098,-326.86563,481.51764,162.22209,-173.14197,499.57465
43,0.35,-73.8509,-315.09421,526.36798,123.52969,-251.19341,568.84863,139.91304,-326.81116,481.46689,162.32346,-173.01962,499.51459
44,0.358,-73.98448,-315.06873,526.42358,123.5174,-251.01244,568.8371,140.13437,-327.00232,481.68353,162.32346,-173.01962,499.51459
45,0.367,-74.05118,-314.72998,526.37695,123.46548,-250.78592,568.65363,139.97853,-326.68915,481.61618,162.46667,-172.87466,499.60013
46,0.375,-74.02219,-314.4483,526.43811,123.47155,-250.33917,568.84351,139.97853,-326.68915,481.61618,162.46667,-172.87466,499.60013
47,0.383,-74.02219,-314.4483,526.43811,123.36927,-250.29601,568.69312,139.97853,-326.68915,481.61618,162.46667,-172.87466,499.60013
48,0.392,-73.95551,-314.78714,526.4848,123.48624,-250.77899,568.80334,140.10847,-326.57315,481.65158,162.46667,-172.87466,499.60013
49,0.4,-73.88882,-314.90826,526.47968,123.5526,-250.65347,568.72595,140.37549,-326.41431,481.57251,162.46667,-172.87466,499.60013
50,0.408,-73.72086,-314.90314,526.21674,123.48624,-250.77899,568.80334,140.42851,-326.4158,481.47595,162.46667,-172.87466,499.60013
51,0.417,-73.77615,-314.7843,526.01788,123.54529,-250.19443,568.85333,140.37549,-326.41431,481.57251,162.46667,-172.87466,499.60013
52,0.425,-73.75111,-314.884,525.98755,123.58489,-250.28246,568.86401,140.37549,-326.41431,481.57251,162.46667,-172.87466,499.60013
53,0.433,-73.83356,-314.77191,525.97388,123.51893,-250.39981,568.78577,140.69865,-326.31119,481.61093,162.46667,-172.87466,499.60013
54,0.442,-73.77991,-314.96167,525.92145,123.6293,-250.84471,568.67914,140.67764,-326.03952,481.41751,162.46667,-172.87466,499.60013
55,0.45,-73.86976,-314.84729,525.9024,123.37663,-250.94495,568.7063,140.81544,-326.01202,481.3858,162.46667,-172.87466,499.60013
56,0.458,-73.86976,-314.84729,525.9024,123.36256,-250.537,568.73651,140.45132,-325.92477,481.36633,162.46667,-172.87466,499.60013
57,0.467,-73.86976,-314.84729,525.9024,123.36256,-250.537,568.73651,140.60806,-325.9809,481.47678,162.46667,-172.87466,499.60013
58,0.475,-73.86976,-314.84729,525.9024,123.44421,-250.36946,568.70648,140.49049,-326.17865,481.63739,162.46667,-172.87466,499.60013
