Frame#,Time,L.Biceps.Lateral.x,L.Biceps.Lateral.y,L.Biceps.Lateral.z,L.Elbow.x,L.Elbow.y,L.Elbow.z,L.Elbow.Medial.x,L.Elbow.Medial.y,L.Elbow.Medial.z
1,0,-135.70122,332.51422,1012.60089,-35.26255,447.75879,949.16724,-63.62627,420.50336,863.61072
2,0.008,-135.70122,332.51422,1012.60089,-35.43808,448.37784,949.90247,-63.62627,420.50336,863.61072
3,0.017,-135.70122,332.51422,1012.60089,-35.13443,448.33508,950.05945,-63.70794,420.71994,863.73877
4,0.025,-136.22136,332.46417,1013.15106,-35.13443,448.33508,950.05945,-63.70794,420.71994,863.73877
5,0.033,-136.18156,332.12177,1012.74457,-35.13443,448.33508,950.05945,-63.70794,420.71994,863.73877
6,0.042,-136.18156,332.12177,1012.74457,-35.12254,448.82385,950.25482,-63.54985,420.74881,864.09454
7,0.05,-136.18156,332.12177,1012.74457,-35.31158,448.75259,950.36517,-64.36024,420.98795,863.98206
8,0.058,-136.18156,332.12177,1012.74457,-35.1455,449.04623,950.56421,-64.36024,420.86737,864.09009
9,0.067,-136.22136,332.46417,1013.15106,-35.1455,449.04623,950.56421,-64.19005,420.87943,864.38391
10,0.075,-136.22136,332.46417,1013.15106,-35.1455,449.04623,950.56421,-64.19005,420.87943,864.38391
11,0.083,-136.18156,332.12177,1012.74457,-35.1455,449.04623,950.56421,-64.20216,421.01678,864.33783
12,0.092,-136.18156,332.12177,1012.74457,-35.1455,449.04623,950.56421,-64.20216,421.01678,864.33783
13,0.1,-136.18156,332.12177,1012.74457,-34.95648,449.11749,950.45386,-64.19005,420.87943,864.38391
14,0.108,-136.18156,332.12177,1012.74457,-34.95648,449.11749,950.45386,-64.19005,420.87943,864.38391
15,0.117,-136.18156,332.12177,1012.74457,-35.31158,448.75259,950.36517,-63.55676,420.68857,864.19257
16,0.125,-136.18156,332.12177,1012.74457,-35.31158,448.75259,950.36517,-63.70794,420.71994,863.73877
17,0.133,-136.18156,332.12177,1012.74457,-35.12254,448.82385,950.25482,-63.70794,420.71994,863.73877
18,0.142,-136.18156,332.12177,1012.74457,-35.12254,448.82385,950.25482,-63.72696,420.67648,863.89868
19,0.15,-136.18156,332.12177,1012.74457,-35.31158,448.75259,950.36517,-63.70794,420.71994,863.73877
20,0.158,-136.18156,332.12177,1012.74457,-35.12254,448.82385,950.25482,-63.70794,420.71994,863.73877
21,0.167,-135.98758,332.27338,1012.6507,-35.1455,449.04623,950.56421,-63.70794,420.71994,863.73877
22,0.175,-136.18156,332.12177,1012.74457,-35.31158,448.75259,950.36517,-63.70794,420.71994,863.73877
23,0.183,-136.22136,332.46417,1013.15106,-35.31158,448.75259,950.36517,-63.72696,420.67648,863.89868
24,0.192,-136.22136,332.46417,1013.15106,-35.31158,448.75259,950.36517,-64.19005,420.87943,864.38391
25,0.2,-136.18156,332.12177,1012.74457,-35.1455,449.04623,950.56421,-64.20216,421.01678,864.33783
