Frame#,Time,R.Thigh.x,R.Thigh.y,R.Thigh.z,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z,R.Knee.x,R.Knee.y,R.Knee.z,R.Knee.Medial.x,R.Knee.Medial.y,R.Knee.Medial.z
1,0,69.31175,-233.98647,516.11029,192.39864,-190.88866,557.38916,210.14803,-252.93884,472.00116,241.16896,-143.08336,476.65598
2,0.008,69.18027,-233.89145,515.94495,192.11075,-191.08345,557.43579,210.29587,-252.95996,471.92197,241.16896,-143.08336,476.65598
3,0.017,69.18027,-233.89145,515.94495,192.35188,-190.91856,557.32556,210.03477,-252.48085,471.84744,241.16896,-143.08336,476.65598
4,0.025,69.31175,-233.98647,516.11029,192.39864,-190.88866,557.38916,210.40857,-252.98119,471.92752,241.16896,-143.08336,476.65598
5,0.033,69.48994,-234.04488,516.04205,192.51096,-190.77429,557.3009,210.14803,-252.93884,472.00116,241.16896,-143.08336,476.65598
6,0.042,69.01549,-235.04947,516.22906,192.30589,-191.02089,557.29431,210.25966,-252.71751,471.79547,241.16896,-143.08336,476.65598
7,0.05,69.18205,-234.86153,516.28796,192.41823,-190.90652,557.20605,210.55556,-252.72429,471.68689,241.16896,-143.08336,476.65598
8,0.058,69.35847,-233.94987,515.87671,192.42017,-190.71147,557.43854,210.78354,-252.38795,471.74728,241.16896,-143.08336,476.65598
9,0.067,69.31175,-233.98647,516.11029,192.39864,-190.88866,557.38916,210.48764,-252.3812,471.85587,241.16896,-143.08336,476.65598
10,0.075,69.13567,-234.02693,515.84052,192.45128,-191.12775,557.27863,210.48764,-252.3812,471.85587,241.16896,-143.08336,476.65598
11,0.083,69.11459,-235.05614,515.88086,192.30589,-191.02089,557.29431,210.25966,-252.71751,471.79547,241.16896,-143.08336,476.65598
12,0.092,69.05059,-234.76654,516.12268,192.39864,-190.88866,557.38916,210.07805,-252.50458,471.55368,241.16896,-143.08336,476.65598
13,0.1,69.05914,-235.1104,516.10095,192.39864,-190.88866,557.38916,210.07805,-252.50458,471.55368,241.16896,-143.08336,476.65598
14,0.108,69.30495,-234.07245,515.78381,192.38359,-190.93127,557.15979,210.55556,-252.72429,471.68689,241.10414,-143.2041,476.77194
15,0.117,69.01549,-235.04947,516.22906,192.56361,-191.01338,557.19031,210.25966,-252.71751,471.79547,241.10414,-143.2041,476.77194
16,0.125,69.05059,-234.76654,516.12268,192.39864,-190.88866,557.38916,210.48764,-252.3812,471.85587,241.16896,-143.08336,476.65598
17,0.133,69.31791,-235.04845,516.17291,192.51096,-190.77429,557.3009,210.48764,-252.3812,471.85587,241.16896,-143.08336,476.65598
18,0.142,69.18027,-233.89145,515.94495,192.51472,-190.75771,557.45441,211.01935,-252.93044,471.81308,241.16896,-143.08336,476.65598
19,0.15,69.05059,-234.76654,516.12268,192.76068,-190.75587,557.28137,210.48764,-252.3812,471.85587,241.16896,-143.08336,476.65598
20,0.158,69.05059,-234.76654,516.12268,192.44939,-190.72021,557.13831,210.55556,-252.72429,471.68689,241.10414,-143.2041,476.77194
21,0.167,69.17525,-234.94749,515.96161,192.58865,-190.68468,557.16638,209.95297,-252.73837,471.77371,241.10414,-143.2041,476.77194
22,0.175,69.22874,-234.82498,516.05444,192.42525,-190.85295,557.5199,209.95297,-252.73837,471.77371,241.10414,-143.2041,476.77194
23,0.183,69.35847,-233.94987,515.87671,192.58865,-190.68468,557.16638,209.95297,-252.73837,471.77371,241.10414,-143.2041,476.77194
24,0.192,69.48994,-234.04488,516.04205,192.76068,-190.75587,557.28137,210.49039,-252.72371,472.00128,241.16896,-143.08336,476.65598
