Frame#,Time,C7.x,C7.y,C7.z,R.Shoulder.x,R.Shoulder.y,R.Shoulder.z,L.Shoulder.x,L.Shoulder.y,L.Shoulder.z
1,0,-324.88861,64.09433,1086.14551,-257.14322,-105.471,1067.96545,-299.95816,260.38931,1010.1272
2,0.008,-325.23187,63.87507,1085.18079,-257.26099,-105.53954,1068.48267,-299.56204,260.23111,1010.11938
3,0.017,-325.14267,64.1226,1085.49561,-256.94943,-105.18654,1068.89758,-299.51569,260.22382,1009.94452
4,0.025,-325.14267,64.1226,1085.49561,-256.37085,-104.89962,1069.05164,-299.51569,260.22382,1009.94452
5,0.033,-325.14267,64.1226,1085.49561,-255.97147,-104.90639,1069.41064,-299.51569,260.22382,1009.94452
6,0.042,-325.29486,64.23131,1085.16858,-255.97147,-104.90639,1069.41064,-299.60962,260.1543,1009.78406
7,0.05,-325.05463,64.19119,1085.68433,-256.2663,-104.32063,1069.88672,-299.40939,260.04239,1009.79486
8,0.058,-325.14267,64.1226,1085.49561,-255.81805,-103.57165,1070.30493,-299.31546,260.11191,1009.95538
9,0.067,-325.05463,64.19119,1085.68433,-255.97543,-102.70288,1070.41418,-299.60962,260.1543,1009.78406
10,0.075,-325.05463,64.19119,1085.68433,-256.2449,-102.84657,1070.86426,-299.40939,260.04239,1009.79486
11,0.083,-324.90298,64.08257,1086.01135,-255.62674,-102.73897,1071.29797,-299.03491,260.01907,1010.0675
12,0.092,-324.74603,63.8817,1086.0957,-254.64876,-102.55864,1071.66724,-299.03491,260.01907,1010.0675
13,0.1,-324.49109,64.39313,1086.22595,-254.53114,-102.43182,1071.51648,-298.92294,259.57031,1009.96075
14,0.108,-324.49109,64.39313,1086.22595,-254.32188,-102.60028,1070.77417,-298.8381,259.9704,1010.237
15,0.117,-324.49109,64.39313,1086.22595,-254.32188,-102.60028,1070.77417,-298.74261,259.84937,1010.34454
16,0.125,-324.49109,64.39313,1086.22595,-254.02484,-102.74858,1071.50208,-298.74261,259.84937,1010.34454
17,0.133,-324.04123,63.69132,1086.00195,-254.14488,-102.42885,1071.41602,-298.60068,259.59796,1010.38751
18,0.142,-324.29614,63.17968,1085.87158,-253.59377,-102.38431,1071.38684,-298.78894,259.85663,1010.51947
19,0.15,-324.04123,63.69132,1086.00195,-252.90895,-101.44083,1071.50586,-298.51971,259.16748,1010.71655
20,0.158,-323.7919,63.54152,1086.21619,-252.49858,-101.49852,1071.95764,-298.78894,259.85663,1010.51947
21,0.167,-323.7919,63.54152,1086.21619,-252.18721,-100.55213,1072.4248,-298.66162,259.41888,1010.67358
